Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
SG,Dwyane Wade,6300,Cha@Chi 08:00PM ET,33.109,Chi,1,0,28.750,25.383,30.000,24.750,18.000,37.800,0.309,1.500,199.500
SG,Devin Booker,6300,Pho@LAC 10:30PM ET,29.311,Pho,0,0,28.143,22.461,28.188,31.250,6.500,37.800,0.201,4.500,214.000
C,Nikola Vucevic,6200,Orl@NY 07:30PM ET,33.719,Orl,0,0,34.321,25.236,33.875,40.250,21.500,37.200,0.379,4.000,210.500
C,Brook Lopez,6100,Uta@Bkn 07:30PM ET,35.741,Bkn,1,0,40.571,27.984,33.875,26.750,2.000,36.600,0.469,6.500,206.000
SF/PF,Otto Porter,6100,Was@Hou 08:00PM ET,29.766,Was,0,0,27.643,21.431,32.562,25.000,19.750,36.600,0.299,7.500,230.500
SF,Danilo Gallinari,6000,Den@GS 10:30PM ET,28.508,Den,0,0,29.321,23.188,35.125,27.250,9.500,36.000,0.157,15.500,232.000
SG/SF,Evan Fournier,6000,Orl@NY 07:30PM ET,28.742,Orl,0,0,26.786,21.000,31.562,34.750,19.750,36.000,0.215,4.000,210.500
PG,Elfrid Payton,5900,Orl@NY 07:30PM ET,27.400,Orl,0,0,32.893,19.450,28.312,16.750,14.000,35.400,0.255,4.000,210.500
PG,Rajon Rondo,5800,Cha@Chi 08:00PM ET,28.422,Chi,1,0,30.393,18.917,19.812,2.250,13.000,34.800,0.303,1.500,199.500
PF,Ryan Anderson,5800,Was@Hou 08:00PM ET,24.757,Hou,1,0,24.036,17.562,26.312,40.000,25.000,34.800,0.159,0.000,230.500
SF/PF,Wilson Chandler,5700,Den@GS 10:30PM ET,29.975,Den,0,0,23.179,20.333,26.938,25.250,9.750,34.200,0.366,15.500,232.000
SG,Eric Gordon,5700,Was@Hou 08:00PM ET,28.393,Hou,1,0,28.821,23.000,27.500,24.000,9.000,34.200,0.232,0.000,230.500
SG/SF,Will Barton,5500,Den@GS 10:30PM ET,26.417,Den,0,0,30.607,16.417,27.062,27.250,10.750,33.000,0.269,15.500,232.000
SG,Sean Kilpatrick,5500,Uta@Bkn 07:30PM ET,26.344,Bkn,1,0,36.107,17.618,27.062,9.500,1.000,33.000,0.283,6.500,206.000
SF,Trevor Ariza,5500,Was@Hou 08:00PM ET,27.943,Hou,1,0,33.893,21.235,33.125,33.750,15.000,33.000,0.261,0.000,230.500
SG,Victor Oladipo,5400,OKC@Mil 07:00PM ET,28.280,OKC,0,0,29.321,19.750,18.500,23.000,16.000,32.400,0.360,1.500,213.500
PG,Patrick Beverley,5400,Was@Hou 08:00PM ET,27.727,Hou,1,0,30.107,21.325,33.188,31.250,3.000,32.400,0.283,0.000,230.500
C,Enes Kanter,5300,OKC@Mil 07:00PM ET,24.574,OKC,0,0,25.714,16.855,30.938,36.000,13.000,31.800,0.249,1.500,213.500
PG,Jeremy Lin,5200,Uta@Bkn 07:30PM ET,30.146,Bkn,1,0,33.250,25.472,29.125,26.500,6.000,31.200,0.454,6.500,206.000
SG,J.J. Redick,5200,Pho@LAC 10:30PM ET,20.811,LAC,1,0,19.929,14.103,17.562,8.750,15.000,31.200,0.121,0.000,214.000
PG/SG,Malcolm Brogdon,5100,OKC@Mil 07:00PM ET,18.813,Mil,1,0,20.107,12.618,26.250,49.000,15.750,30.600,0.111,0.000,213.500
C,Steven Adams,5100,OKC@Mil 07:00PM ET,26.346,OKC,0,0,26.857,20.047,28.438,22.250,13.000,30.600,0.274,1.500,213.500
SF/PF,Markieff Morris,5100,Was@Hou 08:00PM ET,25.500,Was,0,0,23.893,18.958,21.188,19.000,19.750,30.600,0.304,7.500,230.500
PF/C,Montrezl Harrell,5100,Was@Hou 08:00PM ET,16.231,Hou,1,0,21.179,7.768,24.812,24.000,16.250,30.600,0.100,0.000,230.500
PG,Shelvin Mack,5000,Uta@Bkn 07:30PM ET,16.919,Uta,0,0,14.464,10.050,16.438,14.000,30.000,30.000,0.050,0.000,206.000
PF,Trevor Booker,5000,Uta@Bkn 07:30PM ET,28.350,Bkn,1,0,31.464,20.217,24.188,29.750,1.000,30.000,0.429,6.500,206.000
SF,T.J. Warren,5000,Pho@LAC 10:30PM ET,24.440,Pho,0,0,11.536,12.150,17.125,3.250,20.000,30.000,0.345,4.500,214.000
SG,Rodney Hood,4900,Uta@Bkn 07:30PM ET,23.793,Uta,0,0,19.321,14.396,13.688,20.500,30.000,29.400,0.286,0.000,206.000
PF/C,Derrick Favors,4900,Uta@Bkn 07:30PM ET,20.368,Uta,0,0,25.250,14.125,20.062,24.500,29.750,29.400,0.198,0.000,206.000
C,Clint Capela,4900,Was@Hou 08:00PM ET,26.804,Hou,1,0,26.679,20.607,20.062,14.500,7.500,29.400,0.362,0.000,230.500
PG/SG,Austin Rivers,4900,Pho@LAC 10:30PM ET,17.336,LAC,1,0,21.071,10.292,24.062,18.750,20.250,29.400,0.089,0.000,214.000
SF/PF,Aaron Gordon,4800,Orl@NY 07:30PM ET,21.086,Orl,0,0,18.393,14.750,24.438,26.000,17.500,28.800,0.193,4.000,210.500
C,Joakim Noah,4800,Orl@NY 07:30PM ET,22.336,NY,1,0,20.571,14.676,31.875,43.500,18.000,28.800,0.281,0.000,210.500
PG,Emmanuel Mudiay,4700,Den@GS 10:30PM ET,25.086,Den,0,0,13.857,14.183,25.688,38.000,15.000,28.200,0.398,15.500,232.000
SG,Gary Harris,4700,Den@GS 10:30PM ET,23.115,Den,0,0,16.400,14.950,23.625,29.500,12.000,28.200,0.290,15.500,232.000
PF/C,Taj Gibson,4700,Cha@Chi 08:00PM ET,25.346,Chi,1,0,20.607,19.605,17.812,20.750,19.000,28.200,0.357,1.500,199.500
C,Tristan Thompson,4700,NO@Cle 07:00PM ET,24.305,Cle,1,0,24.357,18.278,21.562,20.500,21.500,28.200,0.326,0.000,218.000
SG,Jamal Crawford,4700,Pho@LAC 10:30PM ET,19.146,LAC,1,0,26.250,13.167,19.938,11.500,15.000,28.200,0.149,0.000,214.000
C,Greg Monroe,4600,OKC@Mil 07:00PM ET,24.500,Mil,1,0,27.643,15.969,26.562,38.000,12.000,27.600,0.385,0.000,213.500
SF,Michael Kidd-Gilchrist,4600,Cha@Chi 08:00PM ET,23.038,Cha,0,0,19.250,16.736,25.750,23.500,12.000,27.600,0.301,0.000,199.500
C,Robin Lopez,4600,Cha@Chi 08:00PM ET,23.221,Chi,1,0,23.179,17.250,21.688,29.000,25.000,27.600,0.276,1.500,199.500
C,Cody Zeller,4600,Cha@Chi 08:00PM ET,23.653,Cha,0,0,27.179,18.359,22.250,13.250,9.500,27.600,0.290,0.000,199.500
SF/PF,Dante Cunningham,4600,NO@Cle 07:00PM ET,14.920,NO,0,0,17.536,7.600,21.312,16.750,20.500,27.600,0.071,9.000,218.000
SG,Jodie Meeks,4600,Orl@NY 07:30PM ET,15.617,Orl,0,0,18.107,8.000,20.625,18.750,24.500,27.600,0.099,4.000,210.500
C,Tyson Chandler,4600,Pho@LAC 10:30PM ET,24.048,Pho,0,0,18.929,17.233,19.562,21.250,14.000,27.600,0.353,4.500,214.000
PF/C,Kenneth Faried,4500,Den@GS 10:30PM ET,23.547,Den,0,0,18.643,14.156,17.188,15.500,15.750,27.000,0.383,15.500,232.000
PF/C,Terrence Jones,4400,NO@Cle 07:00PM ET,22.705,NO,0,0,21.429,14.588,18.750,15.000,10.000,26.400,0.365,9.000,218.000
PF,Marvin Williams,4300,Cha@Chi 08:00PM ET,21.491,Cha,0,0,21.893,15.750,21.562,23.500,18.000,25.800,0.278,0.000,199.500
PG/SG,Brandon Jennings,4300,Orl@NY 07:30PM ET,21.311,NY,1,0,17.393,15.211,22.625,51.250,20.750,25.800,0.320,0.000,210.500
C,Bismack Biyombo,4300,Orl@NY 07:30PM ET,21.279,Orl,0,0,23.964,15.403,19.688,17.500,21.500,25.800,0.279,4.000,210.500
PG,Raymond Felton,4300,Pho@LAC 10:30PM ET,14.228,LAC,1,0,15.679,8.153,24.125,19.500,25.500,25.800,0.107,0.000,214.000
SF/PF,Nikola Mirotic,4200,Cha@Chi 08:00PM ET,21.273,Chi,1,0,20.107,14.569,21.312,16.000,17.500,25.200,0.349,1.500,199.500
PG/SG,Justin Holiday,4200,Orl@NY 07:30PM ET,15.773,NY,1,0,15.250,10.037,23.062,29.500,20.750,25.200,0.143,0.000,210.500
PG/SG,Brandon Knight,4200,Pho@LAC 10:30PM ET,20.912,Pho,0,0,21.821,14.934,16.625,0.000,4.250,25.200,0.312,4.500,214.000
PF/C,Marreese Speights,4200,Pho@LAC 10:30PM ET,19.208,LAC,1,0,23.250,13.274,22.750,24.750,22.500,25.200,0.243,0.000,214.000
SG/SF,Tyreke Evans,4100,NO@Cle 07:00PM ET,17.393,NO,0,0,16.000,11.000,20.312,28.750,27.500,24.600,0.220,9.000,218.000
SG/SF,Joe Ingles,4000,Uta@Bkn 07:30PM ET,14.471,Uta,0,0,14.679,7.274,16.812,9.000,30.000,24.000,0.189,0.000,206.000
SG/SF,Bojan Bogdanovic,4000,Uta@Bkn 07:30PM ET,21.625,Bkn,1,0,25.357,16.276,18.688,20.250,1.000,24.000,0.388,6.500,206.000
PG,Michael Carter-Williams,4000,Cha@Chi 08:00PM ET,15.607,Chi,1,0,16.150,9.417,17.125,18.750,13.000,24.000,0.133,1.500,199.500
SG/SF,Jeremy Lamb,4000,Cha@Chi 08:00PM ET,17.804,Cha,0,0,17.000,8.455,22.188,20.000,13.000,24.000,0.293,0.000,199.500
PG,Tim Frazier,4000,NO@Cle 07:00PM ET,27.266,NO,0,0,29.536,18.092,14.500,5.750,23.000,24.000,0.593,9.000,218.000
SF,Kelly Oubre Jr.,3900,Was@Hou 08:00PM ET,12.725,Was,0,0,14.714,6.544,8.750,5.250,24.000,23.400,0.127,7.500,230.500
C,John Henson,3800,OKC@Mil 07:00PM ET,18.742,Mil,1,0,23.964,11.797,10.938,4.750,12.000,22.800,0.334,0.000,213.500
PG/SG,Matthew Dellavedova,3700,OKC@Mil 07:00PM ET,20.517,Mil,1,0,20.000,15.397,18.188,17.000,15.750,22.200,0.408,0.000,213.500
SF,Rondae Hollis-Jefferson,3700,Uta@Bkn 07:30PM ET,19.517,Bkn,1,0,17.750,13.125,18.562,24.750,1.000,22.200,0.387,6.500,206.000
SG,Courtney Lee,3700,Orl@NY 07:30PM ET,19.018,NY,1,0,21.429,13.462,17.812,17.750,24.500,22.200,0.316,0.000,210.500
SF,P.J. Tucker,3700,Pho@LAC 10:30PM ET,17.434,Pho,0,0,12.321,9.338,13.500,16.500,20.000,22.200,0.320,4.500,214.000
PF,Frank Kaminsky,3600,Cha@Chi 08:00PM ET,21.367,Cha,0,0,17.643,15.944,18.812,21.750,18.000,21.600,0.489,0.000,199.500
C,Nene Hilario,3600,Was@Hou 08:00PM ET,14.583,Hou,1,0,12.929,9.422,12.938,4.500,7.500,21.600,0.143,0.000,230.500
PG/SG,Iman Shumpert,3600,NO@Cle 07:00PM ET,15.742,Cle,1,0,17.929,10.969,15.812,10.750,22.000,21.600,0.172,0.000,218.000
PF/C,Kyle O'Quinn,3600,Orl@NY 07:30PM ET,17.468,NY,1,0,25.000,9.279,18.125,4.500,14.500,21.600,0.365,0.000,210.500
C,Alex Len,3600,Pho@LAC 10:30PM ET,21.844,Pho,0,0,19.786,15.431,14.438,10.500,14.000,21.600,0.510,4.500,214.000
SG/SF,Tony Snell,3500,OKC@Mil 07:00PM ET,17.065,Mil,1,0,16.536,11.609,18.250,12.000,9.000,21.000,0.284,0.000,213.500
PG,Shaun Livingston,3500,Den@GS 10:30PM ET,10.742,GS,1,0,10.893,7.806,9.750,12.500,29.000,21.000,0.011,0.000,232.000
PF/C,Justin Hamilton,3500,Uta@Bkn 07:30PM ET,15.528,Bkn,1,0,12.179,8.333,14.500,10.500,1.500,21.000,0.259,6.500,206.000
PG,Ramon Sessions,3500,Cha@Chi 08:00PM ET,13.603,Cha,0,0,16.464,10.250,14.875,11.250,11.500,21.000,0.086,0.000,199.500
SG,Marco Belinelli,3500,Cha@Chi 08:00PM ET,18.967,Cha,0,0,20.750,13.033,16.688,0.000,14.000,21.000,0.403,0.000,199.500
SG,Marcus Thornton,3500,Was@Hou 08:00PM ET,13.024,Was,0,0,11.464,7.794,12.000,23.250,27.000,21.000,0.138,7.500,230.500
SG,J.R. Smith,3500,NO@Cle 07:00PM ET,17.321,Cle,1,0,17.750,11.300,19.688,8.250,17.000,21.000,0.317,0.000,218.000
SF/PF,Luc Richard Mbah a Moute,3500,Pho@LAC 10:30PM ET,13.412,LAC,1,0,15.679,9.443,13.375,8.250,23.250,21.000,0.123,0.000,214.000
SF,Andre Roberson,3400,OKC@Mil 07:00PM ET,18.603,OKC,0,0,13.464,10.821,13.938,23.750,29.000,20.400,0.412,1.500,213.500
SF,Andre Iguodala,3400,Den@GS 10:30PM ET,17.333,GS,1,0,15.607,12.484,12.750,12.000,17.000,20.400,0.295,0.000,232.000
PF,Trey Lyles,3400,Uta@Bkn 07:30PM ET,17.941,Uta,0,0,16.607,12.103,19.312,10.500,30.000,20.400,0.370,0.000,206.000
PG,Tomas Satoransky,3400,Was@Hou 08:00PM ET,8.826,Was,0,0,9.036,3.865,3.125,3.000,11.500,20.400,0.068,7.500,230.500
SF/PF,Sam Dekker,3400,Was@Hou 08:00PM ET,15.500,Hou,1,0,16.929,10.262,18.125,7.250,20.000,20.400,0.253,0.000,230.500
SG,Buddy Hield,3400,NO@Cle 07:00PM ET,14.671,NO,0,0,18.036,7.750,19.188,16.500,28.000,20.400,0.244,9.000,218.000
PF/C,Channing Frye,3400,NO@Cle 07:00PM ET,16.340,Cle,1,0,12.786,10.538,11.500,9.250,24.250,20.400,0.296,0.000,218.000
PG,D.J. Augustin,3400,Orl@NY 07:30PM ET,16.207,Orl,0,0,14.143,11.487,16.000,11.500,14.000,20.400,0.248,4.000,210.500
SG,Alex Abrines,3300,OKC@Mil 07:00PM ET,8.944,OKC,0,0,11.571,3.929,17.875,21.250,16.000,19.800,0.063,1.500,213.500
SF/PF,Michael Beasley,3300,OKC@Mil 07:00PM ET,15.740,Mil,1,0,19.679,8.812,17.750,22.250,11.250,19.800,0.307,0.000,213.500
PG,Jameer Nelson,3300,Den@GS 10:30PM ET,19.167,Den,0,0,20.821,12.158,15.375,20.000,15.000,19.800,0.475,15.500,232.000
C,Zaza Pachulia,3300,Den@GS 10:30PM ET,16.850,GS,1,0,14.179,11.987,13.562,10.250,15.000,19.800,0.367,0.000,232.000
PG,Isaiah Whitehead,3300,Uta@Bkn 07:30PM ET,15.590,Bkn,1,0,19.179,10.750,14.500,11.750,6.000,19.800,0.259,6.500,206.000
SF,Doug McDermott,3300,Cha@Chi 08:00PM ET,16.179,Chi,1,0,14.714,10.425,15.938,22.250,22.000,19.800,0.309,1.500,199.500
SG,Sheldon McClellan,3300,Was@Hou 08:00PM ET,8.318,Was,0,0,11.500,1.650,10.062,14.250,27.000,19.800,0.066,7.500,230.500
SG,Jordan McRae,3300,NO@Cle 07:00PM ET,8.175,Cle,1,0,6.179,2.694,15.562,28.000,17.000,19.800,0.054,0.000,218.000
SF/PF,Dragan Bender,3300,Pho@LAC 10:30PM ET,8.139,Pho,0,0,16.071,3.485,19.938,10.250,14.500,19.800,0.098,4.500,214.000
SF/PF,Jerami Grant,3200,OKC@Mil 07:00PM ET,13.409,OKC,0,0,13.393,9.550,12.875,6.250,23.000,19.200,0.116,1.500,213.500
SG,Joe Harris,3200,Uta@Bkn 07:30PM ET,16.725,Bkn,1,0,17.821,11.824,9.625,2.500,1.000,19.200,0.369,6.500,206.000
PG,Kay Felder,3200,NO@Cle 07:00PM ET,10.783,Cle,1,0,8.036,4.778,15.625,23.000,27.000,19.200,0.170,0.000,218.000
SF/PF,Jeff Green,3200,Orl@NY 07:30PM ET,16.103,Orl,0,0,20.429,9.147,11.312,23.500,17.500,19.200,0.352,4.000,210.500
C,Guillermo Hernangomez,3200,Orl@NY 07:30PM ET,13.643,NY,1,0,12.500,5.667,6.125,17.000,18.000,19.200,0.292,0.000,210.500
PF,Jared Dudley,3200,Pho@LAC 10:30PM ET,17.371,Pho,0,0,15.036,11.600,10.438,5.750,9.000,19.200,0.405,4.500,214.000
PG/SG,Jamal Murray,3100,Den@GS 10:30PM ET,16.136,Den,0,0,19.321,8.474,6.250,2.750,13.500,18.600,0.406,15.500,232.000
C,Jusuf Nurkic,3100,Den@GS 10:30PM ET,21.526,Den,0,0,20.214,13.234,9.688,10.000,21.500,18.600,0.602,15.500,232.000
PG,Randy Foye,3100,Uta@Bkn 07:30PM ET,11.557,Bkn,1,0,10.893,6.771,11.688,12.500,6.000,18.600,0.136,6.500,206.000
SG/SF,Joe Johnson,3100,Uta@Bkn 07:30PM ET,16.022,Uta,0,0,12.214,8.500,9.375,3.500,30.000,18.600,0.384,0.000,206.000
SF,Caris LeVert,3100,Uta@Bkn 07:30PM ET,12.188,Bkn,1,0,11.000,8.286,16.688,22.250,1.000,18.600,0.164,6.500,206.000
PF/C,Jason Smith,3100,Was@Hou 08:00PM ET,8.450,Was,0,0,8.000,4.200,12.938,25.000,20.750,18.600,0.060,7.500,230.500
SG,E'Twaun Moore,3100,NO@Cle 07:00PM ET,18.806,NO,0,0,16.643,13.717,19.188,20.000,28.000,18.600,0.515,9.000,218.000
SF/PF,Richard Jefferson,3100,NO@Cle 07:00PM ET,10.094,Cle,1,0,11.893,6.412,10.000,6.250,24.000,18.600,0.052,0.000,218.000
SF,Solomon Hill,3100,NO@Cle 07:00PM ET,15.629,NO,0,0,16.286,10.829,14.438,10.500,27.000,18.600,0.339,9.000,218.000
PF,Marquese Chriss,3100,Pho@LAC 10:30PM ET,13.500,Pho,0,0,14.643,8.338,14.562,6.000,9.000,18.600,0.231,4.500,214.000
PG,Jason Terry,3000,OKC@Mil 07:00PM ET,7.731,Mil,1,0,7.500,3.673,7.938,9.500,20.500,18.000,0.025,0.000,213.500
PG,Semaj Christon,3000,OKC@Mil 07:00PM ET,9.182,OKC,0,0,11.000,4.891,9.750,8.250,5.000,18.000,0.045,1.500,213.500
PG,Cameron Payne,3000,OKC@Mil 07:00PM ET,0.000,OKC,0,0,0.000,0.000,0.000,0.000,5.000,18.000,,1.500,213.500
SG,Anthony Morrow,3000,OKC@Mil 07:00PM ET,8.875,OKC,0,0,9.750,3.953,4.562,0.000,16.000,18.000,0.098,1.500,213.500
SG,Khris Middleton,3000,OKC@Mil 07:00PM ET,0.000,Mil,1,0,0.000,0.000,0.000,0.000,11.000,18.000,,0.000,213.500
SG,Rashad Vaughn,3000,OKC@Mil 07:00PM ET,7.839,Mil,1,0,11.458,1.406,4.125,11.250,11.000,18.000,0.153,0.000,213.500
SF,Steve Novak,3000,OKC@Mil 07:00PM ET,1.156,Mil,1,0,0.417,0.000,1.688,2.000,7.000,18.000,0.003,0.000,213.500
SF,Kyle Singler,3000,OKC@Mil 07:00PM ET,4.338,OKC,0,0,4.893,1.333,2.500,6.000,29.000,18.000,0.001,1.500,213.500
SF,Josh Huestis,3000,OKC@Mil 07:00PM ET,0.000,OKC,0,0,0.000,0.000,0.000,0.000,29.000,18.000,,1.500,213.500
PF/C,Joffrey Lauvergne,3000,OKC@Mil 07:00PM ET,12.825,OKC,0,0,11.036,7.944,8.688,12.750,15.000,18.000,0.249,1.500,213.500
PF,Mirza Teletovic,3000,OKC@Mil 07:00PM ET,13.917,Mil,1,0,13.036,8.339,10.812,11.750,15.500,18.000,0.301,0.000,213.500
PF,Domantas Sabonis,3000,OKC@Mil 07:00PM ET,14.831,OKC,0,0,15.536,10.224,15.438,21.000,17.000,18.000,0.322,1.500,213.500
PF,Thon Maker,3000,OKC@Mil 07:00PM ET,4.250,Mil,1,0,7.562,1.531,3.250,3.500,15.500,18.000,0.004,0.000,213.500
C,Nick Collison,3000,OKC@Mil 07:00PM ET,4.250,OKC,0,0,5.850,0.500,7.062,7.000,13.000,18.000,0.012,1.500,213.500
C,Miles Plumlee,3000,OKC@Mil 07:00PM ET,6.489,Mil,1,0,7.250,2.058,3.250,1.500,12.000,18.000,0.044,0.000,213.500
PG/SG,Ian Clark,3000,Den@GS 10:30PM ET,12.210,GS,1,0,17.643,7.236,11.188,12.500,29.000,18.000,0.239,0.000,232.000
PG,Malik Beasley,3000,Den@GS 10:30PM ET,4.611,Den,0,0,3.200,0.417,5.500,7.500,15.000,18.000,0.027,15.500,232.000
SG/SF,Patrick McCaw,3000,Den@GS 10:30PM ET,6.952,GS,1,0,6.286,3.485,2.875,0.000,23.000,18.000,0.038,0.000,232.000
SG,Mike Miller,3000,Den@GS 10:30PM ET,5.250,Den,0,0,1.125,1.125,5.250,5.500,12.000,18.000,0.068,15.500,232.000
SF,Alonzo Gee,3000,Den@GS 10:30PM ET,3.938,Den,0,0,2.125,0.571,0.312,1.250,9.500,18.000,0.033,15.500,232.000
PF,David West,3000,Den@GS 10:30PM ET,12.404,GS,1,0,13.179,7.103,14.688,18.000,6.000,18.000,0.188,0.000,232.000
PF,Darrell Arthur,3000,Den@GS 10:30PM ET,9.375,Den,0,0,10.964,5.031,5.875,5.750,10.000,18.000,0.092,15.500,232.000
PF,James Michael McAdoo,3000,Den@GS 10:30PM ET,3.036,GS,1,0,4.167,1.333,1.375,0.000,6.000,18.000,0.001,0.000,232.000
PF,Kevon Looney,3000,Den@GS 10:30PM ET,8.366,GS,1,0,7.429,3.900,7.938,-0.500,6.000,18.000,0.062,0.000,232.000
PF,Juancho Hernangomez,3000,Den@GS 10:30PM ET,8.380,Den,0,0,12.000,3.350,5.688,0.000,10.000,18.000,0.134,15.500,232.000
C,Anderson Varejao,3000,Den@GS 10:30PM ET,6.000,GS,1,0,5.667,2.650,5.688,1.250,15.000,18.000,0.022,0.000,232.000
C,JaVale McGee,3000,Den@GS 10:30PM ET,10.417,GS,1,0,16.393,4.609,9.812,9.250,15.000,18.000,0.149,0.000,232.000
C,Damian Jones,3000,Den@GS 10:30PM ET,-1.000,GS,1,0,0.000,0.000,0.000,-1.000,15.000,18.000,0.159,0.000,232.000
PG,Spencer Dinwiddie,3000,Uta@Bkn 07:30PM ET,8.833,Bkn,1,0,3.125,3.833,9.750,6.500,6.000,18.000,0.153,6.500,206.000
PG,Raul Neto,3000,Uta@Bkn 07:30PM ET,5.167,Uta,0,0,7.100,1.159,6.750,12.750,30.000,18.000,0.026,0.000,206.000
PG,Dante Exum,3000,Uta@Bkn 07:30PM ET,12.446,Uta,0,0,12.393,6.682,10.188,6.750,30.000,18.000,0.172,0.000,206.000
SG,Alec Burks,3000,Uta@Bkn 07:30PM ET,0.000,Uta,0,0,0.000,0.000,0.000,0.000,30.000,18.000,,0.000,206.000
