Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
C,Nikola Vucevic,6200,Orl@Mia 07:30PM ET,33.327,Orl,0,0,31.321,24.833,30.188,22.250,17.000,37.200,0.372,3.500,199.000
SF/PF,Wilson Chandler,6200,Den@LAC 10:30PM ET,30.860,Den,0,0,28.643,21.462,22.625,32.500,14.500,37.200,0.304,8.000,218.000
SG,Klay Thompson,6100,Uta@GS 10:30PM ET,31.616,GS,1,0,38.714,24.367,34.125,21.500,1.000,36.600,0.324,0.000,210.500
PG,Derrick Rose,6100,Ind@NY 07:30PM ET,29.272,NY,1,0,33.893,21.045,22.750,3.250,17.000,36.600,0.246,0.000,210.500
SG,Avery Bradley,6000,Bos@Mem 08:00PM ET,34.639,Bos,0,0,35.643,28.231,34.875,28.250,8.000,36.000,0.442,0.000,194.500
C,Pau Gasol,6000,SA@Hou 08:00PM ET,28.827,SA,0,0,27.071,21.650,36.312,34.000,26.000,36.000,0.255,1.000,1.000
PF/C,Serge Ibaka,6000,Orl@Mia 07:30PM ET,29.129,Orl,0,0,33.393,21.956,30.250,15.000,12.250,36.000,0.259,3.500,199.000
SG,Lou Williams,5900,LAL@Cha 07:00PM ET,29.875,LAL,0,0,28.500,22.233,25.125,23.750,18.000,35.400,0.300,8.500,212.500
SG,Evan Fournier,5900,Orl@Mia 07:30PM ET,28.172,Orl,0,0,25.179,20.464,32.125,23.750,3.000,35.400,0.217,3.500,199.000
PF/C,Julius Randle,5800,LAL@Cha 07:00PM ET,30.315,LAL,0,0,25.607,21.538,26.938,29.000,19.000,34.800,0.335,8.500,212.500
PF,Ersan Ilyasova,5800,NO@Phi 07:00PM ET,25.565,Phi,1,0,26.393,18.450,28.438,33.000,27.000,34.800,0.191,3.500,206.000
PF,Trevor Booker,5800,Bkn@Tor 07:30PM ET,29.270,Bkn,0,0,24.071,19.591,26.375,17.500,22.000,34.800,0.290,15.500,224.000
C,Jonas Valanciunas,5800,Bkn@Tor 07:30PM ET,27.840,Tor,1,0,21.571,20.750,31.312,35.750,29.500,34.800,0.231,0.000,224.000
C,Mason Plumlee,5700,Por@Sac 10:30PM ET,29.043,Por,0,0,29.857,22.882,33.562,15.500,7.500,34.200,0.291,0.000,217.500
SF,Robert Covington,5700,NO@Phi 07:00PM ET,23.573,Phi,1,0,27.643,15.438,32.375,25.750,21.000,34.200,0.167,3.500,206.000
PG,Jeremy Lin,5700,Bkn@Tor 07:30PM ET,30.656,Bkn,0,0,30.000,26.208,24.875,28.000,9.000,34.200,0.350,15.500,224.000
SF,Danilo Gallinari,5700,Den@LAC 10:30PM ET,27.510,Den,0,0,26.750,22.250,28.188,29.000,20.000,34.200,0.163,8.000,218.000
SG,Dion Waiters,5600,Orl@Mia 07:30PM ET,27.078,Mia,1,0,27.929,15.679,31.750,44.750,24.500,33.600,0.292,0.000,199.000
PG,Tim Frazier,5600,NO@Phi 07:00PM ET,29.089,NO,0,0,29.071,19.050,36.625,33.750,17.000,33.600,0.368,0.000,206.000
SG/SF,Will Barton,5600,Den@LAC 10:30PM ET,25.672,Den,0,0,25.643,17.156,22.375,18.000,13.250,33.600,0.226,8.000,218.000
SF,Jae Crowder,5500,Bos@Mem 08:00PM ET,26.974,Bos,0,0,29.250,20.667,28.938,33.500,5.000,33.000,0.208,0.000,194.500
PG,Elfrid Payton,5500,Orl@Mia 07:30PM ET,27.052,Orl,0,0,29.393,19.397,32.438,19.500,7.000,33.000,0.310,3.500,199.000
PG/SG,Brandon Jennings,5500,Ind@NY 07:30PM ET,21.148,NY,1,0,18.536,15.018,24.875,30.000,20.000,33.000,0.081,0.000,210.500
C,Jahlil Okafor,5500,NO@Phi 07:00PM ET,21.620,Phi,1,0,26.786,13.278,26.438,19.000,21.500,33.000,0.089,3.500,206.000
SG,Rodney Hood,5400,Uta@GS 10:30PM ET,26.302,Uta,0,0,24.893,19.636,21.375,16.500,12.000,32.400,0.220,12.500,210.500
PG,Patrick Beverley,5400,SA@Hou 08:00PM ET,26.838,Hou,1,0,32.321,19.607,31.750,28.000,4.000,32.400,0.244,0.000,1.000
PG,D'Angelo Russell,5300,LAL@Cha 07:00PM ET,28.588,LAL,0,0,28.357,22.500,21.875,29.250,13.000,31.800,0.384,8.500,212.500
PF/C,Zach Randolph,5300,Bos@Mem 08:00PM ET,26.705,Mem,1,0,26.357,21.722,28.000,30.250,22.250,31.800,0.222,2.000,194.500
SG,Eric Gordon,5300,SA@Hou 08:00PM ET,28.321,Hou,1,0,29.071,22.350,33.438,39.000,19.500,31.800,0.343,0.000,1.000
PG,Emmanuel Mudiay,5300,Den@LAC 10:30PM ET,25.648,Den,0,0,15.750,13.917,29.938,35.000,2.000,31.800,0.308,8.000,218.000
PF,JaMychal Green,5200,Bos@Mem 08:00PM ET,23.526,Mem,1,0,29.536,15.875,20.625,31.250,23.000,31.200,0.197,2.000,194.500
PG,Tyler Johnson,5200,Orl@Mia 07:30PM ET,26.769,Mia,1,0,23.464,20.462,24.688,19.000,17.000,31.200,0.278,0.000,199.000
SG/SF,Tyreke Evans,5200,NO@Phi 07:00PM ET,14.625,NO,0,0,16.000,13.250,14.625,16.000,19.750,31.200,0.081,0.000,206.000
SF,Trevor Ariza,5100,SA@Hou 08:00PM ET,27.580,Hou,1,0,27.893,21.500,28.812,23.750,2.000,30.600,0.347,0.000,1.000
PG,Sergio Rodriguez,5100,NO@Phi 07:00PM ET,24.096,Phi,1,0,27.286,16.365,24.125,21.500,27.000,30.600,0.248,3.500,206.000
PF,Ryan Anderson,5000,SA@Hou 08:00PM ET,24.027,Hou,1,0,21.250,16.750,30.688,46.000,2.500,30.000,0.261,0.000,1.000
SF,Justise Winslow,5000,Orl@Mia 07:30PM ET,24.667,Mia,1,0,25.179,18.833,19.438,26.500,23.000,30.000,0.263,0.000,199.000
SG,Sean Kilpatrick,5000,Bkn@Tor 07:30PM ET,26.923,Bkn,0,0,20.464,18.232,25.062,17.500,2.000,30.000,0.398,15.500,224.000
SG,Gary Harris,5000,Den@LAC 10:30PM ET,24.781,Den,0,0,18.667,19.150,30.875,37.000,6.500,30.000,0.297,8.000,218.000
C,Tristan Thompson,4900,Cle@Mil 08:00PM ET,23.840,Cle,0,0,26.857,17.339,21.000,15.000,13.000,29.400,0.275,0.000,212.500
PF,Marvin Williams,4900,LAL@Cha 07:00PM ET,21.466,Cha,1,0,21.964,14.659,22.750,33.000,26.000,29.400,0.171,0.000,212.500
C,Cody Zeller,4900,LAL@Cha 07:00PM ET,23.490,Cha,1,0,26.000,18.173,26.375,33.750,29.500,29.400,0.210,0.000,212.500
SG,Tony Allen,4900,Bos@Mem 08:00PM ET,22.534,Mem,1,0,28.857,15.812,27.250,24.500,13.000,29.400,0.224,2.000,194.500
C,Clint Capela,4900,SA@Hou 08:00PM ET,26.804,Hou,1,0,26.679,20.607,20.062,14.500,3.000,29.400,0.362,0.000,1.000
PG,Darren Collison,4900,Por@Sac 10:30PM ET,24.303,Sac,1,0,26.500,19.781,20.812,7.750,10.000,29.400,0.179,1.000,217.500
SF,Maurice Harkless,4900,Por@Sac 10:30PM ET,24.116,Por,0,0,22.857,14.750,23.312,28.500,15.000,29.400,0.272,0.000,217.500
SF/PF,Aaron Gordon,4900,Orl@Mia 07:30PM ET,20.974,Orl,0,0,18.714,15.094,24.000,8.250,7.750,29.400,0.167,3.500,199.000
PF,Thaddeus Young,4900,Ind@NY 07:30PM ET,24.534,Ind,0,0,19.393,18.094,23.625,33.250,20.000,29.400,0.301,4.500,210.500
PF,Kenneth Faried,4900,Den@LAC 10:30PM ET,24.111,Den,0,0,17.357,14.135,18.438,2.750,9.000,29.400,0.330,8.000,218.000
PG,Shelvin Mack,4800,Uta@GS 10:30PM ET,17.268,Uta,0,0,17.107,10.904,23.250,24.750,15.000,28.800,0.068,12.500,210.500
PG/SG,Jordan Clarkson,4800,LAL@Cha 07:00PM ET,23.833,LAL,0,0,19.893,17.250,22.500,28.750,15.500,28.800,0.254,8.500,212.500
C,Bismack Biyombo,4800,Orl@Mia 07:30PM ET,21.286,Orl,0,0,24.107,15.233,26.625,30.500,17.000,28.800,0.178,3.500,199.000
PF/C,Kyle O'Quinn,4800,Ind@NY 07:30PM ET,17.250,NY,1,0,21.857,9.304,23.750,2.000,23.500,28.800,0.161,0.000,210.500
SF,Luol Deng,4700,LAL@Cha 07:00PM ET,19.508,LAL,0,0,24.429,13.347,28.500,32.500,22.000,28.200,0.169,8.500,212.500
PG/SG,Garrett Temple,4700,Por@Sac 10:30PM ET,16.620,Sac,1,0,16.143,10.750,28.875,26.750,10.000,28.200,0.092,1.000,217.500
SG/SF,Josh Richardson,4700,Orl@Mia 07:30PM ET,19.889,Mia,1,0,20.321,11.357,17.188,9.750,23.750,28.200,0.168,0.000,199.000
SF,Bojan Bogdanovic,4700,Bkn@Tor 07:30PM ET,22.673,Bkn,0,0,22.071,17.482,23.500,27.000,9.500,28.200,0.230,15.500,224.000
SG/SF,Marcus Smart,4600,Bos@Mem 08:00PM ET,24.083,Bos,0,0,24.107,19.519,25.188,22.000,6.500,27.600,0.313,0.000,194.500
SG/SF,Evan Turner,4600,Por@Sac 10:30PM ET,20.629,Por,0,0,20.607,14.281,22.312,9.250,18.500,27.600,0.196,0.000,217.500
SF/PF,Omri Casspi,4600,Por@Sac 10:30PM ET,14.859,Sac,1,0,16.750,7.167,21.812,17.250,23.750,27.600,0.054,1.000,217.500
C,Greg Monroe,4500,Cle@Mil 08:00PM ET,24.385,Mil,1,0,28.393,16.615,23.375,33.500,6.000,27.000,0.404,3.500,212.500
SG/SF,Glenn Robinson III,4500,Ind@NY 07:30PM ET,13.148,Ind,0,0,12.464,5.125,16.438,9.000,19.750,27.000,0.093,4.500,210.500
SG,Nick Young,4400,LAL@Cha 07:00PM ET,21.413,LAL,0,0,18.393,13.625,26.312,45.000,18.000,26.400,0.296,8.500,212.500
SF,Michael Kidd-Gilchrist,4400,LAL@Cha 07:00PM ET,22.167,Cha,1,0,20.214,16.017,16.688,9.000,28.000,26.400,0.320,0.000,212.500
PG,Patty Mills,4400,SA@Hou 08:00PM ET,21.194,SA,0,0,23.179,15.143,21.125,27.250,11.500,26.400,0.239,1.000,1.000
PF,Terrence Jones,4400,NO@Phi 07:00PM ET,22.920,NO,0,0,19.107,14.393,26.188,17.500,5.000,26.400,0.373,0.000,206.000
PG,Austin Rivers,4400,Den@LAC 10:30PM ET,16.222,LAC,1,0,13.571,8.615,24.562,20.000,29.000,26.400,0.130,0.000,218.000
PF,Derrick Favors,4300,Uta@GS 10:30PM ET,20.982,Uta,0,0,24.929,14.250,12.438,14.250,10.000,25.800,0.344,12.500,210.500
SG,J.J. Redick,4300,Den@LAC 10:30PM ET,20.769,LAC,1,0,21.786,14.269,19.688,19.250,29.000,25.800,0.267,0.000,218.000
C,John Henson,4200,Cle@Mil 08:00PM ET,19.880,Mil,1,0,23.643,12.114,20.750,20.500,6.000,25.200,0.293,3.500,212.500
PG,Ramon Sessions,4200,LAL@Cha 07:00PM ET,13.732,Cha,1,0,13.714,10.265,16.438,15.250,28.000,25.200,0.025,0.000,212.500
SF,Brandon Ingram,4200,LAL@Cha 07:00PM ET,17.267,LAL,0,0,19.964,12.031,16.688,34.500,22.000,25.200,0.141,8.500,212.500
PG,Tony Parker,4200,SA@Hou 08:00PM ET,19.566,SA,0,0,19.179,14.773,23.875,25.500,11.500,25.200,0.199,1.000,1.000
SF/PF,Matt Barnes,4200,Por@Sac 10:30PM ET,19.050,Sac,1,0,20.786,11.712,16.062,13.250,23.750,25.200,0.267,1.000,217.500
PF,James Johnson,4200,Orl@Mia 07:30PM ET,21.750,Mia,1,0,21.643,14.312,22.188,12.500,11.000,25.200,0.358,0.000,199.000
SF,C.J. Miles,4200,Ind@NY 07:30PM ET,19.467,Ind,0,0,17.393,13.208,15.750,13.000,15.000,25.200,0.253,4.500,210.500
SF/PF,DeMarre Carroll,4200,Bkn@Tor 07:30PM ET,19.182,Tor,1,0,20.536,14.096,16.000,11.750,30.000,25.200,0.233,0.000,224.000
PF,Patrick Patterson,4200,Bkn@Tor 07:30PM ET,20.537,Tor,1,0,22.679,15.679,17.500,14.000,30.000,25.200,0.225,0.000,224.000
PF/C,Marreese Speights,4200,Den@LAC 10:30PM ET,18.268,LAC,1,0,20.143,12.544,17.625,20.000,10.500,25.200,0.220,0.000,218.000
SG,Marco Belinelli,4100,LAL@Cha 07:00PM ET,19.554,Cha,1,0,16.464,15.111,21.938,25.250,19.500,24.600,0.259,0.000,212.500
SG,Courtney Lee,4100,Ind@NY 07:30PM ET,19.050,NY,1,0,22.821,12.886,19.938,13.750,23.000,24.600,0.212,0.000,210.500
SG,Jamal Crawford,4100,Den@LAC 10:30PM ET,18.563,LAC,1,0,19.929,12.393,12.750,11.500,29.000,24.600,0.211,0.000,218.000
SG,J.R. Smith,4000,Cle@Mil 08:00PM ET,17.775,Cle,0,0,15.500,13.125,20.750,18.750,16.000,24.000,0.210,0.000,212.500
PF,Frank Kaminsky,4000,LAL@Cha 07:00PM ET,21.894,Cha,1,0,22.857,15.446,17.375,19.500,26.000,24.000,0.404,0.000,212.500
C,Kosta Koufos,4000,Por@Sac 10:30PM ET,16.213,Sac,1,0,15.679,9.911,28.125,19.750,28.000,24.000,0.185,1.000,217.500
SG,Monta Ellis,4000,Ind@NY 07:30PM ET,21.781,Ind,0,0,18.857,13.688,12.312,17.500,24.500,24.000,0.414,4.500,210.500
SF/PF,Dario Saric,4000,NO@Phi 07:00PM ET,20.213,Phi,1,0,18.857,11.438,12.062,20.000,24.000,24.000,0.349,3.500,206.000
C,Nerlens Noel,4000,NO@Phi 07:00PM ET,10.125,Phi,1,0,10.250,10.000,10.125,10.250,21.500,24.000,0.079,3.500,206.000
SF/PF,Larry Nance Jr.,3900,LAL@Cha 07:00PM ET,19.056,LAL,0,0,18.964,12.214,17.938,14.750,17.500,23.400,0.305,8.500,212.500
SF,Wayne Ellington,3900,Orl@Mia 07:30PM ET,21.182,Mia,1,0,19.850,16.393,18.375,16.000,23.000,23.400,0.384,0.000,199.000
C,Joakim Noah,3900,Ind@NY 07:30PM ET,20.413,NY,1,0,18.857,12.771,17.250,7.750,19.000,23.400,0.382,0.000,210.500
PG,Cory Joseph,3900,Bkn@Tor 07:30PM ET,17.846,Tor,1,0,23.214,12.500,22.875,28.500,30.000,23.400,0.229,0.000,224.000
SG/SF,Norman Powell,3900,Bkn@Tor 07:30PM ET,11.804,Tor,1,0,7.643,5.589,8.312,10.750,30.000,23.400,0.133,0.000,224.000
PG/SG,Matthew Dellavedova,3800,Cle@Mil 08:00PM ET,20.900,Mil,1,0,22.607,15.423,16.438,10.500,25.500,22.800,0.395,3.500,212.500
C,JaVale McGee,3800,Uta@GS 10:30PM ET,10.417,GS,1,0,15.321,4.312,15.625,20.750,2.000,22.800,0.051,0.000,210.500
SF,Chandler Parsons,3800,Bos@Mem 08:00PM ET,13.750,Mem,1,0,10.750,7.375,15.250,15.000,13.000,22.800,0.088,2.000,194.500
SG/SF,Allen Crabbe,3800,Por@Sac 10:30PM ET,17.138,Por,0,0,19.286,11.018,17.500,20.250,18.500,22.800,0.221,0.000,217.500
PG,D.J. Augustin,3800,Orl@Mia 07:30PM ET,16.466,Orl,0,0,16.643,11.656,15.062,10.250,7.000,22.800,0.161,3.500,199.000
SF/PF,Jeff Green,3800,Orl@Mia 07:30PM ET,16.598,Orl,0,0,20.250,10.000,16.375,7.250,7.750,22.800,0.229,3.500,199.000
PG,Jerryd Bayless,3800,NO@Phi 07:00PM ET,21.333,Phi,1,0,21.333,15.750,21.333,18.500,27.000,22.800,0.439,3.500,206.000
SG,Buddy Hield,3800,NO@Phi 07:00PM ET,14.405,NO,0,0,17.607,6.769,21.312,20.750,21.000,22.800,0.166,0.000,206.000
C,Justin Hamilton,3800,Bkn@Tor 07:30PM ET,15.738,Bkn,0,0,13.964,8.083,7.562,5.500,11.000,22.800,0.212,15.500,224.000
C,Lucas Nogueira,3800,Bkn@Tor 07:30PM ET,16.738,Tor,1,0,20.464,10.625,14.312,15.750,29.500,22.800,0.258,0.000,224.000
SF/PF,Sam Dekker,3700,SA@Hou 08:00PM ET,15.393,Hou,1,0,17.643,10.641,17.125,12.500,2.250,22.200,0.161,0.000,1.000
C,Guillermo Hernangomez,3700,Ind@NY 07:30PM ET,15.409,NY,1,0,16.500,7.045,27.250,34.750,19.000,22.200,0.244,0.000,210.500
PG,T.J. McConnell,3700,NO@Phi 07:00PM ET,16.463,Phi,1,0,16.107,11.672,27.562,19.250,27.000,22.200,0.236,3.500,206.000
SG/SF,Terrence Ross,3700,Bkn@Tor 07:30PM ET,17.394,Tor,1,0,17.929,11.071,21.500,19.000,30.000,22.200,0.282,0.000,224.000
PF,Channing Frye,3600,Cle@Mil 08:00PM ET,16.917,Cle,0,0,15.179,11.275,9.875,14.000,17.000,21.600,0.282,0.000,212.500
PF,Mirza Teletovic,3600,Cle@Mil 08:00PM ET,14.420,Mil,1,0,11.786,8.583,23.250,29.500,14.000,21.600,0.199,3.500,212.500
SG/SF,Joe Johnson,3600,Uta@GS 10:30PM ET,17.250,Uta,0,0,11.321,9.729,14.562,6.000,10.750,21.600,0.312,12.500,210.500
PG,Andrew Harrison,3600,Bos@Mem 08:00PM ET,18.241,Mem,1,0,15.321,11.662,14.938,5.500,24.000,21.600,0.366,2.000,194.500
SG/SF,James Ennis III,3600,Bos@Mem 08:00PM ET,19.267,Mem,1,0,22.786,11.536,17.062,10.000,13.000,21.600,0.390,2.000,194.500
PF/C,Kelly Olynyk,3600,Bos@Mem 08:00PM ET,18.036,Bos,0,0,17.929,10.625,18.375,11.500,1.750,21.600,0.348,0.000,194.500
SG,Manu Ginobili,3600,SA@Hou 08:00PM ET,17.402,SA,0,0,12.607,13.339,17.688,25.250,27.000,21.600,0.250,1.000,1.000
SG,Danny Green,3600,SA@Hou 08:00PM ET,16.618,SA,0,0,16.821,9.722,13.938,23.750,27.000,21.600,0.271,1.000,1.000
PF,Al-Farouq Aminu,3600,Por@Sac 10:30PM ET,20.021,Por,0,0,20.607,13.321,16.375,18.000,24.000,21.600,0.435,0.000,217.500
C,Willie Reed,3600,Orl@Mia 07:30PM ET,9.850,Mia,1,0,6.179,4.932,8.500,4.500,18.000,21.600,0.067,0.000,199.000
PG/SG,Rodney Stuckey,3600,Ind@NY 07:30PM ET,16.656,Ind,0,0,19.071,9.094,20.938,20.750,19.250,21.600,0.297,4.500,210.500
PG/SG,Justin Holiday,3600,Ind@NY 07:30PM ET,14.898,NY,1,0,17.000,9.719,19.312,12.750,20.000,21.600,0.214,0.000,210.500
PG,Langston Galloway,3600,NO@Phi 07:00PM ET,17.802,NO,0,0,12.393,10.438,19.688,21.750,17.000,21.600,0.349,0.000,206.000
SG/SF,Joe Harris,3600,Bkn@Tor 07:30PM ET,17.817,Bkn,0,0,17.964,13.150,21.188,30.000,5.750,21.600,0.295,15.500,224.000
SF,Rondae Hollis-Jefferson,3600,Bkn@Tor 07:30PM ET,18.707,Bkn,0,0,19.929,13.071,17.875,17.250,9.500,21.600,0.376,15.500,224.000
PG,Jameer Nelson,3600,Den@LAC 10:30PM ET,19.688,Den,0,0,24.107,11.417,10.500,8.250,2.000,21.600,0.432,8.000,218.000
PG/SG,Iman Shumpert,3500,Cle@Mil 08:00PM ET,15.500,Cle,0,0,13.286,10.769,16.812,14.500,10.500,21.000,0.196,0.000,212.500
SF,Andre Iguodala,3500,Uta@GS 10:30PM ET,17.824,GS,1,0,17.357,13.038,19.562,14.250,1.000,21.000,0.287,0.000,210.500
PG,Terry Rozier,3500,Bos@Mem 08:00PM ET,15.556,Bos,0,0,15.250,9.857,14.250,7.750,8.000,21.000,0.220,0.000,194.500
SG,Troy Daniels,3500,Bos@Mem 08:00PM ET,13.958,Mem,1,0,17.929,4.825,12.500,-0.500,13.000,21.000,0.301,2.000,194.500
PF,David Lee,3500,SA@Hou 08:00PM ET,16.407,SA,0,0,16.429,11.333,19.500,15.500,15.500,21.000,0.265,1.000,1.000
PG/SG,Jamal Murray,3500,Den@LAC 10:30PM ET,17.241,Den,0,0,18.750,10.375,14.688,6.000,4.250,21.000,0.357,8.000,218.000
PF/C,Trey Lyles,3400,Uta@GS 10:30PM ET,17.938,Uta,0,0,16.607,11.481,14.625,4.000,15.750,20.400,0.370,12.500,210.500
SG/SF,Jeremy Lamb,3400,LAL@Cha 07:00PM ET,17.971,Cha,1,0,17.643,8.500,13.438,15.750,23.750,20.400,0.422,0.000,212.500
C,Timofey Mozgov,3400,LAL@Cha 07:00PM ET,16.517,LAL,0,0,16.214,11.838,17.125,8.500,25.000,20.400,0.295,8.500,212.500
C,Dewayne Dedmon,3400,SA@Hou 08:00PM ET,15.369,SA,0,0,18.607,8.056,17.625,13.000,26.000,20.400,0.258,1.000,1.000
C,Al Jefferson,3400,Ind@NY 07:30PM ET,15.543,Ind,0,0,16.786,10.062,17.250,14.500,21.500,20.400,0.268,4.500,210.500
SG,Gerald Henderson,3400,NO@Phi 07:00PM ET,16.837,Phi,1,0,20.250,9.354,15.438,19.500,17.000,20.400,0.327,3.500,206.000
