Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final
C,Brook Lopez,6500,Bkn@Mia 07:30PM ET,35.232,Bkn,0,0,36.464,27.511,36.625,40.250,17.000,39.000,0.357,8.500,218.000,3.099,27.750
C,Nikola Vucevic,6400,Orl@Min 08:00PM ET,34.163,Orl,0,0,38.821,26.019,36.062,57.000,16.000,38.400,0.352,9.500,210.500,-2.237,36.750
PG,Reggie Jackson,6300,Det@Bos 08:00PM ET,29.750,Det,0,0,28.643,22.429,37.125,36.250,24.000,37.800,0.204,6.000,215.000,0.964,26.500
SF/PF,Harrison Barnes,6300,Cle@Dal 08:30PM ET,31.261,Dal,1,0,29.393,24.330,28.562,26.250,20.500,37.800,0.212,4.500,208.000,-2.016,44.250
SF,Jae Crowder,6100,Det@Bos 08:00PM ET,27.526,Bos,1,0,33.214,21.663,38.625,37.500,3.500,36.600,0.126,-6.000,215.000,-9.893,34.500
PF/C,Serge Ibaka,6000,Orl@Min 08:00PM ET,29.656,Orl,0,0,25.321,21.810,21.875,23.250,11.750,36.000,0.266,9.500,210.500,-2.237,40.500
C,Tyson Chandler,5900,Mem@Pho 10:30PM ET,26.961,Pho,1,0,35.857,17.944,33.250,36.250,1.000,35.400,0.205,3.500,208.500,-31.922,13.000
PF,James Johnson,5800,Bkn@Mia 07:30PM ET,25.657,Mia,1,0,29.429,16.368,27.938,41.500,30.000,34.800,0.179,-8.500,218.000,5.099,39.000
PF/C,Zach Randolph,5800,Mem@Pho 10:30PM ET,28.577,Mem,0,0,33.000,23.470,34.000,42.250,22.500,34.800,0.227,-3.500,208.500,-1.660,27.500
PF/C,Gorgui Dieng,5700,Orl@Min 08:00PM ET,27.112,Min,1,0,21.429,19.238,28.312,35.000,14.500,34.200,0.210,-9.500,210.500,-0.237,27.000
SG,Avery Bradley,5600,Det@Bos 08:00PM ET,33.458,Bos,1,1,29.429,26.044,29.125,16.750,6.500,33.600,0.494,-6.000,215.000,-6.189,0.000
SF/PF,Tobias Harris,5600,Det@Bos 08:00PM ET,28.234,Det,0,0,29.071,20.443,26.500,20.000,18.000,33.600,0.269,6.000,215.000,0.964,22.000
PG/SG,Marcus Smart,5500,Det@Bos 08:00PM ET,25.006,Bos,1,0,28.107,20.185,26.312,21.500,16.000,33.000,0.152,-6.000,215.000,2.964,31.750
SG,Kentavious Caldwell-Pope,5500,Det@Bos 08:00PM ET,26.411,Det,0,0,23.429,16.038,19.750,8.500,13.000,33.000,0.286,6.000,215.000,0.964,30.750
PG,Deron Williams,5500,Cle@Dal 08:30PM ET,28.453,Dal,1,1,29.107,20.000,26.125,18.000,23.000,33.000,0.308,4.500,208.000,-11.058,0.000
SF,Marcus Morris,5400,Det@Bos 08:00PM ET,24.652,Det,0,0,24.143,17.630,31.500,20.500,13.000,32.400,0.205,6.000,215.000,0.964,19.250
SG,Evan Fournier,5300,Orl@Min 08:00PM ET,27.068,Orl,0,1,28.071,20.125,22.938,19.250,5.000,31.800,0.333,9.500,210.500,-23.645,12.750
SG,Seth Curry,5300,Cle@Dal 08:30PM ET,21.076,Dal,1,0,19.679,15.156,31.500,48.500,28.000,31.800,0.125,4.500,208.000,-2.016,29.250
SF/PF,Aaron Gordon,5200,Orl@Min 08:00PM ET,22.658,Orl,0,1,24.214,15.462,19.938,12.750,6.750,31.200,0.185,9.500,210.500,-2.237,21.500
C,Willie Reed,5100,Bkn@Mia 07:30PM ET,14.269,Mia,1,0,13.571,7.896,21.562,13.750,29.500,30.600,0.078,-8.500,218.000,5.099,13.500
PF/C,Dirk Nowitzki,5100,Cle@Dal 08:30PM ET,25.940,Dal,1,0,26.000,19.068,27.562,37.000,10.000,30.600,0.299,4.500,208.000,-2.016,19.000
PG,Jeremy Lin,5000,Bkn@Mia 07:30PM ET,30.146,Bkn,0,1,27.929,25.472,29.125,26.500,7.000,30.000,0.506,8.500,218.000,3.099,0.000
PG,Tyler Johnson,5000,Bkn@Mia 07:30PM ET,28.488,Mia,1,1,30.179,22.038,31.938,31.000,30.000,30.000,0.425,-8.500,218.000,-3.529,5.750
SG,Tony Allen,4700,Mem@Pho 10:30PM ET,22.399,Mem,0,0,23.143,15.859,20.875,16.500,15.000,28.200,0.256,-3.500,208.500,-1.660,20.750
C,Tristan Thompson,4600,Cle@Dal 08:30PM ET,24.380,Cle,0,0,23.107,18.077,28.438,52.500,9.500,27.600,0.362,-4.500,208.000,-11.281,9.500
SF,Wayne Ellington,4500,Bkn@Mia 07:30PM ET,19.116,Mia,1,0,20.321,12.050,27.812,26.000,30.000,27.000,0.204,-8.500,218.000,-4.563,4.000
PF,Trevor Booker,4500,Bkn@Mia 07:30PM ET,27.161,Bkn,0,0,22.357,19.707,16.625,13.250,7.500,27.000,0.507,8.500,218.000,3.099,27.000
SG/SF,Wesley Matthews,4500,Cle@Dal 08:30PM ET,26.222,Dal,1,0,23.643,19.534,28.750,34.750,27.500,27.000,0.461,4.500,208.000,-2.016,30.000
PF/C,Kelly Olynyk,4400,Det@Bos 08:00PM ET,19.262,Bos,1,0,20.643,11.800,19.688,32.250,8.500,26.400,0.218,-6.000,215.000,2.964,14.000
PF,Jon Leuer,4400,Det@Bos 08:00PM ET,22.610,Det,0,0,21.179,15.279,16.375,10.750,23.000,26.400,0.317,6.000,215.000,-1.036,22.000
PG/SG,Sean Kilpatrick,4400,Bkn@Mia 07:30PM ET,24.440,Bkn,0,0,23.214,15.635,22.000,16.750,5.000,26.400,0.431,8.500,218.000,-8998.901,14.750
SG/SF,Josh Richardson,4400,Bkn@Mia 07:30PM ET,22.473,Mia,1,1,22.643,15.467,23.500,9.750,30.000,26.400,0.348,-8.500,218.000,-4.928,0.000
SF,T.J. Warren,4400,Mem@Pho 10:30PM ET,22.257,Pho,1,0,15.071,11.015,16.375,11.750,5.000,26.400,0.375,3.500,208.500,-9001.660,19.250
SF/PF,P.J. Tucker,4300,Mem@Pho 10:30PM ET,19.112,Pho,1,0,24.429,10.667,27.625,30.000,3.750,25.800,0.243,3.500,208.500,-9001.660,16.000
PF,JaMychal Green,4300,Mem@Pho 10:30PM ET,22.750,Mem,0,1,18.786,16.190,19.062,17.500,21.000,25.800,0.358,-3.500,208.500,-1.660,21.500
SG,Bojan Bogdanovic,4200,Bkn@Mia 07:30PM ET,21.883,Bkn,0,0,23.000,15.452,19.938,13.250,3.000,25.200,0.352,8.500,218.000,-8998.901,24.000
PG/SG,Iman Shumpert,4100,Cle@Dal 08:30PM ET,16.811,Cle,0,0,17.964,11.531,21.812,25.250,2.500,24.600,0.131,-4.500,208.000,-9002.016,13.500
SG,Jodie Meeks,4000,Orl@Min 08:00PM ET,16.792,Orl,0,1,21.429,9.188,19.250,13.000,5.000,24.000,0.227,9.500,210.500,-9004.237,0.000
SG/SF,Caris LeVert,4000,Bkn@Mia 07:30PM ET,15.490,Bkn,0,0,18.571,8.596,24.688,23.500,5.500,24.000,0.177,8.500,218.000,1.099,16.500
SF,Justin Anderson,4000,Cle@Dal 08:30PM ET,13.971,Dal,1,0,13.786,7.283,21.625,6.750,27.000,24.000,0.134,4.500,208.000,-11.079,0.750
PG/SG,Brandon Knight,4000,Mem@Pho 10:30PM ET,19.261,Pho,1,0,13.679,12.424,15.562,6.250,8.000,24.000,0.301,3.500,208.500,-10.797,7.500
C,Bismack Biyombo,3900,Orl@Min 08:00PM ET,20.135,Orl,0,0,14.000,13.100,18.938,10.750,16.000,23.400,0.357,9.500,210.500,-13.219,7.500
SF/PF,Rondae Hollis-Jefferson,3900,Bkn@Mia 07:30PM ET,19.052,Bkn,0,1,16.500,13.198,14.250,3.750,7.750,23.400,0.308,8.500,218.000,1.099,21.750
PG/SG,Devin Harris,3900,Cle@Dal 08:30PM ET,11.694,Dal,1,0,18.036,5.750,15.875,13.250,25.500,23.400,0.063,4.500,208.000,-2.016,12.250
SG/SF,Kyle Korver,3900,Cle@Dal 08:30PM ET,17.970,Cle,0,0,14.571,11.083,13.500,4.750,3.750,23.400,0.257,-4.500,208.000,-9010.306,8.750
PF/C,Amir Johnson,3800,Det@Bos 08:00PM ET,17.049,Bos,1,0,20.571,10.188,14.875,25.250,8.500,22.800,0.265,-6.000,215.000,2.964,14.250
PG/SG,C.J. Watson,3800,Orl@Min 08:00PM ET,8.635,Orl,0,0,10.000,4.107,19.938,19.250,13.500,22.800,0.019,9.500,210.500,-4.237,30.000
SG/SF,Shabazz Muhammad,3800,Orl@Min 08:00PM ET,13.500,Min,1,0,19.393,7.685,23.938,31.250,23.750,22.800,0.116,-9.500,210.500,-0.237,18.750
SF/PF,Jeff Green,3700,Orl@Min 08:00PM ET,16.604,Orl,0,0,16.821,10.270,19.188,27.250,6.750,22.200,0.244,9.500,210.500,-4.237,21.250
SF,Dorian Finney-Smith,3700,Cle@Dal 08:30PM ET,11.734,Dal,1,0,12.071,6.836,18.688,9.500,27.000,22.200,0.105,4.500,208.000,-2.016,6.750
PG,Andrew Harrison,3700,Mem@Pho 10:30PM ET,16.380,Mem,0,0,9.964,10.277,9.625,8.250,25.500,22.200,0.263,-3.500,208.500,-10.818,6.000
SG/SF,Jaylen Brown,3600,Det@Bos 08:00PM ET,10.326,Bos,1,0,13.143,5.295,19.875,26.500,5.000,21.600,0.086,-6.000,215.000,-8997.036,11.250
PG,Kris Dunn,3600,Orl@Min 08:00PM ET,12.840,Min,1,0,16.750,7.286,19.625,22.250,17.000,21.600,0.156,-9.500,210.500,-0.237,14.750
PG,Spencer Dinwiddie,3600,Bkn@Mia 07:30PM ET,14.969,Bkn,0,0,18.000,7.455,21.375,27.000,7.000,21.600,0.213,8.500,218.000,1.099,19.250
PG,J.J. Barea,3600,Cle@Dal 08:30PM ET,24.167,Dal,1,1,27.625,18.275,21.500,24.250,23.000,21.600,0.614,4.500,208.000,-2.016,0.000
SG/SF,Vince Carter,3600,Mem@Pho 10:30PM ET,17.452,Mem,0,0,15.643,12.688,14.000,4.500,20.250,21.600,0.279,-3.500,208.500,-1.660,24.750
SF,James Ennis III,3600,Mem@Pho 10:30PM ET,16.879,Mem,0,0,17.607,10.903,11.188,14.000,25.500,21.600,0.270,-3.500,208.500,-1.660,13.750
C,Aron Baynes,3500,Det@Bos 08:00PM ET,10.517,Det,0,0,7.571,6.704,12.312,9.250,21.500,21.000,0.050,6.000,215.000,-1.036,0.000
PF,Okaro White,3500,Bkn@Mia 07:30PM ET,10.583,Mia,1,0,5.562,6.550,14.375,10.000,30.000,21.000,0.176,-8.500,218.000,5.099,10.000
PG,Yogi Ferrell,3500,Cle@Dal 08:30PM ET,11.455,Dal,1,0,3.500,4.450,12.938,26.500,23.000,21.000,0.138,4.500,208.000,-2.016,38.250
SG,J.R. Smith,3500,Cle@Dal 08:30PM ET,17.321,Cle,0,1,13.429,11.300,19.688,8.250,4.000,21.000,0.317,-4.500,208.000,-9009.697,0.000
PF,Dwight Powell,3500,Cle@Dal 08:30PM ET,17.074,Dal,1,0,14.500,11.050,13.062,6.500,14.000,21.000,0.308,4.500,208.000,-2.016,32.000
PF,Jonas Jerebko,3400,Det@Bos 08:00PM ET,11.712,Bos,1,0,13.607,6.663,17.875,9.500,12.000,20.400,0.088,-6.000,215.000,2.964,15.500
PG,D.J. Augustin,3400,Orl@Min 08:00PM ET,16.380,Orl,0,0,16.893,11.202,17.625,30.500,22.000,20.400,0.274,9.500,210.500,-4.237,10.750
PF/C,Channing Frye,3400,Cle@Dal 08:30PM ET,16.462,Cle,0,0,13.000,10.690,12.125,11.750,6.750,20.400,0.309,-4.500,208.000,-2.016,26.250
SG,Reggie Bullock,3300,Det@Bos 08:00PM ET,12.350,Det,0,0,9.000,5.400,16.875,5.250,13.000,19.800,0.205,6.000,215.000,-10.170,0.000
PF/C,Justin Hamilton,3300,Bkn@Mia 07:30PM ET,16.390,Bkn,0,0,19.500,9.724,13.688,19.750,12.250,19.800,0.336,8.500,218.000,1.099,13.250
C,Andrew Bogut,3300,Cle@Dal 08:30PM ET,18.390,Dal,1,1,14.643,12.712,9.812,4.000,6.000,19.800,0.422,4.500,208.000,-9.223,0.000
SG/SF,Stanley Johnson,3200,Det@Bos 08:00PM ET,10.715,Det,0,0,14.714,5.207,12.188,10.750,13.000,19.200,0.123,6.000,215.000,-1.036,13.500
PG,Isaiah Whitehead,3200,Bkn@Mia 07:30PM ET,16.391,Bkn,0,0,17.929,11.369,21.562,29.000,7.000,19.200,0.339,8.500,218.000,1.099,28.000
SF,Chandler Parsons,3200,Mem@Pho 10:30PM ET,12.825,Mem,0,1,12.500,8.389,16.562,14.500,25.500,19.200,0.137,-3.500,208.500,-7.313,7.000
C,Alex Len,3200,Mem@Pho 10:30PM ET,19.583,Pho,1,0,13.214,12.698,13.562,4.500,1.000,19.200,0.516,3.500,208.500,-9001.660,18.250
PF,Marquese Chriss,3100,Mem@Pho 10:30PM ET,14.362,Pho,1,0,18.821,9.519,11.250,13.750,2.500,18.600,0.285,3.500,208.500,-9001.660,33.000
PG,Beno Udrih,3000,Det@Bos 08:00PM ET,13.278,Det,0,0,9.607,7.929,9.062,0.000,24.000,18.000,0.239,6.000,215.000,-7.977,0.000
PG,Ish Smith,3000,Det@Bos 08:00PM ET,20.255,Det,0,0,14.250,14.028,14.188,13.000,24.000,18.000,0.599,6.000,215.000,-1.036,22.250
PG,Demetrius Jackson,3000,Det@Bos 08:00PM ET,5.000,Bos,1,1,7.625,1.583,5.000,2.750,25.500,18.000,0.082,-6.000,215.000,2.964,0.000
PG,Terry Rozier,3000,Det@Bos 08:00PM ET,13.875,Bos,1,0,14.607,8.295,11.438,3.250,25.500,18.000,0.286,-6.000,215.000,2.964,8.750
SG,Darrun Hilliard,3000,Det@Bos 08:00PM ET,6.413,Det,0,0,6.750,2.554,4.750,6.500,13.000,18.000,0.016,6.000,215.000,-1.036,0.000
SG,James Young,3000,Det@Bos 08:00PM ET,3.893,Bos,1,0,3.143,0.528,4.250,8.250,6.500,18.000,0.025,-6.000,215.000,2.964,0.000
SF,Gerald Green,3000,Det@Bos 08:00PM ET,9.926,Bos,1,0,8.321,5.078,7.375,8.750,3.500,18.000,0.134,-6.000,215.000,-8997.036,6.500
SF,Michael Gbinije,3000,Det@Bos 08:00PM ET,1.344,Det,0,1,1.750,0.625,1.500,1.250,13.000,18.000,0.003,6.000,215.000,-1.036,0.000
PF,Jordan Mickey,3000,Det@Bos 08:00PM ET,5.750,Bos,1,0,6.857,1.850,5.938,6.500,12.000,18.000,0.005,-6.000,215.000,2.964,0.000
PF,Henry Ellenson,3000,Det@Bos 08:00PM ET,2.964,Det,0,0,3.500,1.361,4.750,3.500,23.000,18.000,0.001,6.000,215.000,-1.036,0.000
C,Tyler Zeller,3000,Det@Bos 08:00PM ET,10.853,Bos,1,0,4.607,4.078,10.438,11.750,5.000,18.000,0.224,-6.000,215.000,-8997.036,0.000
C,Boban Marjanovic,3000,Det@Bos 08:00PM ET,9.488,Det,0,0,10.750,2.833,12.375,2.750,21.500,18.000,0.194,6.000,215.000,-1.036,0.000
PG,Tyus Jones,3000,Orl@Min 08:00PM ET,8.875,Min,1,0,4.643,2.000,7.750,1.500,17.000,18.000,0.167,-9.500,210.500,-0.237,0.000
SG,Brandon Rush,3000,Orl@Min 08:00PM ET,7.938,Min,1,0,11.000,3.229,15.062,0.000,24.500,18.000,0.159,-9.500,210.500,-0.237,0.000
SG,C.J. Wilcox,3000,Orl@Min 08:00PM ET,2.609,Orl,0,0,2.107,0.614,3.375,0.000,5.000,18.000,0.001,9.500,210.500,-9004.237,0.000
SF/PF,Nemanja Bjelica,3000,Orl@Min 08:00PM ET,12.728,Min,1,0,11.750,6.283,8.188,5.000,17.000,18.000,0.274,-9.500,210.500,-0.237,17.500
SF,Anthony Brown,3000,Orl@Min 08:00PM ET,9.886,Orl,0,0,6.450,5.143,12.062,15.000,6.000,18.000,0.143,9.500,210.500,-4.237,0.000
SF,Damjan Rudez,3000,Orl@Min 08:00PM ET,4.633,Orl,0,0,5.786,1.303,10.625,6.250,6.000,18.000,0.014,9.500,210.500,-4.237,2.500
SF,Mario Hezonja,3000,Orl@Min 08:00PM ET,7.150,Orl,0,0,8.393,2.312,15.250,20.750,6.000,18.000,0.056,9.500,210.500,-4.237,0.000
PF,Jordan Hill,3000,Orl@Min 08:00PM ET,5.350,Min,1,0,2.667,0.625,5.000,1.250,11.000,18.000,0.048,-9.500,210.500,-0.237,0.000
PF,Adreian Payne,3000,Orl@Min 08:00PM ET,8.295,Min,1,0,9.167,3.375,2.938,1.250,11.000,18.000,0.089,-9.500,210.500,-6.864,0.000
PF,Stephen Zimmerman Jr.,3000,Orl@Min 08:00PM ET,4.125,Orl,0,0,2.583,1.950,5.000,11.000,7.500,18.000,0.011,9.500,210.500,-4.237,0.000
C,Cole Aldrich,3000,Orl@Min 08:00PM ET,8.589,Min,1,0,3.643,4.174,3.875,-0.500,18.000,18.000,0.095,-9.500,210.500,-0.237,5.250
C,Nikola Pekovic,3000,Orl@Min 08:00PM ET,0.000,Min,1,1,0.000,0.000,0.000,0.000,18.000,18.000,0.000,-9.500,210.500,0.000,0.000
PG,Randy Foye,3000,Bkn@Mia 07:30PM ET,12.684,Bkn,0,0,18.464,7.713,15.938,8.000,7.000,18.000,0.236,8.500,218.000,1.099,10.000
SG/SF,Rodney McGruder,3000,Bkn@Mia 07:30PM ET,14.051,Mia,1,0,12.286,7.974,15.688,17.750,30.000,18.000,0.273,-8.500,218.000,5.099,21.750
SF,Derrick Williams,3000,Bkn@Mia 07:30PM ET,11.813,Mia,1,0,12.429,7.214,8.438,0.000,30.000,18.000,0.180,-8.500,218.000,-1.553,0.000
SF,Joe Harris,3000,Bkn@Mia 07:30PM ET,15.806,Bkn,0,1,17.179,9.816,14.312,16.000,8.000,18.000,0.384,8.500,218.000,1.099,0.000
PF,Chris Bosh,3000,Bkn@Mia 07:30PM ET,0.000,Mia,1,0,0.000,0.000,0.000,0.000,30.000,18.000,0.000,-8.500,218.000,0.000,0.000
PF,Josh McRoberts,3000,Bkn@Mia 07:30PM ET,13.523,Mia,1,1,15.107,8.917,9.188,10.000,30.000,18.000,0.234,-8.500,218.000,5.099,0.000
PF,Luke Babbitt,3000,Bkn@Mia 07:30PM ET,9.353,Mia,1,0,11.143,3.962,12.688,13.750,30.000,18.000,0.110,-8.500,218.000,5.099,5.500
PF,Quincy Acy,3000,Bkn@Mia 07:30PM ET,9.266,Bkn,0,0,14.286,4.300,8.438,10.000,7.500,18.000,0.148,8.500,218.000,1.099,0.000
PF,Justise Winslow,3000,Bkn@Mia 07:30PM ET,25.833,Mia,1,1,25.464,20.250,23.875,32.750,30.000,18.000,0.784,-8.500,218.000,5.099,0.000
PF,Chris McCullough,3000,Bkn@Mia 07:30PM ET,4.981,Bkn,0,0,7.714,2.000,4.562,7.250,7.500,18.000,0.034,8.500,218.000,1.099,0.000
C,Luis Scola,3000,Bkn@Mia 07:30PM ET,12.463,Bkn,0,0,13.571,6.203,13.375,5.000,17.000,18.000,0.234,8.500,218.000,1.099,0.000
C,Udonis Haslem,3000,Bkn@Mia 07:30PM ET,5.517,Mia,1,0,4.208,1.562,8.500,3.250,29.500,18.000,0.031,-8.500,218.000,5.099,0.000
PG,Kay Felder,3000,Cle@Dal 08:30PM ET,9.167,Cle,0,0,7.321,4.103,6.125,0.500,1.000,18.000,0.130,-4.500,208.000,-9002.016,7.500
SG,James Jones,3000,Cle@Dal 08:30PM ET,4.893,Cle,0,0,1.929,1.456,6.938,2.000,4.000,18.000,0.014,-4.500,208.000,-9002.016,3.500
SG,DeAndre Liggins,3000,Cle@Dal 08:30PM ET,8.388,Cle,0,0,9.607,3.118,2.250,4.750,4.000,18.000,0.066,-4.500,208.000,-9002.016,6.750
SG,Jordan McRae,3000,Cle@Dal 08:30PM ET,7.425,Cle,0,0,7.857,2.078,1.688,1.250,4.000,18.000,0.092,-4.500,208.000,-9002.016,13.500
SG,Nicolas Brussino,3000,Cle@Dal 08:30PM ET,5.024,Dal,1,0,4.357,1.278,5.688,1.250,28.000,18.000,0.009,4.500,208.000,-7.027,0.000
SF/PF,Richard Jefferson,3000,Cle@Dal 08:30PM ET,10.261,Cle,0,0,7.571,6.115,10.625,15.000,3.750,18.000,0.099,-4.500,208.000,-9002.016,18.250
C,Chris Andersen,3000,Cle@Dal 08:30PM ET,7.979,Cle,0,1,7.688,4.607,8.312,11.000,9.500,18.000,0.035,-4.500,208.000,-2.016,0.000
C,Salah Mejri,3000,Cle@Dal 08:30PM ET,10.573,Dal,1,0,8.143,4.837,6.938,0.000,6.000,18.000,0.177,4.500,208.000,-10.033,0.000
C,A.J. Hammons,3000,Cle@Dal 08:30PM ET,3.794,Dal,1,0,4.571,1.750,3.875,2.000,6.000,18.000,0.002,4.500,208.000,-2.016,0.000
PG,Ronnie Price,3000,Mem@Pho 10:30PM ET,0.000,Pho,1,0,0.000,0.000,0.000,0.000,8.000,18.000,0.000,3.500,208.500,0.000,0.000
PG,Tyler Ulis,3000,Mem@Pho 10:30PM ET,6.542,Pho,1,0,5.286,3.163,3.500,4.250,8.000,18.000,0.052,3.500,208.500,-1.660,10.000
PG,Wade Baldwin IV,3000,Mem@Pho 10:30PM ET,9.402,Mem,0,0,5.000,3.327,3.125,6.250,25.500,18.000,0.179,-3.500,208.500,-1.660,3.500
SG,Leandro Barbosa,3000,Mem@Pho 10:30PM ET,10.216,Pho,1,0,8.607,4.227,6.625,17.500,8.000,18.000,0.155,3.500,208.500,-1.660,0.000
SG,Troy Daniels,3000,Mem@Pho 10:30PM ET,13.949,Mem,0,0,13.321,5.458,7.188,7.000,15.000,18.000,0.362,-3.500,208.500,-13.118,1.500
SG,Troy Williams,3000,Mem@Pho 10:30PM ET,10.720,Mem,0,0,11.821,2.729,4.188,0.000,15.000,18.000,0.234,-3.500,208.500,-10.968,0.000
SF/PF,Dragan Bender,3000,Mem@Pho 10:30PM ET,7.872,Pho,1,1,9.464,3.604,6.312,2.750,3.750,18.000,0.108,3.500,208.500,-9001.660,0.000
SF,Derrick Jones Jr.,3000,Mem@Pho 10:30PM ET,1.500,Pho,1,0,3.000,0.000,1.500,3.000,5.000,18.000,0.081,3.500,208.500,-9001.660,0.000
PF,Jared Dudley,3000,Mem@Pho 10:30PM ET,16.141,Pho,1,0,13.429,10.029,4.625,1.250,2.500,18.000,0.411,3.500,208.500,-9010.279,0.000
PF,Jarell Martin,3000,Mem@Pho 10:30PM ET,9.944,Mem,0,0,6.286,4.286,4.438,2.750,21.000,18.000,0.141,-3.500,208.500,-1.660,0.000
PF,Deyonta Davis,3000,Mem@Pho 10:30PM ET,5.677,Mem,0,1,4.143,2.036,5.938,9.000,21.000,18.000,0.032,-3.500,208.500,-1.660,0.000
C,Brandan Wright,3000,Mem@Pho 10:30PM ET,0.000,Mem,0,1,0.000,0.000,0.000,,24.000,18.000,,-3.500,208.500,-1.660,
C,Alan Williams,3000,Mem@Pho 10:30PM ET,8.162,Pho,1,0,2.833,2.538,0.500,0.000,1.000,18.000,0.225,3.500,208.500,-9001.660,11.250
