Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,dvp,value,LastGame,fvalue,O/U,odds,penalty,Final
SG,DeMar DeRozan,7200,Uta@Tor 07:30PM ET,41.581,Tor,1,0,39.179,33.950,35.688,1.000,43.200,40.250,0.421,197.000,-4.500,-31.064,40.250
PG,Jrue Holiday,7200,Atl@NO 08:00PM ET,32.964,NO,1,0,37.286,27.042,36.125,22.500,43.200,30.000,0.096,208.500,-2.000,-2.953,30.000
PF/C,LaMarcus Aldridge,7100,SA@Den 09:00PM ET,32.914,SA,0,0,36.500,25.056,38.000,13.500,42.600,38.500,0.183,213.500,-7.000,0.573,38.500
C,Nikola Jokic,7100,SA@Den 09:00PM ET,30.563,Den,1,0,40.750,21.145,41.438,3.000,42.600,42.250,0.199,213.500,7.000,-14.760,42.250
PF/C,Julius Randle,7100,LAL@Por 10:30PM ET,32.182,LAL,0,0,29.929,23.931,41.250,28.500,42.600,36.750,0.182,222.000,6.500,4.568,36.750
SF/PF,Harrison Barnes,7000,Pho@Dal 08:30PM ET,31.736,Dal,1,0,33.964,24.484,37.688,23.250,42.000,33.500,0.113,206.000,-5.500,-4.716,33.500
C,Myles Turner,6800,Bkn@Ind 07:00PM ET,32.321,Ind,1,0,38.536,25.074,42.188,29.000,40.800,58.250,0.231,219.000,-10.500,4.452,58.250
PG,Reggie Jackson,6700,Cha@Det 07:30PM ET,28.531,Det,1,0,35.036,22.750,42.125,18.000,40.200,41.250,0.142,208.000,-5.000,-3.306,41.250
C,Brook Lopez,6700,Bkn@Ind 07:00PM ET,35.517,Bkn,0,0,35.893,27.456,31.250,16.000,40.200,25.500,0.322,219.000,10.500,2.452,25.500
PG,Dennis Schroder,6600,Atl@NO 08:00PM ET,32.136,Atl,0,0,37.857,24.368,35.000,27.500,39.600,37.500,0.221,208.500,2.000,-2.953,37.500
PG,George Hill,6400,Uta@Tor 07:30PM ET,32.808,Uta,0,0,37.000,18.812,27.750,11.000,38.400,7.250,0.311,197.000,4.500,-22.301,0.000
SG,Devin Booker,6300,Pho@Dal 08:30PM ET,29.243,Pho,0,0,27.643,22.188,28.375,4.000,37.800,26.000,0.191,206.000,5.500,-17.216,26.000
PG,Deron Williams,6200,Pho@Dal 08:30PM ET,27.889,Dal,1,0,29.143,19.500,28.125,25.500,37.200,33.500,0.163,206.000,-5.500,-4.716,33.500
SF/PF,Tobias Harris,6100,Cha@Det 07:30PM ET,28.074,Det,1,0,32.536,20.592,31.062,18.000,36.600,32.500,0.178,208.000,-5.000,-3.306,32.500
SG,Victor Oladipo,6000,OKC@Hou 08:00PM ET,28.574,OKC,0,0,32.750,19.750,29.938,26.000,36.000,32.250,0.254,227.500,8.000,8.447,32.250
PG,D'Angelo Russell,6000,LAL@Por 10:30PM ET,29.050,LAL,0,0,28.464,22.633,36.500,13.500,36.000,32.500,0.259,222.000,6.500,4.568,32.500
C,Pau Gasol,5900,SA@Den 09:00PM ET,29.197,SA,0,0,32.893,22.042,30.188,18.500,35.400,38.250,0.275,213.500,-7.000,0.573,38.250
SG,Eric Gordon,5900,OKC@Hou 08:00PM ET,28.757,Hou,1,0,31.643,23.000,32.938,11.000,35.400,34.750,0.211,227.500,-8.000,10.447,34.750
C,Mason Plumlee,5900,LAL@Por 10:30PM ET,30.270,Por,1,0,30.357,22.988,34.250,30.000,35.400,34.250,0.308,222.000,-6.500,6.568,34.250
SG,Kentavious Caldwell-Pope,5800,Cha@Det 07:30PM ET,26.993,Det,1,0,27.036,17.264,28.438,20.000,34.800,16.000,0.228,208.000,-5.000,-14.105,16.000
SF,Trevor Ariza,5800,OKC@Hou 08:00PM ET,28.167,Hou,1,0,34.036,21.181,32.375,7.000,34.800,20.250,0.194,227.500,-8.000,-8.845,20.250
SF/PF,Wilson Chandler,5700,SA@Den 09:00PM ET,29.813,Den,1,0,28.000,20.559,26.188,2.000,34.200,24.750,0.351,213.500,7.000,-16.427,24.750
PF,Ryan Anderson,5600,OKC@Hou 08:00PM ET,24.639,Hou,1,0,20.607,17.784,22.562,16.500,33.600,19.500,0.177,227.500,-8.000,10.447,19.500
C,Steven Adams,5600,OKC@Hou 08:00PM ET,27.153,OKC,0,0,32.036,21.079,33.688,23.000,33.600,29.500,0.210,227.500,8.000,8.447,29.500
SG,Wesley Matthews,5600,Pho@Dal 08:30PM ET,26.676,Dal,1,0,26.179,19.903,24.500,15.000,33.600,20.000,0.193,206.000,-5.500,-4.716,20.000
PF,Thaddeus Young,5600,Bkn@Ind 07:00PM ET,25.403,Ind,1,0,30.214,19.793,23.250,30.000,33.600,23.500,0.184,219.000,-10.500,4.452,23.500
PF,Trevor Booker,5600,Bkn@Ind 07:00PM ET,28.798,Bkn,0,0,24.464,20.422,30.438,28.000,33.600,23.500,0.301,219.000,10.500,2.452,23.500
SF,Danilo Gallinari,5500,SA@Den 09:00PM ET,29.117,Den,1,0,29.107,23.044,31.125,2.000,33.000,20.750,0.292,213.500,7.000,-23.943,20.750
PF/C,Montrezl Harrell,5500,OKC@Hou 08:00PM ET,16.731,Hou,1,0,25.036,7.768,28.938,14.250,33.000,22.000,0.076,227.500,-8.000,10.447,22.000
SG,Sean Kilpatrick,5400,Bkn@Ind 07:00PM ET,25.970,Bkn,0,0,23.321,17.417,22.938,27.000,32.400,34.500,0.296,219.000,10.500,2.452,34.500
PG,Patrick Beverley,5300,OKC@Hou 08:00PM ET,27.727,Hou,1,0,30.143,21.325,29.625,22.500,31.800,30.500,0.309,227.500,-8.000,10.447,30.500
PG,Jeremy Lin,5200,Bkn@Ind 07:00PM ET,30.146,Bkn,0,0,27.929,25.472,29.125,16.500,31.200,26.500,0.454,219.000,10.500,2.452,0.000
C,Enes Kanter,5100,OKC@Hou 08:00PM ET,24.368,OKC,0,0,28.571,16.500,28.375,23.000,30.600,35.750,0.290,227.500,8.000,8.447,35.750
SF,T.J. Warren,5100,Pho@Dal 08:30PM ET,24.207,Pho,0,0,17.250,10.545,15.500,3.000,30.600,15.250,0.317,206.000,5.500,-18.050,15.250
SG/SF,Evan Turner,5100,LAL@Por 10:30PM ET,20.882,Por,1,0,27.321,15.053,21.938,24.500,30.600,24.250,0.104,222.000,-6.500,6.568,24.250
SG/SF,Will Barton,5000,SA@Den 09:00PM ET,25.837,Den,1,0,20.714,15.818,20.562,9.500,30.000,16.750,0.334,213.500,7.000,-1.427,16.750
PG,Tony Parker,4900,SA@Den 09:00PM ET,20.788,SA,0,0,20.393,14.804,33.125,29.000,29.400,38.250,0.169,213.500,-7.000,0.573,38.250
SG,Gary Harris,4900,SA@Den 09:00PM ET,23.283,Den,1,0,25.857,14.100,24.250,17.000,29.400,18.750,0.222,213.500,7.000,-1.427,18.750
C,Clint Capela,4900,OKC@Hou 08:00PM ET,26.804,Hou,1,0,26.679,20.607,20.062,12.000,29.400,14.500,0.362,227.500,-8.000,3.102,0.000
PF/C,Derrick Favors,4900,Uta@Tor 07:30PM ET,20.298,Uta,0,0,19.929,13.788,21.188,15.500,29.400,21.000,0.190,197.000,4.500,-11.064,21.000
SG,Lou Williams,4900,LAL@Por 10:30PM ET,28.461,LAL,0,0,26.214,20.013,15.188,10.000,29.400,15.750,0.452,222.000,6.500,-5.904,15.750
PF,Jon Leuer,4800,Cha@Det 07:30PM ET,23.444,Det,1,0,21.393,17.279,22.500,13.000,28.800,17.500,0.226,208.000,-5.000,-3.306,17.500
C,Tyson Chandler,4800,Pho@Dal 08:30PM ET,24.384,Pho,0,0,20.893,17.562,27.188,11.000,28.800,30.000,0.323,206.000,5.500,-4.716,30.000
SF,Maurice Harkless,4800,LAL@Por 10:30PM ET,23.819,Por,1,0,24.643,17.059,23.938,28.000,28.800,26.500,0.262,222.000,-6.500,6.568,26.500
PG,Shelvin Mack,4700,Uta@Tor 07:30PM ET,17.194,Uta,0,0,19.643,11.539,20.812,11.000,28.200,25.500,0.085,197.000,4.500,-11.064,25.500
SG,Rodney Hood,4700,Uta@Tor 07:30PM ET,23.532,Uta,0,0,15.964,15.250,19.125,2.000,28.200,16.500,0.305,197.000,4.500,-26.064,16.500
SF,Michael Kidd-Gilchrist,4600,Cha@Det 07:30PM ET,23.050,Cha,0,0,20.750,16.789,24.062,4.500,27.600,24.250,0.300,208.000,5.000,-15.528,24.250
SG,Nick Young,4600,LAL@Por 10:30PM ET,22.282,LAL,0,0,26.214,14.661,26.250,10.000,27.600,18.500,0.270,222.000,6.500,4.568,18.500
PF,Frank Kaminsky,4500,Cha@Det 07:30PM ET,21.544,Cha,0,0,16.750,15.738,20.750,11.500,27.000,12.500,0.245,208.000,5.000,-11.533,12.500
C,Cody Zeller,4500,Cha@Det 07:30PM ET,23.653,Cha,0,0,27.179,18.359,22.250,5.000,27.000,13.250,0.320,208.000,5.000,-22.424,0.000
C,Jonas Valanciunas,4500,Uta@Tor 07:30PM ET,27.023,Tor,1,0,26.643,19.656,23.375,2.000,27.000,35.750,0.507,197.000,-4.500,-26.064,35.750
PG/SG,Jordan Clarkson,4500,LAL@Por 10:30PM ET,23.388,LAL,0,0,25.893,16.097,22.125,11.750,27.000,32.250,0.348,222.000,6.500,4.568,32.250
PF/C,Kenneth Faried,4400,SA@Den 09:00PM ET,23.547,Den,1,0,20.679,14.156,17.188,2.500,26.400,15.500,0.402,213.500,7.000,-9003.427,0.000
PF/C,Dirk Nowitzki,4400,Pho@Dal 08:30PM ET,21.825,Dal,1,0,19.700,17.000,20.375,22.250,26.400,29.250,0.329,206.000,-5.500,-4.716,29.250
SG/SF,Allen Crabbe,4400,LAL@Por 10:30PM ET,17.797,Por,1,0,20.571,12.375,22.625,24.500,26.400,20.000,0.118,222.000,-6.500,6.568,20.000
SF,Luol Deng,4400,LAL@Por 10:30PM ET,20.467,LAL,0,0,28.786,13.511,16.125,19.500,26.400,19.500,0.266,222.000,6.500,2.568,0.000
PF,Al-Farouq Aminu,4400,LAL@Por 10:30PM ET,19.313,Por,1,0,19.929,14.591,26.125,26.500,26.400,33.250,0.268,222.000,-6.500,6.568,33.250
SG/SF,Tyreke Evans,4400,Atl@NO 08:00PM ET,17.250,NO,1,0,17.036,12.292,21.188,24.500,26.400,13.500,0.130,208.500,-2.000,-2.953,13.500
PF/C,Terrence Jones,4400,Atl@NO 08:00PM ET,22.456,NO,1,0,24.071,14.569,21.438,11.250,26.400,35.250,0.369,208.500,-2.000,-9002.953,35.250
PG,Emmanuel Mudiay,4300,SA@Den 09:00PM ET,24.625,Den,1,0,28.321,14.722,22.562,3.000,25.800,17.750,0.453,213.500,7.000,-9003.427,17.750
PF,Marvin Williams,4300,Cha@Det 07:30PM ET,21.342,Cha,0,0,22.464,15.567,23.938,11.500,25.800,33.750,0.294,208.000,5.000,-9003.306,33.750
SG,Seth Curry,4300,Pho@Dal 08:30PM ET,20.460,Dal,1,0,20.071,14.676,20.250,15.000,25.800,17.250,0.250,206.000,-5.500,-4.716,17.250
SF,Marcus Morris,4200,Cha@Det 07:30PM ET,23.069,Det,1,0,23.321,16.697,25.062,23.000,25.200,43.250,0.428,208.000,-5.000,-3.306,43.250
SG/SF,Kent Bazemore,4200,Atl@NO 08:00PM ET,21.909,Atl,0,0,17.607,12.859,18.438,20.250,25.200,6.750,0.351,208.500,2.000,-12.691,6.750
SG/SF,Jeremy Lamb,4100,Cha@Det 07:30PM ET,18.360,Cha,0,0,17.107,8.188,18.375,4.750,24.600,5.250,0.272,208.000,5.000,-9014.366,5.250
SG,Kyle Korver,4100,Atl@NO 08:00PM ET,19.141,Atl,0,0,17.036,12.183,26.938,18.500,24.600,20.250,0.243,208.500,2.000,-2.953,0.000
PG/SG,Brandon Knight,4000,Pho@Dal 08:30PM ET,20.586,Pho,0,0,18.607,13.986,11.375,2.500,24.000,25.000,0.353,206.000,5.500,-9004.716,25.000
PG,J.J. Barea,4000,Pho@Dal 08:30PM ET,27.932,Dal,1,0,32.083,21.708,20.312,25.500,24.000,10.750,0.682,206.000,-5.500,-12.966,0.000
SG/SF,Joe Ingles,4000,Uta@Tor 07:30PM ET,14.889,Uta,0,0,17.714,7.274,17.625,5.250,24.000,17.500,0.194,197.000,4.500,-9011.064,17.500
SG/SF,Norman Powell,4000,Uta@Tor 07:30PM ET,11.600,Tor,1,0,8.357,5.138,8.062,1.000,24.000,2.500,0.118,197.000,-4.500,-9011.064,2.500
SG/SF,Bojan Bogdanovic,4000,Bkn@Ind 07:00PM ET,21.371,Bkn,0,0,14.893,15.412,14.062,20.500,24.000,7.250,0.361,219.000,10.500,-8.104,7.250
PG,Tim Frazier,4000,Atl@NO 08:00PM ET,14.266,NO,1,0,20.036,18.092,14.500,22.500,24.000,5.750,0.593,208.500,-2.000,-2.953,0.000
SF/PF,Dante Cunningham,4000,Atl@NO 08:00PM ET,14.783,NO,1,0,15.607,8.091,17.688,21.250,24.000,14.750,0.127,208.500,-2.000,-2.953,14.750
SF,Thabo Sefolosha,4000,Atl@NO 08:00PM ET,20.766,Atl,0,0,25.857,15.153,17.125,22.000,24.000,29.500,0.353,208.500,2.000,-2.953,29.500
SG,Danny Green,3900,SA@Den 09:00PM ET,17.639,SA,0,0,17.679,10.500,19.875,29.000,23.400,19.750,0.221,213.500,-7.000,0.573,19.750
SG,Marco Belinelli,3900,Cha@Det 07:30PM ET,18.710,Cha,0,0,20.786,12.547,11.375,5.000,23.400,13.000,0.278,208.000,5.000,-9003.306,13.000
SF,P.J. Tucker,3900,Pho@Dal 08:30PM ET,17.715,Pho,0,0,16.786,9.338,20.625,3.000,23.400,19.750,0.286,206.000,5.500,-9004.716,19.750
C,Alex Len,3900,Pho@Dal 08:30PM ET,21.875,Pho,0,0,17.107,15.711,19.750,11.000,23.400,23.750,0.435,206.000,5.500,-9004.716,23.750
SG/SF,Terrence Ross,3900,Uta@Tor 07:30PM ET,18.356,Tor,1,0,20.643,12.368,21.500,1.000,23.400,18.500,0.273,197.000,-4.500,-9011.064,18.500
SG/SF,Jonathon Simmons,3800,SA@Den 09:00PM ET,13.243,SA,0,0,10.036,7.583,15.750,22.500,22.800,4.500,0.097,213.500,-7.000,-6.795,4.500
SG,Manu Ginobili,3800,SA@Den 09:00PM ET,18.284,SA,0,0,17.536,13.176,20.750,29.000,22.800,24.750,0.277,213.500,-7.000,0.573,24.750
C,Aron Baynes,3800,Cha@Det 07:30PM ET,10.799,Det,1,0,10.643,6.655,8.812,25.000,22.800,6.500,0.037,208.000,-5.000,-3.306,0.000
PF/C,Dwight Powell,3800,Pho@Dal 08:30PM ET,18.750,Dal,1,0,16.036,12.789,19.812,22.250,22.800,9.750,0.276,206.000,-5.500,-11.972,9.750
SF/PF,DeMarre Carroll,3800,Uta@Tor 07:30PM ET,18.526,Tor,1,0,19.893,12.824,13.312,1.000,22.800,18.000,0.307,197.000,-4.500,-9011.064,18.000
SG,Buddy Hield,3800,Atl@NO 08:00PM ET,15.104,NO,1,0,20.750,8.139,27.000,25.000,22.800,33.750,0.213,208.500,-2.000,-2.953,33.750
PG,Patty Mills,3700,SA@Den 09:00PM ET,20.079,SA,0,0,18.393,14.167,14.438,29.000,22.200,14.750,0.389,213.500,-7.000,0.573,14.750
PF/C,Spencer Hawes,3700,Cha@Det 07:30PM ET,15.673,Cha,0,0,13.214,8.589,19.062,8.250,22.200,31.000,0.272,208.000,5.000,-9003.306,31.000
PF,Patrick Patterson,3700,Uta@Tor 07:30PM ET,19.605,Tor,1,0,22.679,14.094,13.312,1.000,22.200,0.000,0.358,197.000,-4.500,-9018.192,0.000
SG,Monta Ellis,3700,Bkn@Ind 07:00PM ET,20.643,Ind,1,0,17.571,12.067,13.312,30.000,22.200,4.250,0.419,219.000,-10.500,-5.941,4.250
SF,Rondae Hollis-Jefferson,3700,Bkn@Ind 07:00PM ET,19.308,Bkn,0,0,20.143,13.132,18.312,14.000,22.200,13.250,0.377,219.000,10.500,0.452,0.000
SG/SF,Tim Hardaway Jr.,3700,Atl@NO 08:00PM ET,17.629,Atl,0,0,23.179,10.294,21.938,20.250,22.200,25.500,0.323,208.500,2.000,-2.953,25.500
PF,David Lee,3600,SA@Den 09:00PM ET,16.329,SA,0,0,14.929,11.940,14.125,8.500,21.600,9.250,0.198,213.500,-7.000,-9005.873,9.250
C,Jusuf Nurkic,3600,SA@Den 09:00PM ET,22.218,Den,1,0,16.214,13.750,22.125,3.000,21.600,14.000,0.513,213.500,7.000,-9003.427,14.000
SF,C.J. Miles,3600,Bkn@Ind 07:00PM ET,18.608,Ind,1,0,14.464,12.000,11.375,30.000,21.600,11.000,0.348,219.000,-10.500,4.452,11.000
C,Dewayne Dedmon,3500,SA@Den 09:00PM ET,14.474,SA,0,0,11.536,8.333,8.938,18.500,21.000,7.250,0.182,213.500,-7.000,0.573,7.250
SF,Andre Roberson,3500,OKC@Hou 08:00PM ET,17.938,OKC,0,0,14.464,10.219,16.250,25.000,21.000,29.250,0.370,227.500,8.000,6.447,29.250
C,Nene Hilario,3500,OKC@Hou 08:00PM ET,14.702,Hou,1,0,14.714,9.422,14.688,12.000,21.000,25.250,0.184,227.500,-8.000,-8989.553,25.250
PG,Cory Joseph,3500,Uta@Tor 07:30PM ET,18.000,Tor,1,0,21.357,12.789,20.062,7.000,21.000,15.250,0.327,197.000,-4.500,-9011.064,15.250
C,Lucas Nogueira,3500,Uta@Tor 07:30PM ET,16.426,Tor,1,0,21.071,10.625,13.062,2.000,21.000,21.500,0.309,197.000,-4.500,-9011.064,21.500
PF/C,Justin Hamilton,3500,Bkn@Ind 07:00PM ET,15.473,Bkn,0,0,16.821,9.268,19.312,22.000,21.000,32.000,0.285,219.000,10.500,0.452,32.000
SF/PF,Larry Nance Jr.,3500,LAL@Por 10:30PM ET,19.214,LAL,0,0,17.143,12.214,21.000,24.250,21.000,21.500,0.414,222.000,6.500,2.568,0.000
PG,Ramon Sessions,3400,Cha@Det 07:30PM ET,13.611,Cha,0,0,16.750,10.364,13.438,24.000,20.400,13.750,0.096,208.000,5.000,-3.306,13.750
SF/PF,Sam Dekker,3400,OKC@Hou 08:00PM ET,15.444,Hou,1,0,15.357,10.417,12.062,11.750,20.400,15.500,0.245,227.500,-8.000,-8989.553,15.500
PF,Marquese Chriss,3400,Pho@Dal 08:30PM ET,13.910,Pho,0,0,14.857,9.239,14.938,3.000,20.400,12.000,0.191,206.000,5.500,-9004.716,12.000
C,Andrew Bogut,3400,Pho@Dal 08:30PM ET,20.776,Dal,1,0,18.107,15.227,12.188,24.000,20.400,9.000,0.487,206.000,-5.500,-11.272,9.000
SG/SF,Joe Johnson,3400,Uta@Tor 07:30PM ET,16.347,Uta,0,0,14.357,9.074,15.375,5.250,20.400,14.250,0.317,197.000,4.500,-9011.064,14.250
PG,Isaiah Whitehead,3400,Bkn@Ind 07:00PM ET,15.837,Bkn,0,0,14.750,10.911,15.312,16.500,20.400,13.000,0.233,219.000,10.500,0.452,13.000
SG,Alex Abrines,3300,OKC@Hou 08:00PM ET,9.198,OKC,0,0,14.179,4.344,13.000,26.000,19.800,5.500,0.058,227.500,8.000,6.447,5.500
PF,Trey Lyles,3300,Uta@Tor 07:30PM ET,17.181,Uta,0,0,10.679,10.569,7.625,22.000,19.800,11.500,0.362,197.000,4.500,-11.064,11.500
C,Al Jefferson,3300,Bkn@Ind 07:00PM ET,15.854,Ind,1,0,14.929,10.425,13.875,29.000,19.800,6.500,0.282,219.000,-10.500,-2.790,6.500
C,Timofey Mozgov,3300,LAL@Por 10:30PM ET,16.466,LAL,0,0,15.393,11.545,14.188,28.000,19.800,13.250,0.314,222.000,6.500,2.568,13.250
PG,Ish Smith,3200,Cha@Det 07:30PM ET,11.662,Det,1,0,13.893,13.882,12.938,18.000,19.200,15.250,0.597,208.000,-5.000,-3.306,15.250
SF/PF,Jerami Grant,3200,OKC@Hou 08:00PM ET,13.264,OKC,0,0,12.536,9.706,10.500,20.750,19.200,14.000,0.104,227.500,8.000,6.447,14.000
PG,Devin Harris,3200,Pho@Dal 08:30PM ET,10.513,Dal,1,0,14.750,5.688,19.250,25.500,19.200,21.250,0.162,206.000,-5.500,-4.716,21.250
PF,Jared Dudley,3200,Pho@Dal 08:30PM ET,16.858,Pho,0,0,12.786,11.000,7.750,3.000,19.200,2.000,0.385,206.000,5.500,-9012.689,0.000
SG,Joe Harris,3200,Bkn@Ind 07:00PM ET,16.484,Bkn,0,0,17.071,11.681,9.125,27.000,19.200,19.500,0.360,219.000,10.500,0.452,19.500
SG,E'Twaun Moore,3200,Atl@NO 08:00PM ET,18.703,NO,1,0,15.000,13.469,16.812,25.000,19.200,13.000,0.456,208.500,-2.000,-2.953,13.000
PF/C,Mike Muscala,3200,Atl@NO 08:00PM ET,17.064,Atl,0,0,16.500,10.143,15.188,23.750,19.200,21.000,0.383,208.500,2.000,-2.953,21.000
PG,Jameer Nelson,3100,SA@Den 09:00PM ET,18.693,Den,1,0,11.750,12.080,13.688,3.000,18.600,13.000,0.497,213.500,7.000,-9003.427,13.000
SG/SF,Justin Anderson,3100,Pho@Dal 08:30PM ET,15.258,Dal,1,0,15.071,9.691,16.000,20.500,18.600,2.500,0.330,206.000,-5.500,-12.303,0.000
PG/SG,Rodney Stuckey,3100,Bkn@Ind 07:00PM ET,15.794,Ind,1,0,16.786,8.306,14.625,30.000,18.600,2.000,0.385,219.000,-10.500,-5.167,0.000
SF,Brandon Ingram,3100,LAL@Por 10:30PM ET,16.546,LAL,0,0,16.750,12.024,14.625,19.500,18.600,19.500,0.382,222.000,6.500,2.568,19.500
PF/C,Meyers Leonard,3100,LAL@Por 10:30PM ET,11.647,Por,1,0,14.821,5.184,11.562,28.250,18.600,11.750,0.224,222.000,-6.500,6.568,0.000
PF,Thomas Robinson,3100,LAL@Por 10:30PM ET,11.820,LAL,0,0,16.571,4.673,17.875,29.000,18.600,19.250,0.235,222.000,6.500,2.568,19.250
SF,Solomon Hill,3100,Atl@NO 08:00PM ET,15.507,NO,1,0,12.321,10.500,11.438,24.000,18.600,8.250,0.321,208.500,-2.000,-10.014,8.250
PG/SG,Jamal Murray,3000,SA@Den 09:00PM ET,15.829,Den,1,0,8.071,8.405,8.812,10.000,18.000,11.000,0.410,213.500,7.000,-9003.427,11.000
PG,Bryn Forbes,3000,SA@Den 09:00PM ET,1.462,SA,0,0,0.179,0.125,0.000,29.000,18.000,0.000,0.001,213.500,-7.000,0.573,0.000
PG,Malik Beasley,3000,SA@Den 09:00PM ET,4.475,Den,1,0,4.792,0.821,3.875,3.000,18.000,3.250,0.021,213.500,7.000,-9003.427,0.000
PG,Dejounte Murray,3000,SA@Den 09:00PM ET,4.691,SA,0,0,5.143,1.750,7.000,29.000,18.000,6.500,0.006,213.500,-7.000,0.573,6.500
SG,Mike Miller,3000,SA@Den 09:00PM ET,5.250,Den,1,0,7.000,1.500,5.125,17.000,18.000,2.250,0.045,213.500,7.000,-3.427,2.250
SG,Kyle Anderson,3000,SA@Den 09:00PM ET,9.185,SA,0,0,12.036,4.263,9.562,29.000,18.000,10.750,0.136,213.500,-7.000,0.573,10.750
SF/PF,Davis Bertans,3000,SA@Den 09:00PM ET,6.232,SA,0,0,2.071,2.276,3.938,12.250,18.000,1.250,0.036,213.500,-7.000,-8999.427,1.250
SF,Alonzo Gee,3000,SA@Den 09:00PM ET,3.938,Den,1,0,4.964,0.531,0.375,2.000,18.000,0.250,0.027,213.500,7.000,-9003.427,0.250
PF,Darrell Arthur,3000,SA@Den 09:00PM ET,10.000,Den,1,0,12.000,5.611,11.875,2.000,18.000,21.000,0.146,213.500,7.000,-9003.427,21.000
PF,Juancho Hernangomez,3000,SA@Den 09:00PM ET,8.146,Den,1,0,2.929,3.312,3.062,2.000,18.000,2.750,0.126,213.500,7.000,-9003.427,0.000
PG,Beno Udrih,3000,Cha@Det 07:30PM ET,13.635,Det,1,0,16.250,8.292,9.000,18.000,18.000,5.000,0.245,208.000,-5.000,-9.584,0.000
PG,Aaron Harrison,3000,Cha@Det 07:30PM ET,1.850,Cha,0,0,2.500,0.625,1.625,24.000,18.000,2.750,0.014,208.000,5.000,-3.306,0.000
SG/SF,Stanley Johnson,3000,Cha@Det 07:30PM ET,9.712,Det,1,0,6.857,4.875,9.375,21.500,18.000,4.500,0.115,208.000,-5.000,-3.306,4.500
SG,Darrun Hilliard,3000,Cha@Det 07:30PM ET,6.845,Det,1,0,5.250,3.154,5.312,20.000,18.000,4.000,0.020,208.000,-5.000,-3.306,4.000
SF,Reggie Bullock,3000,Cha@Det 07:30PM ET,7.563,Det,1,0,8.417,2.500,7.562,23.000,18.000,0.000,0.112,208.000,-5.000,-10.354,0.000
