Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final
SF,Carmelo Anthony,8000,NY@Bos 07:30PM ET,37.213,NY,0,0,31.929,27.726,38.062,42.250,20.000,48.000,0.189,9.500,221.000,1.630,25.500
PF/C,Draymond Green,7900,OKC@GS 10:30PM ET,39.891,GS,1,0,41.643,34.833,43.750,60.250,15.500,47.400,0.199,-13.500,230.000,9.887,40.750
PF,Paul Millsap,7800,Atl@Det 08:00PM ET,38.789,Atl,0,0,36.464,28.050,40.875,45.750,12.500,46.800,0.235,-2.000,202.000,-9.578,36.500
PG,Kemba Walker,7700,Por@Cha 07:00PM ET,39.631,Cha,1,0,40.571,32.636,35.312,34.000,11.000,46.200,0.252,-5.000,217.500,1.197,40.500
SF/PF,Paul George,7700,Ind@Sac 10:30PM ET,38.606,Ind,0,0,37.036,32.765,33.812,37.750,17.000,46.200,0.154,2.000,214.500,-0.888,34.500
C,Andre Drummond,7600,Atl@Det 08:00PM ET,38.643,Det,1,1,36.321,30.076,39.875,48.250,4.000,45.600,0.275,2.000,202.000,-22.078,40.250
PG,Jeff Teague,7600,Ind@Sac 10:30PM ET,35.994,Ind,0,0,36.786,27.075,40.125,39.500,21.000,45.600,0.191,2.000,214.500,-0.888,51.750
PG,Mike Conley,7500,Mem@Was 07:00PM ET,36.605,Mem,0,0,39.286,28.471,43.062,50.750,4.500,45.000,0.219,2.000,206.500,-18.672,31.250
SG/SF,Nicolas Batum,7400,Por@Cha 07:00PM ET,36.224,Cha,1,0,43.786,27.882,32.250,41.000,13.000,44.400,0.209,-5.000,217.500,1.197,36.250
PG/SG,C.J. McCollum,7300,Por@Cha 07:00PM ET,37.238,Por,0,0,39.643,29.062,36.625,23.000,20.000,43.800,0.286,5.000,217.500,1.197,31.000
PG,Jrue Holiday,7300,Orl@NO 08:00PM ET,31.620,NO,1,0,37.286,25.900,27.000,23.000,16.000,43.800,0.066,-5.000,209.500,-4.364,40.500
C,Marc Gasol,7200,Mem@Was 07:00PM ET,38.220,Mem,0,0,36.000,29.188,36.375,46.750,11.000,43.200,0.335,2.000,206.500,-6.450,42.500
SF/PF,Jabari Parker,7100,Mil@Hou 08:00PM ET,34.644,Mil,0,0,37.250,25.819,35.938,34.750,17.500,42.600,0.213,6.500,226.500,5.454,26.500
PF/C,Enes Kanter,7000,OKC@GS 10:30PM ET,26.227,OKC,0,0,32.071,17.125,36.938,22.250,15.000,42.000,0.085,13.500,230.000,7.887,35.250
PG,Reggie Jackson,7000,Atl@Det 08:00PM ET,28.409,Det,1,0,35.036,21.292,21.625,26.750,23.500,42.000,0.092,2.000,202.000,-9.578,37.750
C,Dwight Howard,7000,Atl@Det 08:00PM ET,36.639,Atl,0,1,37.857,26.297,36.000,41.000,5.000,42.000,0.322,-2.000,202.000,-32.839,15.750
SF,Rudy Gay,7000,Ind@Sac 10:30PM ET,35.310,Sac,1,0,34.893,27.517,40.375,46.500,11.500,42.000,0.252,-2.000,214.500,-0.888,32.000
C,Myles Turner,7000,Ind@Sac 10:30PM ET,32.846,Ind,0,0,31.464,24.961,37.438,43.500,13.500,42.000,0.193,2.000,214.500,-0.888,24.250
C,Al Horford,6900,NY@Bos 07:30PM ET,36.331,Bos,1,0,36.107,29.234,34.625,35.000,25.000,41.400,0.292,-9.500,221.000,3.630,33.250
PF,Kristaps Porzingis,6800,NY@Bos 07:30PM ET,36.847,NY,0,1,34.179,27.819,27.625,18.500,26.000,40.800,0.367,9.500,221.000,-10.065,0.000
PF/C,Terrence Jones,6700,Orl@NO 08:00PM ET,23.244,NO,1,0,24.071,14.821,30.938,33.500,16.500,40.200,0.065,-5.000,209.500,-4.364,22.250
C,Nikola Vucevic,6600,Orl@NO 08:00PM ET,34.444,Orl,0,0,40.179,26.148,40.250,28.500,20.500,39.600,0.320,5.000,209.500,-4.364,26.500
SG,Klay Thompson,6500,OKC@GS 10:30PM ET,32.156,GS,1,0,35.250,25.087,31.562,34.500,10.500,39.000,0.241,-13.500,230.000,9.887,28.500
SF/PF,Tobias Harris,6400,Atl@Det 08:00PM ET,28.395,Det,1,0,32.536,20.438,29.250,39.250,20.500,38.400,0.132,2.000,202.000,-9.578,28.750
SG,Bradley Beal,6400,Mem@Was 07:00PM ET,34.403,Was,1,0,34.893,26.044,37.125,42.000,3.000,38.400,0.341,-2.000,206.500,-29.525,20.250
PG,Derrick Rose,6300,NY@Bos 07:30PM ET,30.101,NY,0,0,31.714,23.821,30.375,37.500,19.000,37.800,0.206,9.500,221.000,1.630,57.500
PG,Elfrid Payton,6200,Orl@NO 08:00PM ET,28.686,Orl,0,0,33.464,20.317,37.562,43.000,27.000,37.200,0.253,5.000,209.500,-4.364,22.500
SF/PF,Markieff Morris,6100,Mem@Was 07:00PM ET,26.891,Was,1,0,29.071,20.396,36.625,50.750,3.500,36.600,0.173,-2.000,206.500,-19.307,40.000
PG,Dennis Schroder,6000,Atl@Det 08:00PM ET,31.598,Atl,0,0,34.679,23.158,25.938,35.750,23.500,36.000,0.329,-2.000,202.000,-19.757,21.000
PF/C,Zach Randolph,6000,Mem@Was 07:00PM ET,28.042,Mem,0,0,30.786,23.113,35.000,39.500,16.750,36.000,0.161,2.000,206.500,-14.611,17.250
SG,Avery Bradley,5900,NY@Bos 07:30PM ET,33.458,Bos,1,0,29.429,26.044,29.125,16.750,26.500,35.400,0.416,-9.500,221.000,-5.523,0.000
C,Jonas Valanciunas,5900,Tor@Phi 07:00PM ET,27.622,Tor,0,0,22.143,20.212,34.688,20.500,26.500,35.400,0.214,-5.000,214.500,-0.888,31.750
SG/SF,Tyreke Evans,5900,Orl@NO 08:00PM ET,21.089,NO,1,0,17.036,13.393,30.375,27.250,17.750,35.400,0.103,-5.000,209.500,-4.364,38.000
SF/PF,Otto Porter,5800,Mem@Was 07:00PM ET,29.563,Was,1,0,28.857,21.227,26.125,20.000,3.500,34.800,0.334,-2.000,206.500,-19.307,38.750
PF/C,Serge Ibaka,5800,Orl@NO 08:00PM ET,30.500,Orl,0,0,30.821,22.807,28.312,22.000,22.250,34.800,0.332,5.000,209.500,-4.364,33.250
C,Marcin Gortat,5700,Mem@Was 07:00PM ET,31.425,Was,1,0,31.321,25.443,24.312,17.000,1.000,34.200,0.368,-2.000,206.500,-34.554,22.250
SG,Eric Gordon,5700,Mil@Hou 08:00PM ET,28.381,Hou,1,0,28.500,22.095,22.938,10.750,15.000,34.200,0.243,-6.500,226.500,7.454,33.000
C,Greg Monroe,5700,Mil@Hou 08:00PM ET,25.955,Mil,0,0,27.500,16.842,25.062,25.000,23.000,34.200,0.224,6.500,226.500,-5.902,10.000
SF,Jae Crowder,5600,NY@Bos 07:30PM ET,26.129,Bos,1,0,26.750,19.357,28.500,33.750,11.500,33.600,0.153,-9.500,221.000,3.630,29.750
C,Mason Plumlee,5600,Por@Cha 07:00PM ET,30.331,Por,0,0,32.071,23.065,25.875,22.750,26.500,33.600,0.371,5.000,217.500,1.197,27.500
PG/SG,Malcolm Brogdon,5600,Mil@Hou 08:00PM ET,20.725,Mil,0,0,27.286,13.190,28.250,26.500,19.250,33.600,0.099,6.500,226.500,5.454,31.250
PF,Thaddeus Young,5600,Ind@Sac 10:30PM ET,25.738,Ind,0,0,24.643,19.531,28.750,35.750,25.000,33.600,0.204,2.000,214.500,-0.888,24.000
SG,Victor Oladipo,5500,OKC@GS 10:30PM ET,28.221,OKC,0,0,28.143,20.500,25.500,17.750,12.500,33.000,0.318,13.500,230.000,7.887,37.750
SF,Marcus Morris,5500,Atl@Det 08:00PM ET,24.000,Det,1,0,23.321,17.136,27.125,39.250,24.000,33.000,0.154,2.000,202.000,-9.578,39.000
SF,Trevor Ariza,5500,Mil@Hou 08:00PM ET,28.165,Hou,1,0,31.786,21.614,28.062,22.250,29.000,33.000,0.267,-6.500,226.500,7.454,20.500
SF,Robert Covington,5500,Tor@Phi 07:00PM ET,24.819,Phi,1,0,31.143,16.203,24.188,29.500,16.000,33.000,0.214,5.000,214.500,-0.888,23.250
SG,Kentavious Caldwell-Pope,5400,Atl@Det 08:00PM ET,26.650,Det,1,1,27.036,16.434,23.562,1.500,23.000,32.400,0.309,2.000,202.000,-21.074,0.000
PG,Patrick Beverley,5400,Mil@Hou 08:00PM ET,27.700,Hou,1,0,28.607,21.179,26.438,28.750,2.000,32.400,0.281,-6.500,226.500,-7.546,40.250
PF,Ersan Ilyasova,5400,Tor@Phi 07:00PM ET,26.647,Phi,1,0,26.464,19.500,25.625,21.500,21.000,32.400,0.274,5.000,214.500,-0.888,27.500
SF/PF,Aaron Gordon,5400,Orl@NO 08:00PM ET,22.395,Orl,0,0,25.857,15.354,26.000,15.500,19.000,32.400,0.153,5.000,209.500,-4.364,32.000
C,Steven Adams,5300,OKC@GS 10:30PM ET,26.935,OKC,0,1,28.857,20.062,22.500,13.000,22.000,31.800,0.269,13.500,230.000,-0.386,0.000
PG/SG,Darren Collison,5300,Ind@Sac 10:30PM ET,23.039,Sac,1,0,23.357,17.054,22.438,29.750,21.750,31.800,0.102,-2.000,214.500,-0.888,35.000
SF/PF,DeMarre Carroll,5300,Tor@Phi 07:00PM ET,19.993,Tor,0,0,16.750,13.700,26.625,19.750,16.250,31.800,0.102,-5.000,214.500,-9.896,9.500
SG/SF,Evan Fournier,5300,Orl@NO 08:00PM ET,27.068,Orl,0,1,28.071,20.125,22.938,19.250,17.000,31.800,0.333,5.000,209.500,-4.364,0.000
C,Cody Zeller,5200,Por@Cha 07:00PM ET,24.206,Cha,1,0,23.357,19.211,26.250,27.000,28.000,31.200,0.172,-5.000,217.500,1.197,19.500
PG,T.J. McConnell,5200,Tor@Phi 07:00PM ET,18.599,Phi,1,1,24.607,12.429,24.500,18.250,8.000,31.200,0.081,5.000,214.500,-0.888,29.750
C,Joakim Noah,5100,NY@Bos 07:30PM ET,23.132,NY,0,1,24.857,15.500,27.625,38.250,18.000,30.600,0.240,9.500,221.000,1.630,0.000
SF,Michael Kidd-Gilchrist,5100,Por@Cha 07:00PM ET,23.400,Cha,1,0,23.607,16.893,25.750,20.250,21.000,30.600,0.202,-5.000,217.500,1.197,28.750
PF,Al-Farouq Aminu,5100,Por@Cha 07:00PM ET,21.548,Por,0,0,24.357,15.929,27.562,18.750,9.500,30.600,0.179,5.000,217.500,1.197,26.250
PF/C,Montrezl Harrell,5100,Mil@Hou 08:00PM ET,18.471,Hou,1,0,27.429,9.861,22.562,14.250,15.000,30.600,0.135,-6.500,226.500,7.454,37.000
PG/SG,Tim Hardaway Jr.,5000,Atl@Det 08:00PM ET,19.051,Atl,0,0,23.786,11.162,26.312,32.250,15.250,30.000,0.138,-2.000,202.000,-9.578,12.250
PF,Ryan Anderson,5000,Mil@Hou 08:00PM ET,24.349,Hou,1,1,20.929,17.846,23.375,23.750,19.000,30.000,0.279,-6.500,226.500,7.454,0.000
C,Nerlens Noel,4900,Tor@Phi 07:00PM ET,16.654,Phi,1,1,15.150,10.464,21.250,19.500,9.000,29.400,0.082,5.000,214.500,-0.888,6.000
SG/SF,Marcus Smart,4800,NY@Bos 07:30PM ET,24.625,Bos,1,0,26.250,19.083,25.188,19.250,19.000,28.800,0.301,-9.500,221.000,3.630,23.250
SG,Tony Allen,4700,Mem@Was 07:00PM ET,22.542,Mem,0,0,25.893,15.645,19.812,26.500,14.000,28.200,0.266,2.000,206.500,-6.450,19.250
PF,Marvin Williams,4600,Por@Cha 07:00PM ET,21.864,Cha,1,0,21.036,15.765,23.438,28.750,30.000,27.600,0.224,-5.000,217.500,1.197,27.250
C,Clint Capela,4600,Mil@Hou 08:00PM ET,26.216,Hou,1,0,26.679,19.482,18.188,11.000,11.000,27.600,0.432,-6.500,226.500,-0.728,12.750
PG,Sergio Rodriguez,4600,Tor@Phi 07:00PM ET,22.864,Phi,1,0,21.429,14.625,16.500,26.250,8.000,27.600,0.318,5.000,214.500,-0.888,17.250
PF/C,Kelly Olynyk,4500,NY@Bos 07:30PM ET,19.557,Bos,1,0,22.607,12.015,30.062,34.750,23.750,27.000,0.210,-9.500,221.000,-5.403,9.000
SG,Jeremy Lamb,4500,Por@Cha 07:00PM ET,18.536,Cha,1,1,15.429,8.188,19.812,25.750,5.000,27.000,0.222,-5.000,217.500,-10.803,0.000
SG,Jodie Meeks,4500,Orl@NO 08:00PM ET,16.957,Orl,0,0,22.250,8.841,24.562,21.000,20.000,27.000,0.155,5.000,209.500,-4.364,13.000
SG/SF,Kent Bazemore,4400,Atl@Det 08:00PM ET,21.853,Atl,0,0,18.357,13.278,25.812,33.500,6.250,26.400,0.319,-2.000,202.000,-9.578,15.500
SF,Mindaugas Kuzminskas,4300,NY@Bos 07:30PM ET,10.714,NY,0,0,9.286,5.500,18.688,27.250,20.000,25.800,0.038,9.500,221.000,-0.370,28.000
PF,JaMychal Green,4300,Mem@Was 07:00PM ET,22.756,Mem,0,0,19.679,16.057,19.062,21.250,22.500,25.800,0.360,2.000,206.500,-6.450,37.250
SF/PF,Dario Saric,4300,Tor@Phi 07:00PM ET,20.872,Phi,1,0,15.571,13.066,22.000,35.750,18.500,25.800,0.300,5.000,214.500,-0.888,23.750
C,Jahlil Okafor,4300,Tor@Phi 07:00PM ET,21.050,Phi,1,1,24.643,13.019,21.188,15.500,9.000,25.800,0.292,5.000,214.500,-0.888,0.000
PF,Jon Leuer,4200,Atl@Det 08:00PM ET,22.711,Det,1,1,21.393,15.562,13.875,1.500,17.000,25.200,0.378,2.000,202.000,-17.445,0.000
PF/C,Kyle O'Quinn,4100,NY@Bos 07:30PM ET,18.156,NY,0,0,16.107,10.174,28.062,18.500,22.000,24.600,0.295,9.500,221.000,-12.402,4.750
SG/SF,Evan Turner,4100,Por@Cha 07:00PM ET,21.188,Por,0,0,19.643,15.625,23.875,19.750,22.500,24.600,0.319,5.000,217.500,1.197,23.250
SF,Maurice Harkless,4100,Por@Cha 07:00PM ET,23.287,Por,0,0,23.179,15.279,17.688,6.250,25.000,24.600,0.435,5.000,217.500,1.197,18.750
SF/PF,Anthony Tolliver,4100,Ind@Sac 10:30PM ET,14.286,Sac,1,0,22.000,6.196,25.375,24.000,20.250,24.600,0.147,-2.000,214.500,-0.888,12.250
SG/SF,Allen Crabbe,4000,Por@Cha 07:00PM ET,18.442,Por,0,0,18.393,12.685,19.562,16.250,22.500,24.000,0.236,5.000,217.500,-6.487,7.500
PG,Ty Lawson,4000,Ind@Sac 10:30PM ET,19.923,Sac,1,1,19.143,11.676,17.875,12.750,17.000,24.000,0.322,-2.000,214.500,-0.888,0.000
C,Lucas Nogueira,4000,Tor@Phi 07:00PM ET,17.096,Tor,0,1,13.500,10.829,18.625,6.000,26.500,24.000,0.210,-5.000,214.500,-9.274,0.000
PF/C,Amir Johnson,3900,NY@Bos 07:30PM ET,16.944,Bos,1,0,23.179,10.226,12.688,13.000,23.750,23.400,0.241,-9.500,221.000,3.630,27.750
SG/SF,Thabo Sefolosha,3900,Atl@Det 08:00PM ET,20.197,Atl,0,0,20.964,13.618,17.562,14.000,6.250,23.400,0.347,-2.000,202.000,-17.858,1.250
PG/SG,Garrett Temple,3900,Ind@Sac 10:30PM ET,17.413,Sac,1,0,18.143,12.000,18.250,17.500,21.750,23.400,0.214,-2.000,214.500,-0.888,18.500
PG,Brandon Jennings,3800,NY@Bos 07:30PM ET,20.399,NY,0,0,21.250,13.159,13.625,8.250,19.000,22.800,0.404,9.500,221.000,-0.370,26.000
SF,Andre Roberson,3800,OKC@GS 10:30PM ET,18.517,OKC,0,0,16.464,11.132,19.000,13.250,19.000,22.800,0.295,13.500,230.000,-1.955,6.500
SG/SF,Stanley Johnson,3800,Atl@Det 08:00PM ET,10.564,Det,1,0,6.857,5.352,17.688,27.000,23.500,22.800,0.050,2.000,202.000,-9.578,21.500
SF/PF,Jerami Grant,3700,OKC@GS 10:30PM ET,13.286,OKC,0,0,13.143,9.463,13.938,27.000,13.500,22.200,0.044,13.500,230.000,5.887,15.750
C,Aron Baynes,3700,Atl@Det 08:00PM ET,10.341,Det,1,0,10.643,6.560,8.500,13.000,4.000,22.200,0.035,2.000,202.000,-9009.578,20.000
SG/SF,Marco Belinelli,3700,Por@Cha 07:00PM ET,18.396,Cha,1,0,14.321,12.684,17.000,13.250,13.000,22.200,0.317,-5.000,217.500,1.197,25.250
PF/C,Spencer Hawes,3700,Por@Cha 07:00PM ET,16.552,Cha,1,0,11.964,9.328,24.250,12.750,29.000,22.200,0.282,-5.000,217.500,1.197,0.000
PG,Andrew Harrison,3700,Mem@Was 07:00PM ET,17.475,Mem,0,0,16.357,11.125,10.000,8.000,4.500,22.200,0.305,2.000,206.500,-9015.608,3.750
SF/PF,Michael Beasley,3700,Mil@Hou 08:00PM ET,16.500,Mil,0,0,21.214,8.859,27.688,16.500,17.500,22.200,0.279,6.500,226.500,3.454,31.500
SF/PF,Matt Barnes,3700,Ind@Sac 10:30PM ET,19.243,Sac,1,0,20.179,12.013,16.875,23.000,20.250,22.200,0.374,-2.000,214.500,-0.888,17.500
PF,Richaun Holmes,3700,Tor@Phi 07:00PM ET,16.393,Phi,1,1,14.143,7.667,16.438,10.750,21.000,22.200,0.251,5.000,214.500,-0.888,0.000
C,Zaza Pachulia,3600,OKC@GS 10:30PM ET,18.034,GS,1,0,20.286,11.987,22.812,23.250,16.000,21.600,0.329,-13.500,230.000,9.887,17.000
PF,Frank Kaminsky,3600,Por@Cha 07:00PM ET,20.603,Cha,1,0,22.893,14.705,14.625,11.750,30.000,21.600,0.453,-5.000,217.500,1.197,22.750
SG/SF,Terrence Ross,3600,Tor@Phi 07:00PM ET,18.163,Tor,0,0,24.286,12.652,18.500,30.000,22.000,21.600,0.337,-5.000,214.500,-0.888,16.000
SG,Buddy Hield,3600,Orl@NO 08:00PM ET,15.655,NO,1,0,20.750,8.137,15.000,17.000,17.500,21.600,0.252,-5.000,209.500,-4.364,20.000
SG,Courtney Lee,3500,NY@Bos 07:30PM ET,18.284,NY,0,0,18.071,12.676,12.438,11.000,10.500,21.000,0.336,9.500,221.000,-0.370,32.000
SF,Andre Iguodala,3500,OKC@GS 10:30PM ET,17.688,GS,1,0,17.250,12.276,22.062,27.750,3.000,21.000,0.295,-13.500,230.000,-8990.113,23.000
SG/SF,Kelly Oubre Jr.,3500,Mem@Was 07:00PM ET,13.289,Was,1,0,12.107,7.630,14.812,28.500,3.500,21.000,0.197,-2.000,206.500,-9006.450,12.000
SG,Nik Stauskas,3500,Tor@Phi 07:00PM ET,16.872,Phi,1,0,14.000,11.222,13.062,17.250,2.000,21.000,0.275,5.000,214.500,-9007.604,6.250
SF,Solomon Hill,3500,Orl@NO 08:00PM ET,15.644,NO,1,0,12.321,10.792,19.188,10.000,18.000,21.000,0.234,-5.000,209.500,-4.364,18.250
C,Donatas Motiejunas,3500,Orl@NO 08:00PM ET,13.300,NO,1,0,0.000,7.833,9.562,6.750,19.000,21.000,0.183,-5.000,209.500,-13.402,3.250
PG/SG,Ron Baker,3400,NY@Bos 07:30PM ET,9.162,NY,0,0,10.464,4.150,14.688,22.750,14.750,20.400,0.075,9.500,221.000,-7.275,0.250
PG,Shaun Livingston,3400,OKC@GS 10:30PM ET,11.250,GS,1,0,14.000,8.000,12.562,16.500,25.000,20.400,0.017,-13.500,230.000,9.887,10.250
PF/C,Kris Humphries,3400,Atl@Det 08:00PM ET,10.539,Atl,0,0,16.643,5.083,17.438,27.250,8.750,20.400,0.137,-2.000,202.000,-9.578,17.000
PG,Ramon Sessions,3400,Por@Cha 07:00PM ET,13.146,Cha,1,0,12.000,9.641,9.000,15.250,11.000,20.400,0.085,-5.000,217.500,1.197,18.500
SG/SF,Vince Carter,3400,Mem@Was 07:00PM ET,17.500,Mem,0,0,17.286,12.762,14.312,17.250,15.000,20.400,0.343,2.000,206.500,-6.450,23.000
PG/SG,Matthew Dellavedova,3400,Mil@Hou 08:00PM ET,19.843,Mil,0,0,16.643,14.292,17.250,16.750,19.250,20.400,0.472,6.500,226.500,-4.209,9.500
SG/SF,Glenn Robinson III,3400,Ind@Sac 10:30PM ET,14.191,Ind,0,0,16.071,6.500,17.188,19.250,16.500,20.400,0.250,2.000,214.500,-0.888,7.750
SG,Monta Ellis,3400,Ind@Sac 10:30PM ET,19.625,Ind,0,0,14.393,12.597,12.500,12.750,24.000,20.400,0.469,2.000,214.500,-0.888,14.000
PG,Cory Joseph,3400,Tor@Phi 07:00PM ET,18.800,Tor,0,0,22.750,13.174,26.812,44.000,13.500,20.400,0.422,-5.000,214.500,-0.888,15.250
PG,Tim Frazier,3400,Orl@NO 08:00PM ET,25.757,NO,1,0,20.036,16.025,3.375,1.250,16.000,20.400,0.642,-5.000,209.500,-19.442,1.000
C,Bismack Biyombo,3400,Orl@NO 08:00PM ET,19.976,Orl,0,1,16.107,13.274,13.250,25.750,20.500,20.400,0.479,5.000,209.500,-4.364,11.500
SG,Justin Holiday,3300,NY@Bos 07:30PM ET,14.643,NY,0,0,17.750,8.543,14.000,16.000,10.500,19.800,0.271,9.500,221.000,-0.370,21.250
PF,Domantas Sabonis,3300,OKC@GS 10:30PM ET,14.256,OKC,0,0,12.500,9.261,12.312,20.000,8.000,19.800,0.208,13.500,230.000,5.887,9.500
SF,Chandler Parsons,3300,Mem@Was 07:00PM ET,12.059,Mem,0,0,10.250,6.667,14.250,14.750,16.000,19.800,0.070,2.000,206.500,-6.450,10.000
SF,Tony Snell,3300,Mil@Hou 08:00PM ET,16.442,Mil,0,0,15.643,11.155,15.500,12.000,22.500,19.800,0.313,6.500,226.500,3.454,22.000
SF,C.J. Miles,3300,Ind@Sac 10:30PM ET,18.529,Ind,0,0,17.750,12.042,17.938,6.250,9.000,19.800,0.440,2.000,214.500,-0.888,14.500
SG,Gerald Henderson,3300,Tor@Phi 07:00PM ET,16.971,Phi,1,0,19.429,9.984,17.875,23.000,2.000,19.800,0.352,5.000,214.500,-9000.888,11.500
PF,Patrick Patterson,3300,Tor@Phi 07:00PM ET,19.197,Tor,0,1,15.786,13.219,10.125,5.500,6.000,19.800,0.467,-5.000,214.500,-8.236,0.000
PG,D.J. Augustin,3300,Orl@NO 08:00PM ET,16.308,Orl,0,0,15.464,11.359,15.125,20.750,27.000,19.800,0.288,5.000,209.500,-4.364,14.500
C,Joffrey Lauvergne,3200,OKC@GS 10:30PM ET,12.176,OKC,0,0,7.929,6.513,11.875,28.250,22.000,19.200,0.186,13.500,230.000,5.887,0.000
PG,Ish Smith,3200,Atl@Det 08:00PM ET,20.833,Det,1,0,13.893,14.000,14.562,20.250,23.500,19.200,0.570,2.000,202.000,-9.578,15.250
PG,Malcolm Delaney,3200,Atl@Det 08:00PM ET,13.213,Atl,0,0,14.714,7.221,21.750,17.750,23.500,19.200,0.187,-2.000,202.000,-9.578,9.750
SG,Reggie Bullock,3200,Atl@Det 08:00PM ET,9.333,Det,1,0,8.417,5.438,8.562,8.250,23.000,19.200,0.103,2.000,202.000,-9.578,30.500
SF,James Ennis III,3200,Mem@Was 07:00PM ET,17.259,Mem,0,0,16.964,11.233,15.000,3.750,16.000,19.200,0.402,2.000,206.500,-6.450,20.500
SF/PF,Sam Dekker,3200,Mil@Hou 08:00PM ET,15.318,Hou,1,0,13.929,10.344,15.875,20.250,24.000,19.200,0.285,-6.500,226.500,7.454,12.250
C,John Henson,3200,Mil@Hou 08:00PM ET,18.132,Mil,0,0,11.714,11.500,17.562,22.250,23.000,19.200,0.449,6.500,226.500,3.454,13.750
PF,Cheick Diallo,3200,Orl@NO 08:00PM ET,10.375,NO,1,0,0.000,4.650,10.438,0.000,14.000,19.200,0.299,-5.000,209.500,-4.364,0.000
C,Nene Hilario,3100,Mil@Hou 08:00PM ET,15.474,Hou,1,0,16.929,9.681,18.312,18.750,11.000,18.600,0.313,-6.500,226.500,7.454,12.000
C,Al Jefferson,3100,Ind@Sac 10:30PM ET,15.675,Ind,0,0,17.536,10.420,13.750,14.250,13.500,18.600,0.344,2.000,214.500,-0.888,25.250
SG/SF,Norman Powell,3100,Tor@Phi 07:00PM ET,11.068,Tor,0,0,6.214,5.115,10.062,5.000,22.000,18.600,0.229,-5.000,214.500,-0.888,13.250
SG,E'Twaun Moore,3100,Orl@NO 08:00PM ET,18.355,NO,1,0,15.000,13.289,18.562,25.500,17.500,18.600,0.485,-5.000,209.500,-4.364,15.750
SF/PF,Jeff Green,3100,Orl@NO 08:00PM ET,15.821,Orl,0,0,16.286,9.920,16.250,18.250,19.000,18.600,0.356,5.000,209.500,-4.364,19.500
PG,Demetrius Jackson,3000,NY@Bos 07:30PM ET,5.000,Bos,1,0,7.625,1.583,5.000,2.750,15.000,18.000,0.082,-9.500,221.000,3.630,0.000
PG,Terry Rozier,3000,NY@Bos 07:30PM ET,13.806,Bos,1,0,12.893,8.105,12.688,16.000,15.000,18.000,0.292,-9.500,221.000,3.630,11.750
SG/SF,Gerald Green,3000,NY@Bos 07:30PM ET,10.370,Bos,1,0,12.357,4.904,9.562,1.500,19.000,18.000,0.159,-9.500,221.000,-3.387,1.500
SG,Sasha Vujacic,3000,NY@Bos 07:30PM ET,5.728,NY,0,0,5.571,1.000,9.188,14.250,10.500,18.000,0.024,9.500,221.000,-0.370,0.000
