Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
887,642227119,TheKid2430 (34/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227120,TheKid2430 (35/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227121,TheKid2430 (36/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227122,TheKid2430 (37/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227123,TheKid2430 (38/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227124,TheKid2430 (39/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227125,TheKid2430 (40/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227126,TheKid2430 (41/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227127,TheKid2430 (42/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227128,TheKid2430 (43/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227129,TheKid2430 (44/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227130,TheKid2430 (45/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227131,TheKid2430 (46/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227132,TheKid2430 (47/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227133,TheKid2430 (48/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227134,TheKid2430 (49/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642227135,TheKid2430 (50/50),0,300.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Spencer Hawes F Paul Millsap G James Harden UTIL Al Horford,,,
887,642583828,WaterboyRI,0,300.5,PG Kyle Lowry SG Gerald Green SF Kawhi Leonard PF Spencer Hawes C Pau Gasol F Kevin Durant G Stephen Curry UTIL Anthony Tolliver,,,
887,642629724,NILKNARF (1/50),0,300.5,PG Kyle Lowry SG Kentavious Caldwell-Pope SF Kawhi Leonard PF Spencer Hawes C Marcin Gortat F David Lee G Stephen Curry UTIL Brook Lopez,,,
887,642629734,NILKNARF (11/50),0,300.5,PG Kyle Lowry SG Kentavious Caldwell-Pope SF Kawhi Leonard PF Spencer Hawes C Marcin Gortat F David Lee G Stephen Curry UTIL Brook Lopez,,,
887,642629744,NILKNARF (21/50),0,300.5,PG Kyle Lowry SG Kentavious Caldwell-Pope SF Kawhi Leonard PF Spencer Hawes C Marcin Gortat F David Lee G Stephen Curry UTIL Brook Lopez,,,
887,642629754,NILKNARF (31/50),0,300.5,PG Kyle Lowry SG Kentavious Caldwell-Pope SF Kawhi Leonard PF Spencer Hawes C Marcin Gortat F David Lee G Stephen Curry UTIL Brook Lopez,,,
887,642629764,NILKNARF (41/50),0,300.5,PG Kyle Lowry SG Kentavious Caldwell-Pope SF Kawhi Leonard PF Spencer Hawes C Marcin Gortat F David Lee G Stephen Curry UTIL Brook Lopez,,,
943,642009295,RexGrossman (38/50),0,300.25,PG Jordan Clarkson SG James Harden SF Kawhi Leonard PF David Lee C Andre Drummond F Spencer Hawes G Kyle Lowry UTIL Cristiano Felicio,,,
943,642179330,zabull,0,300.25,PG Dennis Schroder SG DeMar DeRozan SF Jeremy Lamb PF David Lee C Dwight Howard F Paul Millsap G Jerian Grant UTIL Kawhi Leonard,,,
945,642211696,jstnberry (5/6),0,300,PG James Harden SG Jordan Clarkson SF Kawhi Leonard PF DeMarcus Cousins C Pau Gasol F David Lee G Gerald Green UTIL Spencer Hawes,,,
945,642509761,themasterson (1/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509762,themasterson (2/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509763,themasterson (3/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509764,themasterson (4/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509765,themasterson (5/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509766,themasterson (6/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509767,themasterson (7/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509768,themasterson (8/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509769,themasterson (9/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509770,themasterson (10/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509771,themasterson (11/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509772,themasterson (12/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509773,themasterson (13/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509774,themasterson (14/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509775,themasterson (15/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509776,themasterson (16/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509777,themasterson (17/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509778,themasterson (18/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509779,themasterson (19/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509780,themasterson (20/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509781,themasterson (21/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509782,themasterson (22/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509783,themasterson (23/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509784,themasterson (24/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509785,themasterson (25/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509786,themasterson (26/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509787,themasterson (27/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509788,themasterson (28/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509789,themasterson (29/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509790,themasterson (30/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509791,themasterson (31/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509792,themasterson (32/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509793,themasterson (33/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509794,themasterson (34/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509795,themasterson (35/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509796,themasterson (36/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509797,themasterson (37/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509798,themasterson (38/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509799,themasterson (39/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509800,themasterson (40/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509801,themasterson (41/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509802,themasterson (42/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509803,themasterson (43/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509804,themasterson (44/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509805,themasterson (45/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509806,themasterson (46/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509807,themasterson (47/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509808,themasterson (48/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509809,themasterson (49/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
945,642509810,themasterson (50/50),0,300,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Marcin Gortat F Paul Millsap G Jerian Grant UTIL DeMar DeRozan,,,
996,642644195,Dimmack (3/50),0,299.75,PG Kyle Lowry SG Ian Clark SF Kawhi Leonard PF David Lee C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
996,642650840,Dimmack (14/50),0,299.75,PG Kyle Lowry SG Ian Clark SF Kawhi Leonard PF David Lee C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
996,642650861,Dimmack (25/50),0,299.75,PG Kyle Lowry SG Ian Clark SF Kawhi Leonard PF David Lee C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
996,642650884,Dimmack (36/50),0,299.75,PG Kyle Lowry SG Ian Clark SF Kawhi Leonard PF David Lee C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
996,642650910,Dimmack (47/50),0,299.75,PG Kyle Lowry SG Ian Clark SF Kawhi Leonard PF David Lee C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1001,642504388,saintfritzy,0,299.5,PG Jerian Grant SG Jeremy Lamb SF Kawhi Leonard PF Spencer Hawes C Pau Gasol F Paul Millsap G James Harden UTIL Michael Carter-Williams,,,
1001,642951480,TJ_SVC (1/2),0,299.5,PG Jerian Grant SG James Harden SF Jeremy Lamb PF Spencer Hawes C Pau Gasol F Kawhi Leonard G Michael Carter-Williams UTIL Paul Millsap,,,
1003,642009265,RexGrossman (8/50),0,299.25,PG James Harden SG Garrett Temple SF Kawhi Leonard PF David Lee C Andre Drummond F Spencer Hawes G Kyle Lowry UTIL Cristiano Felicio,,,
1003,642009303,RexGrossman (46/50),0,299.25,PG Jordan Clarkson SG James Harden SF Kawhi Leonard PF David Lee C Marcin Gortat F Taj Gibson G Kyle Lowry UTIL Rondae Hollis-Jefferson,,,
1003,642022974,tak7595,0,299.25,PG Stephen Curry SG Gerald Green SF Kawhi Leonard PF Justin Hamilton C Andre Drummond F Spencer Hawes G Kyle Lowry UTIL Dwight Howard,,,
1003,642811153,tdl123 (4/40),0,299.25,PG Stephen Curry SG Gerald Green SF Kawhi Leonard PF Spencer Hawes C Pau Gasol F Trevor Ariza G James Harden UTIL Timofey Mozgov,,,
1003,642811171,tdl123 (22/40),0,299.25,PG Stephen Curry SG James Harden SF Kawhi Leonard PF Ryan Anderson C Pau Gasol F Spencer Hawes G Jordan Clarkson UTIL Gerald Green,,,
1003,642811187,tdl123 (38/40),0,299.25,PG Stephen Curry SG Jordan Clarkson SF Kawhi Leonard PF Spencer Hawes C Pau Gasol F Maurice Harkless G Kyle Lowry UTIL Andre Drummond,,,
1009,642487179,klhbui,0,299,PG Jerian Grant SG James Harden SF Kawhi Leonard PF Spencer Hawes C Cristiano Felicio F Jeremy Lamb G Kyle Lowry UTIL D'Angelo Russell,,,
1009,642674674,ncusmc59,0,299,PG Dennis Schroder SG Marcus Smart SF Kawhi Leonard PF Draymond Green C Marcin Gortat F Kelly Olynyk G Reggie Jackson UTIL Jonas Valanciunas,,,
1011,642226618,Redsoxal,0,298.5,PG John Wall SG Rodney Hood SF Kawhi Leonard PF Draymond Green C Jonas Valanciunas F DeMarre Carroll G Bradley Beal UTIL Lou Williams,,,
1011,642234588,yankeefan1972,0,298.5,PG James Harden SG Evan Turner SF Maurice Harkless PF DeMarcus Cousins C Rudy Gobert F Taj Gibson G Jerian Grant UTIL Robin Lopez,,,
1011,642303279,Magatorboyz,0,298.5,PG James Harden SG Rodney Hood SF Maurice Harkless PF Tobias Harris C Draymond Green F Patrick Patterson G Kemba Walker UTIL Dion Waiters,,,
1011,642429633,boozinbuffalo (1/10),0,298.5,PG Jerian Grant SG James Harden SF Kawhi Leonard PF Spencer Hawes C Cristiano Felicio F DeMarcus Cousins G Jeremy Lamb UTIL Michael Carter-Williams,,,
1011,642429634,boozinbuffalo (2/10),0,298.5,PG Jerian Grant SG James Harden SF Kawhi Leonard PF Spencer Hawes C Cristiano Felicio F DeMarcus Cousins G Jeremy Lamb UTIL Michael Carter-Williams,,,
1011,642429635,boozinbuffalo (3/10),0,298.5,PG Jerian Grant SG James Harden SF Kawhi Leonard PF Spencer Hawes C Cristiano Felicio F DeMarcus Cousins G Jeremy Lamb UTIL Michael Carter-Williams,,,
1011,642429636,boozinbuffalo (4/10),0,298.5,PG Jerian Grant SG James Harden SF Kawhi Leonard PF Spencer Hawes C Cristiano Felicio F DeMarcus Cousins G Jeremy Lamb UTIL Michael Carter-Williams,,,
1011,642429637,boozinbuffalo (5/10),0,298.5,PG Jerian Grant SG James Harden SF Kawhi Leonard PF Spencer Hawes C Cristiano Felicio F DeMarcus Cousins G Jeremy Lamb UTIL Michael Carter-Williams,,,
1011,642429638,boozinbuffalo (6/10),0,298.5,PG Jerian Grant SG James Harden SF Kawhi Leonard PF Spencer Hawes C Cristiano Felicio F DeMarcus Cousins G Jeremy Lamb UTIL Michael Carter-Williams,,,
1011,642429639,boozinbuffalo (7/10),0,298.5,PG Jerian Grant SG James Harden SF Kawhi Leonard PF Spencer Hawes C Cristiano Felicio F DeMarcus Cousins G Jeremy Lamb UTIL Michael Carter-Williams,,,
1011,642429640,boozinbuffalo (8/10),0,298.5,PG Jerian Grant SG James Harden SF Kawhi Leonard PF Spencer Hawes C Cristiano Felicio F DeMarcus Cousins G Jeremy Lamb UTIL Michael Carter-Williams,,,
1011,642429641,boozinbuffalo (9/10),0,298.5,PG Jerian Grant SG James Harden SF Kawhi Leonard PF Spencer Hawes C Cristiano Felicio F DeMarcus Cousins G Jeremy Lamb UTIL Michael Carter-Williams,,,
1011,642429642,boozinbuffalo (10/10),0,298.5,PG Jerian Grant SG James Harden SF Kawhi Leonard PF Spencer Hawes C Cristiano Felicio F DeMarcus Cousins G Jeremy Lamb UTIL Michael Carter-Williams,,,
1011,642776348,Physique43 (1/3),0,298.5,PG Stephen Curry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Mason Plumlee F Spencer Hawes G Kyle Lowry UTIL Dennis Schroder,,,
1011,642778349,Physique43 (2/3),0,298.5,PG Stephen Curry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Mason Plumlee F Spencer Hawes G Kyle Lowry UTIL Dennis Schroder,,,
1011,642778436,Physique43 (3/3),0,298.5,PG Stephen Curry SG Jeremy Lamb SF Kawhi Leonard PF David Lee C Mason Plumlee F Spencer Hawes G Kyle Lowry UTIL Dennis Schroder,,,
1027,642009290,RexGrossman (33/50),0,298.25,PG James Harden SG Garrett Temple SF Kawhi Leonard PF David Lee C Marcin Gortat F Taj Gibson G Kyle Lowry UTIL Rondae Hollis-Jefferson,,,
1027,642403769,BigBlueHollywood,0,298.25,PG Kyle Lowry SG James Harden SF Kevin Durant PF DeMarre Carroll C Pau Gasol F Spencer Hawes G Denzel Valentine UTIL Isaiah Whitehead,,,
1027,642731144,devo1099,0,298.25,PG James Harden SG Jeremy Lamb SF Kawhi Leonard PF Spencer Hawes C Derrick Favors F Michael Kidd-Gilchrist G Jerian Grant UTIL Kyle Lowry,,,
1030,642477921,KevOstro1 (1/5),0,298,PG George Hill SG DeMar DeRozan SF Kawhi Leonard PF David Lee C Mason Plumlee F Spencer Hawes G Kyle Lowry UTIL Marcin Gortat,,,
1030,642644200,Dimmack (8/50),0,298,PG Kyle Lowry SG DeMar DeRozan SF Kawhi Leonard PF David Lee C Dwight Howard F Trevor Ariza G Jerian Grant UTIL Pau Gasol,,,
1030,642650845,Dimmack (19/50),0,298,PG Kyle Lowry SG DeMar DeRozan SF Kawhi Leonard PF David Lee C Dwight Howard F Trevor Ariza G Jerian Grant UTIL Pau Gasol,,,
1030,642650866,Dimmack (30/50),0,298,PG Kyle Lowry SG DeMar DeRozan SF Kawhi Leonard PF David Lee C Dwight Howard F Trevor Ariza G Jerian Grant UTIL Pau Gasol,,,
1030,642650889,Dimmack (41/50),0,298,PG Kyle Lowry SG DeMar DeRozan SF Kawhi Leonard PF David Lee C Dwight Howard F Trevor Ariza G Jerian Grant UTIL Pau Gasol,,,
1030,642778833,DKFran,0,298,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF Anthony Tolliver C Cristiano Felicio F Taj Gibson G James Harden UTIL Pau Gasol,,,
1036,642009264,RexGrossman (7/50),0,297.75,PG Jordan Clarkson SG James Harden SF Rondae Hollis-Jefferson PF Spencer Hawes C Andre Drummond F Kawhi Leonard G Kyle Lowry UTIL Cristiano Felicio,,,
1036,642044509,shawnzhan (1/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044510,shawnzhan (2/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044511,shawnzhan (3/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044512,shawnzhan (4/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044513,shawnzhan (5/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044514,shawnzhan (6/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044515,shawnzhan (7/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044516,shawnzhan (8/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044517,shawnzhan (9/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044518,shawnzhan (10/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044519,shawnzhan (11/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044520,shawnzhan (12/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044521,shawnzhan (13/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044522,shawnzhan (14/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044523,shawnzhan (15/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044524,shawnzhan (16/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044525,shawnzhan (17/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044526,shawnzhan (18/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044527,shawnzhan (19/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044528,shawnzhan (20/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
1036,642044529,shawnzhan (21/50),0,297.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Taj Gibson C Pau Gasol F Spencer Hawes G James Harden UTIL Mason Plumlee,,,
