DKFPS,3GAvg,TEAM_ABBREVIATION,HOME,OPP,PM,OU,Target,Position,Salary,DISPLAY_FIRST_LAST,Random Forest,Neural Network,AdaBoost
-0.223264874263,0.586643143798,PHI,True,GS,1.11130288251,1.89863763122,,PF/C,3200.0,Amir Johnson,23.58423611111111,22.006413853452955,23.85
0.539043037585,0.477133764014,DAL,True,MIL,0.980829987589,-0.759503382324,,PG/SG,4300.0,J.J. Barea,23.665208333333332,23.868541849883332,24.0
2.45109980913,2.01026508099,GS,False,PHI,-1.10673633119,1.89863763122,,SF/PF,9600.0,Kevin Durant,24.951646825396825,15.795968116415334,25.45
1.56451226326,1.2436994225,BOS,False,ATL,-0.845790541343,-0.759503382324,,PF/C,7400.0,Al Horford,24.199236111111112,20.965514347786772,25.45
0.998358499634,0.787410340069,MEM,True,HOU,1.04606643505,0.352082859703,,PG,6300.0,Mike Conley,23.58423611111111,23.22008425227657,22.3
-0.149200053201,1.2619509858,MEM,True,HOU,1.04606643505,0.352082859703,,PF/C,3400.0,Brandan Wright,23.58423611111111,23.22008425227657,22.3
-0.4041679969,-0.654463160422,GS,False,PHI,-1.10673633119,1.89863763122,,SG,3300.0,Nick Young,24.951646825396825,15.795968116415334,25.45
0.420685344344,-1.25676474923,ATL,True,BOS,0.850357092665,-0.759503382324,,SG,3900.0,Marco Belinelli,23.58423611111111,23.30283964323086,24.0
-1.00504218047,-1.22026162264,ORL,True,UTA,-0.650081198958,0.110433676654,,SG/SF,3000.0,Arron Afflalo,23.541575396825394,22.11927181836423,22.3
2.02804609409,0.732655650177,MEM,True,HOU,1.04606643505,0.352082859703,,C,8200.0,Marc Gasol,23.58423611111111,23.22008425227657,22.3
0.676707880237,0.258115004446,LAC,False,CHA,0.589411302818,0.303753023093,,SF,5700.0,Danilo Gallinari,23.58423611111111,23.55857084330746,24.0
1.22241877978,0.878668156556,HOU,False,MEM,-1.04149988373,0.352082859703,,SG,6000.0,Eric Gordon,23.58423611111111,22.241737367091197,25.45
0.383206760192,1.04293222623,ORL,True,UTA,-0.650081198958,0.110433676654,,PG/SG,4200.0,D.J. Augustin,23.541575396825394,22.11927181836423,22.3
-0.266259786818,-1.03774598967,ORL,True,UTA,-0.650081198958,0.110433676654,,PF/C,3100.0,Marreese Speights,23.541575396825394,22.11927181836423,22.3
-0.521308852993,-0.32593502107,GS,False,PHI,-1.10673633119,1.89863763122,,C,3000.0,JaVale McGee,24.951646825396825,15.795968116415334,25.45
0.53401344404,-0.271180331178,HOU,False,MEM,-1.04149988373,0.352082859703,,PF/C,4400.0,Ryan Anderson,23.58423611111111,22.241737367091197,25.45
0.0691816535876,-0.672714723719,SAC,False,POR,1.56795801475,-1.43612109486,,C,3300.0,Kosta Koufos,24.18973611111111,23.094402530179178,25.45
0.712726259811,0.495385327311,CHA,True,LAC,-0.584844751496,0.303753023093,,SG/SF,6300.0,Nicolas Batum,25.988125000000004,23.79826171139628,24.0
0.14486892418,-0.32593502107,SAC,False,POR,1.56795801475,-1.43612109486,,PG/SG,3900.0,George Hill,24.18973611111111,23.094402530179178,25.45
0.182509753284,0.477133764014,MEM,True,HOU,1.04606643505,0.352082859703,,PG,4100.0,Mario Chalmers,23.58423611111111,23.22008425227657,22.3
1.29510451874,1.55397599856,LAC,False,CHA,0.589411302818,0.303753023093,,C,6600.0,DeAndre Jordan,23.58423611111111,23.55857084330746,24.0
-0.865511520862,-0.636211597125,HOU,False,MEM,-1.04149988373,0.352082859703,,PG,3100.0,Bobby Brown,23.58423611111111,22.241737367091197,25.45
2.1541104226,1.68173694164,LAC,False,CHA,0.589411302818,0.303753023093,,PF/C,8900.0,Blake Griffin,23.58423611111111,23.55857084330746,24.0
3.35172154345,4.63849019581,HOU,False,MEM,-1.04149988373,0.352082859703,,PG/SG,11100.0,James Harden,23.58423611111111,22.241737367091197,25.45
1.32406524286,0.714404086879,MEM,True,HOU,1.04606643505,0.352082859703,,SG/SF,7000.0,Tyreke Evans,23.58423611111111,23.22008425227657,22.3
1.03721616589,-0.25292876788,UTA,False,ORL,0.65464775028,0.110433676654,,PG,6200.0,Ricky Rubio,22.588402777777777,22.85478146558574,24.0
2.27579413738,1.82774944802,GS,False,PHI,-1.10673633119,1.89863763122,,PG/SG,9100.0,Stephen Curry,24.951646825396825,15.795968116415334,25.45
-0.372286863628,0.258115004446,GS,False,PHI,-1.10673633119,1.89863763122,,SF/PF,3300.0,Omri Casspi,24.951646825396825,15.795968116415334,25.45
-0.557570599997,-0.690966287017,UTA,False,ORL,0.65464775028,0.110433676654,,SF/PF,3900.0,Jonas Jerebko,22.588402777777777,22.85478146558574,24.0
0.803989045895,0.258115004446,LAC,False,CHA,0.589411302818,0.303753023093,,PG/SG,5800.0,Patrick Beverley,23.58423611111111,23.55857084330746,24.0
0.0637464476609,0.130354061364,SAC,False,POR,1.56795801475,-1.43612109486,,PG/SG,3500.0,Garrett Temple,24.18973611111111,23.094402530179178,25.45
0.452890967522,-0.745720976909,DAL,True,MIL,0.980829987589,-0.759503382324,,SG/SF,4400.0,Wesley Matthews,23.665208333333332,23.868541849883332,24.0
0.285454175987,0.02084468158,POR,True,SAC,-1.56339146342,-1.43612109486,,SG/SF,4400.0,Evan Turner,22.606458333333332,23.24991774959008,23.85
0.523873134476,0.0390962448774,UTA,False,ORL,0.65464775028,0.110433676654,,PF/C,6200.0,Derrick Favors,22.588402777777777,22.854781465585745,24.0
-0.00431531013842,-0.380689710962,LAC,False,CHA,0.589411302818,0.303753023093,,SF/PF,3700.0,Wesley Johnson,23.58423611111111,23.558570843307464,24.0
-0.526906303873,-0.143419388096,UTA,False,ORL,0.65464775028,0.110433676654,,PF/C,3000.0,Ekpe Udoh,22.588402777777777,22.85478146558574,24.0
0.613594593505,0.276366567743,POR,True,SAC,-1.56339146342,-1.43612109486,,SF/PF,4600.0,Al-Farouq Aminu,22.606458333333332,23.24991774959008,23.85
-1.0719682236,1.57222756185,BOS,False,ATL,-0.845790541343,-0.759503382324,,SG/SF,3000.0,Gordon Hayward,24.199236111111112,20.965514347786772,25.45
0.993734518473,1.49922130867,MIL,False,DAL,-0.976263436267,-0.759503382324,,PG/SG,6400.0,Eric Bledsoe,24.255783730158733,21.98071958797218,25.45
1.63614341003,0.00259311828268,BOS,False,ATL,-0.845790541343,-0.759503382324,,PG,8500.0,Kyrie Irving,24.199236111111112,20.965514347786772,25.45
-0.358090430237,-0.836978793395,ORL,True,UTA,-0.650081198958,0.110433676654,,PF/C,3200.0,Bismack Biyombo,23.541575396825394,22.11927181836423,22.3
1.89192257849,1.17069316931,CHA,True,LAC,-0.584844751496,0.303753023093,,PG,7700.0,Kemba Walker,25.988125000000004,23.79826171139628,24.0
1.35091678259,0.221611877851,GS,False,PHI,-1.10673633119,1.89863763122,,SG,6900.0,Klay Thompson,24.951646825396825,15.795968116415334,25.45
-0.3053608205,-0.198174077988,UTA,False,ORL,0.65464775028,0.110433676654,,PG/SG,3500.0,Alec Burks,22.588402777777777,22.85478146558574,24.0
0.588122135879,0.458882200716,BOS,False,ATL,-0.845790541343,-0.759503382324,,SF/PF,4800.0,Marcus Morris,24.199236111111112,20.965514347786772,25.45
1.51583877735,1.60873068845,ORL,True,UTA,-0.650081198958,0.110433676654,,C,6800.0,Nikola Vucevic,23.541575396825394,22.11927181836423,22.3
0.0434658285312,-0.234677204583,ORL,True,UTA,-0.650081198958,0.110433676654,,PG,3400.0,Shelvin Mack,23.541575396825394,22.11927181836423,22.3
-0.0106428633069,-0.289431894475,MEM,True,HOU,1.04606643505,0.352082859703,,SF/PF,3600.0,Chandler Parsons,23.58423611111111,23.22008425227657,22.3
-0.848881413176,-1.45753194551,MIL,False,DAL,-0.976263436267,-0.759503382324,,PG/SF,3000.0,DeAndre Liggins,24.255783730158733,21.98071958797218,25.45
-0.554812435795,,CHA,True,LAC,-0.584844751496,0.303753023093,,PG/SG,3000.0,Julyan Stone,25.988125000000004,23.79826171139628,24.0
-0.0250015416507,-0.125167824799,CHA,True,LAC,-0.584844751496,0.303753023093,,SF,4000.0,Michael Kidd-Gilchrist,25.988125000000004,23.79826171139628,24.0
2.32974058426,1.9737619544,POR,True,SAC,-1.56339146342,-1.43612109486,,PG,8800.0,Damian Lillard,22.606458333333332,23.24991774959008,23.85
0.205710781569,-0.690966287017,ORL,True,UTA,-0.650081198958,0.110433676654,,SG/SF,3700.0,Terrence Ross,23.541575396825394,22.11927181836423,22.3
1.24132031681,0.331121257635,DAL,True,MIL,0.980829987589,-0.759503382324,,SF/PF,6200.0,Harrison Barnes,23.665208333333332,23.868541849883332,24.0
0.570761925904,0.696152523582,LAC,False,CHA,0.589411302818,0.303753023093,,PG/SG,5400.0,Austin Rivers,23.58423611111111,23.55857084330746,24.0
-0.747478317527,-0.125167824799,POR,True,SAC,-1.56339146342,-1.43612109486,,PF/C,3000.0,Meyers Leonard,22.606458333333332,23.24991774959008,23.85
1.0444360663,0.331121257635,CHA,True,LAC,-0.584844751496,0.303753023093,,SG/SF,5100.0,Jeremy Lamb,25.988125000000004,23.79826171139628,24.0
0.362196038774,0.495385327311,MIL,False,DAL,-0.976263436267,-0.759503382324,,C,4800.0,John Henson,24.255783730158733,21.98071958797218,25.45
-0.002530615655,-0.417192837556,POR,True,SAC,-1.56339146342,-1.43612109486,,SF/PF,3500.0,Maurice Harkless,22.606458333333332,23.24991774959008,23.85
1.33063616346,-0.435444400854,ORL,True,UTA,-0.650081198958,0.110433676654,,SG/SF,6100.0,Evan Fournier,23.541575396825394,22.11927181836423,22.3
-1.33561627229,-1.29326787583,ATL,True,BOS,0.850357092665,-0.759503382324,,C,3000.0,Miles Plumlee,23.58423611111111,23.30283964323086,24.0
1.47795458081,1.69998850494,GS,False,PHI,-1.10673633119,1.89863763122,,PF/C,7600.0,Draymond Green,24.951646825396825,15.795968116415334,25.45
1.55729236285,1.11593847942,MIL,False,DAL,-0.976263436267,-0.759503382324,,SG/SF,6700.0,Khris Middleton,24.255783730158733,21.98071958797218,25.45
1.00338809318,1.62698225175,ATL,True,BOS,0.850357092665,-0.759503382324,,SG/SF,5200.0,Kent Bazemore,23.58423611111111,23.30283964323086,24.0
-0.263826112522,-0.179922514691,LAC,False,CHA,0.589411302818,0.303753023093,,C,3000.0,Willie Reed,23.58423611111111,23.55857084330746,24.0
-0.706917079268,-0.909985046585,MEM,True,HOU,1.04606643505,0.352082859703,,SF/PF,4500.0,JaMychal Green,23.58423611111111,23.22008425227657,22.3
-0.0059377596688,-1.03774598967,BOS,False,ATL,-0.845790541343,-0.759503382324,,C,3600.0,Aron Baynes,24.199236111111112,20.965514347786772,25.45
-0.267476623965,-0.59970847053,DAL,True,MIL,0.980829987589,-0.759503382324,,C,3400.0,Nerlens Noel,23.665208333333332,23.868541849883332,24.0
-0.706917079268,0.239863441148,MEM,True,HOU,1.04606643505,0.352082859703,,SG/SF,3500.0,Ben McLemore,23.58423611111111,23.22008425227657,22.3
0.221935276873,-0.0704131349067,CHA,True,LAC,-0.584844751496,0.303753023093,,C,3600.0,Cody Zeller,25.988125000000004,23.79826171139628,sa0
-1.0077192222,-1.07424911626,DAL,True,MIL,0.980829987589,-0.759503382324,,C,3000.0,Jeff Withey,23.665208333333332,23.868541849883332,24.0
-0.450002196133,-0.271180331178,CHA,True,LAC,-0.584844751496,0.303753023093,,PG,3200.0,Michael Carter-Williams,25.988125000000004,23.79826171139628,24.0
-0.0106428633069,1.35320880229,ATL,True,BOS,0.850357092665,-0.759503382324,,C,3500.0,Mike Muscala,23.58423611111111,23.30283964323086,24.0
-1.33561627229,,UTA,False,ORL,0.65464775028,0.110433676654,,PG,3000.0,Nate Wolters,22.588402777777777,22.85478146558574,24.0
1.22266214721,1.17069316931,PHI,True,GS,1.11130288251,1.89863763122,,SF/PF,6300.0,Robert Covington,23.58423611111111,22.006413853452955,23.85
1.50707754988,1.20719629591,UTA,False,ORL,0.65464775028,0.110433676654,,C,7900.0,Rudy Gobert,22.588402777777777,22.85478146558574,24.0
-0.780251798041,-1.45753194551,BOS,False,ATL,-0.845790541343,-0.759503382324,,PG,3200.0,Shane Larkin,24.199236111111112,20.965514347786772,25.45
0.128968918782,-0.033910008312,MIL,False,DAL,-0.976263436267,-0.759503382324,,SG/SF,3800.0,Tony Snell,24.255783730158733,21.98071958797218,25.45
3.22176333606,2.01026508099,MIL,False,DAL,-0.976263436267,-0.759503382324,,SF/PF,11400.0,Giannis Antetokounmpo,24.255783730158733,21.98071958797218,25.45
0.107228095075,0.385875947527,MEM,True,HOU,1.04606643505,0.352082859703,,SG/SF,3600.0,James Ennis III,23.58423611111111,23.22008425227657,22.3
-0.54467212623,-1.36627412902,UTA,False,ORL,0.65464775028,0.110433676654,,PG,3000.0,Raul Neto,22.588402777777777,22.85478146558574,24.0
-1.33561627229,,UTA,False,ORL,0.65464775028,0.110433676654,,SF/PF,3000.0,Eric Griffin,22.588402777777777,22.854781465585745,24.0
0.57619713183,-0.161670951393,ORL,True,UTA,-0.650081198958,0.110433676654,,SG/SF,4500.0,Jonathon Simmons,23.541575396825394,22.11927181836423,22.3
-1.15309070012,-1.00124286307,ATL,True,BOS,0.850357092665,-0.759503382324,,PG,3000.0,Josh Magette,23.58423611111111,23.30283964323086,24.0
-1.33561627229,,LAC,False,CHA,0.589411302818,0.303753023093,,SG,3000.0,C.J. Williams,23.58423611111111,23.55857084330746,24.0
-0.328967461167,-0.690966287017,POR,True,SAC,-1.56339146342,-1.43612109486,,PG/SG,3600.0,Shabazz Napier,22.606458333333332,23.24991774959008,23.85
0.702585950247,1.22544785921,ORL,True,UTA,-0.650081198958,0.110433676654,,PG,6200.0,Elfrid Payton,23.541575396825394,22.11927181836423,22.3
-1.11252946186,-0.106916261501,PHI,True,GS,1.11130288251,1.89863763122,,PG/SF,3000.0,Nik Stauskas,23.58423611111111,22.006413853452955,23.85
0.611323164163,-0.344186584367,UTA,False,ORL,0.65464775028,0.110433676654,,SG/SF,5500.0,Rodney Hood,22.588402777777777,22.85478146558574,24.0
-1.09224884273,,ORL,True,UTA,-0.650081198958,0.110433676654,,PF,3000.0,Khem Birch,23.541575396825394,22.11927181836423,22.3
1.48493111379,1.57222756185,ORL,True,UTA,-0.650081198958,0.110433676654,,SF/PF,6800.0,Aaron Gordon,23.541575396825394,22.11927181836423,22.3
0.776488526355,0.29461813104,BOS,False,ATL,-0.845790541343,-0.759503382324,,SG/SF,5600.0,Marcus Smart,24.199236111111112,20.965514347786772,25.45
-0.28508020137,-0.87348191999,DAL,True,MIL,0.980829987589,-0.759503382324,,PF/C,3000.0,Dwight Powell,23.665208333333332,23.868541849883332,24.0
-1.33561627229,-0.453695964151,ORL,True,UTA,-0.650081198958,0.110433676654,,PF,3000.0,Adreian Payne,23.541575396825394,22.11927181836423,22.3
-0.217667423383,-0.87348191999,POR,True,SAC,-1.56339146342,-1.43612109486,,PF/C,3500.0,Noah Vonleh,22.606458333333332,23.24991774959008,23.85
-0.443269030582,0.0390962448774,CHA,True,LAC,-0.584844751496,0.303753023093,,PF/C,3000.0,Johnny O'Bryant III,25.988125000000004,23.79826171139628,24.0
-0.930003889695,-0.216425641286,PHI,True,GS,1.11130288251,1.89863763122,,PF,3000.0,James Michael McAdoo,23.58423611111111,22.006413853452955,23.85
-1.33561627229,-0.435444400854,MIL,False,DAL,-0.976263436267,-0.759503382324,,SF/PF,5100.0,Jabari Parker,24.255783730158733,21.98071958797218,25.45
2.4771401241,2.77683073948,PHI,True,GS,1.11130288251,1.89863763122,,C,10000.0,Joel Embiid,23.58423611111111,22.006413853452955,23.85
-1.33561627229,-0.198174077988,UTA,False,ORL,0.65464775028,0.110433676654,,PG/SG,3000.0,Dante Exum,22.588402777777777,22.85478146558574,24.0
-1.33561627229,,LAC,False,CHA,0.589411302818,0.303753023093,,SF/PF,3000.0,Jamil Wilson,23.58423611111111,23.55857084330746,24.0
0.31287357305,0.36762438423,PHI,True,GS,1.11130288251,1.89863763122,,PF/C,4500.0,Dario Saric,23.58423611111111,22.006413853452955,23.85
1.48087498997,0.696152523582,HOU,False,MEM,-1.04149988373,0.352082859703,,C,6700.0,Clint Capela,23.58423611111111,22.241737367091197,25.45
0.0350290909732,-0.198174077988,SAC,False,POR,1.56795801475,-1.43612109486,,SG/SF,3600.0,Bogdan Bogdanovic,24.18973611111111,23.094402530179178,25.45
0.992598803801,1.9190072645,POR,True,SAC,-1.56339146342,-1.43612109486,,C,6900.0,Jusuf Nurkic,22.606458333333332,23.24991774959008,23.85
-1.33561627229,,SAC,False,POR,1.56795801475,-1.43612109486,,PF,3000.0,Jack Cooley,24.18973611111111,23.094402530179178,25.45
-0.439618519138,-0.763972540206,HOU,False,MEM,-1.04149988373,0.352082859703,,PF/C,3500.0,Tarik Black,23.58423611111111,22.241737367091197,25.45
0.707696666267,-0.143419388096,UTA,False,ORL,0.65464775028,0.110433676654,,SG/SF,5300.0,Joe Ingles,22.588402777777777,22.85478146558574,24.0
0.334614396757,-0.0886646982041,PHI,True,GS,1.11130288251,1.89863763122,,PG,4200.0,T.J. McConnell,23.58423611111111,22.006413853452955,23.85
-0.311445006239,-0.417192837556,PHI,True,GS,1.11130288251,1.89863763122,,C,3000.0,Jahlil Okafor,23.58423611111111,22.006413853452955,23.85
-0.526662936443,0.0755993714721,LAC,False,CHA,0.589411302818,0.303753023093,,PF/C,3200.0,Montrezl Harrell,23.58423611111111,23.55857084330746,24.0
-0.558868559621,-0.709217850314,MEM,True,HOU,1.04606643505,0.352082859703,,PG/SG,3200.0,Andrew Harrison,23.58423611111111,23.22008425227657,22.3
-0.904206942162,-1.11075224286,LAC,False,CHA,0.589411302818,0.303753023093,,SF/PF,3000.0,Sam Dekker,23.58423611111111,23.55857084330746,24.0
-0.398651668496,0.568391580501,PHI,True,GS,1.11130288251,1.89863763122,,PF/C,3600.0,Richaun Holmes,23.58423611111111,22.006413853452955,23.85
0.495074655311,0.0938509347694,SAC,False,POR,1.56795801475,-1.43612109486,,PF/C,4200.0,Willie Cauley-Stein,24.18973611111111,23.094402530179178,25.45
0.289915912195,0.02084468158,CHA,True,LAC,-0.584844751496,0.303753023093,,PF/C,4000.0,Frank Kaminsky,25.988125000000004,23.79826171139628,24.0
-0.592858877282,-1.00124286307,GS,False,PHI,-1.10673633119,1.89863763122,,SF/PF,3000.0,Kevon Looney,24.951646825396825,15.795968116415334,25.45
-0.731253822224,-1.45753194551,MIL,False,DAL,-0.976263436267,-0.759503382324,,PG/SF,3000.0,Rashad Vaughn,24.255783730158733,21.98071958797218,25.45
0.414844526034,-0.0886646982041,BOS,False,ATL,-0.845790541343,-0.759503382324,,PG/SG,4500.0,Terry Rozier,24.199236111111112,20.965514347786772,25.45
-0.192113843279,-1.16550693275,MEM,True,HOU,1.04606643505,0.352082859703,,PF/C,3500.0,Jarell Martin,23.58423611111111,23.22008425227657,22.3
-1.25449379577,0.64139783369,GS,False,PHI,-1.10673633119,1.89863763122,,PG,3000.0,Quinn Cook,24.951646825396825,15.795968116415334,25.45
-0.443269030582,-0.672714723719,POR,True,SAC,-1.56339146342,-1.43612109486,,SG/SF,3000.0,Pat Connaughton,22.606458333333332,23.24991774959008,23.85
-0.370258801715,-0.818727230098,CHA,True,LAC,-0.584844751496,0.303753023093,,SG/SF,3000.0,Treveon Graham,25.988125000000004,23.79826171139628,24.0
-0.74439566342,-0.307683457772,ORL,True,UTA,-0.650081198958,0.110433676654,,PG/SF,3000.0,Mario Hezonja,23.541575396825394,22.11927181836423,22.3
-0.993117176426,-1.22026162264,UTA,False,ORL,0.65464775028,0.110433676654,,SF,3000.0,Royce O'Neale,22.588402777777777,22.85478146558574,24.0
-0.0284086856645,-1.22026162264,DAL,True,MIL,0.980829987589,-0.759503382324,,C,3300.0,Salah Mejri,23.665208333333332,23.868541849883332,24.0
-1.33561627229,,PHI,True,GS,1.11130288251,1.89863763122,,PG,3000.0,Jacob Pullen,23.58423611111111,22.006413853452955,23.85
-0.217099566047,-0.380689710962,ATL,True,BOS,0.850357092665,-0.759503382324,,PG/SG,3500.0,Malcolm Delaney,23.58423611111111,23.30283964323086,24.0
-1.33561627229,-1.11075224286,HOU,False,MEM,-1.04149988373,0.352082859703,,PG,3000.0,Briante Weber,23.58423611111111,22.241737367091197,25.45
2.38587733801,2.6490697964,PHI,True,GS,1.11130288251,1.89863763122,,PG/SF,9300.0,Ben Simmons,23.58423611111111,22.006413853452955,23.85
-1.33561627229,-0.380689710962,POR,True,SAC,-1.56339146342,-1.43612109486,,PG/SG,3000.0,Wade Baldwin IV,22.606458333333332,23.24991774959008,23.85
-0.930003889695,-1.31151943913,MEM,True,HOU,1.04606643505,0.352082859703,,PF/C,3000.0,Deyonta Davis,23.58423611111111,23.220084252276564,22.3
-1.08300088041,-1.38452569232,HOU,False,MEM,-1.04149988373,0.352082859703,,PG,3000.0,Demetrius Jackson,23.58423611111111,22.2417373670912,25.45
-0.838741103611,-0.581456907233,LAC,False,CHA,0.589411302818,0.303753023093,,PF/C,3000.0,Brice Johnson,23.58423611111111,23.55857084330746,24.0
-1.33561627229,-1.27501631253,GS,False,PHI,-1.10673633119,1.89863763122,,C,3000.0,Damian Jones,24.951646825396825,15.795968116415334,25.45
0.0326765391542,-1.31151943913,SAC,False,POR,1.56795801475,-1.43612109486,,PF/C,3600.0,Skal Labissiere,24.18973611111111,23.094402530179178,25.45
-0.314365415393,-0.471947527448,MIL,False,DAL,-0.976263436267,-0.759503382324,,PF/C,3300.0,Thon Maker,24.255783730158733,21.98071958797218,25.45
0.891195708153,0.568391580501,ATL,True,BOS,0.850357092665,-0.759503382324,,SG/SF,5000.0,Taurean Prince,23.58423611111111,23.30283964323086,24.0
-1.07423965295,-1.22026162264,HOU,False,MEM,-1.04149988373,0.352082859703,,PF/C,3000.0,Zhou Qi,23.58423611111111,22.241737367091197,25.45
0.981485024518,-0.216425641286,BOS,False,ATL,-0.845790541343,-0.759503382324,,SG/SF,6500.0,Jaylen Brown,24.199236111111112,20.965514347786772,25.45
0.286833258088,-1.45753194551,ATL,True,BOS,0.850357092665,-0.759503382324,,SG/SF,3000.0,DeAndre' Bembry,23.58423611111111,23.30283964323086,24.0
-1.33561627229,-1.31151943913,MIL,False,DAL,-0.976263436267,-0.759503382324,,PF,3000.0,Joel Bolomboy,24.255783730158733,21.98071958797218,25.45
0.884300297649,1.46271818207,MIL,False,DAL,-0.976263436267,-0.759503382324,,PG/SG,5300.0,Malcolm Brogdon,24.255783730158733,21.98071958797218,25.45
-1.00098605665,-0.289431894475,POR,True,SAC,-1.56339146342,-1.43612109486,,SF/PF,3000.0,Jake Layman,22.606458333333332,23.24991774959008,23.85
-0.668059413015,-0.581456907233,GS,False,PHI,-1.10673633119,1.89863763122,,SG/SF,3200.0,Patrick McCaw,24.951646825396825,15.795968116415334,25.45
-1.33561627229,-0.490199090746,HOU,False,MEM,-1.04149988373,0.352082859703,,PF/C,3000.0,Chinanu Onuaku,23.58423611111111,22.241737367091197,25.45
-1.13281008099,,CHA,True,LAC,-0.584844751496,0.303753023093,,PG,3000.0,Marcus Paige,25.988125000000004,23.79826171139628,24.0
-1.33561627229,-0.636211597125,MIL,False,DAL,-0.976263436267,-0.759503382324,,SG,3000.0,Gary Payton II,24.255783730158733,21.98071958797218,25.45
-0.623279805977,-0.380689710962,SAC,False,POR,1.56795801475,-1.43612109486,,SG/SF,3000.0,Malachi Richardson,24.18973611111111,23.094402530179178,25.45
-1.02126667578,0.495385327311,HOU,False,MEM,-1.04149988373,0.352082859703,,SG,3000.0,Troy Williams,23.58423611111111,22.241737367091197,25.45
-0.970565127954,,PHI,True,GS,1.11130288251,1.89863763122,,SG/SF,3000.0,Furkan Korkmaz,23.58423611111111,22.006413853452955,23.85
-0.497864457279,-0.909985046585,PHI,True,GS,1.11130288251,1.89863763122,,SG/SF,3100.0,Timothe Luwawu-Cabarrot,23.58423611111111,22.006413853452955,23.85
0.189242918835,-0.508450654043,DAL,True,MIL,0.980829987589,-0.759503382324,,PG/SG,3800.0,Yogi Ferrell,23.665208333333332,23.868541849883332,24.0
-0.32004398875,0.258115004446,ATL,True,BOS,0.850357092665,-0.759503382324,,PG,3300.0,Isaiah Taylor,23.58423611111111,23.30283964323086,24.0
-0.973972271968,-1.16550693275,BOS,False,ATL,-0.845790541343,-0.759503382324,,PF/C,3000.0,Guerschon Yabusele,24.199236111111112,20.965514347786772,25.45
-0.859021722741,-1.25676474923,DAL,True,MIL,0.980829987589,-0.759503382324,,SF,3000.0,Dorian Finney-Smith,23.665208333333332,23.868541849883332,24.0
-0.904612554544,0.239863441148,SAC,False,POR,1.56795801475,-1.43612109486,,C,3000.0,Georgios Papagiannis,24.18973611111111,23.094402530179178,25.45
-0.998471259877,-1.14725536945,BOS,False,ATL,-0.845790541343,-0.759503382324,,PF,3000.0,Abdel Nader,24.199236111111112,20.965514347786772,25.45
-1.23421317664,0.91517128315,ATL,True,BOS,0.850357092665,-0.759503382324,,SG/SF,3000.0,Nicolas Brussino,23.58423611111111,23.30283964323086,24.0
-0.326614909348,,PHI,True,GS,1.11130288251,1.89863763122,,PG/SG,3800.0,Markelle Fultz,23.58423611111111,22.006413853452955,23.85
