Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
SF,Maurice Harkless,3700,Cha@Por 10:00PM ET,22.400,Por,1,0,20.071,14.079,13.312,19.000,22.000,22.200,0.509,-3.500,214.500
PG,Patty Mills,3700,OKC@SA 08:30PM ET,19.527,SA,1,0,14.607,13.587,21.750,18.500,22.000,22.200,0.370,-9.000,210.000
SF/PF,Luol Deng,3700,Den@LAL 10:30PM ET,20.033,LAL,1,0,18.893,13.429,13.438,10.500,10.500,22.200,0.410,2.000,226.000
PG,Cory Joseph,3600,NO@Tor 07:00PM ET,18.059,Tor,1,0,17.250,12.423,16.250,6.750,27.000,21.600,0.330,-7.000,213.000
SF,Andre Roberson,3600,OKC@SA 08:30PM ET,18.307,OKC,0,0,17.429,11.216,19.000,12.250,2.000,21.600,0.338,9.000,210.000
C,Joakim Noah,3500,NY@Was 07:00PM ET,22.715,NY,0,0,19.857,14.980,18.500,40.500,7.500,21.000,0.564,7.000,216.500
SF,Omri Casspi,3500,Sac@Hou 08:00PM ET,13.614,Sac,0,1,16.964,7.100,9.062,4.750,24.500,21.000,0.155,12.000,224.500
C,Montrezl Harrell,3500,Sac@Hou 08:00PM ET,18.372,Hou,1,0,26.214,8.803,12.938,21.750,9.500,21.000,0.404,-12.000,224.500
SG,E'Twaun Moore,3500,NO@Tor 07:00PM ET,18.239,NO,0,0,17.250,12.880,20.062,4.250,2.000,21.000,0.342,7.000,213.000
PF,Patrick Patterson,3500,NO@Tor 07:00PM ET,19.270,Tor,1,0,19.321,12.926,19.875,23.000,27.000,21.000,0.407,-7.000,213.000
SG/SF,Jonathon Simmons,3500,OKC@SA 08:30PM ET,13.273,SA,1,1,17.929,8.023,12.125,19.500,9.000,21.000,0.138,-9.000,210.000
SG,Manu Ginobili,3500,OKC@SA 08:30PM ET,17.981,SA,1,0,15.214,12.823,16.188,23.250,11.000,21.000,0.343,-9.000,210.000
C,Dewayne Dedmon,3500,OKC@SA 08:30PM ET,15.140,SA,1,0,20.036,9.071,14.062,9.500,12.000,21.000,0.231,-9.000,210.000
PG/SG,Jamal Murray,3500,Den@LAL 10:30PM ET,15.375,Den,0,1,16.321,8.380,18.688,22.250,24.250,21.000,0.285,-2.000,226.000
C,Ivica Zubac,3500,Den@LAL 10:30PM ET,12.200,LAL,1,0,14.562,3.611,19.938,31.500,16.500,21.000,0.250,2.000,226.000
SG/SF,Kelly Oubre Jr.,3400,NY@Was 07:00PM ET,13.744,Was,1,0,14.000,7.930,16.312,10.750,19.750,20.400,0.216,-7.000,216.500
C,Kyle O'Quinn,3400,NY@Was 07:00PM ET,17.856,NY,0,0,15.679,9.528,17.250,26.000,7.500,20.400,0.416,7.000,216.500
SG,Arron Afflalo,3400,Sac@Hou 08:00PM ET,13.287,Sac,0,0,18.071,7.537,20.312,17.500,27.000,20.400,0.147,12.000,224.500
PF/C,Donatas Motiejunas,3400,NO@Tor 07:00PM ET,15.045,NO,0,0,12.800,9.643,21.688,16.500,16.500,20.400,0.279,7.000,213.000
PG,Dejounte Murray,3400,OKC@SA 08:30PM ET,7.630,SA,1,0,10.536,2.781,14.062,0.000,22.000,20.400,0.069,-9.000,210.000
SF/PF,Anthony Tolliver,3300,Sac@Hou 08:00PM ET,14.486,Sac,0,0,15.429,7.342,18.438,16.000,20.000,19.800,0.285,12.000,224.500
C,Nene Hilario,3300,Sac@Hou 08:00PM ET,16.424,Hou,1,0,16.893,10.369,25.688,32.000,9.500,19.800,0.323,-12.000,224.500
PG,Tim Frazier,3300,NO@Tor 07:00PM ET,24.660,NO,0,0,26.071,14.607,3.812,11.000,9.000,19.800,0.626,7.000,213.000
SF/PF,Dante Cunningham,3300,NO@Tor 07:00PM ET,15.029,NO,0,0,12.821,8.868,16.375,13.500,15.750,19.800,0.265,7.000,213.000
PG,Ramon Sessions,3300,Cha@Por 10:00PM ET,13.031,Cha,0,0,9.786,9.029,7.438,7.500,10.000,19.800,0.118,3.500,214.500
SG,Kyle Anderson,3300,OKC@SA 08:30PM ET,9.613,SA,1,0,5.786,4.324,17.188,4.750,11.000,19.800,0.118,-9.000,210.000
PF/C,Joffrey Lauvergne,3300,OKC@SA 08:30PM ET,11.750,OKC,0,0,10.000,5.864,7.812,20.500,2.500,19.800,0.157,9.000,210.000
PF,Domantas Sabonis,3300,OKC@SA 08:30PM ET,14.151,OKC,0,0,13.464,8.924,14.062,17.250,2.000,19.800,0.196,9.000,210.000
SF/PF,Larry Nance Jr.,3300,Den@LAL 10:30PM ET,18.605,LAL,1,0,21.929,12.338,15.062,16.250,10.500,19.800,0.441,2.000,226.000
SG,Justin Holiday,3200,NY@Was 07:00PM ET,15.281,NY,0,0,17.464,9.190,21.688,33.250,9.000,19.200,0.329,7.000,216.500
SG,Buddy Hield,3200,NO@Tor 07:00PM ET,15.099,NO,0,0,17.679,8.104,7.938,1.500,2.000,19.200,0.318,7.000,213.000
SF/PF,Jerami Grant,3200,OKC@SA 08:30PM ET,13.346,OKC,0,0,13.179,9.341,12.875,19.500,2.000,19.200,0.122,9.000,210.000
PF/C,Darrell Arthur,3200,Den@LAL 10:30PM ET,12.648,Den,0,0,12.679,7.058,19.062,6.250,28.000,19.200,0.213,-2.000,226.000
SF/PF,Davis Bertans,3100,OKC@SA 08:30PM ET,8.218,SA,1,0,13.821,2.478,19.312,15.750,11.250,18.600,0.103,-9.000,210.000
PG/SG,Ron Baker,3000,NY@Was 07:00PM ET,8.625,NY,0,0,9.107,3.604,8.438,12.750,6.000,18.000,0.096,7.000,216.500
PG/SG,Tomas Satoransky,3000,NY@Was 07:00PM ET,9.298,Was,1,0,9.643,4.125,5.125,1.500,19.500,18.000,0.140,-7.000,216.500
PG,Trey Burke,3000,NY@Was 07:00PM ET,8.797,Was,1,0,13.786,4.970,12.875,9.500,14.000,18.000,0.087,-7.000,216.500
SG,Sasha Vujacic,3000,NY@Was 07:00PM ET,5.542,NY,0,0,5.286,0.923,6.438,0.000,9.000,18.000,0.022,7.000,216.500
SG,Sheldon McClellan,3000,NY@Was 07:00PM ET,6.909,Was,1,0,4.464,2.423,4.250,10.500,25.000,18.000,0.042,-7.000,216.500
SG,Danuel House,3000,NY@Was 07:00PM ET,1.250,Was,1,1,0.000,0.000,0.000,,25.000,18.000,,-7.000,216.500
SF/PF,Lance Thomas,3000,NY@Was 07:00PM ET,9.150,NY,0,1,7.786,5.375,7.562,0.000,19.750,18.000,0.050,7.000,216.500
SF,Marcus Thornton,3000,NY@Was 07:00PM ET,12.712,Was,1,0,12.107,6.875,13.688,3.000,14.500,18.000,0.232,-7.000,216.500
SF,Mindaugas Kuzminskas,3000,NY@Was 07:00PM ET,11.345,NY,0,0,14.250,5.800,13.250,28.000,14.500,18.000,0.217,7.000,216.500
PF/C,Jason Smith,3000,NY@Was 07:00PM ET,10.483,Was,1,0,16.393,6.417,13.125,17.500,20.500,18.000,0.137,-7.000,216.500
PF,Maurice Ndour,3000,NY@Was 07:00PM ET,5.176,NY,0,0,5.071,2.714,5.000,6.750,25.000,18.000,0.001,7.000,216.500
C,Ian Mahinmi,3000,NY@Was 07:00PM ET,5.250,Was,1,1,0.000,0.000,0.000,,21.000,18.000,,-7.000,216.500
C,Andrew Nicholson,3000,NY@Was 07:00PM ET,5.673,Was,1,0,3.679,2.250,3.312,1.500,21.000,18.000,0.022,-7.000,216.500
C,Marshall Plumlee,3000,NY@Was 07:00PM ET,7.900,NY,0,0,11.667,1.500,9.562,3.250,7.500,18.000,0.159,7.000,216.500
C,Daniel Ochefu,3000,NY@Was 07:00PM ET,3.021,Was,1,0,2.643,1.286,3.312,2.750,21.000,18.000,0.001,-7.000,216.500
PG,Bobby Brown,3000,Sac@Hou 08:00PM ET,1.946,Hou,1,0,2.550,0.525,3.938,7.000,18.000,18.000,0.001,-12.000,224.500
PG,Tyler Ennis,3000,Sac@Hou 08:00PM ET,4.429,Hou,1,0,2.929,1.406,2.500,3.500,18.000,18.000,0.004,-12.000,224.500
SG/SF,Corey Brewer,3000,Sac@Hou 08:00PM ET,9.475,Hou,1,0,13.036,5.134,3.562,1.250,20.250,18.000,0.074,-12.000,224.500
SG,Ben McLemore,3000,Sac@Hou 08:00PM ET,8.485,Sac,0,0,9.929,2.554,1.312,3.500,27.000,18.000,0.071,12.000,224.500
SG,Malachi Richardson,3000,Sac@Hou 08:00PM ET,5.846,Sac,0,0,6.786,2.583,7.438,1.500,27.000,18.000,0.039,12.000,224.500
SF,Rudy Gay,3000,Sac@Hou 08:00PM ET,35.200,Sac,0,1,39.929,27.797,39.438,32.000,24.500,18.000,0.953,12.000,224.500
SF,K.J. McDaniels,3000,Sac@Hou 08:00PM ET,5.375,Hou,1,0,2.143,1.766,1.688,0.000,17.000,18.000,0.019,-12.000,224.500
PF,Kyle Wiltjer,3000,Sac@Hou 08:00PM ET,2.306,Hou,1,0,4.833,0.375,1.000,3.250,24.000,18.000,0.006,-12.000,224.500
PF,Skal Labissiere,3000,Sac@Hou 08:00PM ET,5.450,Sac,0,0,5.812,2.250,3.875,8.750,15.500,18.000,0.044,12.000,224.500
C,Kosta Koufos,3000,Sac@Hou 08:00PM ET,15.703,Sac,0,0,14.571,10.269,13.688,8.000,26.000,18.000,0.382,12.000,224.500
C,Willie Cauley-Stein,3000,Sac@Hou 08:00PM ET,9.799,Sac,0,0,16.929,3.966,17.938,24.750,26.000,18.000,0.137,12.000,224.500
C,Chinanu Onuaku,3000,Sac@Hou 08:00PM ET,6.625,Hou,1,0,13.250,0.000,6.625,0.000,9.500,18.000,0.160,-12.000,224.500
C,Georgios Papagiannis,3000,Sac@Hou 08:00PM ET,1.375,Sac,0,0,2.750,0.000,1.375,0.000,26.000,18.000,0.081,12.000,224.500
PG,Langston Galloway,3000,NO@Tor 07:00PM ET,16.362,NO,0,0,13.607,9.260,10.562,11.500,9.000,18.000,0.431,7.000,213.000
PG,Fred VanVleet,3000,NO@Tor 07:00PM ET,4.986,Tor,1,0,2.179,1.562,2.875,0.000,27.000,18.000,0.035,-7.000,213.000
PG,Delon Wright,3000,NO@Tor 07:00PM ET,0.000,Tor,1,1,0.000,0.000,0.000,0.000,27.000,18.000,0.000,-7.000,213.000
SF,Quincy Pondexter,3000,NO@Tor 07:00PM ET,0.000,NO,0,1,0.000,0.000,0.000,0.000,9.500,18.000,0.000,7.000,213.000
SF,Bruno Caboclo,3000,NO@Tor 07:00PM ET,2.313,Tor,1,0,3.083,0.500,0.625,0.000,21.000,18.000,0.006,-7.000,213.000
PF,Jared Sullinger,3000,NO@Tor 07:00PM ET,8.167,Tor,1,0,7.667,3.667,7.062,1.250,27.000,18.000,0.079,-7.000,213.000
PF,Pascal Siakam,3000,NO@Tor 07:00PM ET,11.804,Tor,1,0,9.286,6.250,8.625,6.000,27.000,18.000,0.176,-7.000,213.000
PF,Cheick Diallo,3000,NO@Tor 07:00PM ET,9.800,NO,0,0,13.833,2.450,6.500,0.000,22.000,18.000,0.290,7.000,213.000
C,Alexis Ajinca,3000,NO@Tor 07:00PM ET,11.988,NO,0,0,14.179,5.909,7.750,2.750,11.000,18.000,0.224,7.000,213.000
C,Omer Asik,3000,NO@Tor 07:00PM ET,11.167,NO,0,0,6.357,6.015,4.062,-0.500,11.000,18.000,0.176,7.000,213.000
C,Jakob Poeltl,3000,NO@Tor 07:00PM ET,6.890,Tor,1,0,3.500,3.054,3.688,6.500,21.000,18.000,0.029,-7.000,213.000
PG,Brian Roberts,3000,Cha@Por 10:00PM ET,3.229,Cha,0,1,4.500,0.542,2.375,5.250,10.000,18.000,0.003,3.500,214.500
PG,Shabazz Napier,3000,Cha@Por 10:00PM ET,6.983,Por,1,0,7.143,2.484,3.938,0.000,13.000,18.000,0.038,-3.500,214.500
PG,Tim Quarterman,3000,Cha@Por 10:00PM ET,3.250,Por,1,0,3.100,1.750,1.750,3.750,13.000,18.000,0.001,-3.500,214.500
SF,Pat Connaughton,3000,Cha@Por 10:00PM ET,3.667,Por,1,0,4.714,1.083,5.438,-0.500,22.000,18.000,0.001,-3.500,214.500
SF,Treveon Graham,3000,Cha@Por 10:00PM ET,3.232,Cha,0,0,3.150,0.929,2.125,3.250,18.500,18.000,0.001,3.500,214.500
PF/C,Meyers Leonard,3000,Cha@Por 10:00PM ET,11.797,Por,1,0,12.000,5.500,11.250,4.500,18.750,18.000,0.238,-3.500,214.500
PF,Jake Layman,3000,Cha@Por 10:00PM ET,4.348,Por,1,0,1.429,1.516,3.750,3.500,13.000,18.000,0.017,-3.500,214.500
PF,Christian Wood,3000,Cha@Por 10:00PM ET,2.500,Cha,0,0,0.000,0.000,0.000,,29.000,18.000,,3.500,214.500
PF,Noah Vonleh,3000,Cha@Por 10:00PM ET,9.622,Por,1,0,8.821,4.307,14.250,12.750,13.000,18.000,0.107,-3.500,214.500
C,Roy Hibbert,3000,Cha@Por 10:00PM ET,12.494,Cha,0,0,11.821,8.146,8.875,11.500,28.000,18.000,0.233,3.500,214.500
C,Festus Ezeli,3000,Cha@Por 10:00PM ET,0.000,Por,1,1,0.000,0.000,0.000,0.000,24.500,18.000,0.000,-3.500,214.500
C,Ed Davis,3000,Cha@Por 10:00PM ET,12.726,Por,1,1,12.500,6.714,10.125,11.000,24.500,18.000,0.241,-3.500,214.500
PG,Semaj Christon,3000,OKC@SA 08:30PM ET,9.081,OKC,0,0,10.429,4.809,10.312,3.500,4.000,18.000,0.049,9.000,210.000
PG,Bryn Forbes,3000,OKC@SA 08:30PM ET,2.417,SA,1,0,2.536,0.114,5.312,5.000,22.000,18.000,0.001,-9.000,210.000
PG,Cameron Payne,3000,OKC@SA 08:30PM ET,11.318,OKC,0,0,13.286,7.150,11.312,22.500,4.000,18.000,0.122,9.000,210.000
SG/SF,Alex Abrines,3000,OKC@SA 08:30PM ET,9.073,OKC,0,0,7.821,4.413,7.312,1.500,11.250,18.000,0.090,9.000,210.000
SG,Anthony Morrow,3000,OKC@SA 08:30PM ET,8.484,OKC,0,0,5.750,3.559,3.625,3.500,20.500,18.000,0.082,9.000,210.000
SF,Kyle Singler,3000,OKC@SA 08:30PM ET,4.130,OKC,0,0,3.464,1.577,4.125,4.000,2.000,18.000,0.000,9.000,210.000
SF,Josh Huestis,3000,OKC@SA 08:30PM ET,0.000,OKC,0,0,0.000,0.000,0.000,0.000,2.000,18.000,0.000,9.000,210.000
PF,Joel Anthony,3000,OKC@SA 08:30PM ET,5.125,SA,1,0,0.000,5.000,5.125,5.250,15.500,18.000,0.079,-9.000,210.000
C,Nick Collison,3000,OKC@SA 08:30PM ET,3.818,OKC,0,0,5.850,0.333,4.312,-0.500,3.000,18.000,0.010,9.000,210.000
PG,Jose Calderon,3000,Den@LAL 10:30PM ET,8.771,LAL,1,0,13.500,3.536,8.312,2.250,29.000,18.000,0.148,2.000,226.000
PG,Marcelo Huertas,3000,Den@LAL 10:30PM ET,8.075,LAL,1,0,5.536,4.125,4.438,3.000,29.000,18.000,0.104,2.000,226.000
PG,Malik Beasley,3000,Den@LAL 10:30PM ET,4.333,Den,0,0,3.200,0.969,4.500,2.000,28.000,18.000,0.013,-2.000,226.000
SG,Mike Miller,3000,Den@LAL 10:30PM ET,4.938,Den,0,0,3.500,1.312,4.625,7.250,20.500,18.000,0.022,-2.000,226.000
SF,Metta World Peace,3000,Den@LAL 10:30PM ET,2.603,LAL,1,0,1.286,0.523,0.875,-0.500,16.000,18.000,0.001,2.000,226.000
PF,Thomas Robinson,3000,Den@LAL 10:30PM ET,11.485,LAL,1,0,12.036,4.653,3.062,3.750,5.000,18.000,0.226,2.000,226.000
PF,Johnny O'Bryant III,3000,Den@LAL 10:30PM ET,0.000,Den,0,0,0.000,0.000,0.000,0.000,26.000,18.000,0.000,-2.000,226.000
