Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
PG,George Hill,6200,Phi@Uta 09:00PM ET,33.750,Uta,1,0,31.042,22.667,32.562,16.750,16.000,37.200,0.332,-14.500,196.500
SG,Avery Bradley,6100,Bos@Cle 08:00PM ET,33.953,Bos,0,0,33.250,27.469,30.625,43.750,28.000,36.600,0.382,6.000,217.000
PG,Deron Williams,5900,Dal@LAL 10:30PM ET,28.083,Dal,0,0,33.536,18.472,32.438,18.750,28.000,35.400,0.228,4.000,205.000
SG,Wesley Matthews,5700,Dal@LAL 10:30PM ET,26.742,Dal,0,0,27.429,19.517,29.438,25.250,20.500,34.200,0.191,4.000,205.000
SF/PF,Justise Winslow,5600,Mia@Cha 07:00PM ET,26.063,Mia,0,0,24.200,20.750,30.250,22.750,17.500,33.600,0.227,6.000,204.500
SF,Luol Deng,5500,Dal@LAL 10:30PM ET,21.157,LAL,1,0,23.464,13.684,32.000,27.250,5.500,33.000,0.109,-4.000,205.000
PG,Tyler Johnson,5400,Mia@Cha 07:00PM ET,27.358,Mia,0,0,29.143,21.078,31.188,25.500,14.500,32.400,0.274,6.000,204.500
SG,Victor Oladipo,5400,OKC@Mem 08:00PM ET,28.500,OKC,0,0,29.321,19.479,20.188,2.750,8.500,32.400,0.370,1.000,197.500
C,Jonas Valanciunas,5300,Tor@Pho 09:00PM ET,27.690,Tor,0,0,26.821,20.783,27.062,15.250,24.500,31.800,0.327,-8.500,223.000
PG,D'Angelo Russell,5300,Dal@LAL 10:30PM ET,27.852,LAL,1,0,26.750,21.208,24.125,10.750,1.000,31.800,0.355,-4.000,205.000
PF/C,Zach Randolph,5200,OKC@Mem 08:00PM ET,26.565,Mem,1,0,24.893,21.295,27.375,33.500,13.500,31.200,0.237,-1.000,197.500
SF,Jae Crowder,5200,Bos@Cle 08:00PM ET,26.250,Bos,0,0,29.321,19.700,23.938,28.250,27.000,31.200,0.246,6.000,217.000
SG,Lou Williams,5200,Dal@LAL 10:30PM ET,29.614,LAL,1,0,35.679,22.542,26.062,28.500,4.000,31.200,0.437,-4.000,205.000
SF/PF,James Johnson,5100,Mia@Cha 07:00PM ET,23.330,Mia,0,0,26.214,14.981,32.312,28.250,17.500,30.600,0.223,6.000,204.500
C,Enes Kanter,5100,OKC@Mem 08:00PM ET,24.227,OKC,0,0,28.893,16.444,32.438,32.000,1.000,30.600,0.277,1.000,197.500
SG/SF,Josh Richardson,5000,Mia@Cha 07:00PM ET,20.557,Mia,0,0,18.750,12.667,23.562,35.750,21.250,30.000,0.137,6.000,204.500
SG,Dion Waiters,5000,Mia@Cha 07:00PM ET,27.078,Mia,0,0,26.786,15.679,31.750,44.750,20.500,30.000,0.402,6.000,204.500
SG,Tony Allen,5000,OKC@Mem 08:00PM ET,22.454,Mem,1,0,28.964,15.518,21.312,34.750,12.000,30.000,0.196,-1.000,197.500
C,Steven Adams,5000,OKC@Mem 08:00PM ET,26.352,OKC,0,0,26.643,20.297,29.188,28.500,1.000,30.000,0.308,1.000,197.500
C,Cody Zeller,4900,Mia@Cha 07:00PM ET,24.009,Cha,1,0,24.036,19.294,27.250,20.750,16.000,29.400,0.226,-6.000,204.500
SG,Rodney Hood,4900,Phi@Uta 09:00PM ET,23.824,Uta,1,0,20.786,13.841,7.125,5.000,17.500,29.400,0.294,-14.500,196.500
PF,Ersan Ilyasova,4900,Phi@Uta 09:00PM ET,25.483,Phi,0,0,31.893,18.882,26.812,30.000,1.000,29.400,0.347,14.500,196.500
SF,T.J. Warren,4900,Tor@Pho 09:00PM ET,26.197,Pho,1,0,32.071,14.639,28.375,35.500,9.000,29.400,0.405,8.500,223.000
SF,Michael Kidd-Gilchrist,4800,Mia@Cha 07:00PM ET,23.202,Cha,1,0,22.679,16.691,29.875,29.000,8.000,28.800,0.267,-6.000,204.500
PG,Andrew Harrison,4800,OKC@Mem 08:00PM ET,18.417,Mem,1,0,13.714,11.975,21.312,30.750,21.000,28.800,0.136,-1.000,197.500
PG,Sergio Rodriguez,4800,Phi@Uta 09:00PM ET,24.698,Phi,0,0,23.679,16.554,27.812,36.250,6.000,28.800,0.333,14.500,196.500
SF,Robert Covington,4800,Phi@Uta 09:00PM ET,23.750,Phi,0,0,22.250,15.827,25.438,20.500,1.000,28.800,0.312,14.500,196.500
C,Tristan Thompson,4700,Bos@Cle 08:00PM ET,24.467,Cle,1,0,22.964,17.828,27.125,22.500,23.000,28.200,0.337,-6.000,217.000
PF,JaMychal Green,4600,OKC@Mem 08:00PM ET,23.176,Mem,1,0,24.321,15.812,20.000,24.500,15.000,27.600,0.303,-1.000,197.500
C,Jahlil Okafor,4600,Phi@Uta 09:00PM ET,21.029,Phi,0,0,18.750,12.425,17.438,12.000,2.000,27.600,0.210,14.500,196.500
PG/SG,Jordan Clarkson,4600,Dal@LAL 10:30PM ET,23.786,LAL,1,0,23.893,16.484,18.562,25.250,2.500,27.600,0.323,-4.000,205.000
SG/SF,Marcus Smart,4500,Bos@Cle 08:00PM ET,24.164,Bos,0,0,24.821,18.867,27.812,33.000,27.500,27.000,0.349,6.000,217.000
C,Tyson Chandler,4500,Tor@Pho 09:00PM ET,23.927,Pho,1,0,28.893,16.946,17.688,11.750,10.000,27.000,0.376,8.500,223.000
PF,Marvin Williams,4400,Mia@Cha 07:00PM ET,21.481,Cha,1,0,18.893,15.442,21.562,22.000,8.000,26.400,0.259,-6.000,204.500
PG,Shelvin Mack,4400,Phi@Uta 09:00PM ET,17.289,Uta,1,0,24.750,10.850,18.062,12.750,16.000,26.400,0.122,-14.500,196.500
SG/SF,Norman Powell,4300,Tor@Pho 09:00PM ET,11.787,Tor,0,0,12.500,5.221,11.688,2.000,19.000,25.800,0.106,-8.500,223.000
PF,Dirk Nowitzki,4300,Dal@LAL 10:30PM ET,22.031,Dal,0,0,25.950,16.550,19.812,10.250,26.500,25.800,0.355,4.000,205.000
PG/SG,Brandon Knight,4200,Tor@Pho 09:00PM ET,21.875,Pho,1,0,22.679,16.319,25.875,26.250,5.500,25.200,0.338,8.500,223.000
SG/SF,Joe Ingles,4100,Phi@Uta 09:00PM ET,14.898,Uta,1,0,24.357,7.237,26.188,22.000,18.250,24.600,0.189,-14.500,196.500
SG,Nick Young,4100,Dal@LAL 10:30PM ET,21.580,LAL,1,0,23.964,13.750,21.312,11.500,4.000,24.600,0.369,-4.000,205.000
SG,Seth Curry,4100,Dal@LAL 10:30PM ET,20.330,Dal,0,0,22.071,14.433,22.312,22.750,20.500,24.600,0.309,4.000,205.000
PF/C,Amir Johnson,4000,Bos@Cle 08:00PM ET,16.914,Bos,0,0,18.143,9.500,25.812,23.000,10.000,24.000,0.230,6.000,217.000
SF/PF,DeMarre Carroll,4000,Tor@Pho 09:00PM ET,19.308,Tor,0,0,20.536,13.583,20.000,34.250,22.250,24.000,0.292,-8.500,223.000
PF,Patrick Patterson,4000,Tor@Pho 09:00PM ET,20.325,Tor,0,0,19.107,15.359,16.812,14.750,21.500,24.000,0.275,-8.500,223.000
PG,J.J. Barea,4000,Dal@LAL 10:30PM ET,27.932,Dal,0,0,25.143,21.708,20.312,10.750,28.000,24.000,0.682,4.000,205.000
PF/C,Derrick Favors,3900,Phi@Uta 09:00PM ET,20.088,Uta,1,0,13.464,13.568,15.500,18.500,16.750,23.400,0.382,-14.500,196.500
PG,Ramon Sessions,3800,Mia@Cha 07:00PM ET,13.695,Cha,1,0,11.821,10.118,13.562,21.500,7.000,22.800,0.054,-6.000,204.500
SG/SF,Jeremy Lamb,3800,Mia@Cha 07:00PM ET,17.500,Cha,1,0,12.786,8.455,15.500,19.000,5.500,22.800,0.326,-6.000,204.500
SF/PF,Dario Saric,3800,Phi@Uta 09:00PM ET,20.142,Phi,0,0,21.964,11.893,19.500,28.750,1.000,22.800,0.389,14.500,196.500
PF,Richaun Holmes,3800,Phi@Uta 09:00PM ET,16.393,Phi,0,0,17.107,7.667,16.438,10.750,1.000,22.800,0.230,14.500,196.500
SF,P.J. Tucker,3800,Tor@Pho 09:00PM ET,17.383,Pho,1,0,23.821,8.891,18.625,10.500,9.000,22.800,0.303,8.500,223.000
C,Lucas Nogueira,3800,Tor@Pho 09:00PM ET,17.333,Tor,0,0,14.679,11.143,20.312,11.750,24.500,22.800,0.269,-8.500,223.000
PF,Frank Kaminsky,3700,Mia@Cha 07:00PM ET,21.383,Cha,1,0,20.821,15.676,18.375,14.250,8.000,22.200,0.461,-6.000,204.500
PG/SG,Iman Shumpert,3700,Bos@Cle 08:00PM ET,16.026,Cle,1,0,18.857,11.217,19.375,19.750,18.000,22.200,0.164,-6.000,217.000
C,Nerlens Noel,3700,Phi@Uta 09:00PM ET,9.700,Phi,0,0,10.167,7.000,9.625,6.250,2.000,22.200,0.024,14.500,196.500
SF/PF,Larry Nance Jr.,3700,Dal@LAL 10:30PM ET,19.214,LAL,1,0,21.929,12.214,21.000,21.500,4.500,22.200,0.358,-4.000,205.000
PF/C,Dwight Powell,3700,Dal@LAL 10:30PM ET,18.297,Dal,0,0,20.393,12.853,19.438,22.500,28.250,22.200,0.290,4.000,205.000
SG,Marco Belinelli,3600,Mia@Cha 07:00PM ET,18.967,Cha,1,0,15.464,13.033,16.688,0.000,3.000,21.600,0.376,-6.000,204.500
C,Willie Reed,3600,Mia@Cha 07:00PM ET,10.042,Mia,0,0,13.643,4.938,11.000,17.000,24.500,21.600,0.058,6.000,204.500
SF,James Ennis III,3600,OKC@Mem 08:00PM ET,18.438,Mem,1,0,17.679,12.659,17.688,16.750,7.000,21.600,0.340,-1.000,197.500
SG,J.R. Smith,3600,Bos@Cle 08:00PM ET,17.321,Cle,1,0,17.750,11.300,19.688,8.250,12.000,21.600,0.290,-6.000,217.000
SG/SF,Terrence Ross,3600,Tor@Pho 09:00PM ET,17.875,Tor,0,0,18.321,11.691,21.000,40.250,19.000,21.600,0.337,-8.500,223.000
C,Alex Len,3600,Tor@Pho 09:00PM ET,22.500,Pho,1,0,20.571,15.859,19.500,16.750,10.000,21.600,0.538,8.500,223.000
C,Andrew Bogut,3600,Dal@LAL 10:30PM ET,21.676,Dal,0,0,21.250,16.531,19.188,13.500,30.000,21.600,0.505,4.000,205.000
SF,Andre Roberson,3500,OKC@Mem 08:00PM ET,18.742,OKC,0,0,15.179,10.865,16.438,5.750,4.000,21.000,0.388,1.000,197.500
PF/C,Channing Frye,3500,Bos@Cle 08:00PM ET,17.043,Cle,1,0,15.071,11.417,16.062,17.500,23.000,21.000,0.298,-6.000,217.000
SG,Wayne Ellington,3400,Mia@Cha 07:00PM ET,19.583,Mia,0,0,22.292,13.750,15.312,2.000,20.500,20.400,0.464,6.000,204.500
SF,Chandler Parsons,3400,OKC@Mem 08:00PM ET,11.556,Mem,1,0,11.417,5.875,9.125,1.250,7.000,20.400,0.099,-1.000,197.500
PF/C,Kelly Olynyk,3400,Bos@Cle 08:00PM ET,18.183,Bos,0,0,19.821,9.909,16.812,20.250,10.000,20.400,0.399,6.000,217.000
PF,Trey Lyles,3400,Phi@Uta 09:00PM ET,18.047,Uta,1,0,18.393,12.544,19.188,14.000,6.500,20.400,0.377,-14.500,196.500
PG,Cory Joseph,3400,Tor@Pho 09:00PM ET,17.633,Tor,0,0,17.750,12.353,16.250,16.500,26.000,20.400,0.350,-8.500,223.000
SF/PF,Dragan Bender,3400,Tor@Pho 09:00PM ET,8.110,Pho,1,0,3.036,3.281,18.125,21.500,15.250,20.400,0.096,8.500,223.000
C,Timofey Mozgov,3400,Dal@LAL 10:30PM ET,16.640,LAL,1,0,16.429,11.711,19.438,21.500,7.000,20.400,0.295,-4.000,205.000
SF/PF,Jerami Grant,3300,OKC@Mem 08:00PM ET,13.677,OKC,0,0,12.286,9.875,14.812,13.500,3.750,19.800,0.102,1.000,197.500
PG,T.J. McConnell,3300,Phi@Uta 09:00PM ET,16.517,Phi,0,0,22.464,12.197,17.562,16.000,6.000,19.800,0.333,14.500,196.500
PF,Jared Dudley,3300,Tor@Pho 09:00PM ET,17.371,Pho,1,0,16.821,11.600,10.438,5.750,21.500,19.800,0.375,8.500,223.000
SF,Brandon Ingram,3300,Dal@LAL 10:30PM ET,16.850,LAL,1,0,16.143,12.118,14.562,9.500,5.500,19.800,0.334,-4.000,205.000
SG,Alex Abrines,3200,OKC@Mem 08:00PM ET,8.260,OKC,0,0,10.107,3.577,17.688,20.500,8.500,19.200,0.055,1.000,197.500
SG/SF,Joe Johnson,3200,Phi@Uta 09:00PM ET,16.523,Uta,1,0,15.714,9.143,11.438,14.500,18.250,19.200,0.379,-14.500,196.500
SG,Gerald Henderson,3200,Phi@Uta 09:00PM ET,16.750,Phi,0,0,9.286,9.404,16.875,10.000,1.000,19.200,0.374,14.500,196.500
SF,Dorian Finney-Smith,3200,Dal@LAL 10:30PM ET,12.089,Dal,0,0,11.429,6.961,8.875,6.250,28.000,19.200,0.203,4.000,205.000
SF,Justin Anderson,3200,Dal@LAL 10:30PM ET,15.750,Dal,0,0,12.679,10.283,15.188,33.000,28.000,19.200,0.321,4.000,205.000
PF,Thomas Robinson,3200,Dal@LAL 10:30PM ET,11.057,LAL,1,0,15.107,4.979,20.438,15.250,3.500,19.200,0.165,-4.000,205.000
SF/PF,Richard Jefferson,3100,Bos@Cle 08:00PM ET,10.017,Cle,1,0,10.536,6.422,10.750,7.500,17.750,18.600,0.051,-6.000,217.000
PF,Marquese Chriss,3100,Tor@Pho 09:00PM ET,13.813,Pho,1,0,15.786,9.194,14.188,18.000,21.500,18.600,0.247,8.500,223.000
PG,Brian Roberts,3000,Mia@Cha 07:00PM ET,3.656,Cha,1,0,2.800,0.562,5.250,5.000,7.000,18.000,0.012,-6.000,204.500
PG,Aaron Harrison,3000,Mia@Cha 07:00PM ET,1.625,Cha,1,0,1.333,0.625,1.625,1.250,7.000,18.000,0.024,-6.000,204.500
SG,Rodney McGruder,3000,Mia@Cha 07:00PM ET,14.509,Mia,0,0,19.607,7.846,12.000,10.250,20.500,18.000,0.321,6.000,204.500
SF,Luke Babbitt,3000,Mia@Cha 07:00PM ET,7.781,Mia,0,0,8.429,3.192,6.375,8.750,22.000,18.000,0.051,6.000,204.500
SF,Treveon Graham,3000,Mia@Cha 07:00PM ET,4.107,Cha,1,0,4.250,0.750,3.500,1.000,8.000,18.000,0.013,-6.000,204.500
PF/C,Spencer Hawes,3000,Mia@Cha 07:00PM ET,15.804,Cha,1,0,16.571,8.583,7.688,12.250,12.000,18.000,0.406,-6.000,204.500
PF,Chris Bosh,3000,Mia@Cha 07:00PM ET,0.000,Mia,0,0,0.000,0.000,0.000,0.000,13.000,18.000,0.000,6.000,204.500
PF,Josh McRoberts,3000,Mia@Cha 07:00PM ET,13.523,Mia,0,0,15.393,8.917,9.188,10.000,13.000,18.000,0.234,6.000,204.500
PF,Derrick Williams,3000,Mia@Cha 07:00PM ET,12.069,Mia,0,0,13.250,7.425,12.875,13.500,13.000,18.000,0.183,6.000,204.500
PF,Christian Wood,3000,Mia@Cha 07:00PM ET,2.500,Cha,1,0,0.000,0.000,0.000,,8.000,18.000,,-6.000,204.500
C,Udonis Haslem,3000,Mia@Cha 07:00PM ET,2.444,Mia,0,0,3.750,0.958,2.500,0.000,24.500,18.000,0.008,6.000,204.500
C,Roy Hibbert,3000,Mia@Cha 07:00PM ET,13.317,Cha,1,0,14.750,8.768,13.375,10.750,16.000,18.000,0.276,-6.000,204.500
PG,Semaj Christon,3000,OKC@Mem 08:00PM ET,9.032,OKC,0,0,9.929,4.667,9.000,5.250,8.000,18.000,0.044,1.000,197.500
PG,Cameron Payne,3000,OKC@Mem 08:00PM ET,0.000,OKC,0,0,0.000,0.000,0.000,,8.000,18.000,,1.000,197.500
PG,Wade Baldwin IV,3000,OKC@Mem 08:00PM ET,10.138,Mem,1,0,10.429,4.125,1.375,-1.000,21.000,18.000,0.210,-1.000,197.500
SG/SF,Vince Carter,3000,OKC@Mem 08:00PM ET,17.602,Mem,1,0,16.000,13.235,13.000,15.750,9.500,18.000,0.478,-1.000,197.500
SG,Anthony Morrow,3000,OKC@Mem 08:00PM ET,9.404,OKC,0,0,11.607,4.232,6.250,11.000,8.500,18.000,0.110,1.000,197.500
SG,Troy Daniels,3000,OKC@Mem 08:00PM ET,14.663,Mem,1,0,14.857,5.865,13.625,9.000,12.000,18.000,0.395,-1.000,197.500
SG,Troy Williams,3000,OKC@Mem 08:00PM ET,10.720,Mem,1,0,12.964,2.729,4.188,0.000,12.000,18.000,0.234,-1.000,197.500
SF,Kyle Singler,3000,OKC@Mem 08:00PM ET,4.375,OKC,0,0,5.536,1.250,2.938,2.000,4.000,18.000,0.002,1.000,197.500
SF,Josh Huestis,3000,OKC@Mem 08:00PM ET,0.000,OKC,0,0,0.000,0.000,0.000,0.000,4.000,18.000,0.000,1.000,197.500
PF/C,Joffrey Lauvergne,3000,OKC@Mem 08:00PM ET,13.304,OKC,0,0,13.000,8.722,15.125,7.000,2.250,18.000,0.264,1.000,197.500
PF/C,Jarell Martin,3000,OKC@Mem 08:00PM ET,11.220,Mem,1,0,12.679,5.544,7.875,1.250,13.500,18.000,0.184,-1.000,197.500
PF,Brandan Wright,3000,OKC@Mem 08:00PM ET,0.000,Mem,1,0,0.000,0.000,0.000,,15.000,18.000,,-1.000,197.500
PF,Domantas Sabonis,3000,OKC@Mem 08:00PM ET,14.688,OKC,0,0,14.464,9.779,15.938,14.250,3.500,18.000,0.318,1.000,197.500
PF,Deyonta Davis,3000,OKC@Mem 08:00PM ET,5.881,Mem,1,0,7.286,2.062,4.750,11.000,15.000,18.000,0.041,-1.000,197.500
C,Nick Collison,3000,OKC@Mem 08:00PM ET,3.944,OKC,0,0,5.562,0.500,6.500,0.000,1.000,18.000,0.015,1.000,197.500
PG,Mo Williams,3000,Bos@Cle 08:00PM ET,0.000,Cle,1,0,0.000,0.000,0.000,0.000,24.000,18.000,0.000,-6.000,217.000
PG,Demetrius Jackson,3000,Bos@Cle 08:00PM ET,5.000,Bos,0,0,2.375,1.583,5.000,2.750,22.000,18.000,0.082,6.000,217.000
PG,Terry Rozier,3000,Bos@Cle 08:00PM ET,14.442,Bos,0,0,13.929,8.897,5.250,9.000,22.000,18.000,0.318,6.000,217.000
PG,Kay Felder,3000,Bos@Cle 08:00PM ET,9.911,Cle,1,0,8.036,4.778,16.938,19.250,24.000,18.000,0.168,-6.000,217.000
SG,James Jones,3000,Bos@Cle 08:00PM ET,4.736,Cle,1,0,3.071,1.792,2.062,3.250,12.000,18.000,0.014,-6.000,217.000
SG,Gerald Green,3000,Bos@Cle 08:00PM ET,10.583,Bos,0,0,7.250,5.472,15.812,29.750,28.000,18.000,0.180,6.000,217.000
SG,DeAndre Liggins,3000,Bos@Cle 08:00PM ET,8.318,Cle,1,0,9.929,2.432,6.812,2.250,12.000,18.000,0.084,-6.000,217.000
SG,Jordan McRae,3000,Bos@Cle 08:00PM ET,7.132,Cle,1,0,6.179,2.062,8.562,11.000,12.000,18.000,0.026,-6.000,217.000
SG,James Young,3000,Bos@Cle 08:00PM ET,3.523,Bos,0,0,4.750,0.594,2.125,1.250,28.000,18.000,0.033,6.000,217.000
SF,Mike Dunleavy,3000,Bos@Cle 08:00PM ET,9.682,Cle,1,0,11.071,6.018,12.625,14.500,12.500,18.000,0.094,-6.000,217.000
SF,Jaylen Brown,3000,Bos@Cle 08:00PM ET,9.289,Bos,0,0,8.964,4.592,5.688,1.500,27.000,18.000,0.128,6.000,217.000
PF,Jonas Jerebko,3000,Bos@Cle 08:00PM ET,11.125,Bos,0,0,7.179,6.953,7.562,2.750,14.000,18.000,0.098,6.000,217.000
PF,Jordan Mickey,3000,Bos@Cle 08:00PM ET,5.306,Bos,0,0,6.200,1.812,5.500,7.750,14.000,18.000,0.014,6.000,217.000
C,Chris Andersen,3000,Bos@Cle 08:00PM ET,7.979,Cle,1,0,8.714,4.607,8.312,11.000,23.000,18.000,0.035,-6.000,217.000
C,Tyler Zeller,3000,Bos@Cle 08:00PM ET,10.548,Bos,0,0,7.964,3.817,2.688,1.250,6.000,18.000,0.222,6.000,217.000
PG,Jerryd Bayless,3000,Phi@Uta 09:00PM ET,21.333,Phi,0,0,0.000,15.750,21.333,18.500,6.000,18.000,0.635,14.500,196.500
PG,Raul Neto,3000,Phi@Uta 09:00PM ET,5.016,Uta,1,0,5.714,1.275,8.438,13.000,16.000,18.000,0.026,-14.500,196.500
PG,Dante Exum,3000,Phi@Uta 09:00PM ET,12.446,Uta,1,0,13.643,6.682,10.188,6.750,16.000,18.000,0.172,-14.500,196.500
PG,Ben Simmons,3000,Phi@Uta 09:00PM ET,0.000,Phi,0,0,0.000,0.000,0.000,0.000,6.000,18.000,0.000,14.500,196.500
SG/SF,Hollis Thompson,3000,Phi@Uta 09:00PM ET,12.116,Phi,0,0,8.750,7.724,6.750,8.000,1.000,18.000,0.245,14.500,196.500
SG,Alec Burks,3000,Phi@Uta 09:00PM ET,0.000,Uta,1,0,0.000,0.000,0.000,,17.500,18.000,,-14.500,196.500
SG,Nik Stauskas,3000,Phi@Uta 09:00PM ET,16.875,Phi,0,0,18.857,10.692,11.438,6.250,1.000,18.000,0.438,14.500,196.500
SG,Timothe Luwawu-Cabarrot,3000,Phi@Uta 09:00PM ET,4.611,Phi,0,0,5.571,1.900,4.688,1.500,1.000,18.000,0.003,14.500,196.500
PF/C,Boris Diaw,3000,Phi@Uta 09:00PM ET,11.761,Uta,1,0,14.250,6.429,12.250,14.000,16.750,18.000,0.211,-14.500,196.500
PF,Joel Bolomboy,3000,Phi@Uta 09:00PM ET,2.833,Uta,1,0,1.938,1.050,2.812,3.500,6.500,18.000,0.004,-14.500,196.500
C,Jeff Withey,3000,Phi@Uta 09:00PM ET,8.293,Uta,1,0,10.036,4.542,10.188,9.750,27.000,18.000,0.042,-14.500,196.500
PG/SG,Leandro Barbosa,3000,Tor@Pho 09:00PM ET,10.863,Pho,1,0,11.286,4.703,7.312,11.250,5.500,18.000,0.192,8.500,223.000
PG,Fred VanVleet,3000,Tor@Pho 09:00PM ET,4.406,Tor,0,0,9.250,1.167,7.438,0.000,26.000,18.000,0.046,-8.500,223.000
PG,Delon Wright,3000,Tor@Pho 09:00PM ET,0.000,Tor,0,0,0.000,0.000,0.000,0.000,26.000,18.000,0.000,-8.500,223.000
PG,Tyler Ulis,3000,Tor@Pho 09:00PM ET,7.408,Pho,1,0,3.500,3.768,2.938,1.000,9.000,18.000,0.097,8.500,223.000
SG,John Jenkins,3000,Tor@Pho 09:00PM ET,2.563,Pho,1,0,1.750,0.000,2.562,3.500,2.000,18.000,0.025,8.500,223.000
SF,Bruno Caboclo,3000,Tor@Pho 09:00PM ET,3.450,Tor,0,0,0.000,1.500,3.500,1.250,23.000,18.000,0.020,-8.500,223.000
SF,Derrick Jones Jr.,3000,Tor@Pho 09:00PM ET,1.500,Pho,1,0,3.000,0.000,1.500,3.000,9.000,18.000,0.081,8.500,223.000
PF,Pascal Siakam,3000,Tor@Pho 09:00PM ET,12.282,Tor,0,0,9.214,6.766,5.500,1.250,21.500,18.000,0.205,-8.500,223.000
C,Jared Sullinger,3000,Tor@Pho 09:00PM ET,0.000,Tor,0,0,0.000,0.000,0.000,,24.500,18.000,,-8.500,223.000
C,Alan Williams,3000,Tor@Pho 09:00PM ET,9.768,Pho,1,0,3.000,3.659,4.375,0.000,10.000,18.000,0.275,8.500,223.000
C,Jakob Poeltl,3000,Tor@Pho 09:00PM ET,7.967,Tor,0,0,7.950,3.781,2.562,2.500,24.500,18.000,0.045,-8.500,223.000
PG/SG,Devin Harris,3000,Dal@LAL 10:30PM ET,9.000,Dal,0,0,6.250,3.812,8.500,4.750,24.250,18.000,0.110,4.000,205.000
PG,Jose Calderon,3000,Dal@LAL 10:30PM ET,10.983,LAL,1,0,16.000,5.750,9.938,7.250,1.000,18.000,0.240,-4.000,205.000
PG,Marcelo Huertas,3000,Dal@LAL 10:30PM ET,9.679,LAL,1,0,7.400,3.969,15.875,14.000,1.000,18.000,0.170,-4.000,205.000
PG,Pierre Jackson,3000,Dal@LAL 10:30PM ET,10.750,Dal,0,0,0.000,0.000,10.750,10.750,28.000,18.000,0.159,4.000,205.000
