Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
PG,Goran Dragic,7500,Mia@Chi 08:00PM ET,35.461,Mia,0,0,34.893,28.131,39.500,44.750,10.000,45.000,0.181,7.000,204.500
PG,Jrue Holiday,7500,SA@NO 08:00PM ET,33.121,NO,1,0,39.536,26.426,43.562,37.500,3.000,45.000,0.119,7.000,214.000
PF,Paul Millsap,7400,Was@Atl 08:00PM ET,38.797,Atl,1,0,43.679,29.111,39.438,33.000,24.000,44.400,0.298,-3.500,214.500
C,Hassan Whiteside,7400,Mia@Chi 08:00PM ET,40.911,Mia,0,1,32.821,29.393,28.062,11.250,11.000,44.400,0.400,7.000,204.500
PG,Mike Conley,7400,Mem@Por 10:00PM ET,36.050,Mem,0,0,40.321,28.053,31.750,24.250,13.500,44.400,0.213,1.000,1.000
SG/SF,Nicolas Batum,7300,Cha@NY 07:30PM ET,35.820,Cha,0,0,34.500,27.452,31.875,35.000,19.250,43.800,0.211,-1.000,211.500
SF,Carmelo Anthony,7200,Cha@NY 07:30PM ET,37.723,NY,1,0,45.964,27.978,46.000,42.500,23.000,43.200,0.325,1.000,211.500
PG,Jeff Teague,7200,Sac@Ind 07:00PM ET,36.306,Ind,1,0,39.393,27.217,35.562,53.500,21.000,43.200,0.269,-4.500,211.500
PG/SG,C.J. McCollum,7100,Mem@Por 10:00PM ET,37.186,Por,1,0,42.893,29.426,36.625,36.000,7.500,42.600,0.316,-1.000,1.000
PG,Elfrid Payton,7000,Orl@Bos 07:30PM ET,29.016,Orl,0,0,34.286,20.464,32.562,22.250,26.000,42.000,0.154,7.500,214.000
C,Al Horford,7000,Orl@Bos 07:30PM ET,36.471,Bos,1,0,38.750,30.013,37.562,47.750,18.000,42.000,0.269,-7.500,214.000
SG,Dwyane Wade,7000,Mia@Chi 08:00PM ET,34.012,Chi,1,0,39.214,25.905,42.188,47.750,3.000,42.000,0.223,-7.000,204.500
SF/PF,Jabari Parker,7000,Mil@Tor 07:30PM ET,35.039,Mil,0,0,34.607,27.583,40.812,32.500,15.250,42.000,0.243,5.500,213.500
PF/C,Terrence Jones,6900,SA@NO 08:00PM ET,24.290,NO,1,0,29.786,15.823,34.250,22.500,2.750,41.400,0.082,7.000,214.000
SG,Bradley Beal,6800,Was@Atl 08:00PM ET,33.835,Was,0,0,35.536,25.637,32.125,43.500,25.000,40.800,0.241,3.500,214.500
SF/PF,Markieff Morris,6800,Was@Atl 08:00PM ET,28.142,Was,0,0,32.679,20.680,37.375,43.750,21.250,40.800,0.113,3.500,214.500
SG/SF,Dion Waiters,6800,Mia@Chi 08:00PM ET,27.010,Mia,0,0,22.714,15.583,38.625,42.250,10.500,40.800,0.143,7.000,204.500
C,Dwight Howard,6700,Was@Atl 08:00PM ET,35.976,Atl,1,0,31.071,24.824,34.938,39.000,6.000,40.200,0.357,-3.500,214.500
C,Myles Turner,6600,Sac@Ind 07:00PM ET,32.659,Ind,1,0,37.821,24.845,32.750,35.500,8.000,39.600,0.245,-4.500,211.500
C,Nikola Vucevic,6500,Orl@Bos 07:30PM ET,33.801,Orl,0,0,38.214,25.635,27.375,35.500,20.000,39.000,0.315,7.500,214.000
C,Brook Lopez,6500,Bkn@Cle 07:30PM ET,35.110,Bkn,0,0,34.250,27.511,37.438,45.000,7.000,39.000,0.354,17.000,226.000
PG,Dennis Schroder,6400,Was@Atl 08:00PM ET,31.989,Atl,1,0,29.321,23.464,38.750,42.500,5.000,38.400,0.256,-3.500,214.500
PF/C,Serge Ibaka,6300,Orl@Bos 07:30PM ET,30.277,Orl,0,0,29.786,22.688,28.250,37.000,22.000,37.800,0.222,7.500,214.000
PF,Kristaps Porzingis,6200,Cha@NY 07:30PM ET,35.400,NY,1,0,28.464,25.887,22.375,26.000,13.000,37.200,0.440,1.000,211.500
C,Mason Plumlee,6100,Mem@Por 10:00PM ET,30.979,Por,1,0,36.321,23.540,37.938,46.750,1.000,36.600,0.286,-1.000,1.000
SF/PF,Otto Porter,6000,Was@Atl 08:00PM ET,29.711,Was,0,0,33.214,21.156,28.125,12.000,21.250,36.000,0.297,3.500,214.500
PF/C,Zach Randolph,6000,Mem@Por 10:00PM ET,27.931,Mem,0,0,28.464,22.818,26.938,30.500,28.500,36.000,0.157,1.000,1.000
SF,Jae Crowder,5900,Orl@Bos 07:30PM ET,26.905,Bos,1,0,29.500,20.266,33.312,45.000,21.000,35.400,0.133,-7.500,214.000
PF,Ersan Ilyasova,5900,Hou@Phi 08:00PM ET,27.267,Phi,1,0,27.321,19.702,32.938,33.750,17.000,35.400,0.192,7.000,221.000
PF/C,David Lee,5900,SA@NO 08:00PM ET,17.165,SA,0,0,18.536,11.865,30.312,19.250,24.000,35.400,0.013,-7.000,214.000
PF/C,Nerlens Noel,5800,Hou@Phi 08:00PM ET,18.778,Phi,1,0,19.964,9.778,28.562,37.250,20.000,34.800,0.093,7.000,221.000
C,Jonas Valanciunas,5800,Mil@Tor 07:30PM ET,27.989,Tor,1,0,35.000,20.783,30.312,23.000,14.000,34.800,0.238,-5.500,213.500
PG/SG,Marcus Smart,5700,Orl@Bos 07:30PM ET,24.994,Bos,1,0,28.964,19.729,28.500,26.000,17.750,34.200,0.123,-7.500,214.000
SG,Avery Bradley,5700,Orl@Bos 07:30PM ET,33.458,Bos,1,1,29.429,26.044,29.125,16.750,22.000,34.200,0.468,-7.500,214.000
PG,Derrick Rose,5700,Cha@NY 07:30PM ET,30.673,NY,1,1,30.607,24.146,29.250,20.250,18.000,34.200,0.361,1.000,211.500
PF,Thaddeus Young,5700,Sac@Ind 07:00PM ET,25.983,Ind,1,0,29.643,19.824,28.938,22.750,24.000,34.200,0.189,-4.500,211.500
SF,Robert Covington,5700,Hou@Phi 08:00PM ET,25.738,Phi,1,0,31.071,17.887,34.312,28.250,25.000,34.200,0.202,7.000,221.000
PF,James Johnson,5600,Mia@Chi 08:00PM ET,25.085,Mia,0,0,31.786,16.368,19.000,15.500,15.000,33.600,0.192,7.000,204.500
SG/SF,Tyreke Evans,5600,SA@NO 08:00PM ET,22.361,NO,1,0,25.107,15.000,26.812,35.250,9.500,33.600,0.155,7.000,214.000
C,Marcin Gortat,5500,Was@Atl 08:00PM ET,30.806,Was,0,0,29.571,25.308,27.562,27.000,4.000,33.000,0.396,3.500,214.500
SF/PF,Aaron Gordon,5400,Orl@Bos 07:30PM ET,22.910,Orl,0,0,26.714,15.650,28.438,23.500,18.500,32.400,0.162,7.500,214.000
SF/PF,Trevor Ariza,5400,Hou@Phi 08:00PM ET,27.520,Hou,0,0,27.643,21.298,22.500,20.000,12.250,32.400,0.266,-7.000,221.000
SG,Evan Fournier,5300,Orl@Bos 07:30PM ET,27.068,Orl,0,1,28.071,20.125,22.938,19.250,14.000,31.800,0.333,7.500,214.000
PG,Tyler Johnson,5300,Mia@Chi 08:00PM ET,28.488,Mia,0,1,33.214,22.038,31.938,31.000,10.000,31.800,0.339,7.000,204.500
SF,Michael Kidd-Gilchrist,5300,Cha@NY 07:30PM ET,24.100,Cha,0,0,24.857,17.583,29.938,32.250,15.000,31.800,0.187,-1.000,211.500
PG,T.J. McConnell,5300,Hou@Phi 08:00PM ET,19.785,Phi,1,0,25.536,13.510,28.562,35.250,13.500,31.800,0.099,7.000,221.000
SG,Eric Gordon,5300,Hou@Phi 08:00PM ET,28.158,Hou,0,1,26.393,21.307,25.812,15.500,18.500,31.800,0.333,-7.000,221.000
C,Greg Monroe,5300,Mil@Tor 07:30PM ET,25.778,Mil,0,0,23.786,16.466,28.000,42.250,9.500,31.800,0.294,5.500,213.500
PG,Patrick Beverley,5200,Hou@Phi 08:00PM ET,27.636,Hou,0,0,25.429,21.806,24.000,22.500,9.000,31.200,0.325,-7.000,221.000
SG/SF,Kent Bazemore,5100,Was@Atl 08:00PM ET,22.278,Atl,1,0,23.464,13.631,27.938,42.500,13.250,30.600,0.205,-3.500,214.500
PG,Jeremy Lin,5000,Bkn@Cle 07:30PM ET,30.146,Bkn,0,1,27.929,25.472,29.125,26.500,19.000,30.000,0.506,17.000,226.000
C,Cody Zeller,5000,Cha@NY 07:30PM ET,24.375,Cha,0,1,29.000,19.060,25.312,36.250,25.000,30.000,0.224,-1.000,211.500
C,Pau Gasol,5000,SA@NO 08:00PM ET,28.686,SA,0,1,32.357,21.455,24.062,10.250,21.000,30.000,0.449,-7.000,214.000
PG/SG,Malcolm Brogdon,4900,Mil@Tor 07:30PM ET,21.211,Mil,0,0,29.607,13.114,23.875,26.500,6.500,29.400,0.200,5.500,213.500
PF,Marvin Williams,4800,Cha@NY 07:30PM ET,22.619,Cha,0,0,23.214,16.263,27.438,29.250,20.000,28.800,0.203,-1.000,211.500
PG/SG,Darren Collison,4800,Sac@Ind 07:00PM ET,23.351,Sac,0,0,22.750,17.074,22.938,40.250,21.500,28.800,0.233,4.500,211.500
PF,Ryan Anderson,4800,Hou@Phi 08:00PM ET,23.924,Hou,0,0,27.179,16.913,19.312,29.250,5.000,28.800,0.311,-7.000,221.000
C,Willie Reed,4700,Mia@Chi 08:00PM ET,13.865,Mia,0,0,26.857,7.641,16.938,24.500,11.000,28.200,0.105,7.000,204.500
C,Jahlil Okafor,4700,Hou@Phi 08:00PM ET,21.177,Phi,1,1,24.643,13.019,22.188,25.000,23.000,28.200,0.207,7.000,221.000
SG/SF,Evan Turner,4700,Mem@Por 10:00PM ET,21.267,Por,1,0,23.786,15.865,22.062,20.750,6.000,28.200,0.165,-1.000,1.000
SG,Tony Allen,4700,Mem@Por 10:00PM ET,22.688,Mem,0,0,23.679,15.786,24.000,35.250,10.000,28.200,0.269,1.000,1.000
PF/C,Taj Gibson,4600,Mia@Chi 08:00PM ET,24.783,Chi,1,0,22.214,19.204,16.750,22.000,12.750,27.600,0.359,-7.000,204.500
PF,Trevor Booker,4600,Bkn@Cle 07:30PM ET,27.500,Bkn,0,0,22.964,20.000,18.750,17.500,15.000,27.600,0.496,17.000,226.000
C,Tristan Thompson,4600,Bkn@Cle 07:30PM ET,23.636,Cle,1,0,20.536,18.077,20.062,19.500,29.000,27.600,0.315,-17.000,226.000
C,Clint Capela,4600,Hou@Phi 08:00PM ET,25.860,Hou,0,0,19.107,18.912,26.250,25.750,27.000,27.600,0.418,-7.000,221.000
SG/SF,Norman Powell,4600,Mil@Tor 07:30PM ET,11.905,Tor,1,0,12.714,5.279,19.312,32.750,22.500,27.600,0.072,-5.500,213.500
PG,Patty Mills,4600,SA@NO 08:00PM ET,19.739,SA,0,0,22.214,13.479,22.812,29.000,28.000,27.600,0.169,-7.000,214.000
SG/SF,Josh Richardson,4500,Mia@Chi 08:00PM ET,22.473,Mia,0,1,26.036,15.467,23.500,9.750,10.500,27.000,0.326,7.000,204.500
PG,Tony Parker,4500,SA@NO 08:00PM ET,21.414,SA,0,1,21.321,15.206,23.750,21.000,28.000,27.000,0.240,-7.000,214.000
PF,Al-Farouq Aminu,4500,Mem@Por 10:00PM ET,21.533,Por,1,0,24.821,15.800,21.812,14.000,4.000,27.000,0.287,-1.000,1.000
PG/SG,Sean Kilpatrick,4400,Bkn@Cle 07:30PM ET,24.500,Bkn,0,0,22.750,15.587,21.125,10.250,23.500,26.400,0.434,17.000,226.000
PG/SG,Matthew Dellavedova,4400,Mil@Tor 07:30PM ET,19.638,Mil,0,0,16.464,13.400,19.875,20.000,6.500,26.400,0.194,5.500,213.500
PF,JaMychal Green,4400,Mem@Por 10:00PM ET,22.989,Mem,0,1,22.571,16.087,25.000,24.750,29.000,26.400,0.344,1.000,1.000
SG,Jodie Meeks,4300,Orl@Bos 07:30PM ET,16.792,Orl,0,1,21.429,9.188,19.250,13.000,14.000,25.800,0.176,7.500,214.000
SF,Wayne Ellington,4300,Mia@Chi 08:00PM ET,18.423,Mia,0,0,13.214,10.981,21.562,30.500,8.500,25.800,0.219,7.000,204.500
PF/C,Spencer Hawes,4300,Cha@NY 07:30PM ET,16.919,Cha,0,0,16.893,9.235,21.500,36.750,22.500,25.800,0.195,-1.000,211.500
SF,DeMarre Carroll,4300,Mil@Tor 07:30PM ET,19.427,Tor,1,0,25.607,12.727,16.812,26.000,29.000,25.800,0.244,-5.500,213.500
PG,Dejounte Murray,4300,SA@NO 08:00PM ET,8.010,SA,0,0,12.357,2.967,22.188,18.250,28.000,25.800,0.024,-7.000,214.000
PF/C,Kelly Olynyk,4200,Orl@Bos 07:30PM ET,18.814,Bos,1,0,20.179,11.421,12.812,11.500,14.750,25.200,0.242,-7.500,214.000
C,Robin Lopez,4200,Mia@Chi 08:00PM ET,22.404,Chi,1,0,19.071,16.326,19.250,14.000,17.000,25.200,0.351,-7.000,204.500
PG/SG,Iman Shumpert,4200,Bkn@Cle 07:30PM ET,16.663,Cle,1,0,19.357,11.391,24.375,28.750,30.000,25.200,0.112,-17.000,226.000
SG,Bojan Bogdanovic,4200,Bkn@Cle 07:30PM ET,21.983,Bkn,0,0,20.036,15.540,25.812,29.250,28.000,25.200,0.357,17.000,226.000
SG/SF,Garrett Temple,4200,Sac@Ind 07:00PM ET,18.150,Sac,0,0,25.036,12.920,25.438,28.500,20.500,25.200,0.176,4.500,211.500
SF/PF,Dario Saric,4200,Hou@Phi 08:00PM ET,20.943,Phi,1,0,20.357,13.226,20.938,21.250,21.000,25.200,0.321,7.000,221.000
SG/SF,Terrence Ross,4200,Mil@Tor 07:30PM ET,18.033,Tor,1,0,17.036,12.880,17.250,9.750,22.500,25.200,0.186,-5.500,213.500
SG,Tim Hardaway Jr.,4100,Was@Atl 08:00PM ET,19.244,Atl,1,0,22.464,11.295,22.875,28.000,9.000,24.600,0.289,-3.500,214.500
SF/PF,Jeff Green,4000,Orl@Bos 07:30PM ET,16.603,Orl,0,0,15.714,10.448,24.812,24.250,18.500,24.000,0.177,7.500,214.000
PF,Nikola Mirotic,4000,Mia@Chi 08:00PM ET,20.567,Chi,1,0,18.179,13.286,14.562,13.750,8.500,24.000,0.363,-7.000,204.500
SG/SF,Kyle Korver,4000,Bkn@Cle 07:30PM ET,18.313,Cle,1,0,23.679,11.425,15.250,21.250,30.000,24.000,0.245,-17.000,226.000
SG/SF,Caris LeVert,4000,Bkn@Cle 07:30PM ET,15.156,Bkn,0,0,18.821,8.596,25.875,19.250,27.500,24.000,0.169,17.000,226.000
SG,Jeremy Lamb,4000,Cha@NY 07:30PM ET,18.536,Cha,0,1,21.464,8.188,19.812,25.750,23.500,24.000,0.309,-1.000,211.500
PG,Ty Lawson,4000,Sac@Ind 07:00PM ET,20.308,Sac,0,0,23.786,12.224,24.062,13.750,16.000,24.000,0.337,4.500,211.500
PF/C,Lucas Nogueira,4000,Mil@Tor 07:30PM ET,17.703,Tor,1,0,22.250,11.162,19.938,21.000,16.250,24.000,0.229,-5.500,213.500
SG,Kyle Anderson,4000,SA@NO 08:00PM ET,9.663,SA,0,0,14.143,4.308,18.750,24.250,18.500,24.000,0.054,-7.000,214.000
C,Bismack Biyombo,3900,Orl@Bos 07:30PM ET,20.310,Orl,0,0,15.250,13.480,23.500,6.500,20.000,23.400,0.364,7.500,214.000
PG,Michael Carter-Williams,3900,Mia@Chi 08:00PM ET,18.569,Chi,1,0,19.393,12.562,19.625,13.250,6.500,23.400,0.244,-7.000,204.500
SF/PF,Rondae Hollis-Jefferson,3900,Bkn@Cle 07:30PM ET,19.360,Bkn,0,0,19.964,13.844,17.938,19.250,21.000,23.400,0.318,17.000,226.000
SG/SF,Marco Belinelli,3900,Cha@NY 07:30PM ET,18.799,Cha,0,0,18.036,13.307,21.125,18.750,19.250,23.400,0.278,-1.000,211.500
SG,Courtney Lee,3900,Cha@NY 07:30PM ET,19.226,NY,1,0,16.821,13.145,24.750,34.500,20.500,23.400,0.275,1.000,211.500
C,Guillermo Hernangomez,3900,Cha@NY 07:30PM ET,14.603,NY,1,0,8.964,5.475,30.312,34.000,24.000,23.400,0.219,1.000,211.500
SF/PF,Matt Barnes,3900,Sac@Ind 07:00PM ET,18.940,Sac,0,0,18.607,12.125,16.500,20.500,21.000,23.400,0.309,4.500,211.500
PF,Richaun Holmes,3900,Hou@Phi 08:00PM ET,16.240,Phi,1,0,14.500,6.975,14.062,20.500,17.000,23.400,0.212,7.000,221.000
PG,Cory Joseph,3900,Mil@Tor 07:30PM ET,18.261,Tor,1,0,17.714,12.650,13.938,19.000,4.000,23.400,0.263,-5.500,213.500
PG/SG,C.J. Watson,3800,Orl@Bos 07:30PM ET,8.057,Orl,0,0,8.536,3.900,17.312,19.250,20.000,22.800,0.012,7.500,214.000
PF,Frank Kaminsky,3800,Cha@NY 07:30PM ET,20.676,Cha,0,0,14.357,14.562,20.875,11.000,20.000,22.800,0.401,-1.000,211.500
PG,Sergio Rodriguez,3800,Hou@Phi 08:00PM ET,22.115,Phi,1,0,17.321,13.671,16.188,14.000,13.500,22.800,0.472,7.000,221.000
SF/PF,Sam Dekker,3800,Hou@Phi 08:00PM ET,16.133,Hou,0,0,17.964,10.967,26.062,24.500,12.250,22.800,0.208,-7.000,221.000
SF,Solomon Hill,3800,SA@NO 08:00PM ET,15.886,NO,1,0,15.571,10.923,18.688,31.500,2.000,22.800,0.180,7.000,214.000
SF,James Ennis III,3800,Mem@Por 10:00PM ET,17.311,Mem,0,0,17.500,11.397,17.688,17.000,19.500,22.800,0.237,1.000,1.000
SF,Maurice Harkless,3800,Mem@Por 10:00PM ET,22.477,Por,1,0,20.643,13.806,10.125,1.500,5.000,22.800,0.485,-1.000,1.000
SG/SF,Thabo Sefolosha,3700,Was@Atl 08:00PM ET,19.785,Atl,1,0,15.893,13.083,20.500,24.750,13.250,22.200,0.385,-3.500,214.500
PF/C,Amir Johnson,3700,Orl@Bos 07:30PM ET,16.761,Bos,1,0,20.464,9.891,14.938,12.750,14.750,22.200,0.279,-7.500,214.000
C,Joakim Noah,3700,Cha@NY 07:30PM ET,22.683,NY,1,0,29.500,15.292,22.000,15.000,24.000,22.200,0.517,1.000,211.500
SF,C.J. Miles,3700,Sac@Ind 07:00PM ET,18.154,Ind,1,0,15.393,11.487,15.875,21.500,12.000,22.200,0.308,-4.500,211.500
C,Montrezl Harrell,3700,Hou@Phi 08:00PM ET,18.288,Hou,0,0,18.964,8.803,11.688,20.000,27.000,22.200,0.361,-7.000,221.000
SG,Danny Green,3700,SA@NO 08:00PM ET,17.791,SA,0,0,16.071,11.662,18.625,25.250,18.500,22.200,0.261,-7.000,214.000
PG,Andrew Harrison,3700,Mem@Por 10:00PM ET,16.688,Mem,0,0,14.607,10.556,8.812,11.750,13.500,22.200,0.276,1.000,1.000
SG/SF,Allen Crabbe,3700,Mem@Por 10:00PM ET,17.904,Por,1,0,23.214,12.602,12.125,15.750,6.000,22.200,0.288,-1.000,1.000
PF/C,Kyle O'Quinn,3600,Cha@NY 07:30PM ET,17.456,NY,1,0,18.821,9.221,13.625,5.000,18.500,21.600,0.367,1.000,211.500
SG,E'Twaun Moore,3600,SA@NO 08:00PM ET,18.375,NO,1,0,18.179,13.273,18.875,36.000,17.000,21.600,0.313,7.000,214.000
SF/PF,Dante Cunningham,3600,SA@NO 08:00PM ET,15.333,NO,1,0,21.607,9.125,23.375,21.000,2.250,21.600,0.209,7.000,214.000
C,Dewayne Dedmon,3600,SA@NO 08:00PM ET,15.474,SA,0,0,12.321,9.118,15.875,14.500,21.000,21.600,0.223,-7.000,214.000
SG/SF,Vince Carter,3600,Mem@Por 10:00PM ET,17.725,Mem,0,0,18.321,13.043,19.750,17.250,14.750,21.600,0.288,1.000,1.000
SG/SF,Kelly Oubre Jr.,3500,Was@Atl 08:00PM ET,13.767,Was,0,0,16.786,8.269,18.750,19.750,24.500,21.000,0.202,3.500,214.500
PG,D.J. Augustin,3500,Orl@Bos 07:30PM ET,16.152,Orl,0,1,15.893,11.140,15.625,2.750,26.000,21.000,0.228,7.500,214.000
PG,Jerian Grant,3500,Mia@Chi 08:00PM ET,11.028,Chi,1,0,11.286,4.934,9.062,12.500,6.500,21.000,0.126,-7.000,204.500
PF,Okaro White,3500,Mia@Chi 08:00PM ET,10.750,Mia,0,0,30.750,4.083,10.750,30.750,15.000,21.000,0.233,7.000,204.500
SG,J.R. Smith,3500,Bkn@Cle 07:30PM ET,17.321,Cle,1,1,17.750,11.300,19.688,8.250,30.000,21.000,0.317,-17.000,226.000
PF/C,Channing Frye,3500,Bkn@Cle 07:30PM ET,16.561,Cle,1,0,18.929,10.917,17.688,12.500,29.500,21.000,0.291,-17.000,226.000
SF,Omri Casspi,3500,Sac@Ind 07:00PM ET,13.614,Sac,0,1,16.964,7.100,9.062,4.750,14.000,21.000,0.155,4.500,211.500
SF/PF,Michael Beasley,3500,Mil@Tor 07:30PM ET,16.324,Mil,0,0,20.393,8.514,14.875,7.000,15.250,21.000,0.319,5.500,213.500
SG/SF,Jonathon Simmons,3500,SA@NO 08:00PM ET,13.273,SA,0,1,12.357,8.023,12.125,19.500,20.250,21.000,0.138,-7.000,214.000
SG,Manu Ginobili,3500,SA@NO 08:00PM ET,17.921,SA,0,0,19.679,12.728,19.062,11.000,18.500,21.000,0.343,-7.000,214.000
PF/C,Donatas Motiejunas,3500,SA@NO 08:00PM ET,13.083,NO,1,0,13.438,7.650,13.438,14.500,2.750,21.000,0.173,7.000,214.000
SF,Doug McDermott,3400,Mia@Chi 08:00PM ET,16.721,Chi,1,0,16.429,10.306,11.625,14.500,10.500,20.400,0.343,-7.000,204.500
PG,Spencer Dinwiddie,3400,Bkn@Cle 07:30PM ET,14.477,Bkn,0,0,16.536,6.825,18.000,22.250,19.000,20.400,0.236,17.000,226.000
PG,Ramon Sessions,3400,Cha@NY 07:30PM ET,13.304,Cha,0,0,12.000,9.219,13.625,-0.500,13.500,20.400,0.106,-1.000,211.500
SF/PF,Anthony Tolliver,3400,Sac@Ind 07:00PM ET,13.720,Sac,0,0,12.643,6.972,10.125,6.250,21.000,20.400,0.232,4.500,211.500
SG,Nik Stauskas,3400,Hou@Phi 08:00PM ET,16.530,Phi,1,0,12.929,11.143,15.938,17.000,26.000,20.400,0.284,7.000,221.000
PG,Tim Frazier,3400,SA@NO 08:00PM ET,24.660,NO,1,0,14.000,14.607,3.812,11.000,3.000,20.400,0.611,7.000,214.000
SG,Buddy Hield,3400,SA@NO 08:00PM ET,15.495,NO,1,0,19.179,8.295,14.125,10.750,17.000,20.400,0.285,7.000,214.000
PG,Rajon Rondo,3300,Mia@Chi 08:00PM ET,25.303,Chi,1,0,18.357,16.143,10.562,8.750,6.500,19.800,0.669,-7.000,204.500
PF/C,Justin Hamilton,3300,Bkn@Cle 07:30PM ET,16.154,Bkn,0,0,19.607,9.724,10.438,1.750,11.000,19.800,0.328,17.000,226.000
SG,Gerald Henderson,3300,Hou@Phi 08:00PM ET,17.025,Phi,1,0,17.143,10.938,18.875,28.000,26.000,19.800,0.350,7.000,221.000
SF,Mario Hezonja,3200,Orl@Bos 07:30PM ET,6.750,Orl,0,0,5.714,2.079,14.000,13.000,13.000,19.200,0.029,7.500,214.000
PG,Isaiah Whitehead,3200,Bkn@Cle 07:30PM ET,15.811,Bkn,0,0,14.679,11.125,16.000,6.750,19.000,19.200,0.299,17.000,226.000
PG,Brandon Jennings,3200,Cha@NY 07:30PM ET,19.707,NY,1,0,13.964,11.793,10.875,8.000,18.000,19.200,0.520,1.000,211.500
SG,Monta Ellis,3200,Sac@Ind 07:00PM ET,18.757,Ind,1,0,12.786,10.088,13.000,0.250,23.500,19.200,0.482,-4.500,211.500
C,Al Jefferson,3200,Sac@Ind 07:00PM ET,16.306,Ind,1,0,16.500,11.589,20.688,16.000,8.000,19.200,0.351,-4.500,211.500
C,John Henson,3200,Mil@Tor 07:30PM ET,18.085,Mil,0,0,14.036,11.607,19.375,23.250,9.500,19.200,0.449,5.500,213.500
PG,Langston Galloway,3200,SA@NO 08:00PM ET,16.833,NO,1,0,17.643,9.552,19.125,6.000,3.000,19.200,0.400,7.000,214.000
SF,Chandler Parsons,3200,Mem@Por 10:00PM ET,12.737,Mem,0,1,10.607,7.143,16.312,27.000,19.500,19.200,0.140,1.000,1.000
PF/C,Kris Humphries,3100,Was@Atl 08:00PM ET,11.142,Atl,1,0,10.607,5.250,14.500,10.250,15.000,18.600,0.201,-3.500,214.500
SG,Justin Holiday,3100,Cha@NY 07:30PM ET,14.809,NY,1,0,11.786,8.759,14.938,4.500,20.500,18.600,0.328,1.000,211.500
SF,Mindaugas Kuzminskas,3100,Cha@NY 07:30PM ET,10.813,NY,1,0,18.036,5.800,7.375,3.750,23.000,18.600,0.173,1.000,211.500
