Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
PG/SG,C.J. McCollum,8100,Por@LAL 10:30PM ET,37.301,Por,0,0,41.321,29.348,54.188,52.750,24.250,48.600,0.173,-2.500,228.500
C,Hassan Whiteside,8000,Mia@GS 10:30PM ET,42.129,Mia,0,0,29.893,28.867,27.438,35.750,20.500,48.000,0.332,14.500,218.000
PG,Kemba Walker,8000,Cha@Hou 08:00PM ET,39.696,Cha,0,0,39.643,32.788,43.500,26.000,10.000,48.000,0.199,9.000,227.000
SF,Kawhi Leonard,7900,Mil@SA 08:30PM ET,41.121,SA,1,0,39.750,32.417,35.750,28.500,29.000,47.400,0.255,-10.000,203.500
PF/C,Draymond Green,7800,Mia@GS 10:30PM ET,39.521,GS,1,0,41.071,33.776,40.625,39.250,12.000,46.800,0.195,-14.500,218.000
PF,Paul Millsap,7800,Atl@Bkn 07:30PM ET,38.544,Atl,0,0,36.000,27.375,43.875,40.250,30.000,46.800,0.240,-8.500,216.500
C,Andre Drummond,7700,Det@Sac 10:30PM ET,38.546,Det,0,0,38.750,29.762,47.500,58.500,11.000,46.200,0.262,3.000,206.000
PG,Kyrie Irving,7700,Cle@Uta 09:00PM ET,40.315,Cle,0,0,40.429,32.383,46.562,40.500,6.000,46.200,0.287,-1.500,203.000
PF/C,Kevin Love,7600,Cle@Uta 09:00PM ET,42.203,Cle,0,0,40.464,34.603,39.375,43.500,1.500,45.600,0.367,-1.500,203.000
C,Dwight Howard,7500,Atl@Bkn 07:30PM ET,36.848,Atl,0,0,38.036,25.768,32.000,43.000,29.000,45.000,0.249,-8.500,216.500
PF/C,Julius Randle,7400,Por@LAL 10:30PM ET,32.528,LAL,1,0,40.821,24.303,41.875,41.250,28.500,44.400,0.143,2.500,228.500
SF/PF,Jabari Parker,7300,Mil@SA 08:30PM ET,34.500,Mil,0,0,35.143,25.819,37.625,55.000,2.000,43.800,0.189,10.000,203.500
PG,Reggie Jackson,7200,Det@Sac 10:30PM ET,29.986,Det,0,0,29.536,23.386,42.812,40.750,17.500,43.200,0.101,3.000,206.000
PG,Goran Dragic,7100,Mia@GS 10:30PM ET,35.097,Mia,0,0,34.036,27.833,35.438,39.500,14.500,42.600,0.251,14.500,218.000
SF,Gordon Hayward,7000,Cle@Uta 09:00PM ET,37.203,Uta,1,0,35.429,28.667,28.188,35.250,27.000,42.000,0.315,1.500,203.000
PF/C,LaMarcus Aldridge,7000,Mil@SA 08:30PM ET,33.191,SA,1,1,35.714,25.056,42.812,36.750,14.750,42.000,0.198,-10.000,203.500
SG/SF,Nicolas Batum,6900,Cha@Hou 08:00PM ET,36.257,Cha,0,1,37.500,27.750,32.312,20.500,25.000,41.400,0.307,9.000,227.000
PG,D'Angelo Russell,6900,Por@LAL 10:30PM ET,30.170,LAL,1,0,33.714,23.047,38.625,45.500,11.000,41.400,0.152,2.500,228.500
C,Rudy Gobert,6800,Cle@Uta 09:00PM ET,35.603,Uta,1,0,39.679,26.922,34.375,29.500,6.000,40.800,0.277,1.500,203.000
PG,Dennis Schroder,6700,Atl@Bkn 07:30PM ET,32.277,Atl,0,0,35.786,24.722,34.750,30.750,29.000,40.200,0.199,-8.500,216.500
C,Al Horford,6700,Bos@Tor 07:30PM ET,36.583,Bos,0,0,32.964,28.964,38.125,32.250,10.000,40.200,0.356,5.500,218.000
C,Brook Lopez,6600,Atl@Bkn 07:30PM ET,34.689,Bkn,1,0,34.821,26.917,27.062,36.000,4.000,39.600,0.326,8.500,216.500
SG,Klay Thompson,6500,Mia@GS 10:30PM ET,31.974,GS,1,1,31.964,25.087,30.125,26.500,3.000,39.000,0.240,-14.500,218.000
SF,Rudy Gay,6500,Det@Sac 10:30PM ET,34.548,Sac,1,0,28.786,26.712,29.625,35.750,3.000,39.000,0.326,-3.000,206.000
SG,Bradley Beal,6400,Chi@Was 07:00PM ET,34.023,Was,1,1,35.464,25.717,36.625,35.500,14.000,38.400,0.329,-11.500,204.000
SF/PF,Tobias Harris,6300,Det@Sac 10:30PM ET,28.308,Det,0,0,24.321,20.592,32.812,32.750,20.500,37.800,0.147,3.000,206.000
PG,George Hill,6300,Cle@Uta 09:00PM ET,32.717,Uta,1,0,29.679,20.250,29.875,26.000,22.000,37.800,0.318,1.500,203.000
SF/PF,Otto Porter,6200,Chi@Was 07:00PM ET,29.944,Was,1,0,30.964,21.211,31.375,38.750,15.250,37.200,0.281,-11.500,204.000
C,Greg Monroe,6100,Mil@SA 08:30PM ET,26.057,Mil,0,0,28.536,16.485,38.500,41.500,3.000,36.600,0.176,10.000,203.500
C,Mason Plumlee,6100,Por@LAL 10:30PM ET,30.788,Por,0,0,37.286,23.345,39.562,46.500,30.000,36.600,0.285,-2.500,228.500
PF,James Johnson,6000,Mia@GS 10:30PM ET,24.926,Mia,0,0,27.929,15.667,34.375,27.500,10.000,36.000,0.139,14.500,218.000
SG,Dwyane Wade,6000,Chi@Was 07:00PM ET,33.129,Chi,0,1,33.964,25.328,31.688,38.500,6.500,36.000,0.380,11.500,204.000
SG,Avery Bradley,6000,Bos@Tor 07:30PM ET,33.893,Bos,0,1,32.786,27.044,35.875,45.250,2.000,36.000,0.408,5.500,218.000
C,Marcin Gortat,5900,Chi@Was 07:00PM ET,32.215,Was,1,0,35.214,26.026,34.500,22.500,8.500,35.400,0.348,-11.500,204.000
SG,Eric Gordon,5900,Cha@Hou 08:00PM ET,29.006,Hou,1,1,31.643,23.571,34.375,31.000,20.500,35.400,0.209,-9.000,227.000
SG/SF,Marcus Smart,5800,Bos@Tor 07:30PM ET,24.559,Bos,0,0,24.393,19.079,28.125,44.250,5.500,34.800,0.106,5.500,218.000
SF,Trevor Ariza,5700,Cha@Hou 08:00PM ET,28.090,Hou,1,0,34.036,21.382,29.375,36.250,22.000,34.200,0.218,-9.000,227.000
PF,Trevor Booker,5600,Atl@Bkn 07:30PM ET,28.463,Bkn,1,1,29.643,20.250,29.312,17.500,19.000,33.600,0.294,8.500,216.500
SF/PF,Markieff Morris,5600,Chi@Was 07:00PM ET,25.779,Was,1,0,28.786,19.560,27.938,40.500,15.250,33.600,0.212,-11.500,204.000
PG,Patrick Beverley,5600,Cha@Hou 08:00PM ET,27.990,Hou,1,0,30.143,21.250,30.250,20.500,14.500,33.600,0.244,-9.000,227.000
SG,Kentavious Caldwell-Pope,5600,Det@Sac 10:30PM ET,27.112,Det,0,0,28.214,17.264,32.812,42.500,23.000,33.600,0.278,3.000,206.000
C,Pau Gasol,5600,Mil@SA 08:30PM ET,29.314,SA,1,0,30.714,22.053,29.562,22.250,13.000,33.600,0.329,-10.000,203.500
PG,Tyler Johnson,5500,Mia@GS 10:30PM ET,28.104,Mia,0,0,29.821,22.038,28.812,26.250,14.500,33.000,0.278,14.500,218.000
PG/SG,Malcolm Brogdon,5400,Mil@SA 08:30PM ET,19.889,Mil,0,0,25.821,12.950,28.812,37.750,12.000,32.400,0.104,10.000,203.500
PF/C,Montrezl Harrell,5300,Cha@Hou 08:00PM ET,17.600,Hou,1,0,25.036,8.417,26.500,35.750,18.750,31.800,0.104,-9.000,227.000
SF,Jae Crowder,5200,Bos@Tor 07:30PM ET,25.802,Bos,0,0,28.393,19.731,22.562,21.500,9.000,31.200,0.221,5.500,218.000
C,Jonas Valanciunas,5200,Bos@Tor 07:30PM ET,26.850,Tor,1,0,27.143,19.806,21.688,15.750,23.000,31.200,0.319,-5.500,218.000
PG,Jeremy Lin,5100,Atl@Bkn 07:30PM ET,30.146,Bkn,1,1,33.250,25.472,29.125,26.500,23.000,30.600,0.480,8.500,216.500
SG/SF,Jeremy Lamb,5100,Cha@Hou 08:00PM ET,18.269,Cha,0,0,20.571,8.188,20.625,29.000,25.000,30.600,0.138,9.000,227.000
PF,Ryan Anderson,5100,Cha@Hou 08:00PM ET,24.417,Hou,1,0,20.607,17.728,21.750,16.500,13.000,30.600,0.262,-9.000,227.000
PF,Al-Farouq Aminu,5100,Por@LAL 10:30PM ET,20.477,Por,0,0,19.536,14.591,27.875,29.000,26.500,30.600,0.149,-2.500,228.500
SF,Josh Richardson,5000,Mia@GS 10:30PM ET,22.473,Mia,0,1,26.036,15.467,23.500,9.750,10.000,30.000,0.229,14.500,218.000
SF,Michael Kidd-Gilchrist,5000,Cha@Hou 08:00PM ET,23.304,Cha,0,0,22.393,16.789,25.500,29.250,24.000,30.000,0.215,9.000,227.000
SF,Marcus Morris,5000,Det@Sac 10:30PM ET,23.638,Det,0,0,18.964,16.697,26.750,25.750,17.000,30.000,0.232,3.000,206.000
PF/C,Derrick Favors,5000,Cle@Uta 09:00PM ET,20.479,Uta,1,0,15.750,13.500,23.688,9.750,10.000,30.000,0.183,1.500,203.000
SG,Bojan Bogdanovic,4900,Atl@Bkn 07:30PM ET,21.556,Bkn,1,0,26.679,15.702,21.000,28.500,26.000,29.400,0.187,8.500,216.500
SF/PF,Nikola Mirotic,4900,Chi@Was 07:00PM ET,21.326,Chi,0,0,21.393,14.053,21.750,4.750,20.000,29.400,0.215,11.500,204.000
C,Clint Capela,4900,Cha@Hou 08:00PM ET,26.804,Hou,1,1,26.679,20.607,20.062,14.500,24.500,29.400,0.362,-9.000,227.000
SG,Sean Kilpatrick,4800,Atl@Bkn 07:30PM ET,25.465,Bkn,1,0,24.071,16.938,18.438,18.750,26.000,28.800,0.388,8.500,216.500
PG,Michael Carter-Williams,4800,Chi@Was 07:00PM ET,17.795,Chi,0,0,17.583,12.400,21.625,18.750,3.000,28.800,0.071,11.500,204.000
PF,Marvin Williams,4800,Cha@Hou 08:00PM ET,21.773,Cha,0,0,24.286,15.953,23.750,22.750,16.500,28.800,0.172,9.000,227.000
PF,Jon Leuer,4800,Det@Sac 10:30PM ET,22.711,Det,0,1,23.464,15.562,13.875,1.500,24.000,28.800,0.225,3.000,206.000
PG,Rajon Rondo,4700,Chi@Was 07:00PM ET,28.422,Chi,0,0,20.036,18.917,19.812,2.250,3.000,28.200,0.507,11.500,204.000
PF/C,Taj Gibson,4700,Chi@Was 07:00PM ET,25.086,Chi,0,0,23.571,19.534,21.875,21.750,16.750,28.200,0.337,11.500,204.000
PG,Darren Collison,4700,Det@Sac 10:30PM ET,23.233,Sac,1,0,22.821,16.917,28.250,24.250,25.000,28.200,0.231,-3.000,206.000
PG,Tony Parker,4700,Mil@SA 08:30PM ET,21.080,SA,1,0,24.857,14.000,28.500,10.000,4.000,28.200,0.197,-10.000,203.500
SF,Luol Deng,4700,Por@LAL 10:30PM ET,20.863,LAL,1,0,23.107,13.609,21.250,15.750,18.000,28.200,0.228,2.500,228.500
SG/SF,Tim Hardaway Jr.,4600,Atl@Bkn 07:30PM ET,18.221,Atl,0,0,23.357,10.294,28.188,30.500,30.000,27.600,0.166,-8.500,216.500
C,Tristan Thompson,4600,Cle@Uta 09:00PM ET,24.042,Cle,0,0,26.500,18.262,21.938,21.500,2.000,27.600,0.337,-1.500,203.000
SG,Lou Williams,4600,Por@LAL 10:30PM ET,27.921,LAL,1,0,20.179,19.750,20.500,14.750,10.000,27.600,0.510,2.500,228.500
C,Cody Zeller,4500,Cha@Hou 08:00PM ET,23.750,Cha,0,1,26.321,18.359,21.125,26.750,26.000,27.000,0.322,9.000,227.000
PG,Ty Lawson,4500,Det@Sac 10:30PM ET,20.194,Sac,1,0,24.429,12.188,21.000,21.500,25.000,27.000,0.223,-3.000,206.000
SG/SF,Kyle Korver,4500,Cle@Uta 09:00PM ET,19.141,Cle,0,0,17.036,12.183,26.938,20.250,1.000,27.000,0.160,-1.500,203.000
C,Willie Reed,4400,Mia@GS 10:30PM ET,13.677,Mia,0,0,26.321,7.300,34.625,20.000,20.500,26.400,0.150,14.500,218.000
SF,Doug McDermott,4400,Chi@Was 07:00PM ET,17.080,Chi,0,0,18.429,11.077,21.812,10.000,15.000,26.400,0.132,11.500,204.000
SG/SF,Kent Bazemore,4300,Atl@Bkn 07:30PM ET,21.421,Atl,0,0,18.750,13.279,17.562,20.000,30.000,25.800,0.325,-8.500,216.500
SG/SF,Allen Crabbe,4300,Por@LAL 10:30PM ET,18.327,Por,0,0,18.750,12.375,27.250,36.250,24.250,25.800,0.165,-2.500,228.500
SF,Maurice Harkless,4300,Por@LAL 10:30PM ET,23.553,Por,0,0,22.786,15.844,21.375,11.000,28.000,25.800,0.387,-2.500,228.500
SF/PF,DeMarre Carroll,4200,Bos@Tor 07:30PM ET,19.164,Tor,1,0,22.429,13.382,24.062,40.500,17.750,25.200,0.254,-5.500,218.000
SG/SF,Evan Turner,4200,Por@LAL 10:30PM ET,20.889,Por,0,0,20.250,15.188,21.500,17.750,24.250,25.200,0.281,-2.500,228.500
SG/SF,Thabo Sefolosha,4100,Atl@Bkn 07:30PM ET,20.507,Atl,0,0,22.179,14.167,15.375,3.250,30.000,24.600,0.312,-8.500,216.500
PF/C,Amir Johnson,4100,Bos@Tor 07:30PM ET,17.378,Bos,0,0,17.250,10.368,22.438,16.000,15.750,24.600,0.221,5.500,218.000
SG,Nick Young,4100,Por@LAL 10:30PM ET,21.375,LAL,1,0,20.571,13.400,15.500,4.250,10.000,24.600,0.363,2.500,228.500
SF,Brandon Ingram,4100,Por@LAL 10:30PM ET,17.171,LAL,1,0,17.321,12.635,22.375,25.250,18.000,24.600,0.144,2.500,228.500
SG/SF,Kelly Oubre Jr.,4000,Chi@Was 07:00PM ET,13.110,Was,1,0,16.464,7.237,16.000,27.750,13.250,24.000,0.118,-11.500,204.000
PG/SG,Garrett Temple,4000,Det@Sac 10:30PM ET,17.541,Sac,1,0,18.893,11.912,23.312,24.250,16.750,24.000,0.205,-3.000,206.000
SG,Rodney Hood,4000,Cle@Uta 09:00PM ET,22.794,Uta,1,0,20.964,15.162,16.062,15.750,28.000,24.000,0.449,1.500,203.000
SG/SF,Terrence Ross,4000,Bos@Tor 07:30PM ET,18.181,Tor,1,0,19.607,12.350,18.625,13.500,12.250,24.000,0.239,-5.500,218.000
PG/SG,Jordan Clarkson,4000,Por@LAL 10:30PM ET,23.110,LAL,1,0,16.536,15.812,22.250,22.500,10.500,24.000,0.460,2.500,228.500
SG,Dion Waiters,3900,Mia@GS 10:30PM ET,24.539,Mia,0,0,21.393,14.275,19.438,10.500,12.000,23.400,0.536,14.500,218.000
C,Robin Lopez,3900,Chi@Was 07:00PM ET,22.204,Chi,0,0,17.857,16.238,13.562,10.000,8.500,23.400,0.438,11.500,204.000
PF,Frank Kaminsky,3900,Cha@Hou 08:00PM ET,20.986,Cha,0,0,15.321,15.213,17.938,10.500,16.500,23.400,0.386,9.000,227.000
SF/PF,Matt Barnes,3900,Det@Sac 10:30PM ET,19.257,Sac,1,0,19.464,12.303,18.938,9.750,7.500,23.400,0.332,-3.000,206.000
SG,Danny Green,3900,Mil@SA 08:30PM ET,17.793,SA,1,0,19.143,11.058,18.875,21.500,16.000,23.400,0.223,-10.000,203.500
SG,Marco Belinelli,3800,Cha@Hou 08:00PM ET,18.364,Cha,0,0,18.929,12.574,9.250,13.000,26.000,22.800,0.294,9.000,227.000
C,Aron Baynes,3800,Det@Sac 10:30PM ET,10.595,Det,0,0,8.393,6.500,8.000,3.250,11.000,22.800,0.035,3.000,206.000
PG,Shelvin Mack,3800,Cle@Uta 09:00PM ET,16.904,Uta,1,0,20.214,9.735,14.375,11.000,22.000,22.800,0.224,1.500,203.000
SG/SF,Norman Powell,3800,Bos@Tor 07:30PM ET,11.189,Tor,1,0,9.286,5.060,6.688,15.250,12.250,22.800,0.133,-5.500,218.000
SG,Manu Ginobili,3800,Mil@SA 08:30PM ET,18.419,SA,1,0,20.357,13.333,18.312,16.000,16.000,22.800,0.271,-10.000,203.500
PG/SG,Matthew Dellavedova,3700,Mil@SA 08:30PM ET,20.242,Mil,0,0,17.393,14.578,17.938,12.000,12.000,22.200,0.394,10.000,203.500
C,Dewayne Dedmon,3700,Mil@SA 08:30PM ET,14.952,SA,1,0,17.964,8.719,14.562,36.500,13.000,22.200,0.193,-10.000,203.500
SF,Andre Iguodala,3600,Mia@GS 10:30PM ET,17.459,GS,1,0,15.571,12.292,18.500,26.750,8.000,21.600,0.248,-14.500,218.000
PG,Isaiah Whitehead,3600,Atl@Bkn 07:30PM ET,16.138,Bkn,1,0,20.750,11.167,19.562,14.750,23.000,21.600,0.206,8.500,216.500
SF,Rondae Hollis-Jefferson,3600,Atl@Bkn 07:30PM ET,19.055,Bkn,1,0,16.964,13.355,17.125,16.000,26.000,21.600,0.388,8.500,216.500
SG,Sheldon McClellan,3600,Chi@Was 07:00PM ET,8.196,Was,1,0,4.708,2.179,9.375,16.250,14.000,21.600,0.038,-11.500,204.000
PF/C,Channing Frye,3600,Cle@Uta 09:00PM ET,17.086,Cle,0,0,14.643,11.300,21.750,16.000,1.500,21.600,0.271,-1.500,203.000
PF,Patrick Patterson,3600,Bos@Tor 07:30PM ET,19.625,Tor,1,0,20.536,14.094,15.500,20.250,23.000,21.600,0.389,-5.500,218.000
PG,Patty Mills,3600,Mil@SA 08:30PM ET,19.959,SA,1,0,16.857,14.167,15.625,21.000,4.000,21.600,0.418,-10.000,203.500
PF,David Lee,3600,Mil@SA 08:30PM ET,16.132,SA,1,1,18.250,11.940,14.125,9.250,16.500,21.600,0.198,-10.000,203.500
PF,Mirza Teletovic,3600,Mil@SA 08:30PM ET,14.089,Mil,0,0,18.500,8.339,15.250,15.000,2.000,21.600,0.154,10.000,203.500
PG,Shaun Livingston,3500,Mia@GS 10:30PM ET,11.074,GS,1,0,12.036,7.921,13.812,10.000,7.000,21.000,0.012,-14.500,218.000
C,Zaza Pachulia,3500,Mia@GS 10:30PM ET,17.625,GS,1,0,16.750,11.987,23.750,27.250,16.000,21.000,0.347,-14.500,218.000
PG,Spencer Dinwiddie,3500,Atl@Bkn 07:30PM ET,12.192,Bkn,1,0,11.600,4.964,19.750,20.750,23.000,21.000,0.174,8.500,216.500
PF/C,Justin Hamilton,3500,Atl@Bkn 07:30PM ET,16.613,Bkn,1,0,12.571,9.750,23.438,27.250,11.500,21.000,0.305,8.500,216.500
PF/C,Spencer Hawes,3500,Cha@Hou 08:00PM ET,16.241,Cha,0,0,13.214,8.589,19.062,31.000,21.250,21.000,0.314,9.000,227.000
PG/SG,Iman Shumpert,3500,Cle@Uta 09:00PM ET,15.664,Cle,0,0,17.571,11.237,15.062,22.250,3.500,21.000,0.187,-1.500,203.000
SG/SF,Joe Ingles,3500,Cle@Uta 09:00PM ET,15.064,Uta,1,0,18.607,7.330,18.062,8.500,27.500,21.000,0.283,1.500,203.000
SG,J.R. Smith,3500,Cle@Uta 09:00PM ET,17.321,Cle,0,1,13.429,11.300,19.688,8.250,1.000,21.000,0.317,-1.500,203.000
PG,Cory Joseph,3500,Bos@Tor 07:30PM ET,17.910,Tor,1,0,19.500,12.838,18.000,13.750,24.000,21.000,0.323,-5.500,218.000
PF/C,Kelly Olynyk,3500,Bos@Tor 07:30PM ET,18.137,Bos,0,0,18.286,10.019,20.312,24.000,15.750,21.000,0.365,5.500,218.000
C,Lucas Nogueira,3500,Bos@Tor 07:30PM ET,16.825,Tor,1,0,18.286,11.097,17.812,13.000,23.000,21.000,0.313,-5.500,218.000
SF/PF,Larry Nance Jr.,3500,Por@LAL 10:30PM ET,19.214,LAL,1,0,21.929,12.214,21.000,21.500,23.500,21.000,0.414,2.500,228.500
SG/SF,Caris LeVert,3400,Atl@Bkn 07:30PM ET,12.688,Bkn,1,0,12.536,8.200,14.188,11.750,26.000,20.400,0.176,8.500,216.500
PG,Ramon Sessions,3400,Cha@Hou 08:00PM ET,13.408,Cha,0,0,16.036,9.845,12.062,5.750,10.000,20.400,0.093,9.000,227.000
SG,Jordan McRae,3400,Cle@Uta 09:00PM ET,9.120,Cle,0,0,11.286,3.771,18.562,3.750,1.000,20.400,0.088,-1.500,203.000
SG/SF,Tony Snell,3400,Mil@SA 08:30PM ET,16.550,Mil,0,0,15.250,11.066,12.562,10.000,10.500,20.400,0.295,10.000,203.500
SG/SF,Jonathon Simmons,3400,Mil@SA 08:30PM ET,13.108,SA,1,0,13.893,8.125,12.438,17.000,22.500,20.400,0.162,-10.000,203.500
SF/PF,Michael Beasley,3400,Mil@SA 08:30PM ET,15.008,Mil,0,0,14.071,8.367,10.250,21.250,2.000,20.400,0.253,10.000,203.500
C,John Henson,3400,Mil@SA 08:30PM ET,18.081,Mil,0,0,12.536,10.706,13.438,7.250,3.000,20.400,0.404,10.000,203.500
PF,Thomas Robinson,3400,Por@LAL 10:30PM ET,12.589,LAL,1,0,17.214,4.673,14.500,15.000,29.000,20.400,0.191,2.500,228.500
SG/SF,Wayne Ellington,3300,Mia@GS 10:30PM ET,18.421,Mia,0,0,13.964,12.250,11.562,5.500,11.000,19.800,0.433,14.500,218.000
SF/PF,Sam Dekker,3300,Cha@Hou 08:00PM ET,15.327,Hou,1,0,15.357,10.205,13.812,5.750,17.500,19.800,0.267,-9.000,227.000
C,Nene Hilario,3300,Cha@Hou 08:00PM ET,14.949,Hou,1,0,14.714,9.544,18.000,11.500,24.500,19.800,0.226,-9.000,227.000
SF/PF,Anthony Tolliver,3300,Det@Sac 10:30PM ET,13.050,Sac,1,0,16.714,6.196,16.625,29.750,7.500,19.800,0.244,-3.000,206.000
C,Boban Marjanovic,3300,Det@Sac 10:30PM ET,8.483,Det,0,0,5.786,2.675,15.125,0.000,11.000,19.800,0.127,3.000,206.000
SG/SF,Rodney McGruder,3200,Mia@GS 10:30PM ET,14.229,Mia,0,0,11.214,7.550,12.875,14.250,11.000,19.200,0.238,14.500,218.000
SF,Joe Harris,3200,Atl@Bkn 07:30PM ET,16.184,Bkn,1,0,12.964,10.958,12.125,7.250,26.000,19.200,0.340,8.500,216.500
PF/C,Mike Muscala,3200,Atl@Bkn 07:30PM ET,17.182,Atl,0,0,15.821,10.143,15.000,17.500,29.500,19.200,0.382,-8.500,216.500
PG,Ish Smith,3200,Det@Sac 10:30PM ET,21.417,Det,0,0,16.929,14.113,12.938,18.500,17.500,19.200,0.595,3.000,206.000
SG/SF,Stanley Johnson,3200,Det@Sac 10:30PM ET,9.750,Det,0,0,13.214,4.875,7.562,16.250,20.000,19.200,0.090,3.000,206.000
C,Kosta Koufos,3200,Det@Sac 10:30PM ET,15.885,Sac,1,0,14.571,10.250,18.562,14.750,5.000,19.200,0.345,-3.000,206.000
C,Timofey Mozgov,3200,Por@LAL 10:30PM ET,16.506,LAL,1,0,17.857,11.326,19.062,31.250,28.000,19.200,0.358,2.500,228.500
PG,Jerian Grant,3100,Chi@Was 07:00PM ET,10.450,Chi,0,0,7.143,4.941,18.375,13.500,3.000,18.600,0.171,11.500,204.000
SG/SF,Joe Johnson,3100,Cle@Uta 09:00PM ET,15.827,Uta,1,0,11.857,8.882,15.000,9.750,27.500,18.600,0.376,1.500,203.000
SG,DeAndre Liggins,3100,Cle@Uta 09:00PM ET,9.446,Cle,0,0,13.429,3.000,14.125,21.250,1.000,18.600,0.086,-1.500,203.000
PF,Trey Lyles,3100,Cle@Uta 09:00PM ET,17.109,Uta,1,0,18.857,10.569,13.688,18.500,14.000,18.600,0.422,1.500,203.000
PG/SG,Ian Clark,3000,Mia@GS 10:30PM ET,11.693,GS,1,0,14.250,6.726,7.688,4.000,5.000,18.000,0.222,-14.500,218.000
SG/SF,Patrick McCaw,3000,Mia@GS 10:30PM ET,6.500,GS,1,0,6.000,2.779,1.062,0.000,5.500,18.000,0.033,-14.500,218.000
PF,David West,3000,Mia@GS 10:30PM ET,12.421,GS,1,0,11.571,7.461,12.562,12.750,8.000,18.000,0.177,-14.500,218.000
PF,Chris Bosh,3000,Mia@GS 10:30PM ET,0.000,Mia,0,0,0.000,0.000,0.000,0.000,10.000,18.000,0.000,14.500,218.000
PF,Josh McRoberts,3000,Mia@GS 10:30PM ET,13.523,Mia,0,1,15.393,8.917,9.188,10.000,10.000,18.000,0.234,14.500,218.000
PF,Luke Babbitt,3000,Mia@GS 10:30PM ET,8.467,Mia,0,1,9.464,2.964,10.250,0.000,10.000,18.000,0.063,14.500,218.000
PF,Derrick Williams,3000,Mia@GS 10:30PM ET,12.636,Mia,0,0,15.750,7.958,15.188,9.750,10.000,18.000,0.199,14.500,218.000
PF,James Michael McAdoo,3000,Mia@GS 10:30PM ET,3.036,GS,1,0,4.167,1.333,1.375,0.000,8.000,18.000,0.001,-14.500,218.000
PF,Justise Winslow,3000,Mia@GS 10:30PM ET,25.833,Mia,0,1,24.143,20.250,23.875,32.750,10.000,18.000,0.784,14.500,218.000
PF,Kevon Looney,3000,Mia@GS 10:30PM ET,8.078,GS,1,0,7.143,3.656,5.938,0.000,8.000,18.000,0.060,-14.500,218.000
C,Udonis Haslem,3000,Mia@GS 10:30PM ET,5.846,Mia,0,1,8.458,0.958,13.500,12.500,20.500,18.000,0.044,14.500,218.000
C,Anderson Varejao,3000,Mia@GS 10:30PM ET,6.000,GS,1,0,5.667,2.650,5.688,1.250,16.000,18.000,0.022,-14.500,218.000
C,JaVale McGee,3000,Mia@GS 10:30PM ET,9.919,GS,1,0,10.893,4.342,6.188,3.250,16.000,18.000,0.133,-14.500,218.000
C,Damian Jones,3000,Mia@GS 10:30PM ET,-1.000,GS,1,0,0.000,0.000,0.000,-1.000,16.000,18.000,0.159,-14.500,218.000
PG,Mo Williams,3000,Atl@Bkn 07:30PM ET,0.000,Atl,0,0,0.000,0.000,0.000,0.000,29.000,18.000,0.000,-8.500,216.500
PG,Randy Foye,3000,Atl@Bkn 07:30PM ET,11.344,Bkn,1,0,9.714,7.089,12.812,10.250,23.000,18.000,0.140,8.500,216.500
