Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
SF/PF,Dante Cunningham,3500,NO@NY 07:30PM ET,14.580,NO,0,0,16.321,8.021,12.938,7.250,17.000,21.000,0.206,3.000,215.000
C,Cole Aldrich,3400,Dal@Min 08:00PM ET,9.795,Min,1,0,6.750,5.236,7.500,3.500,7.000,20.400,0.081,-4.500,196.500
PF/C,Dwight Powell,3300,Dal@Min 08:00PM ET,18.473,Dal,0,0,22.214,13.025,18.812,17.500,10.750,19.800,0.425,4.500,196.500
SG,Justin Holiday,3300,NO@NY 07:30PM ET,14.811,NY,1,0,12.571,9.102,7.375,3.500,17.500,19.800,0.284,-3.000,215.000
C,Andrew Bogut,3200,Dal@Min 08:00PM ET,20.024,Dal,0,0,19.429,15.354,13.000,16.750,15.000,19.200,0.551,4.500,196.500
PF,Domantas Sabonis,3200,OKC@Chi 08:00PM ET,14.513,OKC,0,0,13.179,9.537,11.812,18.750,18.000,19.200,0.248,1.000,1.000
SG/SF,Shabazz Muhammad,3100,Dal@Min 08:00PM ET,12.061,Min,1,0,15.714,7.181,18.188,9.250,4.750,18.600,0.148,-4.500,196.500
PG,Jerian Grant,3100,OKC@Chi 08:00PM ET,10.345,Chi,1,0,13.321,4.941,16.750,16.250,21.000,18.600,0.172,-1.000,1.000
SF/PF,Jerami Grant,3100,OKC@Chi 08:00PM ET,13.209,OKC,0,0,12.536,9.312,11.562,10.500,15.250,18.600,0.123,1.000,1.000
SG,E'Twaun Moore,3100,NO@NY 07:30PM ET,18.338,NO,0,0,15.571,13.382,15.125,12.000,26.000,18.600,0.483,3.000,215.000
SF,Mindaugas Kuzminskas,3100,NO@NY 07:30PM ET,9.685,NY,1,0,11.750,5.194,17.688,19.750,20.000,18.600,0.101,-3.000,215.000
PG,Devin Harris,3000,Dal@Min 08:00PM ET,11.131,Dal,0,0,9.429,5.688,17.750,12.750,20.000,18.000,0.196,4.500,196.500
PG,Kris Dunn,3000,Dal@Min 08:00PM ET,12.642,Min,1,0,13.929,7.534,12.188,9.500,1.000,18.000,0.241,-4.500,196.500
PG,Tyus Jones,3000,Dal@Min 08:00PM ET,9.000,Min,1,0,2.500,2.227,1.500,0.000,1.000,18.000,0.183,-4.500,196.500
SG/SF,Justin Anderson,3000,Dal@Min 08:00PM ET,14.971,Dal,0,0,11.536,9.458,9.125,5.500,5.250,18.000,0.346,4.500,196.500
SG,Brandon Rush,3000,Dal@Min 08:00PM ET,5.135,Min,1,0,5.083,2.375,6.250,0.000,4.000,18.000,0.013,-4.500,196.500
SG,Nicolas Brussino,3000,Dal@Min 08:00PM ET,4.926,Dal,0,0,5.607,1.359,6.438,-0.500,5.000,18.000,0.010,4.500,196.500
SF/PF,Nemanja Bjelica,3000,Dal@Min 08:00PM ET,12.943,Min,1,0,11.393,6.474,9.312,6.250,4.500,18.000,0.298,-4.500,196.500
SF,Dorian Finney-Smith,3000,Dal@Min 08:00PM ET,11.868,Dal,0,0,10.464,7.087,7.688,11.500,5.500,18.000,0.230,4.500,196.500
PF,Jordan Hill,3000,Dal@Min 08:00PM ET,5.350,Min,1,0,2.667,0.625,5.000,1.250,3.500,18.000,0.048,-4.500,196.500
PF,Adreian Payne,3000,Dal@Min 08:00PM ET,9.000,Min,1,0,10.750,4.625,4.812,2.750,3.500,18.000,0.102,-4.500,196.500
C,Nikola Pekovic,3000,Dal@Min 08:00PM ET,0.000,Min,1,1,0.000,0.000,0.000,0.000,7.000,18.000,0.000,-4.500,196.500
C,Salah Mejri,3000,Dal@Min 08:00PM ET,10.727,Dal,0,0,11.357,4.375,4.500,1.250,15.000,18.000,0.199,4.500,196.500
C,A.J. Hammons,3000,Dal@Min 08:00PM ET,3.794,Dal,0,0,2.536,1.750,3.875,2.000,15.000,18.000,0.002,4.500,196.500
PG/SG,Denzel Valentine,3000,OKC@Chi 08:00PM ET,6.304,Chi,1,1,7.607,2.865,6.875,16.000,16.500,18.000,0.016,-1.000,1.000
PG,Isaiah Canaan,3000,OKC@Chi 08:00PM ET,11.212,Chi,1,0,7.214,6.150,5.125,0.000,21.000,18.000,0.190,-1.000,1.000
PG,Semaj Christon,3000,OKC@Chi 08:00PM ET,9.333,OKC,0,0,10.429,4.809,10.312,3.500,12.000,18.000,0.049,1.000,1.000
PG,Cameron Payne,3000,OKC@Chi 08:00PM ET,12.500,OKC,0,0,0.000,0.000,12.500,12.500,12.000,18.000,0.159,1.000,1.000
SG,Anthony Morrow,3000,OKC@Chi 08:00PM ET,8.759,OKC,0,0,7.464,4.044,5.125,5.500,14.000,18.000,0.092,1.000,1.000
SG,Alex Abrines,3000,OKC@Chi 08:00PM ET,9.315,OKC,0,0,14.179,4.344,11.812,16.500,14.000,18.000,0.099,1.000,1.000
SF,Kyle Singler,3000,OKC@Chi 08:00PM ET,4.338,OKC,0,0,4.893,1.333,2.500,6.000,12.500,18.000,0.001,1.000,1.000
SF,Josh Huestis,3000,OKC@Chi 08:00PM ET,0.000,OKC,0,0,0.000,0.000,0.000,0.000,12.500,18.000,0.000,1.000,1.000
SF,Paul Zipser,3000,OKC@Chi 08:00PM ET,2.750,Chi,1,0,3.500,0.812,2.500,0.750,7.000,18.000,0.003,-1.000,1.000
PF/C,Joffrey Lauvergne,3000,OKC@Chi 08:00PM ET,12.438,OKC,0,0,10.893,6.625,6.375,5.500,13.250,18.000,0.231,1.000,1.000
PF,Bobby Portis,3000,OKC@Chi 08:00PM ET,9.141,Chi,1,0,9.107,5.183,5.875,0.000,15.000,18.000,0.099,-1.000,1.000
C,Nick Collison,3000,OKC@Chi 08:00PM ET,4.250,OKC,0,0,5.850,0.500,7.062,7.000,8.500,18.000,0.012,1.000,1.000
C,Cristiano Felicio,3000,OKC@Chi 08:00PM ET,11.603,Chi,1,0,14.286,6.304,13.938,17.500,12.000,18.000,0.177,-1.000,1.000
PG,Langston Galloway,3000,NO@NY 07:30PM ET,17.446,NO,0,0,16.036,10.238,15.875,28.500,13.000,18.000,0.476,3.000,215.000
PG,Ron Baker,3000,NO@NY 07:30PM ET,7.462,NY,1,0,5.050,3.464,6.812,8.500,27.000,18.000,0.047,-3.000,215.000
SG,Sasha Vujacic,3000,NO@NY 07:30PM ET,5.202,NY,1,0,7.964,0.591,5.688,0.000,17.500,18.000,0.017,-3.000,215.000
SF/PF,Lance Thomas,3000,NO@NY 07:30PM ET,9.317,NY,1,0,10.607,5.783,15.250,7.750,23.250,18.000,0.058,-3.000,215.000
SF,Quincy Pondexter,3000,NO@NY 07:30PM ET,0.000,NO,0,1,0.000,0.000,0.000,0.000,14.000,18.000,0.000,3.000,215.000
SF,Solomon Hill,3000,NO@NY 07:30PM ET,15.208,NO,0,0,14.964,10.338,10.562,12.000,14.000,18.000,0.345,3.000,215.000
PF,Maurice Ndour,3000,NO@NY 07:30PM ET,5.067,NY,1,0,4.357,2.714,5.438,2.000,26.500,18.000,0.002,-3.000,215.000
PF,Cheick Diallo,3000,NO@NY 07:30PM ET,11.857,NO,0,0,16.600,5.812,19.938,11.000,20.000,18.000,0.382,3.000,215.000
C,Alexis Ajinca,3000,NO@NY 07:30PM ET,12.450,NO,0,0,16.500,6.750,14.438,15.250,22.000,18.000,0.239,3.000,215.000
C,Omer Asik,3000,NO@NY 07:30PM ET,11.938,NO,0,0,8.321,7.062,5.125,4.000,22.000,18.000,0.191,3.000,215.000
C,Donatas Motiejunas,3000,NO@NY 07:30PM ET,25.750,NO,0,0,25.750,0.000,25.750,25.750,22.000,18.000,0.841,3.000,215.000
C,Marshall Plumlee,3000,NO@NY 07:30PM ET,5.000,NY,1,0,1.250,0.625,5.000,0.000,20.500,18.000,0.105,-3.000,215.000
C,Guillermo Hernangomez,3000,NO@NY 07:30PM ET,13.210,NY,1,0,9.643,5.125,11.125,17.000,20.500,18.000,0.314,-3.000,215.000
