team,odds,overUnder
DET,12.000,190.500
ORL,-12.000,190.500
PHO,4.000,206.500
PHI,-4.000,206.500
MEM,-5.000,201.500
TOR,5.000,201.500
CLE,9.500,194.000
BKN,-9.500,194.000
WAS,7.500,211.000
NY,-7.500,211.000
MIL,7.000,178.000
CHI,-7.000,178.000
HOU,-3.000,221.000
MIN,3.000,221.000
OKC,3.500,190.500
NO,-3.500,190.500
SAC,7.000,194.000
POR,-7.000,194.000
SA,-5.500,211.000
GS,5.500,211.000
