team,odds,overUnder
LAC,-3.500,208.500
DET,3.500,208.500
DAL,-1.000,206.000
CLE,1.000,206.000
PHI,10.000,208.000
WAS,-10.000,208.000
TOR,-4.000,185.000
CHA,4.000,185.000
BKN,-1.500,193.500
NY,1.500,193.500
NO,7.500,188.000
MEM,-7.500,188.000
MIA,-5.000,200.500
ATL,5.000,200.500
POR,2.000,218.000
HOU,-2.000,218.000
LAL,8.500,198.000
CHI,-8.500,198.000
IND,1.500,196.500
GS,-1.500,196.500
