team,odds,overUnder
IND,-3.500,198.500
ORL,3.500,198.500
NY,7.500,193.000
MIA,-7.500,193.000
CLE,-7.500,202.000
WAS,7.500,202.000
TOR,-7.000,195.500
BKN,7.000,195.500
DET,3.000,202.500
BOS,-3.000,202.500
DAL,8.000,204.500
NO,-8.000,204.500
DEN,3.000,201.500
MIN,-3.000,201.500
UTA,13.500,183.500
SA,-13.500,183.500
CHA,-2.000,203.500
PHO,2.000,203.500
MEM,9.000,198.500
OKC,-9.000,198.500
LAC,-3.500,205.500
POR,3.500,205.500
