team,odds,overUnder
IND,-2.500,184.000
CHA,2.500,184.000
PHI,13.000,194.500
DET,-13.000,194.500
ATL,-3.500,201.500
CHI,3.500,201.500
WAS,-5.500,189.500
BKN,5.500,189.500
GS,1.500,214.500
HOU,-1.500,214.500
MIN,11.500,211.500
DEN,-11.500,211.500
POR,2.500,197.000
MEM,-2.500,197.000
LAC,-10.000,209.000
SAC,10.000,209.000
