team,odds,overUnder
CLE,-7.000,202.000
BOS,7.000,202.000
LAC,6.000,202.500
SA,-6.000,202.500
TOR,6.500,197.500
WAS,-6.500,197.500
HOU,-3.000,219.000
DAL,3.000,219.000
