team,odds,overUnder
SA,-9.500,201.500
CLE,9.500,201.500
NY,6.000,191.500
IND,-6.000,191.500
CHA,9.500,189.000
TOR,-9.500,189.000
ORL,-1.000,181.500
DET,1.000,181.500
PHI,7.000,183.500
MIA,-7.000,183.500
GS,7.500,195.000
MEM,-7.500,195.000
PHO,-3.000,212.500
SAC,3.000,212.500
BKN,8.500,196.000
LAL,-8.500,196.000
