team,odds,overUnder
BOS,9.000,197.000
MIA,-9.000,197.000
ORL,9.000,194.000
BKN,-9.000,194.000
SAC,-1.500,205.500
NO,1.500,205.500
POR,6.500,215.000
OKC,-6.500,215.000
MIN,-5.000,202.500
UTA,5.000,202.500
