team,odds,overUnder
BKN,14.000,208.500
CHA,-14.000,208.500
NY,-2.500,203.500
PHI,2.500,203.500
MIA,-1.000,208.000
ORL,1.000,208.000
WAS,6.000,203.000
DET,-6.000,203.000
IND,-5.000,193.500
TOR,5.000,193.500
MIL,11.000,204.000
BOS,-11.000,204.000
LAL,3.500,201.500
NO,-3.500,201.500
MEM,6.500,191.000
DAL,-6.500,191.000
SA,1.000,199.000
DEN,-1.000,199.000
LAC,13.500,184.000
UTA,-13.500,184.000
