team,odds,overUnder
MIA,-12.000,202.000
WAS,12.000,202.000
BOS,-4.000,176.500
TOR,4.000,176.500
ATL,5.000,181.500
ORL,-5.000,181.500
CHI,-12.500,180.500
CHA,12.500,180.500
LAC,3.500,187.000
PHI,-3.500,187.000
MIL,-1.000,192.500
CLE,1.000,192.500
BKN,2.500,187.500
DET,-2.500,187.500
IND,1.500,183.000
MEM,-1.500,183.000
DAL,-2.000,192.500
MIN,2.000,192.500
POR,-7.000,177.500
NO,7.000,177.500
LAL,-4.500,185.000
NY,4.500,185.000
OKC,-1.000,202.000
UTA,1.000,202.000
