team,odds,overUnder
DET,2.500,196.500
LAC,-2.500,196.500
ORL,5.500,203.500
WAS,-5.500,203.500
DAL,7.500,208.000
HOU,-7.500,208.000
CLE,-5.500,195.000
MIL,5.500,195.000
PHI,16.000,193.500
SA,-16.000,193.500
DEN,7.500,205.000
PHO,-7.500,205.000
BKN,16.000,207.500
GS,-16.000,207.500
