team,odds,overUnder
WAS,-1.500,201.000
MIA,1.500,201.000
MIL,8.500,206.500
ATL,-8.500,206.500
NY,2.500,207.500
MIN,-2.500,207.500
GS,-4.000,228.500
LAC,4.000,228.500
