team,odds,overUnder
MIN,9.000,218.000
WAS,-9.000,218.000
CHA,2.000,205.500
DET,-2.000,205.500
MIL,9.000,201.500
ATL,-9.000,201.500
TOR,-1.000,210.500
HOU,1.000,210.500
ORL,10.500,209.500
MIA,-10.500,209.500
MEM,13.000,190.500
SA,-13.000,190.500
PHO,7.500,223.000
SAC,-7.500,223.000
DEN,-4.000,213.500
LAL,4.000,213.500
DAL,16.500,221.000
GS,-16.500,221.000
