team,odds,overUnder
TOR,5.000,198.000
IND,-5.000,198.000
POR,1.000,198.000
WAS,-1.000,198.000
PHI,8.500,195.500
BOS,-8.500,195.500
BKN,-5.000,198.000
MIN,5.000,198.000
DEN,12.500,194.000
MEM,-12.500,194.000
CLE,-6.000,203.000
MIA,6.000,203.000
OKC,6.000,215.000
DAL,-6.000,215.000
CHA,4.500,180.500
UTA,-4.500,180.500
ATL,-4.500,207.000
SAC,4.500,207.000
LAL,18.000,209.000
GS,-18.000,209.000
