team,odds,overUnder
MIA,-5.500,188.500
PHI,5.500,188.500
BOS,-3.500,193.500
NY,3.500,193.500
ORL,-1.500,178.000
ATL,1.500,178.000
LAL,-6.000,183.500
NO,6.000,183.500
