team,odds,overUnder
POR,-5.000,207.000
ATL,5.000,207.000
LAL,2.500,219.000
MIL,-2.500,219.000
PHI,19.500,214.000
HOU,-19.500,214.000
LAC,1.000,1.000
DAL,-1.000,1.000
