team,odds,overUnder
CLE,-13.000,195.000
PHI,13.000,195.000
SA,-7.500,203.000
NY,7.500,203.000
MIL,-1.000,194.000
BKN,1.000,194.000
OKC,-4.500,217.500
HOU,4.500,217.500
POR,4.000,204.500
MIN,-4.000,204.500
MEM,9.500,204.500
GS,-9.500,204.500
PHO,9.000,208.000
LAC,-9.000,208.000
