team,odds,overUnder
MIN,7.500,205.000
CLE,-7.500,205.000
LAC,-5.000,185.000
PHI,5.000,185.000
BOS,-4.500,190.500
CHA,4.500,190.500
BKN,9.500,181.500
IND,-9.500,181.500
NO,6.000,193.500
DET,-6.000,193.500
WAS,4.500,199.500
MIL,-4.500,199.500
SA,3.500,188.000
CHI,-3.500,188.000
ATL,5.500,204.500
DAL,-5.500,204.500
