team,odds,overUnder
NY,7.000,212.000
ORL,-7.000,212.000
NO,-5.500,194.000
TOR,5.500,194.000
DAL,-2.000,201.000
PHI,2.000,201.000
GS,5.500,217.500
IND,-5.500,217.500
LAL,-9.000,205.500
MIN,9.000,205.500
SA,1.500,193.000
MEM,-1.500,193.000
DET,6.000,188.000
MIL,-6.000,188.000
HOU,5.000,202.500
POR,-5.000,202.500
