team,odds,overUnder
SAC,-4.500,205.000
NO,4.500,205.000
NY,5.000,192.000
CHA,-5.000,192.000
MIA,3.500,197.500
HOU,-3.500,197.500
WAS,5.000,207.500
MIL,-5.000,207.500
GS,-6.500,205.500
LAL,6.500,205.500
