team,odds,overUnder
IND,-7.500,181.500
CHA,7.500,181.500
PHI,4.000,209.000
ORL,-4.000,209.000
MEM,-2.000,182.000
BOS,2.000,182.000
LAL,2.500,199.500
BKN,-2.500,199.500
MIA,-9.000,197.500
CLE,9.000,197.500
CHI,3.500,185.000
DET,-3.500,185.000
ATL,8.000,205.000
HOU,-8.000,205.000
WAS,-2.500,190.000
MIL,2.500,190.000
DEN,7.000,213.500
MIN,-7.000,213.500
SA,3.000,202.000
OKC,-3.000,202.000
GS,4.500,206.000
DAL,-4.500,206.000
POR,-4.000,199.500
PHO,4.000,199.500
NY,9.500,204.500
LAC,-9.500,204.500
