team,odds,overUnder
NY,6.500,196.000
BKN,-6.500,196.000
CLE,-6.000,196.000
IND,6.000,196.000
LAL,5.000,201.000
ORL,-5.000,201.000
LAC,-1.000,211.500
TOR,1.000,211.500
GS,-2.000,213.500
ATL,2.000,213.500
DEN,6.500,204.500
DET,-6.500,204.500
PHI,8.500,190.000
BOS,-8.500,190.000
MIL,5.000,199.000
HOU,-5.000,199.000
NO,6.500,198.500
OKC,-6.500,198.500
MEM,-8.500,198.000
MIN,8.500,198.000
UTA,5.000,202.000
PHO,-5.000,202.000
MIA,12.500,186.500
SA,-12.500,186.500
