team,odds,overUnder
CLE,-4.000,211.500
PHI,4.000,211.500
TOR,2.500,196.500
WAS,-2.500,196.500
ATL,10.000,195.500
IND,-10.000,195.500
CHA,4.500,202.000
DET,-4.500,202.000
NY,5.500,181.500
MEM,-5.500,181.500
ORL,-3.000,195.000
MIL,3.000,195.000
MIA,-2.500,205.500
DAL,2.500,205.500
PHO,-2.000,215.500
DEN,2.000,215.500
SA,6.000,211.000
LAC,-6.000,211.000
