team,odds,overUnder
ATL,6.500,201.000
CLE,-6.500,201.000
PHO,-2.500,201.500
CHA,2.500,201.500
UTA,3.500,189.500
MIA,-3.500,189.500
DAL,-7.000,205.000
DET,7.000,205.000
ORL,3.500,200.000
BOS,-3.500,200.000
BKN,12.500,198.000
TOR,-12.500,198.000
MEM,3.000,191.000
SA,-3.000,191.000
MIL,10.000,202.000
POR,-10.000,202.000
HOU,-3.000,204.500
DEN,3.000,204.500
IND,11.000,201.000
LAC,-11.000,201.000
