team,odds,overUnder
NY,11.000,196.500
ORL,-11.000,196.500
TOR,3.500,198.000
MIA,-3.500,198.000
PHI,15.500,195.000
CHI,-15.500,195.000
MEM,9.500,197.000
LAC,-9.500,197.000
UTA,10.000,182.500
POR,-10.000,182.500
MIN,20.000,214.500
GS,-20.000,214.500
