team,odds,overUnder
IND,-5.000,179.500
ORL,5.000,179.500
MEM,3.000,184.500
LAC,-3.000,184.500
OKC,-2.000,193.000
DAL,2.000,193.000
SA,-5.500,200.500
UTA,5.500,200.500
