team,odds,overUnder
NY,12.500,196.500
TOR,-12.500,196.500
MEM,5.000,196.500
CLE,-5.000,196.500
DET,2.000,190.000
BKN,-2.000,190.000
BOS,-3.000,197.500
MIA,3.000,197.500
PHI,9.000,193.500
ORL,-9.000,193.500
PHO,6.000,205.000
WAS,-6.000,205.000
LAL,7.500,207.000
SAC,-7.500,207.000
IND,-3.500,195.500
MIN,3.500,195.500
NO,7.000,200.000
OKC,-7.000,200.000
