team,odds,overUnder
IND,-1.500,190.000
TOR,1.500,190.000
DEN,-2.000,197.000
PHI,2.000,197.000
HOU,2.500,194.000
DET,-2.500,194.000
SA,-7.000,186.500
NO,7.000,186.500
SAC,6.500,191.000
CHI,-6.500,191.000
DAL,8.000,194.500
UTA,-8.000,194.500
GS,2.000,202.000
PHO,-2.000,202.000
MEM,4.000,187.500
LAC,-4.000,187.500
LAL,-2.500,192.000
POR,2.500,192.000
