team,odds,overUnder
ATL,-2.500,200.000
ORL,2.500,200.000
SA,-8.000,206.000
CLE,8.000,206.000
CHA,11.000,185.000
IND,-11.000,185.000
DEN,3.000,196.000
BKN,-3.000,196.000
WAS,2.000,190.500
DET,-2.000,190.500
TOR,8.500,197.500
NY,-8.500,197.500
CHI,2.500,181.500
BOS,-2.500,181.500
UTA,2.500,193.000
MIN,-2.500,193.000
POR,4.500,193.000
NO,-4.500,193.000
PHI,6.000,194.000
MIL,-6.000,194.000
SAC,10.000,212.000
DAL,-10.000,212.000
HOU,11.000,208.000
LAC,-11.000,208.000
