team,odds,overUnder
PHI,6.500,189.000
CHA,-6.500,189.000
MIA,-4.500,190.000
DET,4.500,190.000
BOS,2.500,208.000
TOR,-2.500,208.000
BKN,10.500,206.000
ATL,-10.500,206.000
WAS,8.000,187.000
MEM,-8.000,187.000
ORL,9.000,194.000
MIL,-9.000,194.000
GS,-6.500,215.500
DAL,6.500,215.500
LAC,-10.500,216.000
DEN,10.500,216.000
UTA,1.000,187.000
PHO,-1.000,187.000
NO,5.000,194.000
POR,-5.000,194.000
