team,odds,overUnder
LAL,10.000,203.500
WAS,-10.000,203.500
GS,-9.000,208.500
CHA,9.000,208.500
PHO,3.500,203.500
DET,-3.500,203.500
PHI,8.500,191.000
NY,-8.500,191.000
DEN,9.500,197.000
CHI,-9.500,197.000
NO,3.500,214.500
HOU,-3.500,214.500
TOR,4.000,196.500
ATL,-4.000,196.500
MIL,12.000,187.000
SA,-12.000,187.000
IND,-2.000,202.000
LAC,2.000,202.000
