team,odds,overUnder
WAS,2.500,202.500
DET,-2.500,202.500
DAL,4.000,213.000
MIN,-4.000,213.000
CHI,5.000,178.000
MEM,-5.000,178.000
POR,-2.000,210.500
NO,2.000,210.500
MIA,-5.000,202.500
DEN,5.000,202.500
CHA,2.500,188.500
UTA,-2.500,188.500
PHO,8.000,208.500
LAC,-8.000,208.500
