team,odds,overUnder
MIL,2.500,191.500
DET,-2.500,191.500
SA,-6.000,207.500
DAL,6.000,207.500
BOS,-3.000,193.500
SAC,3.000,193.500
UTA,10.500,197.500
LAC,-10.500,197.500
