team,odds,overUnder
CHI,-8.000,178.500
CHA,8.000,178.500
UTA,2.000,207.500
TOR,-2.000,207.500
GS,-1.500,203.000
BKN,1.500,203.000
OKC,1.500,206.500
PHI,-1.500,206.500
LAC,9.000,192.000
BOS,-9.000,192.000
DAL,-5.000,187.500
NO,5.000,187.500
CLE,9.500,187.000
MIL,-9.500,187.000
IND,1.000,215.000
MIN,-1.000,215.000
NY,4.000,210.500
MEM,-4.000,210.500
DET,11.500,201.000
SA,-11.500,201.000
ORL,-10.000,205.000
SAC,10.000,205.000
