team,odds,overUnder
DET,11.000,195.500
PHI,-11.000,195.500
SAC,5.500,202.500
CHA,-5.500,202.500
UTA,6.000,208.000
IND,-6.000,208.000
PHO,-4.000,214.000
TOR,4.000,214.000
WAS,15.500,203.500
MIA,-15.500,203.500
NY,-8.500,222.000
CLE,8.500,222.000
NO,-5.000,195.500
MIN,5.000,195.500
OKC,6.000,205.000
ORL,-6.000,205.000
BKN,11.500,194.500
SA,-11.500,194.500
ATL,3.000,202.000
GS,-3.000,202.000
DEN,7.500,203.000
POR,-7.500,203.000
LAC,10.500,193.000
LAL,-10.500,193.000
