team,odds,overUnder
PHI,11.500,193.500
MIA,-11.500,193.500
TOR,-7.500,195.000
NO,7.500,195.000
MIL,7.000,193.000
CHI,-7.000,193.000
MIN,8.000,213.500
HOU,-8.000,213.500
SA,-5.500,186.000
UTA,5.500,186.000
BOS,8.000,211.500
PHO,-8.000,211.500
BKN,-2.000,205.000
DEN,2.000,205.000
MEM,3.500,202.500
LAC,-3.500,202.500
