team,odds,overUnder
PHI,-2.000,187.500
WAS,2.000,187.500
CHI,-4.000,185.500
IND,4.000,185.500
CLE,5.500,192.000
DET,-5.500,192.000
NO,9.000,183.000
MEM,-9.000,183.000
