team,odds,overUnder
LAC,-4.000,193.500
TOR,4.000,193.500
MIA,-2.000,184.000
IND,2.000,184.000
ORL,8.500,191.000
BOS,-8.500,191.000
CLE,4.500,199.500
DET,-4.500,199.500
CHI,5.000,180.500
BKN,-5.000,180.500
MIL,5.000,206.000
NY,-5.000,206.000
SAC,6.500,199.000
PHI,-6.500,199.000
WAS,6.500,180.500
MEM,-6.500,180.500
NO,7.000,204.500
DEN,-7.000,204.500
DAL,2.500,200.500
PHO,-2.500,200.500
POR,5.000,195.000
UTA,-5.000,195.000
LAL,-2.500,200.500
MIN,2.500,200.500
