team,odds,overUnder
IND,-3.000,183.500
ATL,3.000,183.500
WAS,3.500,186.000
DET,-3.500,186.000
ORL,6.500,196.000
SA,-6.500,196.000
OKC,-3.000,197.500
PHO,3.000,197.500
UTA,3.500,192.500
LAL,-3.500,192.500
