team,odds,overUnder
IND,-6.000,205.000
BKN,6.000,205.000
TOR,-11.000,200.000
NO,11.000,200.000
CHI,-7.000,208.500
ORL,7.000,208.500
ATL,1.500,207.000
DET,-1.500,207.000
CLE,-8.500,202.000
NY,8.500,202.000
UTA,-8.000,196.000
MIN,8.000,196.000
SA,12.500,207.500
OKC,-12.500,207.500
CHA,-3.500,201.500
MIL,3.500,201.500
BOS,-9.000,217.000
PHO,9.000,217.000
PHI,15.000,219.000
POR,-15.000,219.000
