team,odds,overUnder
POR,1.000,203.000
CHA,-1.000,203.000
HOU,-8.500,204.000
CLE,8.500,204.000
IND,3.000,181.000
MEM,-3.000,181.000
MIA,-5.000,196.500
NO,5.000,196.500
PHI,16.000,193.500
CHI,-16.000,193.500
ORL,4.500,196.000
UTA,-4.500,196.000
DET,13.500,216.500
LAC,-13.500,216.500
SA,3.500,206.000
GS,-3.500,206.000
