"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF/C","Dirk Nowitzki",5200,"DAL@NO 12/29/2017 08:00PM ET",24.063,"DAL"
"PF/C","John Collins",5200,"ATL@TOR 12/29/2017 07:30PM ET",24.705,"ATL"
"C","Dewayne Dedmon",5200,"ATL@TOR 12/29/2017 07:30PM ET",25.038,"ATL"
"PF/C","Julius Randle",5100,"LAC@LAL 12/29/2017 10:30PM ET",24.652,"LAL"
"PF/C","Ryan Anderson",5100,"HOU@WAS 12/29/2017 07:00PM ET",21.290,"HOU"
"PG/SG","Milos Teodosic",5000,"LAC@LAL 12/29/2017 10:30PM ET",21.583,"LAC"
"SF/PF","Jabari Parker",5000,"MIL@OKC 12/29/2017 08:00PM ET",0,"MIL"
"SF/PF","Ersan Ilyasova",5000,"ATL@TOR 12/29/2017 07:30PM ET",21.946,"ATL"
"PG/SG","George Hill",4900,"PHO@SAC 12/29/2017 10:00PM ET",20.550,"SAC"
"PG/SG","Malcolm Brogdon",4900,"MIL@OKC 12/29/2017 08:00PM ET",24.395,"MIL"
"SF/PF","DeMarre Carroll",4900,"BKN@MIA 12/29/2017 08:00PM ET",26.831,"BKN"
"PG/SG","J.J. Barea",4900,"DAL@NO 12/29/2017 08:00PM ET",25.667,"DAL"
"SG/SF","E'Twaun Moore",4900,"DAL@NO 12/29/2017 08:00PM ET",22.294,"NO"
"PG/SG","Dennis Smith Jr.",4900,"DAL@NO 12/29/2017 08:00PM ET",25.661,"DAL"
"C","Robin Lopez",4800,"IND@CHI 12/29/2017 08:00PM ET",24.324,"CHI"
"SF/PF","Markieff Morris",4800,"HOU@WAS 12/29/2017 07:00PM ET",19.648,"WAS"
"PG/SG","Zach LaVine",4700,"IND@CHI 12/29/2017 08:00PM ET",0,"CHI"
"PF/C","Jordan Bell",4700,"CHA@GS 12/29/2017 10:30PM ET",16.181,"GS"
