"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF/C","Willie Cauley-Stein",5200,"SA@SAC 12/23/2017 10:00PM ET",23.866,"SAC"
"SF/PF","Rudy Gay",5200,"SA@SAC 12/23/2017 10:00PM ET",23.581,"SA"
"SG/SF","Jeremy Lamb",5200,"MIL@CHA 12/23/2017 07:00PM ET",26.839,"CHA"
"PG/SG","Dennis Smith Jr.",5100,"DAL@ATL 12/23/2017 07:30PM ET",26.720,"DAL"
"PF","Lauri Markkanen",5100,"CHI@BOS 12/23/2017 07:30PM ET",29.402,"CHI"
"PG/SG","Shabazz Napier",5100,"POR@LAL 12/23/2017 09:30PM ET",14.972,"POR"
"SG/SF","Joe Ingles",5000,"OKC@UTA 12/23/2017 08:00PM ET",24.500,"UTA"
"SG/SF","Danny Green",5000,"SA@SAC 12/23/2017 10:00PM ET",21.188,"SA"
"SF/PF","Jabari Parker",5000,"MIL@CHA 12/23/2017 07:00PM ET",0,"MIL"
"PG/SG","Jordan Clarkson",4900,"POR@LAL 12/23/2017 09:30PM ET",22.642,"LAL"
"SG/SF","Denzel Valentine",4800,"CHI@BOS 12/23/2017 07:30PM ET",22.823,"CHI"
"SF/PF","DeMarre Carroll",4800,"BKN@IND 12/23/2017 07:00PM ET",27.286,"BKN"
"PG/SG","Isaiah Canaan",4800,"MIN@PHO 12/23/2017 09:00PM ET",22.250,"PHO"
"PF","Mike Scott",4800,"ORL@WAS 12/23/2017 07:00PM ET",16.350,"WAS"
"PG/SG","J.J. Barea",4700,"DAL@ATL 12/23/2017 07:30PM ET",25.326,"DAL"
"PG/SG","Zach LaVine",4700,"CHI@BOS 12/23/2017 07:30PM ET",0,"CHI"
"PF/C","Greg Monroe",4700,"MIN@PHO 12/23/2017 09:00PM ET",23.597,"PHO"
"PG/SF","Kyle Anderson",4700,"SA@SAC 12/23/2017 10:00PM ET",23.830,"SA"
"PG/SG","Milos Teodosic",4700,"LAC@MEM 12/23/2017 08:00PM ET",21.214,"LAC"
"SF/PF","JaMychal Green",4700,"LAC@MEM 12/23/2017 08:00PM ET",20.800,"MEM"
"PG/SG","Yogi Ferrell",4600,"DAL@ATL 12/23/2017 07:30PM ET",19.992,"DAL"
"PF","Bobby Portis",4600,"CHI@BOS 12/23/2017 07:30PM ET",24.830,"CHI"
"SF/PF","Marcus Morris",4600,"CHI@BOS 12/23/2017 07:30PM ET",23.281,"BOS"
"PG/SG","Alec Burks",4600,"OKC@UTA 12/23/2017 08:00PM ET",18.727,"UTA"
"SG/SF","Kelly Oubre Jr.",4600,"ORL@WAS 12/23/2017 07:00PM ET",22.273,"WAS"
"SG/SF","E'Twaun Moore",4600,"NO@MIA 12/23/2017 08:00PM ET",22.109,"NO"
"SF/PF","Omri Casspi",4600,"DEN@GS 12/23/2017 08:30PM ET",16.188,"GS"
"PF/C","Mason Plumlee",4600,"DEN@GS 12/23/2017 08:30PM ET",19.656,"DEN"
"SG/SF","Wesley Matthews",4500,"DAL@ATL 12/23/2017 07:30PM ET",22.689,"DAL"
"PF/C","Dirk Nowitzki",4500,"DAL@ATL 12/23/2017 07:30PM ET",23.129,"DAL"
"SF/PF","Ersan Ilyasova",4500,"DAL@ATL 12/23/2017 07:30PM ET",20.679,"ATL"
"SG/SF","Buddy Hield",4500,"SA@SAC 12/23/2017 10:00PM ET",21.793,"SAC"
"SG","Mario Hezonja",4500,"ORL@WAS 12/23/2017 07:00PM ET",11.000,"ORL"
"PG/SG","Malcolm Brogdon",4500,"MIL@CHA 12/23/2017 07:00PM ET",24.388,"MIL"
"SF/PF","Wilson Chandler",4500,"DEN@GS 12/23/2017 08:30PM ET",21.527,"DEN"
"SF/PF","Trey Lyles",4500,"DEN@GS 12/23/2017 08:30PM ET",16.259,"DEN"
"C","Robin Lopez",4400,"CHI@BOS 12/23/2017 07:30PM ET",24.613,"CHI"
"SG/SF","Lance Stephenson",4400,"BKN@IND 12/23/2017 07:00PM ET",20.070,"IND"
"C","Brook Lopez",4400,"POR@LAL 12/23/2017 09:30PM ET",24.705,"LAL"
"C","Tyson Chandler",4400,"MIN@PHO 12/23/2017 09:00PM ET",21.854,"PHO"
"PG/SG","George Hill",4400,"SA@SAC 12/23/2017 10:00PM ET",20.417,"SAC"
"SG/SF","Bojan Bogdanovic",4300,"BKN@IND 12/23/2017 07:00PM ET",21.820,"IND"
"PG","De'Aaron Fox",4300,"SA@SAC 12/23/2017 10:00PM ET",19.698,"SAC"
"PG","Tony Parker",4300,"SA@SAC 12/23/2017 10:00PM ET",18.725,"SA"
"PG","Dejounte Murray",4300,"SA@SAC 12/23/2017 10:00PM ET",17.875,"SA"
"SF/PF","Markieff Morris",4300,"ORL@WAS 12/23/2017 07:00PM ET",18.792,"WAS"
"C","John Henson",4300,"MIL@CHA 12/23/2017 07:00PM ET",21.578,"MIL"
"PF/C","Jordan Bell",4300,"DEN@GS 12/23/2017 08:30PM ET",14.769,"GS"
"SG/SF","Allen Crabbe",4200,"BKN@IND 12/23/2017 07:00PM ET",21.556,"BKN"
"PG","Patty Mills",4200,"SA@SAC 12/23/2017 10:00PM ET",19.121,"SA"
"SF","Michael Kidd-Gilchrist",4200,"MIL@CHA 12/23/2017 07:00PM ET",21.019,"CHA"
"SG/SF","Andre Iguodala",4200,"DEN@GS 12/23/2017 08:30PM ET",18.139,"GS"
"PG/SG","Terry Rozier",4100,"CHI@BOS 12/23/2017 07:30PM ET",19.479,"BOS"
"SG/SF","Evan Turner",4100,"POR@LAL 12/23/2017 09:30PM ET",17.570,"POR"
"SG/SF","Bogdan Bogdanovic",4100,"SA@SAC 12/23/2017 10:00PM ET",18.893,"SAC"
"SG/SF","Wesley Johnson",4100,"LAC@MEM 12/23/2017 08:00PM ET",17.045,"LAC"
"PF/C","Bam Adebayo",4100,"NO@MIA 12/23/2017 08:00PM ET",16.000,"MIA"
"PG/SG","Seth Curry",4000,"DAL@ATL 12/23/2017 07:30PM ET",0,"DAL"
"PG/SG","David Nwaba",4000,"CHI@BOS 12/23/2017 07:30PM ET",19.289,"CHI"
"SG/SF","Josh Jackson",4000,"MIN@PHO 12/23/2017 09:00PM ET",17.566,"PHO"
"SG/SF","Manu Ginobili",4000,"SA@SAC 12/23/2017 10:00PM ET",16.296,"SA"
"PG/SG","Frank Mason III",4000,"SA@SAC 12/23/2017 10:00PM ET",16.073,"SAC"
"SF/PF","Marvin Williams",4000,"MIL@CHA 12/23/2017 07:00PM ET",19.641,"CHA"
"PF","Maxi Kleber",3900,"DAL@ATL 12/23/2017 07:30PM ET",12.639,"DAL"
"PG","Cory Joseph",3900,"BKN@IND 12/23/2017 07:00PM ET",17.883,"IND"
"SG","Jamal Crawford",3900,"MIN@PHO 12/23/2017 09:00PM ET",15.594,"MIN"
"PG","Mario Chalmers",3900,"LAC@MEM 12/23/2017 08:00PM ET",18.266,"MEM"
"SF/PF","Chandler Parsons",3900,"LAC@MEM 12/23/2017 08:00PM ET",17.667,"MEM"
"PG/SG","Andrew Harrison",3900,"LAC@MEM 12/23/2017 08:00PM ET",14.596,"MEM"
"PF/C","Frank Kaminsky",3900,"MIL@CHA 12/23/2017 07:00PM ET",19.224,"CHA"
"SF/PF","Justise Winslow",3900,"NO@MIA 12/23/2017 08:00PM ET",18.000,"MIA"
"SG/SF","Wayne Ellington",3900,"NO@MIA 12/23/2017 08:00PM ET",16.648,"MIA"
"PF/C","Jordan Mickey",3900,"NO@MIA 12/23/2017 08:00PM ET",13.295,"MIA"
"PG/SG","Malcolm Delaney",3800,"DAL@ATL 12/23/2017 07:30PM ET",12.792,"ATL"
"PG","Isaiah Taylor",3800,"DAL@ATL 12/23/2017 07:30PM ET",12.050,"ATL"
"SF/PF","Jonas Jerebko",3800,"OKC@UTA 12/23/2017 08:00PM ET",14.554,"UTA"
"PF/C","Ekpe Udoh",3800,"OKC@UTA 12/23/2017 08:00PM ET",12.358,"UTA"
"SG/SF","Joe Johnson",3800,"OKC@UTA 12/23/2017 08:00PM ET",11.942,"UTA"
"SG/SF","Joe Harris",3800,"BKN@IND 12/23/2017 07:00PM ET",17.759,"BKN"
"PG/SG","Josh Hart",3800,"POR@LAL 12/23/2017 09:30PM ET",9.910,"LAL"
"SG","Troy Daniels",3800,"MIN@PHO 12/23/2017 09:00PM ET",11.831,"PHO"
"PG/SG","D.J. Augustin",3800,"ORL@WAS 12/23/2017 07:00PM ET",17.048,"ORL"
"SG/SF","Dillon Brooks",3800,"LAC@MEM 12/23/2017 08:00PM ET",15.875,"MEM"
"C","Cody Zeller",3800,"MIL@CHA 12/23/2017 07:00PM ET",17.882,"CHA"
"PG","Emmanuel Mudiay",3800,"DEN@GS 12/23/2017 08:30PM ET",18.405,"DEN"
"SG/SF","Torrey Craig",3800,"DEN@GS 12/23/2017 08:30PM ET",13.600,"DEN"
"SG","Marco Belinelli",3700,"DAL@ATL 12/23/2017 07:30PM ET",20.648,"ATL"
"PG/SG","Jerian Grant",3700,"CHI@BOS 12/23/2017 07:30PM ET",20.750,"CHI"
"C","Aron Baynes",3700,"CHI@BOS 12/23/2017 07:30PM ET",14.843,"BOS"
"SF/PF","Jerami Grant",3700,"OKC@UTA 12/23/2017 08:00PM ET",16.492,"OKC"
"SG/SF","Glenn Robinson III",3700,"BKN@IND 12/23/2017 07:00PM ET",0,"IND"
"PF/C","Ed Davis",3700,"POR@LAL 12/23/2017 09:30PM ET",16.125,"POR"
"PG","Tyler Ulis",3700,"MIN@PHO 12/23/2017 09:00PM ET",17.386,"PHO"
"SF/PF","Jamil Wilson",3700,"LAC@MEM 12/23/2017 08:00PM ET",11.981,"LAC"
"PG/SF","Patrick McCaw",3700,"DEN@GS 12/23/2017 08:30PM ET",9.806,"GS"
"PG/SG","Devin Harris",3600,"DAL@ATL 12/23/2017 07:30PM ET",16.019,"DAL"
"SG/SF","Thabo Sefolosha",3600,"OKC@UTA 12/23/2017 08:00PM ET",17.516,"UTA"
"PG","Mike James",3600,"MIN@PHO 12/23/2017 09:00PM ET",21.242,"PHO"
"PF/C","Marquese Chriss",3600,"MIN@PHO 12/23/2017 09:00PM ET",16.346,"PHO"
"C","Kosta Koufos",3600,"SA@SAC 12/23/2017 10:00PM ET",16.508,"SAC"
"PG/SG","Garrett Temple",3600,"SA@SAC 12/23/2017 10:00PM ET",16.158,"SAC"
"SF/PF","Sam Dekker",3600,"LAC@MEM 12/23/2017 08:00PM ET",9.648,"LAC"
"PF/C","Kenneth Faried",3600,"DEN@GS 12/23/2017 08:30PM ET",15.590,"DEN"
"PG/SG","Shaun Livingston",3600,"DEN@GS 12/23/2017 08:30PM ET",11.038,"GS"
"SG/SF","DeAndre' Bembry",3500,"DAL@ATL 12/23/2017 07:30PM ET",11.375,"ATL"
"C","Miles Plumlee",3500,"DAL@ATL 12/23/2017 07:30PM ET",11.212,"ATL"
"C","Jahlil Okafor",3500,"BKN@IND 12/23/2017 07:00PM ET",13.750,"BKN"
"SG/SF","Corey Brewer",3500,"POR@LAL 12/23/2017 09:30PM ET",7.400,"LAL"
"PG/SG","Bryn Forbes",3500,"SA@SAC 12/23/2017 10:00PM ET",11.555,"SA"
"SG/SF","Terrence Ross",3500,"ORL@WAS 12/23/2017 07:00PM ET",18.795,"ORL"
"PG/SG","Tomas Satoransky",3500,"ORL@WAS 12/23/2017 07:00PM ET",13.511,"WAS"
"PG","Tim Frazier",3500,"ORL@WAS 12/23/2017 07:00PM ET",13.073,"WAS"
"PF/C","Montrezl Harrell",3500,"LAC@MEM 12/23/2017 08:00PM ET",12.930,"LAC"
"PF/C","Jarell Martin",3500,"LAC@MEM 12/23/2017 08:00PM ET",10.917,"MEM"
"SG/SF","Tony Snell",3500,"MIL@CHA 12/23/2017 07:00PM ET",15.650,"MIL"
"PF/C","David West",3500,"DEN@GS 12/23/2017 08:30PM ET",17.117,"GS"
"PF","Tyler Cavanaugh",3400,"DAL@ATL 12/23/2017 07:30PM ET",12.138,"ATL"
"PF/C","Daniel Theis",3400,"CHI@BOS 12/23/2017 07:30PM ET",11.864,"BOS"
"SG/SF","Andre Roberson",3400,"OKC@UTA 12/23/2017 08:00PM ET",15.750,"OKC"
"PG","Raul Neto",3400,"OKC@UTA 12/23/2017 08:00PM ET",9.847,"UTA"
"C","Tyler Zeller",3400,"BKN@IND 12/23/2017 07:00PM ET",16.696,"BKN"
"PF/C","Jarrett Allen",3400,"BKN@IND 12/23/2017 07:00PM ET",13.477,"BKN"
"PG/SG","Nik Stauskas",3400,"BKN@IND 12/23/2017 07:00PM ET",7.775,"BKN"
"SF/PF","Maurice Harkless",3400,"POR@LAL 12/23/2017 09:30PM ET",12.837,"POR"
"PF/C","Zach Collins",3400,"POR@LAL 12/23/2017 09:30PM ET",8.609,"POR"
"PF/C","Gorgui Dieng",3400,"MIN@PHO 12/23/2017 09:00PM ET",15.681,"MIN"
"SF/PF","Dragan Bender",3400,"MIN@PHO 12/23/2017 09:00PM ET",12.794,"PHO"
"PG/SG","Tyus Jones",3400,"MIN@PHO 12/23/2017 09:00PM ET",12.375,"MIN"
"SF/PF","Davis Bertans",3400,"SA@SAC 12/23/2017 10:00PM ET",9.420,"SA"
"SG","Brandon Paul",3400,"SA@SAC 12/23/2017 10:00PM ET",8.225,"SA"
"PG/SG","Shelvin Mack",3400,"ORL@WAS 12/23/2017 07:00PM ET",13.538,"ORL"
"C","Ian Mahinmi",3400,"ORL@WAS 12/23/2017 07:00PM ET",10.717,"WAS"
"SG/SF","Arron Afflalo",3400,"ORL@WAS 12/23/2017 07:00PM ET",5.531,"ORL"
"PG","Jawun Evans",3400,"LAC@MEM 12/23/2017 08:00PM ET",11.802,"LAC"
"SG","C.J. Williams",3400,"LAC@MEM 12/23/2017 08:00PM ET",9.569,"LAC"
"PF/C","Thon Maker",3400,"MIL@CHA 12/23/2017 07:00PM ET",12.408,"MIL"
"PG/SG","Jameer Nelson",3400,"NO@MIA 12/23/2017 08:00PM ET",16.893,"NO"
"SF/PF","Kevon Looney",3400,"DEN@GS 12/23/2017 08:30PM ET",8.490,"GS"
"SG/SF","Paul Zipser",3300,"CHI@BOS 12/23/2017 07:30PM ET",9.759,"CHI"
"PG","Shane Larkin",3300,"CHI@BOS 12/23/2017 07:30PM ET",7.840,"BOS"
"SG/SF","Alex Abrines",3300,"OKC@UTA 12/23/2017 08:00PM ET",9.517,"OKC"
"PF/C","Quincy Acy",3300,"BKN@IND 12/23/2017 07:00PM ET",12.019,"BKN"
"SG/SF","Pat Connaughton",3300,"POR@LAL 12/23/2017 09:30PM ET",11.289,"POR"
"SF/PF","Nemanja Bjelica",3300,"MIN@PHO 12/23/2017 09:00PM ET",13.514,"MIN"
"SG/SF","Shabazz Muhammad",3300,"MIN@PHO 12/23/2017 09:00PM ET",7.250,"MIN"
"PF/C","Skal Labissiere",3300,"SA@SAC 12/23/2017 10:00PM ET",14.466,"SAC"
"SF/PF","Jakarr Sampson",3300,"SA@SAC 12/23/2017 10:00PM ET",13.750,"SAC"
"SF/PF","Jonathan Isaac",3300,"ORL@WAS 12/23/2017 07:00PM ET",14.482,"ORL"
"PG","Michael Carter-Williams",3300,"MIL@CHA 12/23/2017 07:00PM ET",13.571,"CHA"
"SG/SF","DeAndre Liggins",3300,"MIL@CHA 12/23/2017 07:00PM ET",7.426,"MIL"
"SF/PF","Dante Cunningham",3300,"NO@MIA 12/23/2017 08:00PM ET",13.460,"NO"
"SF","Darius Miller",3300,"NO@MIA 12/23/2017 08:00PM ET",13.023,"NO"
"C","Zaza Pachulia",3300,"DEN@GS 12/23/2017 08:30PM ET",14.600,"GS"
"SG","Nick Young",3300,"DEN@GS 12/23/2017 08:30PM ET",11.067,"GS"
"SF/PF","Juancho Hernangomez",3300,"DEN@GS 12/23/2017 08:30PM ET",8.359,"DEN"
"SG/SF","Semi Ojeleye",3200,"CHI@BOS 12/23/2017 07:30PM ET",6.221,"BOS"
"PF/C","Patrick Patterson",3200,"OKC@UTA 12/23/2017 08:00PM ET",8.102,"OKC"
"PF/C","Al Jefferson",3200,"BKN@IND 12/23/2017 07:00PM ET",15.500,"IND"
"PG/SG","Isaiah Whitehead",3200,"BKN@IND 12/23/2017 07:00PM ET",13.750,"BKN"
"PF/C","Meyers Leonard",3200,"POR@LAL 12/23/2017 09:30PM ET",10.563,"POR"
"PF","Caleb Swanigan",3200,"POR@LAL 12/23/2017 09:30PM ET",7.233,"POR"
"C","Ivica Zubac",3200,"POR@LAL 12/23/2017 09:30PM ET",1.333,"LAL"
"PF","Jared Dudley",3200,"MIN@PHO 12/23/2017 09:00PM ET",10.875,"PHO"
"SG/SF","Wes Iwundu",3200,"ORL@WAS 12/23/2017 07:00PM ET",6.317,"ORL"
"SG/SF","James Ennis III",3200,"LAC@MEM 12/23/2017 08:00PM ET",13.892,"MEM"
"SG/SF","Ben McLemore",3200,"LAC@MEM 12/23/2017 08:00PM ET",11.952,"MEM"
"SF/PF","Mirza Teletovic",3200,"MIL@CHA 12/23/2017 07:00PM ET",13.175,"MIL"
"PG/SG","Matthew Dellavedova",3200,"MIL@CHA 12/23/2017 07:00PM ET",12.200,"MIL"
"C","JaVale McGee",3200,"DEN@GS 12/23/2017 08:30PM ET",8.926,"GS"
"SG","Malik Beasley",3200,"DEN@GS 12/23/2017 08:30PM ET",7.018,"DEN"
"PF/C","Dwight Powell",3100,"DAL@ATL 12/23/2017 07:30PM ET",15.867,"DAL"
"SF/PF","Luke Babbitt",3100,"DAL@ATL 12/23/2017 07:30PM ET",12.393,"ATL"
"PG","Antonio Blakeney",3100,"CHI@BOS 12/23/2017 07:30PM ET",10.682,"CHI"
"PG/SG","Raymond Felton",3100,"OKC@UTA 12/23/2017 08:00PM ET",14.086,"OKC"
"PF/C","Noah Vonleh",3100,"POR@LAL 12/23/2017 09:30PM ET",14.174,"POR"
"SG/SF","Vince Carter",3100,"SA@SAC 12/23/2017 10:00PM ET",8.563,"SAC"
