"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG","Klay Thompson",6700,"NO@GS 11/25/2017 08:30PM ET",32.458,"GS"
"C","Nikola Vucevic",6700,"ORL@PHI 11/25/2017 07:00PM ET",35.306,"ORL"
"C","Dwight Howard",6700,"SA@CHA 11/25/2017 07:00PM ET",35.765,"CHA"
"PG/SG","Lou Williams",6600,"LAC@SAC 11/25/2017 10:00PM ET",27.971,"LAC"
"C","Clint Capela",6600,"NY@HOU 11/25/2017 08:00PM ET",33.986,"HOU"
"PG","Elfrid Payton",6400,"ORL@PHI 11/25/2017 07:00PM ET",25.694,"ORL"
"PG/SG","Donovan Mitchell",6300,"MIL@UTA 11/25/2017 09:00PM ET",26.513,"UTA"
"SG/SF","Jaylen Brown",6300,"BOS@IND 11/25/2017 08:00PM ET",28.868,"BOS"
"C","Myles Turner",6300,"BOS@IND 11/25/2017 08:00PM ET",31.455,"IND"
"C","Jusuf Nurkic",6300,"POR@WAS 11/25/2017 07:00PM ET",28.514,"POR"
"PG/SG","Jrue Holiday",6200,"NO@GS 11/25/2017 08:30PM ET",30.958,"NO"
"SF/PF","Robert Covington",6200,"ORL@PHI 11/25/2017 07:00PM ET",31.706,"PHI"
"PF/C","Derrick Favors",6100,"MIL@UTA 11/25/2017 09:00PM ET",24.921,"UTA"
"SG/SF","Evan Fournier",6100,"ORL@PHI 11/25/2017 07:00PM ET",31.181,"ORL"
"SF/PF","Jayson Tatum",6000,"BOS@IND 11/25/2017 08:00PM ET",27.395,"BOS"
"PF/C","Enes Kanter",6000,"NY@HOU 11/25/2017 08:00PM ET",30.426,"NY"
"SF/PF","Otto Porter",6000,"POR@WAS 11/25/2017 07:00PM ET",31.838,"WAS"
"SG/SF","Nicolas Batum",6000,"SA@CHA 11/25/2017 07:00PM ET",24.150,"CHA"
"SF/PF","Thaddeus Young",5900,"BOS@IND 11/25/2017 08:00PM ET",27.556,"IND"
"PG","Darren Collison",5800,"BOS@IND 11/25/2017 08:00PM ET",28.931,"IND"
"SF/PF","Harrison Barnes",5800,"OKC@DAL 11/25/2017 08:30PM ET",32.382,"DAL"
"SG/SF","Rodney Hood",5700,"MIL@UTA 11/25/2017 09:00PM ET",25.721,"UTA"
"SF","Danilo Gallinari",5700,"LAC@SAC 11/25/2017 10:00PM ET",24.806,"LAC"
"PG/SG","Patrick Beverley",5700,"LAC@SAC 11/25/2017 10:00PM ET",25.977,"LAC"
"PF/C","Pau Gasol",5700,"SA@CHA 11/25/2017 07:00PM ET",29.111,"SA"
"PG","Ricky Rubio",5600,"MIL@UTA 11/25/2017 09:00PM ET",28.097,"UTA"
"PF/C","Domantas Sabonis",5600,"BOS@IND 11/25/2017 08:00PM ET",28.609,"IND"
"SG","Eric Gordon",5500,"NY@HOU 11/25/2017 08:00PM ET",30.516,"HOU"
"C","Steven Adams",5400,"OKC@DAL 11/25/2017 08:30PM ET",29.268,"OKC"
"PG/SG","Dennis Smith Jr.",5400,"OKC@DAL 11/25/2017 08:30PM ET",27.794,"DAL"
"SG/SF","Jeremy Lamb",5400,"SA@CHA 11/25/2017 07:00PM ET",30.250,"CHA"
"SG/SF","Kent Bazemore",5300,"TOR@ATL 11/25/2017 07:30PM ET",28.125,"ATL"
"PF/C","John Collins",5200,"TOR@ATL 11/25/2017 07:30PM ET",24.903,"ATL"
"PF/C","Zach Randolph",5200,"LAC@SAC 11/25/2017 10:00PM ET",24.797,"SAC"
"SG/SF","Trevor Ariza",5200,"NY@HOU 11/25/2017 08:00PM ET",25.328,"HOU"
"PG/SG","Malcolm Brogdon",5100,"MIL@UTA 11/25/2017 09:00PM ET",24.656,"MIL"
"SF/PF","Jabari Parker",5100,"MIL@UTA 11/25/2017 09:00PM ET",0,"MIL"
"SG/SF","Marcus Smart",5100,"BOS@IND 11/25/2017 08:00PM ET",25.588,"BOS"
"PG","Rajon Rondo",5100,"NO@GS 11/25/2017 08:30PM ET",17.900,"NO"
"PF/C","Dario Saric",5100,"ORL@PHI 11/25/2017 07:00PM ET",21.676,"PHI"
"PG/SG","Austin Rivers",5000,"LAC@SAC 11/25/2017 10:00PM ET",23.338,"LAC"
"SF/PF","Rudy Gay",5000,"SA@CHA 11/25/2017 07:00PM ET",22.750,"SA"
"PF/C","Serge Ibaka",4900,"TOR@ATL 11/25/2017 07:30PM ET",23.017,"TOR"
"SG/SF","Taurean Prince",4900,"TOR@ATL 11/25/2017 07:30PM ET",26.625,"ATL"
"SG/SF","Joe Ingles",4900,"MIL@UTA 11/25/2017 09:00PM ET",24.211,"UTA"
"SF/PF","Marcus Morris",4900,"BOS@IND 11/25/2017 08:00PM ET",24.175,"BOS"
"PF/C","Willie Cauley-Stein",4900,"LAC@SAC 11/25/2017 10:00PM ET",23.361,"SAC"
"C","Marcin Gortat",4900,"POR@WAS 11/25/2017 07:00PM ET",26.889,"WAS"
"SG/SF","J.J. Redick",4900,"ORL@PHI 11/25/2017 07:00PM ET",26.400,"PHI"
"C","Jonas Valanciunas",4800,"TOR@ATL 11/25/2017 07:30PM ET",21.654,"TOR"
"C","Dewayne Dedmon",4800,"TOR@ATL 11/25/2017 07:30PM ET",25.292,"ATL"
"SG/SF","Courtney Lee",4800,"NY@HOU 11/25/2017 08:00PM ET",24.250,"NY"
"C","John Henson",4700,"MIL@UTA 11/25/2017 09:00PM ET",20.781,"MIL"
"PG","De'Aaron Fox",4700,"LAC@SAC 11/25/2017 10:00PM ET",22.708,"SAC"
"PF/C","Ryan Anderson",4700,"NY@HOU 11/25/2017 08:00PM ET",22.838,"HOU"
"PG/SF","Kyle Anderson",4700,"SA@CHA 11/25/2017 07:00PM ET",24.375,"SA"
"SG/SF","Bojan Bogdanovic",4600,"BOS@IND 11/25/2017 08:00PM ET",23.431,"IND"
"SG/SF","Buddy Hield",4600,"LAC@SAC 11/25/2017 10:00PM ET",21.844,"SAC"
"SF/PF","Al-Farouq Aminu",4600,"POR@WAS 11/25/2017 07:00PM ET",24.028,"POR"
"SF/PF","Markieff Morris",4500,"POR@WAS 11/25/2017 07:00PM ET",19.182,"WAS"
"SG/SF","Danny Green",4500,"SA@CHA 11/25/2017 07:00PM ET",22.809,"SA"
"PF/C","Dirk Nowitzki",4400,"OKC@DAL 11/25/2017 08:30PM ET",22.487,"DAL"
"SG/SF","Jonathon Simmons",4400,"ORL@PHI 11/25/2017 07:00PM ET",22.056,"ORL"
"PG","Dejounte Murray",4400,"SA@CHA 11/25/2017 07:00PM ET",19.764,"SA"
"PG","Patty Mills",4400,"SA@CHA 11/25/2017 07:00PM ET",19.431,"SA"
"PG/SG","Terry Rozier",4300,"BOS@IND 11/25/2017 08:00PM ET",20.684,"BOS"
"SG/SF","Kelly Oubre Jr.",4300,"POR@WAS 11/25/2017 07:00PM ET",21.861,"WAS"
"SG/SF","Wesley Matthews",4300,"OKC@DAL 11/25/2017 08:30PM ET",23.316,"DAL"
"SG/SF","C.J. Miles",4200,"TOR@ATL 11/25/2017 07:30PM ET",17.313,"TOR"
"PG/SG","George Hill",4200,"LAC@SAC 11/25/2017 10:00PM ET",18.859,"SAC"
"SG/SF","Evan Turner",4200,"POR@WAS 11/25/2017 07:00PM ET",18.625,"POR"
"PG/SG","J.J. Barea",4200,"OKC@DAL 11/25/2017 08:30PM ET",24.211,"DAL"
"PF/C","Richaun Holmes",4100,"ORL@PHI 11/25/2017 07:00PM ET",11.958,"PHI"
"SG","Marco Belinelli",4000,"TOR@ATL 11/25/2017 07:30PM ET",21.417,"ATL"
"SG/SF","Thabo Sefolosha",4000,"MIL@UTA 11/25/2017 09:00PM ET",17.819,"UTA"
"SF/PF","Wesley Johnson",4000,"LAC@SAC 11/25/2017 10:00PM ET",18.426,"LAC"
"PG/SG","Milos Teodosic",4000,"LAC@SAC 11/25/2017 10:00PM ET",13.125,"LAC"
"PG","T.J. McConnell",4000,"ORL@PHI 11/25/2017 07:00PM ET",20.471,"PHI"
"SF","Michael Kidd-Gilchrist",4000,"SA@CHA 11/25/2017 07:00PM ET",17.205,"CHA"
"SG/SF","Norman Powell",3900,"TOR@ATL 11/25/2017 07:30PM ET",16.923,"TOR"
"PF/C","Thon Maker",3900,"MIL@UTA 11/25/2017 09:00PM ET",13.588,"MIL"
"SG/SF","Andre Iguodala",3900,"NO@GS 11/25/2017 08:30PM ET",16.469,"GS"
"PG/SG","Shabazz Napier",3900,"POR@WAS 11/25/2017 07:00PM ET",15.054,"POR"
"PG/SG","Seth Curry",3900,"OKC@DAL 11/25/2017 08:30PM ET",0,"DAL"
"SF/PF","Jerami Grant",3900,"OKC@DAL 11/25/2017 08:30PM ET",18.691,"OKC"
"SG/SF","Terrence Ross",3900,"ORL@PHI 11/25/2017 07:00PM ET",19.403,"ORL"
"PG","Tony Parker",3900,"SA@CHA 11/25/2017 07:00PM ET",0,"SA"
"PF","Pascal Siakam",3800,"TOR@ATL 11/25/2017 07:30PM ET",18.172,"TOR"
"SG/SF","Tony Snell",3800,"MIL@UTA 11/25/2017 09:00PM ET",17.294,"MIL"
"SF/PF","Jonas Jerebko",3800,"MIL@UTA 11/25/2017 09:00PM ET",11.821,"UTA"
"SG/SF","Glenn Robinson III",3800,"BOS@IND 11/25/2017 08:00PM ET",0,"IND"
"SG/SF","Bogdan Bogdanovic",3800,"LAC@SAC 11/25/2017 10:00PM ET",17.633,"SAC"
"SF/PF","P.J. Tucker",3800,"NY@HOU 11/25/2017 08:00PM ET",19.208,"HOU"
"PG/SG","Frank Ntilikina",3800,"NY@HOU 11/25/2017 08:00PM ET",15.217,"NY"
"C","Joakim Noah",3800,"NY@HOU 11/25/2017 08:00PM ET",0,"NY"
"PG/SG","Yogi Ferrell",3800,"OKC@DAL 11/25/2017 08:30PM ET",18.079,"DAL"
"PG/SG","Markelle Fultz",3800,"ORL@PHI 11/25/2017 07:00PM ET",12.438,"PHI"
"PF/C","Frank Kaminsky",3800,"SA@CHA 11/25/2017 07:00PM ET",20.313,"CHA"
"SF/PF","OG Anunoby",3700,"TOR@ATL 11/25/2017 07:30PM ET",12.676,"TOR"
"SF/PF","Ersan Ilyasova",3700,"TOR@ATL 11/25/2017 07:30PM ET",13.143,"ATL"
"SF/PF","Luke Babbitt",3700,"TOR@ATL 11/25/2017 07:30PM ET",13.912,"ATL"
"SG/SF","E'Twaun Moore",3700,"NO@GS 11/25/2017 08:30PM ET",21.097,"NO"
"PG","Jarrett Jack",3700,"NY@HOU 11/25/2017 08:00PM ET",17.867,"NY"
"PF","Caleb Swanigan",3700,"POR@WAS 11/25/2017 07:00PM ET",8.038,"POR"
"PG/SG","D.J. Augustin",3700,"ORL@PHI 11/25/2017 07:00PM ET",18.523,"ORL"
"PG/SG","Jerryd Bayless",3700,"ORL@PHI 11/25/2017 07:00PM ET",17.114,"PHI"
"SG/SF","Manu Ginobili",3700,"SA@CHA 11/25/2017 07:00PM ET",15.883,"SA"
"SF/PF","Marvin Williams",3700,"SA@CHA 11/25/2017 07:00PM ET",18.603,"CHA"
"PG/SG","Bryn Forbes",3700,"SA@CHA 11/25/2017 07:00PM ET",10.206,"SA"
"PG/SG","Alec Burks",3600,"MIL@UTA 11/25/2017 09:00PM ET",13.125,"UTA"
"SG/SF","Joe Johnson",3600,"MIL@UTA 11/25/2017 09:00PM ET",11.656,"UTA"
"PG/SG","Shaun Livingston",3600,"NO@GS 11/25/2017 08:30PM ET",12.234,"GS"
"SF/PF","Omri Casspi",3600,"NO@GS 11/25/2017 08:30PM ET",12.750,"GS"
"SF/PF","Luc Richard Mbah a Moute",3600,"NY@HOU 11/25/2017 08:00PM ET",18.094,"HOU"
"PG","Tim Frazier",3600,"POR@WAS 11/25/2017 07:00PM ET",13.486,"WAS"
"PF/C","Amir Johnson",3600,"ORL@PHI 11/25/2017 07:00PM ET",15.817,"PHI"
"PG/SG","Malik Monk",3600,"SA@CHA 11/25/2017 07:00PM ET",14.283,"CHA"
"C","Cody Zeller",3600,"SA@CHA 11/25/2017 07:00PM ET",18.019,"CHA"
"SG","Brandon Paul",3600,"SA@CHA 11/25/2017 07:00PM ET",9.438,"SA"
"C","Mike Muscala",3500,"TOR@ATL 11/25/2017 07:30PM ET",16.333,"ATL"
"PG","Fred VanVleet",3500,"TOR@ATL 11/25/2017 07:30PM ET",12.015,"TOR"
"PG/SG","Delon Wright",3500,"TOR@ATL 11/25/2017 07:30PM ET",16.536,"TOR"
"PG/SF","DeAndre Liggins",3500,"MIL@UTA 11/25/2017 09:00PM ET",8.054,"MIL"
"C","Aron Baynes",3500,"BOS@IND 11/25/2017 08:00PM ET",14.882,"BOS"
"PG","Cory Joseph",3500,"BOS@IND 11/25/2017 08:00PM ET",19.639,"IND"
"SG/SF","Lance Stephenson",3500,"BOS@IND 11/25/2017 08:00PM ET",16.958,"IND"
"SF/PF","Dante Cunningham",3500,"NO@GS 11/25/2017 08:30PM ET",12.639,"NO"
"PF/C","David West",3500,"NO@GS 11/25/2017 08:30PM ET",15.676,"GS"
"PG/SG","Jameer Nelson",3500,"NO@GS 11/25/2017 08:30PM ET",18.344,"NO"
"PG/SG","Garrett Temple",3500,"LAC@SAC 11/25/2017 10:00PM ET",15.882,"SAC"
"PF/C","Tarik Black",3500,"NY@HOU 11/25/2017 08:00PM ET",10.750,"HOU"
"SF/PF","Doug McDermott",3500,"NY@HOU 11/25/2017 08:00PM ET",14.926,"NY"
"PF/C","Kyle O'Quinn",3500,"NY@HOU 11/25/2017 08:00PM ET",18.015,"NY"
"SF/PF","Maurice Harkless",3500,"POR@WAS 11/25/2017 07:00PM ET",14.819,"POR"
"PF/C","Noah Vonleh",3500,"POR@WAS 11/25/2017 07:00PM ET",16.955,"POR"
"PF/C","Jason Smith",3500,"POR@WAS 11/25/2017 07:00PM ET",6.214,"WAS"
"PF","Mike Scott",3500,"POR@WAS 11/25/2017 07:00PM ET",14.141,"WAS"
"PG/SG","Devin Harris",3500,"OKC@DAL 11/25/2017 08:30PM ET",15.115,"DAL"
"PG/SG","Malcolm Delaney",3400,"TOR@ATL 11/25/2017 07:30PM ET",12.828,"ATL"
"C","Lucas Nogueira",3400,"TOR@ATL 11/25/2017 07:30PM ET",12.857,"TOR"
"PF/C","Al Jefferson",3400,"BOS@IND 11/25/2017 08:00PM ET",16.725,"IND"
"SF","Darius Miller",3400,"NO@GS 11/25/2017 08:30PM ET",10.931,"NO"
"C","Kosta Koufos",3400,"LAC@SAC 11/25/2017 10:00PM ET",17.569,"SAC"
"PF/C","Skal Labissiere",3400,"LAC@SAC 11/25/2017 10:00PM ET",16.153,"SAC"
"C","Nene Hilario",3400,"NY@HOU 11/25/2017 08:00PM ET",15.231,"HOU"
"SF/PF","Lance Thomas",3400,"NY@HOU 11/25/2017 08:00PM ET",8.357,"NY"
"PF/C","Guillermo Hernangomez",3400,"NY@HOU 11/25/2017 08:00PM ET",7.583,"NY"
"PF/C","Ed Davis",3400,"POR@WAS 11/25/2017 07:00PM ET",17.736,"POR"
"C","Ian Mahinmi",3400,"POR@WAS 11/25/2017 07:00PM ET",9.083,"WAS"
"SG","Jodie Meeks",3400,"POR@WAS 11/25/2017 07:00PM ET",10.944,"WAS"
"SG/SF","Andre Roberson",3400,"OKC@DAL 11/25/2017 08:30PM ET",13.088,"OKC"
"C","Nerlens Noel",3400,"OKC@DAL 11/25/2017 08:30PM ET",12.132,"DAL"
"SG/SF","Alex Abrines",3400,"OKC@DAL 11/25/2017 08:30PM ET",8.324,"OKC"
"C","Dakari Johnson",3400,"OKC@DAL 11/25/2017 08:30PM ET",6.722,"OKC"
"PG","Shelvin Mack",3400,"ORL@PHI 11/25/2017 07:00PM ET",16.317,"ORL"
"SG/SF","Dwayne Bacon",3400,"SA@CHA 11/25/2017 07:00PM ET",12.309,"CHA"
"PG","Isaiah Taylor",3300,"TOR@ATL 11/25/2017 07:30PM ET",12.519,"ATL"
"PF","Tyler Cavanaugh",3300,"TOR@ATL 11/25/2017 07:30PM ET",7.583,"ATL"
"PF/C","Jakob Poeltl",3300,"TOR@ATL 11/25/2017 07:30PM ET",14.809,"TOR"
"PF/C","Daniel Theis",3300,"BOS@IND 11/25/2017 08:00PM ET",10.889,"BOS"
"PF","Cheick Diallo",3300,"NO@GS 11/25/2017 08:30PM ET",6.375,"NO"
"SG","Nick Young",3300,"NO@GS 11/25/2017 08:30PM ET",11.059,"GS"
"PG/SG","Ian Clark",3300,"NO@GS 11/25/2017 08:30PM ET",10.950,"NO"
"SG/SF","Justin Jackson",3300,"LAC@SAC 11/25/2017 10:00PM ET",10.141,"SAC"
"SF/PF","Michael Beasley",3300,"NY@HOU 11/25/2017 08:00PM ET",10.229,"NY"
"SG","Damyean Dotson",3300,"NY@HOU 11/25/2017 08:00PM ET",5.100,"NY"
"PG","Ramon Sessions",3300,"NY@HOU 11/25/2017 08:00PM ET",13.708,"NY"
"PF/C","Dwight Powell",3300,"OKC@DAL 11/25/2017 08:30PM ET",13.806,"DAL"
"PG/SG","Raymond Felton",3300,"OKC@DAL 11/25/2017 08:30PM ET",14.735,"OKC"
"SF/PF","Jonathan Isaac",3300,"ORL@PHI 11/25/2017 07:00PM ET",16.229,"ORL"
"PG","Raul Neto",3200,"MIL@UTA 11/25/2017 09:00PM ET",11.083,"UTA"
"PG/SG","Matthew Dellavedova",3200,"MIL@UTA 11/25/2017 09:00PM ET",12.962,"MIL"
"SF/PF","Mirza Teletovic",3200,"MIL@UTA 11/25/2017 09:00PM ET",13.175,"MIL"
"PG","Shane Larkin",3200,"BOS@IND 11/25/2017 08:00PM ET",6.172,"BOS"
"SF/PF","Semi Ojeleye",3200,"BOS@IND 11/25/2017 08:00PM ET",5.347,"BOS"
"SG/SF","Patrick McCaw",3200,"NO@GS 11/25/2017 08:30PM ET",6.950,"GS"
"PF/C","Meyers Leonard",3200,"POR@WAS 11/25/2017 07:00PM ET",9.500,"POR"
"PG/SG","Tomas Satoransky",3200,"POR@WAS 11/25/2017 07:00PM ET",6.917,"WAS"
"PF/C","Bismack Biyombo",3200,"ORL@PHI 11/25/2017 07:00PM ET",12.389,"ORL"
"PG","Michael Carter-Williams",3200,"SA@CHA 11/25/2017 07:00PM ET",12.583,"CHA"
"C","Zaza Pachulia",3100,"NO@GS 11/25/2017 08:30PM ET",12.764,"GS"
"SG","Sindarius Thornwell",3100,"LAC@SAC 11/25/2017 10:00PM ET",8.779,"LAC"
"PG","Bobby Brown",3100,"NY@HOU 11/25/2017 08:00PM ET",5.135,"HOU"
"PF/C","Patrick Patterson",3100,"OKC@DAL 11/25/2017 08:30PM ET",7.353,"OKC"
"C","Salah Mejri",3100,"OKC@DAL 11/25/2017 08:30PM ET",14.321,"DAL"
"PF/C","Marreese Speights",3100,"ORL@PHI 11/25/2017 07:00PM ET",13.536,"ORL"
"SG/SF","Timothe Luwawu-Cabarrot",3100,"ORL@PHI 11/25/2017 07:00PM ET",10.844,"PHI"
"PG/SG","Tyler Dorsey",3000,"TOR@ATL 11/25/2017 07:30PM ET",2.625,"ATL"
"SG/SF","DeAndre' Bembry",3000,"TOR@ATL 11/25/2017 07:30PM ET",7.438,"ATL"
"C","Miles Plumlee",3000,"TOR@ATL 11/25/2017 07:30PM ET",0,"ATL"
"SG","Nicolas Brussino",3000,"TOR@ATL 11/25/2017 07:30PM ET",1.250,"ATL"
"PG","Josh Magette",3000,"TOR@ATL 11/25/2017 07:30PM ET",4.625,"ATL"
"PG","Lorenzo Brown",3000,"TOR@ATL 11/25/2017 07:30PM ET",6.750,"TOR"
"PF","Alfonzo McKinnie",3000,"TOR@ATL 11/25/2017 07:30PM ET",2.667,"TOR"
"SF","Bruno Caboclo",3000,"TOR@ATL 11/25/2017 07:30PM ET",2.375,"TOR"
"PF","Malcolm Miller",3000,"TOR@ATL 11/25/2017 07:30PM ET",0,"TOR"
"PF","Joel Bolomboy",3000,"MIL@UTA 11/25/2017 09:00PM ET",4.167,"MIL"
"PF/C","D.J. Wilson",3000,"MIL@UTA 11/25/2017 09:00PM ET",1.292,"MIL"
"PG/SG","Jason Terry",3000,"MIL@UTA 11/25/2017 09:00PM ET",3.550,"MIL"
"SG","Sterling Brown",3000,"MIL@UTA 11/25/2017 09:00PM ET",4.250,"MIL"
"PG/SF","Rashad Vaughn",3000,"MIL@UTA 11/25/2017 09:00PM ET",6.792,"MIL"
"SG","Gary Payton II",3000,"MIL@UTA 11/25/2017 09:00PM ET",6.125,"MIL"
"SF","Royce O'Neale",3000,"MIL@UTA 11/25/2017 09:00PM ET",4.125,"UTA"
"PG/SG","Dante Exum",3000,"MIL@UTA 11/25/2017 09:00PM ET",0.000,"UTA"
"PF/C","Ekpe Udoh",3000,"MIL@UTA 11/25/2017 09:00PM ET",11.355,"UTA"
"PG","Nate Wolters",3000,"MIL@UTA 11/25/2017 09:00PM ET",1.375,"UTA"
"PF/C","Tony Bradley",3000,"MIL@UTA 11/25/2017 09:00PM ET",2.050,"UTA"
"SF/PF","Eric Griffin",3000,"MIL@UTA 11/25/2017 09:00PM ET",0.000,"UTA"
"PF","Abdel Nader",3000,"BOS@IND 11/25/2017 08:00PM ET",3.639,"BOS"
"SG","Kadeem Allen",3000,"BOS@IND 11/25/2017 08:00PM ET",0,"BOS"
"PF/C","Guerschon Yabusele",3000,"BOS@IND 11/25/2017 08:00PM ET",4.458,"BOS"
"SG/SF","Gordon Hayward",3000,"BOS@IND 11/25/2017 08:00PM ET",3.250,"BOS"
"SG","Jabari Bird",3000,"BOS@IND 11/25/2017 08:00PM ET",2.125,"BOS"
"PG","Edmond Sumner",3000,"BOS@IND 11/25/2017 08:00PM ET",0,"IND"
"SF/PF","TJ Leaf",3000,"BOS@IND 11/25/2017 08:00PM ET",7.969,"IND"
"SF","Alex Poythress",3000,"BOS@IND 11/25/2017 08:00PM ET",1.917,"IND"
"PF/C","Ike Anigbogu",3000,"BOS@IND 11/25/2017 08:00PM ET",2.000,"IND"
"PG/SG","Joe Young",3000,"BOS@IND 11/25/2017 08:00PM ET",3.925,"IND"
"SG/SF","Damien Wilkins",3000,"BOS@IND 11/25/2017 08:00PM ET",3.150,"IND"
"C","Omer Asik",3000,"NO@GS 11/25/2017 08:30PM ET",0,"NO"
"SF/PF","Solomon Hill",3000,"NO@GS 11/25/2017 08:30PM ET",0,"NO"
"SF","Jalen Jones",3000,"NO@GS 11/25/2017 08:30PM ET",2.667,"NO"
"SG/SF","Tony Allen",3000,"NO@GS 11/25/2017 08:30PM ET",9.786,"NO"
"SG","Charles Cooke",3000,"NO@GS 11/25/2017 08:30PM ET",2.750,"NO"
"PG","Frank Jackson",3000,"NO@GS 11/25/2017 08:30PM ET",0,"NO"
"C","Alexis Ajinca",3000,"NO@GS 11/25/2017 08:30PM ET",0,"NO"
"PF","Chris Boucher",3000,"NO@GS 11/25/2017 08:30PM ET",0,"GS"
"PG","Quinn Cook",3000,"NO@GS 11/25/2017 08:30PM ET",1.000,"GS"
"C","JaVale McGee",3000,"NO@GS 11/25/2017 08:30PM ET",9.297,"GS"
"PF/C","Jordan Bell",3000,"NO@GS 11/25/2017 08:30PM ET",8.792,"GS"
"C","Damian Jones",3000,"NO@GS 11/25/2017 08:30PM ET",0,"GS"
"SF/PF","Kevon Looney",3000,"NO@GS 11/25/2017 08:30PM ET",10.295,"GS"
"SF/PF","Sam Dekker",3000,"LAC@SAC 11/25/2017 10:00PM ET",6.571,"LAC"
"SG","C.J. Williams",3000,"LAC@SAC 11/25/2017 10:00PM ET",3.375,"LAC"
"PF/C","Brice Johnson",3000,"LAC@SAC 11/25/2017 10:00PM ET",6.125,"LAC"
"SF/PF","Jamil Wilson",3000,"LAC@SAC 11/25/2017 10:00PM ET",1.250,"LAC"
"PG","Jawun Evans",3000,"LAC@SAC 11/25/2017 10:00PM ET",8.100,"LAC"
"C","Willie Reed",3000,"LAC@SAC 11/25/2017 10:00PM ET",11.938,"LAC"
"SG/SF","Malachi Richardson",3000,"LAC@SAC 11/25/2017 10:00PM ET",7.250,"SAC"
"PG/SG","Frank Mason III",3000,"LAC@SAC 11/25/2017 10:00PM ET",13.773,"SAC"
"PF","Jack Cooley",3000,"LAC@SAC 11/25/2017 10:00PM ET",4.750,"SAC"
"SG/SF","Vince Carter",3000,"LAC@SAC 11/25/2017 10:00PM ET",6.125,"SAC"
