"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF/C","Kelly Olynyk",6100,"ORL@MIA 12/26/2017 07:30PM ET",22.227,"MIA"
"SF/PF","Kawhi Leonard",6100,"BKN@SA 12/26/2017 08:30PM ET",22.688,"SA"
"SG/SF","Dion Waiters",6000,"ORL@MIA 12/26/2017 07:30PM ET",24.925,"MIA"
"PF/C","Zach Randolph",6000,"SAC@LAC 12/26/2017 10:30PM ET",29.534,"SAC"
"SG/SF","Evan Fournier",5900,"ORL@MIA 12/26/2017 07:30PM ET",29.808,"ORL"
"PG/SG","Jamal Murray",5900,"UTA@DEN 12/26/2017 09:00PM ET",24.939,"DEN"
"PF/C","Derrick Favors",5900,"UTA@DEN 12/26/2017 09:00PM ET",25.203,"UTA"
"SF/PF","Rondae Hollis-Jefferson",5900,"BKN@SA 12/26/2017 08:30PM ET",28.707,"BKN"
"SF/PF","Thaddeus Young",5800,"IND@DET 12/26/2017 07:00PM ET",27.591,"IND"
"PF/C","Serge Ibaka",5800,"TOR@DAL 12/26/2017 07:00PM ET",26.375,"TOR"
"SG/SF","Will Barton",5800,"UTA@DEN 12/26/2017 09:00PM ET",30.500,"DEN"
"PG","Ricky Rubio",5800,"UTA@DEN 12/26/2017 09:00PM ET",26.030,"UTA"
"SF/PF","Danilo Gallinari",5800,"SAC@LAC 12/26/2017 10:30PM ET",24.591,"LAC"
"PG/SG","Tyler Johnson",5700,"ORL@MIA 12/26/2017 07:30PM ET",22.000,"MIA"
"PG","Darren Collison",5600,"IND@DET 12/26/2017 07:00PM ET",27.836,"IND"
"PG","Reggie Jackson",5500,"IND@DET 12/26/2017 07:00PM ET",27.016,"DET"
"PF/C","Willie Cauley-Stein",5500,"SAC@LAC 12/26/2017 10:30PM ET",24.466,"SAC"
"PF/C","Domantas Sabonis",5400,"IND@DET 12/26/2017 07:00PM ET",26.274,"IND"
"PF","Lauri Markkanen",5400,"CHI@MIL 12/26/2017 08:00PM ET",29.086,"CHI"
"PF/C","Alex Len",5300,"MEM@PHO 12/26/2017 09:00PM ET",24.758,"PHO"
"SG/SF","Justin Holiday",5200,"CHI@MIL 12/26/2017 08:00PM ET",26.976,"CHI"
"SF/PF","Rudy Gay",5200,"BKN@SA 12/26/2017 08:30PM ET",23.266,"SA"
"SF/PF","Jabari Parker",5100,"CHI@MIL 12/26/2017 08:00PM ET",0,"MIL"
"SG/SF","Caris LeVert",5100,"BKN@SA 12/26/2017 08:30PM ET",24.398,"BKN"
"SG/SF","Danny Green",5100,"BKN@SA 12/26/2017 08:30PM ET",21.188,"SA"
"SG","Mario Hezonja",5000,"ORL@MIA 12/26/2017 07:30PM ET",11.722,"ORL"
"SF/PF","DeMarre Carroll",5000,"BKN@SA 12/26/2017 08:30PM ET",27.905,"BKN"
"PG/SG","Avery Bradley",4900,"IND@DET 12/26/2017 07:00PM ET",24.268,"DET"
"C","Jonas Valanciunas",4900,"TOR@DAL 12/26/2017 07:00PM ET",22.870,"TOR"
"SG/SF","Joe Ingles",4900,"UTA@DEN 12/26/2017 09:00PM ET",24.485,"UTA"
"PG/SG","Dennis Smith Jr.",4800,"TOR@DAL 12/26/2017 07:00PM ET",26.221,"DAL"
"PG/SG","Malcolm Brogdon",4800,"CHI@MIL 12/26/2017 08:00PM ET",24.142,"MIL"
"PG/SG","Isaiah Canaan",4700,"MEM@PHO 12/26/2017 09:00PM ET",23.708,"PHO"
"SF/PF","JaMychal Green",4700,"MEM@PHO 12/26/2017 09:00PM ET",20.800,"MEM"
"SG/SF","Buddy Hield",4700,"SAC@LAC 12/26/2017 10:30PM ET",22.383,"SAC"
"PG/SF","Denzel Valentine",4700,"CHI@MIL 12/26/2017 08:00PM ET",22.555,"CHI"
"PG/SG","Zach LaVine",4700,"CHI@MIL 12/26/2017 08:00PM ET",0,"CHI"
"C","John Henson",4700,"CHI@MIL 12/26/2017 08:00PM ET",21.650,"MIL"
"PG/SG","J.J. Barea",4600,"TOR@DAL 12/26/2017 07:00PM ET",25.846,"DAL"
"SF/PF","Wilson Chandler",4600,"UTA@DEN 12/26/2017 09:00PM ET",21.776,"DEN"
"PG/SG","Milos Teodosic",4600,"SAC@LAC 12/26/2017 10:30PM ET",20.719,"LAC"
"PG/SG","George Hill",4600,"SAC@LAC 12/26/2017 10:30PM ET",20.384,"SAC"
"PF/C","Bobby Portis",4600,"CHI@MIL 12/26/2017 08:00PM ET",25.076,"CHI"
"PG/SF","Kyle Anderson",4600,"BKN@SA 12/26/2017 08:30PM ET",23.481,"SA"
"PF/C","Greg Monroe",4500,"MEM@PHO 12/26/2017 09:00PM ET",23.597,"PHO"
"PG/SG","Yogi Ferrell",4500,"TOR@DAL 12/26/2017 07:00PM ET",19.772,"DAL"
"PF/C","Dirk Nowitzki",4500,"TOR@DAL 12/26/2017 07:00PM ET",23.463,"DAL"
"SF/PF","Trey Lyles",4500,"UTA@DEN 12/26/2017 09:00PM ET",16.607,"DEN"
"C","Robin Lopez",4500,"CHI@MIL 12/26/2017 08:00PM ET",24.375,"CHI"
"C","Tyson Chandler",4400,"MEM@PHO 12/26/2017 09:00PM ET",21.990,"PHO"
"SG/SF","Wesley Matthews",4400,"TOR@DAL 12/26/2017 07:00PM ET",22.566,"DAL"
"PG/SG","Alec Burks",4400,"UTA@DEN 12/26/2017 09:00PM ET",18.492,"UTA"
"PF/C","Mason Plumlee",4400,"UTA@DEN 12/26/2017 09:00PM ET",19.485,"DEN"
"PG","Dejounte Murray",4400,"BKN@SA 12/26/2017 08:30PM ET",18.326,"SA"
"SG/SF","Lance Stephenson",4300,"IND@DET 12/26/2017 07:00PM ET",19.992,"IND"
"PG","De'Aaron Fox",4300,"SAC@LAC 12/26/2017 10:30PM ET",19.698,"SAC"
"SG/SF","Bojan Bogdanovic",4200,"IND@DET 12/26/2017 07:00PM ET",22.068,"IND"
"PF/C","Jordan Mickey",4200,"ORL@MIA 12/26/2017 07:30PM ET",13.563,"MIA"
"PG","Tony Parker",4200,"BKN@SA 12/26/2017 08:30PM ET",18.705,"SA"
"SG/SF","Allen Crabbe",4200,"BKN@SA 12/26/2017 08:30PM ET",21.634,"BKN"
"SG/SF","Stanley Johnson",4100,"IND@DET 12/26/2017 07:00PM ET",17.129,"DET"
"PG/SG","Andrew Harrison",4100,"MEM@PHO 12/26/2017 09:00PM ET",15.130,"MEM"
"SG/SF","Josh Jackson",4100,"MEM@PHO 12/26/2017 09:00PM ET",17.579,"PHO"
"PF","Maxi Kleber",4100,"TOR@DAL 12/26/2017 07:00PM ET",12.616,"DAL"
"PF/C","Bam Adebayo",4100,"ORL@MIA 12/26/2017 07:30PM ET",16.385,"MIA"
"SG/SF","Wesley Johnson",4100,"SAC@LAC 12/26/2017 10:30PM ET",17.045,"LAC"
"PG/SG","Garrett Temple",4100,"SAC@LAC 12/26/2017 10:30PM ET",16.524,"SAC"
"PG/SG","Frank Mason III",4100,"SAC@LAC 12/26/2017 10:30PM ET",15.840,"SAC"
"SF/PF","Chandler Parsons",4000,"MEM@PHO 12/26/2017 09:00PM ET",17.510,"MEM"
"PG/SG","Seth Curry",4000,"TOR@DAL 12/26/2017 07:00PM ET",0,"DAL"
"SG/SF","Bogdan Bogdanovic",4000,"SAC@LAC 12/26/2017 10:30PM ET",18.888,"SAC"
"SG/SF","David Nwaba",4000,"CHI@MIL 12/26/2017 08:00PM ET",19.125,"CHI"
"SG/SF","Manu Ginobili",4000,"BKN@SA 12/26/2017 08:30PM ET",16.598,"SA"
"SF/PF","Anthony Tolliver",3900,"IND@DET 12/26/2017 07:00PM ET",14.457,"DET"
"SF/PF","Justise Winslow",3900,"ORL@MIA 12/26/2017 07:30PM ET",18.000,"MIA"
"SG/SF","Wayne Ellington",3900,"ORL@MIA 12/26/2017 07:30PM ET",16.742,"MIA"
"PG/SG","Jerian Grant",3900,"CHI@MIL 12/26/2017 08:00PM ET",20.758,"CHI"
"PG","Patty Mills",3900,"BKN@SA 12/26/2017 08:30PM ET",18.809,"SA"
"SG/SF","Reggie Bullock",3800,"IND@DET 12/26/2017 07:00PM ET",10.875,"DET"
"PG","Ish Smith",3800,"IND@DET 12/26/2017 07:00PM ET",18.289,"DET"
"SG/SF","Dillon Brooks",3800,"MEM@PHO 12/26/2017 09:00PM ET",15.818,"MEM"
"SG","Troy Daniels",3800,"MEM@PHO 12/26/2017 09:00PM ET",12.121,"PHO"
"PF/C","Jakob Poeltl",3800,"TOR@DAL 12/26/2017 07:00PM ET",16.355,"TOR"
"PF","Pascal Siakam",3800,"TOR@DAL 12/26/2017 07:00PM ET",17.850,"TOR"
"PG/SG","Delon Wright",3800,"TOR@DAL 12/26/2017 07:00PM ET",16.816,"TOR"
"PG/SG","D.J. Augustin",3800,"ORL@MIA 12/26/2017 07:30PM ET",16.972,"ORL"
"PF/C","Bismack Biyombo",3800,"ORL@MIA 12/26/2017 07:30PM ET",11.949,"ORL"
"PG","Emmanuel Mudiay",3800,"UTA@DEN 12/26/2017 09:00PM ET",17.792,"DEN"
"SG/SF","Torrey Craig",3800,"UTA@DEN 12/26/2017 09:00PM ET",12.833,"DEN"
"SG/SF","Tony Snell",3800,"CHI@MIL 12/26/2017 08:00PM ET",15.817,"MIL"
"SG/SF","Joe Harris",3800,"BKN@SA 12/26/2017 08:30PM ET",17.592,"BKN"
"PG","Cory Joseph",3700,"IND@DET 12/26/2017 07:00PM ET",17.803,"IND"
"SG/SF","C.J. Miles",3700,"TOR@DAL 12/26/2017 07:00PM ET",16.365,"TOR"
"SF/PF","OG Anunoby",3700,"TOR@DAL 12/26/2017 07:00PM ET",13.169,"TOR"
"SG/SF","Joe Johnson",3700,"UTA@DEN 12/26/2017 09:00PM ET",12.054,"UTA"
"SF/PF","Jamil Wilson",3700,"SAC@LAC 12/26/2017 10:30PM ET",11.946,"LAC"
"SG","C.J. Williams",3700,"SAC@LAC 12/26/2017 10:30PM ET",9.947,"LAC"
"SG/SF","Glenn Robinson III",3600,"IND@DET 12/26/2017 07:00PM ET",0,"IND"
"PG/SG","Langston Galloway",3600,"IND@DET 12/26/2017 07:00PM ET",12.043,"DET"
"SG","Luke Kennard",3600,"IND@DET 12/26/2017 07:00PM ET",11.269,"DET"
"PG","Mario Chalmers",3600,"MEM@PHO 12/26/2017 09:00PM ET",18.266,"MEM"
"PG","Tyler Ulis",3600,"MEM@PHO 12/26/2017 09:00PM ET",17.199,"PHO"
"PF/C","Brandan Wright",3600,"MEM@PHO 12/26/2017 09:00PM ET",13.181,"MEM"
"PG/SG","Devin Harris",3600,"TOR@DAL 12/26/2017 07:00PM ET",16.045,"DAL"
"PF/C","Marreese Speights",3600,"ORL@MIA 12/26/2017 07:30PM ET",11.813,"ORL"
"PF","Adreian Payne",3600,"ORL@MIA 12/26/2017 07:30PM ET",6.850,"ORL"
"SF/PF","Jonas Jerebko",3600,"UTA@DEN 12/26/2017 09:00PM ET",14.164,"UTA"
"PF/C","Ekpe Udoh",3600,"UTA@DEN 12/26/2017 09:00PM ET",12.073,"UTA"
"PF/C","Kenneth Faried",3600,"UTA@DEN 12/26/2017 09:00PM ET",15.590,"DEN"
"SF/PF","Sam Dekker",3600,"SAC@LAC 12/26/2017 10:30PM ET",9.723,"LAC"
"PF/C","Marquese Chriss",3500,"MEM@PHO 12/26/2017 09:00PM ET",16.536,"PHO"
"PF/C","Jarell Martin",3500,"MEM@PHO 12/26/2017 09:00PM ET",11.202,"MEM"
"PG","Fred VanVleet",3500,"TOR@DAL 12/26/2017 07:00PM ET",14.726,"TOR"
"SG/SF","Norman Powell",3500,"TOR@DAL 12/26/2017 07:00PM ET",15.269,"TOR"
"SG/SF","Terrence Ross",3500,"ORL@MIA 12/26/2017 07:30PM ET",18.795,"ORL"
"SG/SF","Thabo Sefolosha",3500,"UTA@DEN 12/26/2017 09:00PM ET",17.359,"UTA"
"C","Kosta Koufos",3500,"SAC@LAC 12/26/2017 10:30PM ET",16.320,"SAC"
"PF/C","Montrezl Harrell",3500,"SAC@LAC 12/26/2017 10:30PM ET",12.962,"LAC"
"PG/SG","Bryn Forbes",3500,"BKN@SA 12/26/2017 08:30PM ET",11.598,"SA"
"C","Jahlil Okafor",3500,"BKN@SA 12/26/2017 08:30PM ET",13.750,"BKN"
"C","Tyler Zeller",3500,"BKN@SA 12/26/2017 08:30PM ET",16.802,"BKN"
"SF/PF","Dragan Bender",3400,"MEM@PHO 12/26/2017 09:00PM ET",12.679,"PHO"
"PG/SG","Shelvin Mack",3400,"ORL@MIA 12/26/2017 07:30PM ET",13.538,"ORL"
"SG/SF","Arron Afflalo",3400,"ORL@MIA 12/26/2017 07:30PM ET",5.310,"ORL"
"PG","Raul Neto",3400,"UTA@DEN 12/26/2017 09:00PM ET",9.847,"UTA"
"PG","Jawun Evans",3400,"SAC@LAC 12/26/2017 10:30PM ET",11.470,"LAC"
"PF/C","Thon Maker",3400,"CHI@MIL 12/26/2017 08:00PM ET",12.452,"MIL"
"SF/PF","Davis Bertans",3400,"BKN@SA 12/26/2017 08:30PM ET",9.181,"SA"
"SG","Brandon Paul",3400,"BKN@SA 12/26/2017 08:30PM ET",8.225,"SA"
"PG/SG","Nik Stauskas",3400,"BKN@SA 12/26/2017 08:30PM ET",8.114,"BKN"
"PF/C","Jarrett Allen",3400,"BKN@SA 12/26/2017 08:30PM ET",13.391,"BKN"
"C","Boban Marjanovic",3300,"IND@DET 12/26/2017 07:00PM ET",10.000,"DET"
"C","Lucas Nogueira",3300,"TOR@DAL 12/26/2017 07:00PM ET",11.265,"TOR"
"SF/PF","Jonathan Isaac",3300,"ORL@MIA 12/26/2017 07:30PM ET",14.482,"ORL"
"SF/PF","Juancho Hernangomez",3300,"UTA@DEN 12/26/2017 09:00PM ET",7.868,"DEN"
"PF/C","Skal Labissiere",3300,"SAC@LAC 12/26/2017 10:30PM ET",14.466,"SAC"
"SF/PF","Jakarr Sampson",3300,"SAC@LAC 12/26/2017 10:30PM ET",13.750,"SAC"
"SG/SF","DeAndre Liggins",3300,"CHI@MIL 12/26/2017 08:00PM ET",7.446,"MIL"
"SG/SF","Paul Zipser",3300,"CHI@MIL 12/26/2017 08:00PM ET",9.810,"CHI"
"PF/C","Quincy Acy",3300,"BKN@SA 12/26/2017 08:30PM ET",11.889,"BKN"
"PF/C","Al Jefferson",3200,"IND@DET 12/26/2017 07:00PM ET",15.500,"IND"
"SG/SF","Ben McLemore",3200,"MEM@PHO 12/26/2017 09:00PM ET",11.952,"MEM"
"SG/SF","James Ennis III",3200,"MEM@PHO 12/26/2017 09:00PM ET",14.008,"MEM"
"PF","Jared Dudley",3200,"MEM@PHO 12/26/2017 09:00PM ET",10.875,"PHO"
"SG/SF","Wes Iwundu",3200,"ORL@MIA 12/26/2017 07:30PM ET",6.953,"ORL"
"SG","Malik Beasley",3200,"UTA@DEN 12/26/2017 09:00PM ET",6.845,"DEN"
"SF/PF","Mirza Teletovic",3200,"CHI@MIL 12/26/2017 08:00PM ET",13.175,"MIL"
"PG/SG","Matthew Dellavedova",3200,"CHI@MIL 12/26/2017 08:00PM ET",12.203,"MIL"
"PG/SG","Sean Kilpatrick",3200,"CHI@MIL 12/26/2017 08:00PM ET",10.028,"MIL"
"PG/SG","Isaiah Whitehead",3200,"BKN@SA 12/26/2017 08:30PM ET",13.750,"BKN"
"PF/C","Dwight Powell",3100,"TOR@DAL 12/26/2017 07:00PM ET",16.083,"DAL"
"SG/SF","Vince Carter",3100,"SAC@LAC 12/26/2017 10:30PM ET",8.563,"SAC"
"PG","Antonio Blakeney",3100,"CHI@MIL 12/26/2017 08:00PM ET",10.682,"CHI"
"PF/C","Ike Anigbogu",3000,"IND@DET 12/26/2017 07:00PM ET",2.000,"IND"
"SF/PF","TJ Leaf",3000,"IND@DET 12/26/2017 07:00PM ET",6.375,"IND"
"PG","Edmond Sumner",3000,"IND@DET 12/26/2017 07:00PM ET",0,"IND"
"PG/SG","Joe Young",3000,"IND@DET 12/26/2017 07:00PM ET",4.103,"IND"
"SG/SF","Damien Wilkins",3000,"IND@DET 12/26/2017 07:00PM ET",2.700,"IND"
"SF","Alex Poythress",3000,"IND@DET 12/26/2017 07:00PM ET",1.844,"IND"
"PF/C","Eric Moreland",3000,"IND@DET 12/26/2017 07:00PM ET",9.036,"DET"
"PF/C","Jon Leuer",3000,"IND@DET 12/26/2017 07:00PM ET",11.813,"DET"
"PG","Dwight Buycks",3000,"IND@DET 12/26/2017 07:00PM ET",0,"DET"
"SF","Luis Montero",3000,"IND@DET 12/26/2017 07:00PM ET",0,"DET"
"PF/C","Henry Ellenson",3000,"IND@DET 12/26/2017 07:00PM ET",8.773,"DET"
"PF","Vince Hunter",3000,"MEM@PHO 12/26/2017 09:00PM ET",3.750,"MEM"
"PG/SG","Wayne Selden Jr.",3000,"MEM@PHO 12/26/2017 09:00PM ET",8.250,"MEM"
"PF/C","Ivan Rabb",3000,"MEM@PHO 12/26/2017 09:00PM ET",1.583,"MEM"
"PF/C","Deyonta Davis",3000,"MEM@PHO 12/26/2017 09:00PM ET",9.525,"MEM"
"SG","Kobi Simmons",3000,"MEM@PHO 12/26/2017 09:00PM ET",6.600,"MEM"
"PG/SG","Brandon Knight",3000,"MEM@PHO 12/26/2017 09:00PM ET",0,"PHO"
"PF","Alec Peters",3000,"MEM@PHO 12/26/2017 09:00PM ET",3.750,"PHO"
"C","Alan Williams",3000,"MEM@PHO 12/26/2017 09:00PM ET",0,"PHO"
"SG/SF","Davon Reed",3000,"MEM@PHO 12/26/2017 09:00PM ET",0,"PHO"
"SG/SF","Danuel House",3000,"MEM@PHO 12/26/2017 09:00PM ET",7.107,"PHO"
"PF","Malcolm Miller",3000,"TOR@DAL 12/26/2017 07:00PM ET",0.000,"TOR"
"PF","Alfonzo McKinnie",3000,"TOR@DAL 12/26/2017 07:00PM ET",2.528,"TOR"
"SF","Bruno Caboclo",3000,"TOR@DAL 12/26/2017 07:00PM ET",2.375,"TOR"
"PG","Lorenzo Brown",3000,"TOR@DAL 12/26/2017 07:00PM ET",3.688,"TOR"
"PF/C","Josh McRoberts",3000,"TOR@DAL 12/26/2017 07:00PM ET",0,"DAL"
"PF","Nerlens Noel",3000,"TOR@DAL 12/26/2017 07:00PM ET",12.132,"DAL"
"PF/C","Johnathan Motley",3000,"TOR@DAL 12/26/2017 07:00PM ET",7.250,"DAL"
"SG","Kyle Collinsworth",3000,"TOR@DAL 12/26/2017 07:00PM ET",5.750,"DAL"
"C","Salah Mejri",3000,"TOR@DAL 12/26/2017 07:00PM ET",11.741,"DAL"
"SF","Dorian Finney-Smith",3000,"TOR@DAL 12/26/2017 07:00PM ET",5.875,"DAL"
"SG/SF","Jamel Artis",3000,"ORL@MIA 12/26/2017 07:30PM ET",3.958,"ORL"
"PF/C","Khem Birch",3000,"ORL@MIA 12/26/2017 07:30PM ET",2.000,"ORL"
"PG/SG","Derrick Walton Jr.",3000,"ORL@MIA 12/26/2017 07:30PM ET",4.075,"MIA"
"C","A.J. Hammons",3000,"ORL@MIA 12/26/2017 07:30PM ET",0,"MIA"
"SG","Matt Williams Jr.",3000,"ORL@MIA 12/26/2017 07:30PM ET",0.750,"MIA"
"SF/PF","Okaro White",3000,"ORL@MIA 12/26/2017 07:30PM ET",8.450,"MIA"
"SG/SF","Rodney McGruder",3000,"ORL@MIA 12/26/2017 07:30PM ET",0,"MIA"
"PF/C","Udonis Haslem",3000,"ORL@MIA 12/26/2017 07:30PM ET",1.964,"MIA"
"SF/PF","Erik McCree",3000,"UTA@DEN 12/26/2017 09:00PM ET",0,"UTA"
"SF","Royce O'Neale",3000,"UTA@DEN 12/26/2017 09:00PM ET",7.110,"UTA"
"C","Tony Bradley",3000,"UTA@DEN 12/26/2017 09:00PM ET",2.583,"UTA"
"PG/SG","Dante Exum",3000,"UTA@DEN 12/26/2017 09:00PM ET",0.000,"UTA"
"PF","Tyler Lydon",3000,"UTA@DEN 12/26/2017 09:00PM ET",0.000,"DEN"
"PG","Monte Morris",3000,"UTA@DEN 12/26/2017 09:00PM ET",1.500,"DEN"
"PF/C","Darrell Arthur",3000,"UTA@DEN 12/26/2017 09:00PM ET",3.938,"DEN"
"SF/PF","Richard Jefferson",3000,"UTA@DEN 12/26/2017 09:00PM ET",3.219,"DEN"
"PG","Nazareth Mitrou-Long",3000,"UTA@DEN 12/26/2017 09:00PM ET",0,"UTA"
"SG/SF","Justin Jackson",3000,"SAC@LAC 12/26/2017 10:30PM ET",9.370,"SAC"
"C","Georgios Papagiannis",3000,"SAC@LAC 12/26/2017 10:30PM ET",7.167,"SAC"
"PF/C","Harry Giles",3000,"SAC@LAC 12/26/2017 10:30PM ET",0,"SAC"
"SG/SF","Malachi Richardson",3000,"SAC@LAC 12/26/2017 10:30PM ET",6.367,"SAC"
"PF","Jack Cooley",3000,"SAC@LAC 12/26/2017 10:30PM ET",4.750,"SAC"
"C","Willie Reed",3000,"SAC@LAC 12/26/2017 10:30PM ET",10.000,"LAC"
"PG/SG","Patrick Beverley",3000,"SAC@LAC 12/26/2017 10:30PM ET",25.977,"LAC"
"SG","Sindarius Thornwell",3000,"SAC@LAC 12/26/2017 10:30PM ET",8.342,"LAC"
"PF/C","Brice Johnson",3000,"SAC@LAC 12/26/2017 10:30PM ET",5.969,"LAC"
"SG/SF","Rashad Vaughn",3000,"CHI@MIL 12/26/2017 08:00PM ET",7.433,"MIL"
"PG/SG","Jason Terry",3000,"CHI@MIL 12/26/2017 08:00PM ET",5.972,"MIL"
"SG","Sterling Brown",3000,"CHI@MIL 12/26/2017 08:00PM ET",5.275,"MIL"
"PF","Joel Bolomboy",3000,"CHI@MIL 12/26/2017 08:00PM ET",3.500,"MIL"
"PF/C","D.J. Wilson",3000,"CHI@MIL 12/26/2017 08:00PM ET",1.591,"MIL"
"PG/SG","Cameron Payne",3000,"CHI@MIL 12/26/2017 08:00PM ET",0,"CHI"
"PF/C","Cristiano Felicio",3000,"CHI@MIL 12/26/2017 08:00PM ET",8.630,"CHI"
"SG/SF","Quincy Pondexter",3000,"CHI@MIL 12/26/2017 08:00PM ET",5.347,"CHI"
"PG","Ryan Arcidiacono",3000,"CHI@MIL 12/26/2017 08:00PM ET",1.500,"CHI"
"SG/SF","Darrun Hilliard",3000,"BKN@SA 12/26/2017 08:30PM ET",3.300,"SA"
"PF","Matt Costello",3000,"BKN@SA 12/26/2017 08:30PM ET",12.250,"SA"
"PF/C","Joffrey Lauvergne",3000,"BKN@SA 12/26/2017 08:30PM ET",10.132,"SA"
"PG","Derrick White",3000,"BKN@SA 12/26/2017 08:30PM ET",6.650,"SA"
"PG","Milton Doyle",3000,"BKN@SA 12/26/2017 08:30PM ET",0,"BKN"
"PG/SG","Jeremy Lin",3000,"BKN@SA 12/26/2017 08:30PM ET",23.000,"BKN"
"PG","Jacob Wiley",3000,"BKN@SA 12/26/2017 08:30PM ET",4.650,"BKN"
"C","Timofey Mozgov",3000,"BKN@SA 12/26/2017 08:30PM ET",10.227,"BKN"
