"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","DeAndre Jordan",6800,"LAC@CLE 11/17/2017 07:30PM ET",30.577,"LAC"
"PG","Jeff Teague",6800,"MIN@DAL 11/17/2017 08:30PM ET",32.482,"MIN"
"SF/PF","Carmelo Anthony",6800,"OKC@SA 11/17/2017 08:00PM ET",34.115,"OKC"
"SF/PF","Kyle Kuzma",6700,"PHO@LAL 11/17/2017 10:30PM ET",27.233,"LAL"
"PG","Goran Dragic",6700,"MIA@WAS 11/17/2017 07:00PM ET",33.571,"MIA"
"SG/SF","Tim Hardaway Jr.",6700,"NY@TOR 11/17/2017 07:30PM ET",30.875,"NY"
"PG","Isaiah Thomas",6600,"LAC@CLE 11/17/2017 07:30PM ET",0,"CLE"
"PG/SG","Lou Williams",6600,"LAC@CLE 11/17/2017 07:30PM ET",28.250,"LAC"
"SF/PF","Andrew Wiggins",6600,"MIN@DAL 11/17/2017 08:30PM ET",29.911,"MIN"
"SF/PF","T.J. Warren",6500,"PHO@LAL 11/17/2017 10:30PM ET",30.467,"PHO"
"PG","Ricky Rubio",6500,"UTA@BKN 11/17/2017 07:30PM ET",29.250,"UTA"
"PG/SG","Donovan Mitchell",6500,"UTA@BKN 11/17/2017 07:30PM ET",25.217,"UTA"
"PG/SG","Jrue Holiday",6500,"NO@DEN 11/17/2017 10:30PM ET",32.300,"NO"
"PF/C","Enes Kanter",6500,"NY@TOR 11/17/2017 07:30PM ET",30.518,"NY"
"SF/PF","Tobias Harris",6400,"DET@IND 11/17/2017 07:00PM ET",30.893,"DET"
"PG/SG","Avery Bradley",6400,"DET@IND 11/17/2017 07:00PM ET",27.679,"DET"
"SG/SF","Brandon Ingram",6300,"PHO@LAL 11/17/2017 10:30PM ET",27.683,"LAL"
"SF/PF","Harrison Barnes",6300,"MIN@DAL 11/17/2017 08:30PM ET",32.050,"DAL"
"PF","Lauri Markkanen",6300,"CHA@CHI 11/17/2017 08:00PM ET",30.083,"CHI"
"SF/PF","Otto Porter",6200,"MIA@WAS 11/17/2017 07:00PM ET",34.019,"WAS"
"PF","Bobby Portis",6200,"CHA@CHI 11/17/2017 08:00PM ET",32.813,"CHI"
"SF/PF","Thaddeus Young",6100,"DET@IND 11/17/2017 07:00PM ET",26.800,"IND"
"PG","Reggie Jackson",6100,"DET@IND 11/17/2017 07:00PM ET",30.071,"DET"
"PF/C","Pau Gasol",6100,"OKC@SA 11/17/2017 08:00PM ET",29.100,"SA"
"PG","Darren Collison",6000,"DET@IND 11/17/2017 07:00PM ET",28.633,"IND"
"SF/PF","Rondae Hollis-Jefferson",6000,"UTA@BKN 11/17/2017 07:30PM ET",27.231,"BKN"
"PG/SG","Dennis Smith Jr.",6000,"MIN@DAL 11/17/2017 08:30PM ET",29.423,"DAL"
"SG/SF","Justin Holiday",6000,"CHA@CHI 11/17/2017 08:00PM ET",27.318,"CHI"
"SG/SF","Nicolas Batum",6000,"CHA@CHI 11/17/2017 08:00PM ET",33.750,"CHA"
"PF/C","Derrick Favors",5900,"UTA@BKN 11/17/2017 07:30PM ET",22.733,"UTA"
"SG/SF","Dion Waiters",5900,"MIA@WAS 11/17/2017 07:00PM ET",27.208,"MIA"
"PF/C","Domantas Sabonis",5800,"DET@IND 11/17/2017 07:00PM ET",29.942,"IND"
"PG/SG","Patrick Beverley",5800,"LAC@CLE 11/17/2017 07:30PM ET",26.375,"LAC"
"PF","James Johnson",5800,"MIA@WAS 11/17/2017 07:00PM ET",28.308,"MIA"
"SG/SF","Will Barton",5800,"NO@DEN 11/17/2017 10:30PM ET",29.625,"DEN"
"SF","Danilo Gallinari",5700,"LAC@CLE 11/17/2017 07:30PM ET",24.806,"LAC"
"C","Steven Adams",5700,"OKC@SA 11/17/2017 08:00PM ET",29.682,"OKC"
"SF/PF","Larry Nance Jr.",5600,"PHO@LAL 11/17/2017 10:30PM ET",25.250,"LAL"
"SG","Kentavious Caldwell-Pope",5600,"PHO@LAL 11/17/2017 10:30PM ET",25.346,"LAL"
"SF/PF","DeMarre Carroll",5600,"UTA@BKN 11/17/2017 07:30PM ET",27.808,"BKN"
"PG/SG","Austin Rivers",5600,"LAC@CLE 11/17/2017 07:30PM ET",23.365,"LAC"
"C","Brook Lopez",5500,"PHO@LAL 11/17/2017 10:30PM ET",27.350,"LAL"
"PG/SG","Spencer Dinwiddie",5500,"UTA@BKN 11/17/2017 07:30PM ET",22.107,"BKN"
"SG/SF","Joe Ingles",5400,"UTA@BKN 11/17/2017 07:30PM ET",24.933,"UTA"
"SG/SF","Rodney Hood",5400,"UTA@BKN 11/17/2017 07:30PM ET",24.212,"UTA"
"PF/C","Taj Gibson",5300,"MIN@DAL 11/17/2017 08:30PM ET",24.804,"MIN"
"C","Robin Lopez",5300,"CHA@CHI 11/17/2017 08:00PM ET",25.750,"CHI"
"SG/SF","Jeremy Lamb",5300,"CHA@CHI 11/17/2017 08:00PM ET",29.462,"CHA"
"SG/SF","Buddy Hield",5200,"POR@SAC 11/17/2017 10:00PM ET",23.179,"SAC"
"C","Marcin Gortat",5200,"MIA@WAS 11/17/2017 07:00PM ET",24.946,"WAS"
"SG","Gary Harris",5200,"NO@DEN 11/17/2017 10:30PM ET",24.542,"DEN"
"SF/PF","Rudy Gay",5200,"OKC@SA 11/17/2017 08:00PM ET",23.950,"SA"
"PF/C","Serge Ibaka",5200,"NY@TOR 11/17/2017 07:30PM ET",23.327,"TOR"
"PF/C","Julius Randle",5100,"PHO@LAL 11/17/2017 10:30PM ET",23.750,"LAL"
"PF/C","Alex Len",5100,"PHO@LAL 11/17/2017 10:30PM ET",22.232,"PHO"
"PG/SG","Jordan Clarkson",5100,"PHO@LAL 11/17/2017 10:30PM ET",24.833,"LAL"
"PF/C","Nikola Mirotic",5100,"CHA@CHI 11/17/2017 08:00PM ET",0,"CHI"
"C","Jonas Valanciunas",5100,"NY@TOR 11/17/2017 07:30PM ET",22.850,"TOR"
"PG","De'Aaron Fox",5000,"POR@SAC 11/17/2017 10:00PM ET",22.964,"SAC"
"PG/SG","Kris Dunn",5000,"CHA@CHI 11/17/2017 08:00PM ET",23.938,"CHI"
"PF/C","Zach Randolph",4900,"POR@SAC 11/17/2017 10:00PM ET",24.271,"SAC"
"PG/SG","Jerian Grant",4800,"CHA@CHI 11/17/2017 08:00PM ET",23.417,"CHI"
"PG/SG","Dwyane Wade",4700,"LAC@CLE 11/17/2017 07:30PM ET",21.411,"CLE"
"PG/SG","Jamal Murray",4700,"NO@DEN 11/17/2017 10:30PM ET",21.429,"DEN"
"SF/PF","Al-Farouq Aminu",4600,"POR@SAC 11/17/2017 10:00PM ET",24.028,"POR"
"SF/PF","Markieff Morris",4600,"MIA@WAS 11/17/2017 07:00PM ET",17.929,"WAS"
"SG/SF","Josh Richardson",4600,"MIA@WAS 11/17/2017 07:00PM ET",21.161,"MIA"
"SG/SF","Wesley Matthews",4600,"MIN@DAL 11/17/2017 08:30PM ET",22.450,"DAL"
"C","Tyson Chandler",4500,"PHO@LAL 11/17/2017 10:30PM ET",21.096,"PHO"
"SG/SF","Bojan Bogdanovic",4500,"DET@IND 11/17/2017 07:00PM ET",21.467,"IND"
"PF/C","Trevor Booker",4500,"UTA@BKN 11/17/2017 07:30PM ET",23.150,"BKN"
"PG","Derrick Rose",4500,"LAC@CLE 11/17/2017 07:30PM ET",19.786,"CLE"
"SG/SF","Kelly Oubre Jr.",4500,"MIA@WAS 11/17/2017 07:00PM ET",23.536,"WAS"
"PG/SG","Zach LaVine",4500,"CHA@CHI 11/17/2017 08:00PM ET",0,"CHI"
"PG/SF","Kyle Anderson",4500,"OKC@SA 11/17/2017 08:00PM ET",23.117,"SA"
"SG/SF","Stanley Johnson",4400,"DET@IND 11/17/2017 07:00PM ET",17.205,"DET"
"SG/SF","Allen Crabbe",4400,"UTA@BKN 11/17/2017 07:30PM ET",20.482,"BKN"
"SG/SF","Evan Turner",4400,"POR@SAC 11/17/2017 10:00PM ET",21.232,"POR"
"PG/SG","Tyler Johnson",4400,"MIA@WAS 11/17/2017 07:00PM ET",19.769,"MIA"
"SF/PF","Wilson Chandler",4400,"NO@DEN 11/17/2017 10:30PM ET",19.089,"DEN"
"PG","Rajon Rondo",4400,"NO@DEN 11/17/2017 10:30PM ET",12.250,"NO"
"PG","Emmanuel Mudiay",4400,"NO@DEN 11/17/2017 10:30PM ET",21.304,"DEN"
"SG/SF","Danny Green",4400,"OKC@SA 11/17/2017 08:00PM ET",21.661,"SA"
"PG","Patty Mills",4400,"OKC@SA 11/17/2017 08:00PM ET",18.917,"SA"
"SG/SF","J.R. Smith",4300,"LAC@CLE 11/17/2017 07:30PM ET",17.267,"CLE"
"PF/C","Willie Cauley-Stein",4300,"POR@SAC 11/17/2017 10:00PM ET",21.143,"SAC"
"PF/C","Kelly Olynyk",4300,"MIA@WAS 11/17/2017 07:00PM ET",20.786,"MIA"
"PG/SG","J.J. Barea",4300,"MIN@DAL 11/17/2017 08:30PM ET",23.700,"DAL"
"SG/SF","Denzel Valentine",4300,"CHA@CHI 11/17/2017 08:00PM ET",21.563,"CHI"
"SF/PF","Jerami Grant",4300,"OKC@SA 11/17/2017 08:00PM ET",20.411,"OKC"
"PG","Dejounte Murray",4300,"OKC@SA 11/17/2017 08:00PM ET",20.633,"SA"
"SG/SF","Courtney Lee",4300,"NY@TOR 11/17/2017 07:30PM ET",23.482,"NY"
"PG","Tyler Ulis",4200,"PHO@LAL 11/17/2017 10:30PM ET",15.089,"PHO"
"PG","Mike James",4200,"PHO@LAL 11/17/2017 10:30PM ET",23.250,"PHO"
"SG/SF","Caris LeVert",4200,"UTA@BKN 11/17/2017 07:30PM ET",21.554,"BKN"
"SG/SF","Thabo Sefolosha",4200,"UTA@BKN 11/17/2017 07:30PM ET",17.850,"UTA"
"PF/C","Dirk Nowitzki",4200,"MIN@DAL 11/17/2017 08:30PM ET",20.750,"DAL"
"SF","Michael Kidd-Gilchrist",4200,"CHA@CHI 11/17/2017 08:00PM ET",16.250,"CHA"
"PF/C","Greg Monroe",4100,"PHO@LAL 11/17/2017 10:30PM ET",13.950,"PHO"
"PF/C","Marquese Chriss",4100,"PHO@LAL 11/17/2017 10:30PM ET",19.200,"PHO"
"SG/SF","E'Twaun Moore",4100,"NO@DEN 11/17/2017 10:30PM ET",21.350,"NO"
"SF/PF","Jeff Green",4000,"LAC@CLE 11/17/2017 07:30PM ET",18.117,"CLE"
"PG/SG","Milos Teodosic",4000,"LAC@CLE 11/17/2017 07:30PM ET",13.125,"LAC"
"PG/SG","George Hill",4000,"POR@SAC 11/17/2017 10:00PM ET",17.958,"SAC"
"SF/PF","Justise Winslow",4000,"MIA@WAS 11/17/2017 07:00PM ET",17.536,"MIA"
"PF/C","Frank Kaminsky",4000,"CHA@CHI 11/17/2017 08:00PM ET",20.396,"CHA"
"PG/SG","David Nwaba",4000,"CHA@CHI 11/17/2017 08:00PM ET",18.313,"CHI"
"C","Joakim Noah",4000,"NY@TOR 11/17/2017 07:30PM ET",0,"NY"
"SF/PF","Jonas Jerebko",3900,"UTA@BKN 11/17/2017 07:30PM ET",9.375,"UTA"
"SF/PF","Jae Crowder",3900,"LAC@CLE 11/17/2017 07:30PM ET",15.833,"CLE"
"PG/SG","Seth Curry",3900,"MIN@DAL 11/17/2017 08:30PM ET",0,"DAL"
"SF/PF","Marvin Williams",3900,"CHA@CHI 11/17/2017 08:00PM ET",18.288,"CHA"
"SG/SF","Paul Zipser",3900,"CHA@CHI 11/17/2017 08:00PM ET",11.591,"CHI"
"PG/SG","Bryn Forbes",3900,"OKC@SA 11/17/2017 08:00PM ET",11.036,"SA"
"SG/SF","Glenn Robinson III",3800,"DET@IND 11/17/2017 07:00PM ET",0,"IND"
"SF/PF","Wesley Johnson",3800,"LAC@CLE 11/17/2017 07:30PM ET",14.192,"LAC"
"PF/C","Tristan Thompson",3800,"LAC@CLE 11/17/2017 07:30PM ET",13.781,"CLE"
"PF","Caleb Swanigan",3800,"POR@SAC 11/17/2017 10:00PM ET",9.250,"POR"
"PG/SG","Yogi Ferrell",3800,"MIN@DAL 11/17/2017 08:30PM ET",19.050,"DAL"
"C","Cody Zeller",3800,"CHA@CHI 11/17/2017 08:00PM ET",19.500,"CHA"
"PG/SG","Malik Monk",3800,"CHA@CHI 11/17/2017 08:00PM ET",16.250,"CHA"
"PG/SG","Jameer Nelson",3800,"NO@DEN 11/17/2017 10:30PM ET",18.519,"NO"
"SG/SF","Manu Ginobili",3800,"OKC@SA 11/17/2017 08:00PM ET",16.667,"SA"
"SF/PF","OG Anunoby",3800,"NY@TOR 11/17/2017 07:30PM ET",13.321,"TOR"
"PG/SG","Frank Ntilikina",3800,"NY@TOR 11/17/2017 07:30PM ET",17.375,"NY"
"SG/SF","C.J. Miles",3800,"NY@TOR 11/17/2017 07:30PM ET",16.923,"TOR"
"SF/PF","Anthony Tolliver",3700,"DET@IND 11/17/2017 07:00PM ET",15.318,"DET"
"PF/C","Skal Labissiere",3700,"POR@SAC 11/17/2017 10:00PM ET",17.196,"SAC"
"SG/SF","Bogdan Bogdanovic",3700,"POR@SAC 11/17/2017 10:00PM ET",17.136,"SAC"
"PF/C","Gorgui Dieng",3700,"MIN@DAL 11/17/2017 08:30PM ET",15.932,"MIN"
"SG","Jamal Crawford",3700,"MIN@DAL 11/17/2017 08:30PM ET",15.875,"MIN"
"SF/PF","Juancho Hernangomez",3700,"NO@DEN 11/17/2017 10:30PM ET",0.000,"DEN"
"PF/C","Mason Plumlee",3700,"NO@DEN 11/17/2017 10:30PM ET",15.714,"DEN"
"PG","Tony Parker",3700,"OKC@SA 11/17/2017 08:00PM ET",0,"SA"
"SG","Brandon Paul",3700,"OKC@SA 11/17/2017 08:00PM ET",10.846,"SA"
"SG/SF","Norman Powell",3700,"NY@TOR 11/17/2017 07:30PM ET",16.542,"TOR"
"PG","Jarrett Jack",3700,"NY@TOR 11/17/2017 07:30PM ET",17.125,"NY"
"PG","Ish Smith",3600,"DET@IND 11/17/2017 07:00PM ET",19.393,"DET"
"PG","Cory Joseph",3600,"DET@IND 11/17/2017 07:00PM ET",19.617,"IND"
"SG/SF","Joe Harris",3600,"UTA@BKN 11/17/2017 07:30PM ET",16.558,"BKN"
"SG/SF","Joe Johnson",3600,"UTA@BKN 11/17/2017 07:30PM ET",11.656,"UTA"
"PG/SG","Iman Shumpert",3600,"LAC@CLE 11/17/2017 07:30PM ET",13.841,"CLE"
"SG/SF","Kyle Korver",3600,"LAC@CLE 11/17/2017 07:30PM ET",17.150,"CLE"
"PF/C","Noah Vonleh",3600,"POR@SAC 11/17/2017 10:00PM ET",13.536,"POR"
"PG/SG","Garrett Temple",3600,"POR@SAC 11/17/2017 10:00PM ET",16.462,"SAC"
"PF/C","Bam Adebayo",3600,"MIA@WAS 11/17/2017 07:00PM ET",11.219,"MIA"
"PF/C","Kyle O'Quinn",3600,"NY@TOR 11/17/2017 07:30PM ET",19.286,"NY"
"PF/C","Jakob Poeltl",3600,"NY@TOR 11/17/2017 07:30PM ET",16.286,"TOR"
"PF","Pascal Siakam",3600,"NY@TOR 11/17/2017 07:30PM ET",16.192,"TOR"
"SG/SF","Josh Jackson",3500,"PHO@LAL 11/17/2017 10:30PM ET",17.250,"PHO"
"PF/C","Al Jefferson",3500,"DET@IND 11/17/2017 07:00PM ET",16.725,"IND"
"SG/SF","Lance Stephenson",3500,"DET@IND 11/17/2017 07:00PM ET",16.433,"IND"
"PG/SG","Isaiah Whitehead",3500,"UTA@BKN 11/17/2017 07:30PM ET",9.875,"BKN"
"SF/PF","Maurice Harkless",3500,"POR@SAC 11/17/2017 10:00PM ET",16.482,"POR"
"PF/C","Ed Davis",3500,"POR@SAC 11/17/2017 10:00PM ET",18.393,"POR"
"PF/C","Jason Smith",3500,"MIA@WAS 11/17/2017 07:00PM ET",6.292,"WAS"
"PG","Tim Frazier",3500,"MIA@WAS 11/17/2017 07:00PM ET",13.500,"WAS"
"PG/SG","Devin Harris",3500,"MIN@DAL 11/17/2017 08:30PM ET",15.556,"DAL"
"SG/SF","Shabazz Muhammad",3500,"MIN@DAL 11/17/2017 08:30PM ET",8.000,"MIN"
"SF/PF","Dante Cunningham",3500,"NO@DEN 11/17/2017 10:30PM ET",13.350,"NO"
"SF/PF","Doug McDermott",3500,"NY@TOR 11/17/2017 07:30PM ET",14.214,"NY"
"PF/C","Guillermo Hernangomez",3500,"NY@TOR 11/17/2017 07:30PM ET",8.857,"NY"
"PG/SG","Delon Wright",3500,"NY@TOR 11/17/2017 07:30PM ET",16.536,"TOR"
"C","Ivica Zubac",3400,"PHO@LAL 11/17/2017 10:30PM ET",2.625,"LAL"
"PF/C","Dragan Bender",3400,"PHO@LAL 11/17/2017 10:30PM ET",14.050,"PHO"
"PF","Jared Dudley",3400,"PHO@LAL 11/17/2017 10:30PM ET",11.350,"PHO"
"C","Tyler Zeller",3400,"UTA@BKN 11/17/2017 07:30PM ET",14.917,"BKN"
"PG/SG","Sean Kilpatrick",3400,"UTA@BKN 11/17/2017 07:30PM ET",8.357,"BKN"
"PF/C","Channing Frye",3400,"LAC@CLE 11/17/2017 07:30PM ET",8.115,"CLE"
"SG/SF","Justin Jackson",3400,"POR@SAC 11/17/2017 10:00PM ET",11.054,"SAC"
"C","Ian Mahinmi",3400,"MIA@WAS 11/17/2017 07:00PM ET",9.446,"WAS"
"PF","Mike Scott",3400,"MIA@WAS 11/17/2017 07:00PM ET",14.885,"WAS"
"SG","Jodie Meeks",3400,"MIA@WAS 11/17/2017 07:00PM ET",11.125,"WAS"
"C","Nerlens Noel",3400,"MIN@DAL 11/17/2017 08:30PM ET",13.786,"DAL"
"SF/PF","Nemanja Bjelica",3400,"MIN@DAL 11/17/2017 08:30PM ET",14.589,"MIN"
"SG/SF","Dwayne Bacon",3400,"CHA@CHI 11/17/2017 08:00PM ET",14.288,"CHA"
"PF/C","Kenneth Faried",3400,"NO@DEN 11/17/2017 10:30PM ET",9.042,"DEN"
"PG/SG","Ian Clark",3400,"NO@DEN 11/17/2017 10:30PM ET",11.769,"NO"
"C","Dakari Johnson",3400,"OKC@SA 11/17/2017 08:00PM ET",9.333,"OKC"
"SG/SF","Alex Abrines",3400,"OKC@SA 11/17/2017 08:00PM ET",8.357,"OKC"
"C","Lucas Nogueira",3400,"NY@TOR 11/17/2017 07:30PM ET",13.523,"TOR"
"SF/PF","Lance Thomas",3400,"NY@TOR 11/17/2017 07:30PM ET",8.455,"NY"
"SF/PF","Michael Beasley",3400,"NY@TOR 11/17/2017 07:30PM ET",10.050,"NY"
"PG","Ramon Sessions",3400,"NY@TOR 11/17/2017 07:30PM ET",15.875,"NY"
"SG","Luke Kennard",3300,"DET@IND 11/17/2017 07:00PM ET",10.611,"DET"
"PF/C","Quincy Acy",3300,"UTA@BKN 11/17/2017 07:30PM ET",13.273,"BKN"
"PF/C","Ante Zizic",3300,"LAC@CLE 11/17/2017 07:30PM ET",4.650,"CLE"
"C","Kosta Koufos",3300,"POR@SAC 11/17/2017 10:00PM ET",16.214,"SAC"
"PG/SG","Shabazz Napier",3300,"POR@SAC 11/17/2017 10:00PM ET",12.600,"POR"
"SG/SF","Wayne Ellington",3300,"MIA@WAS 11/17/2017 07:00PM ET",11.554,"MIA"
"C","Salah Mejri",3300,"MIN@DAL 11/17/2017 08:30PM ET",15.325,"DAL"
"PF","Cheick Diallo",3300,"NO@DEN 11/17/2017 10:30PM ET",6.125,"NO"
"SF","Darius Miller",3300,"NO@DEN 11/17/2017 10:30PM ET",9.317,"NO"
"PG/SG","Raymond Felton",3300,"OKC@SA 11/17/2017 08:00PM ET",15.125,"OKC"
"SG/SF","Andre Roberson",3300,"OKC@SA 11/17/2017 08:00PM ET",13.375,"OKC"
"C","Alan Williams",3200,"PHO@LAL 11/17/2017 10:30PM ET",0,"PHO"
"C","Timofey Mozgov",3200,"UTA@BKN 11/17/2017 07:30PM ET",11.196,"BKN"
"PG/SG","Alec Burks",3200,"UTA@BKN 11/17/2017 07:30PM ET",11.893,"UTA"
"PF/C","Montrezl Harrell",3200,"LAC@CLE 11/17/2017 07:30PM ET",9.250,"LAC"
"PG/SG","Tomas Satoransky",3200,"MIA@WAS 11/17/2017 07:00PM ET",6.125,"WAS"
"PG","Michael Carter-Williams",3200,"CHA@CHI 11/17/2017 08:00PM ET",10.917,"CHA"
"PG/SG","Dante Exum",3100,"UTA@BKN 11/17/2017 07:30PM ET",0.000,"UTA"
"PF/C","Patrick Patterson",3100,"OKC@SA 11/17/2017 08:00PM ET",7.857,"OKC"
"C","Andrew Bogut",3000,"PHO@LAL 11/17/2017 10:30PM ET",8.944,"LAL"
"SF/PF","Luol Deng",3000,"PHO@LAL 11/17/2017 10:30PM ET",5.000,"LAL"
"PF/C","Thomas Bryant",3000,"PHO@LAL 11/17/2017 10:30PM ET",0,"LAL"
"PG/SG","Vander Blue",3000,"PHO@LAL 11/17/2017 10:30PM ET",1.417,"LAL"
"PG/SG","Alex Caruso",3000,"PHO@LAL 11/17/2017 10:30PM ET",4.750,"LAL"
"PG/SG","Josh Hart",3000,"PHO@LAL 11/17/2017 10:30PM ET",6.932,"LAL"
"PG/SG","Tyler Ennis",3000,"PHO@LAL 11/17/2017 10:30PM ET",5.500,"LAL"
"PG/SG","Brandon Knight",3000,"PHO@LAL 11/17/2017 10:30PM ET",0,"PHO"
"SG/SF","Corey Brewer",3000,"PHO@LAL 11/17/2017 10:30PM ET",6.867,"LAL"
"SG/SF","Davon Reed",3000,"PHO@LAL 11/17/2017 10:30PM ET",0,"PHO"
"PF","Alec Peters",3000,"PHO@LAL 11/17/2017 10:30PM ET",5.625,"PHO"
"SG","Troy Daniels",3000,"PHO@LAL 11/17/2017 10:30PM ET",6.783,"PHO"
"SF","Derrick Jones Jr.",3000,"PHO@LAL 11/17/2017 10:30PM ET",4.650,"PHO"
"C","Boban Marjanovic",3000,"DET@IND 11/17/2017 07:00PM ET",10.250,"DET"
"SF/PF","TJ Leaf",3000,"DET@IND 11/17/2017 07:00PM ET",8.482,"IND"
"PF/C","Jon Leuer",3000,"DET@IND 11/17/2017 07:00PM ET",11.813,"DET"
"PF/C","Eric Moreland",3000,"DET@IND 11/17/2017 07:00PM ET",7.159,"DET"
"PF/C","Henry Ellenson",3000,"DET@IND 11/17/2017 07:00PM ET",11.450,"DET"
"PF/C","Ike Anigbogu",3000,"DET@IND 11/17/2017 07:00PM ET",2.000,"IND"
"PG/SG","Langston Galloway",3000,"DET@IND 11/17/2017 07:00PM ET",11.577,"DET"
"PG/SG","Joe Young",3000,"DET@IND 11/17/2017 07:00PM ET",4.250,"IND"
"SG/SF","Reggie Bullock",3000,"DET@IND 11/17/2017 07:00PM ET",7.875,"DET"
"SG/SF","Damien Wilkins",3000,"DET@IND 11/17/2017 07:00PM ET",3.278,"IND"
"PG","Dwight Buycks",3000,"DET@IND 11/17/2017 07:00PM ET",0,"DET"
"PG","Edmond Sumner",3000,"DET@IND 11/17/2017 07:00PM ET",0,"IND"
"SF","Luis Montero",3000,"DET@IND 11/17/2017 07:00PM ET",0,"DET"
"SF","Alex Poythress",3000,"DET@IND 11/17/2017 07:00PM ET",2.050,"IND"
"SF/PF","Eric Griffin",3000,"UTA@BKN 11/17/2017 07:30PM ET",0.000,"UTA"
"PF/C","Jarrett Allen",3000,"UTA@BKN 11/17/2017 07:30PM ET",10.607,"BKN"
"PF/C","Tony Bradley",3000,"UTA@BKN 11/17/2017 07:30PM ET",0.625,"UTA"
"PF/C","Ekpe Udoh",3000,"UTA@BKN 11/17/2017 07:30PM ET",10.250,"UTA"
"PG/SG","Jeremy Lin",3000,"UTA@BKN 11/17/2017 07:30PM ET",23.000,"BKN"
"PG","Jacob Wiley",3000,"UTA@BKN 11/17/2017 07:30PM ET",5.813,"BKN"
"PG","Raul Neto",3000,"UTA@BKN 11/17/2017 07:30PM ET",6.938,"UTA"
"PG","Nate Wolters",3000,"UTA@BKN 11/17/2017 07:30PM ET",0,"UTA"
"SG","Yakuba Ouattara",3000,"UTA@BKN 11/17/2017 07:30PM ET",0,"BKN"
"SF","Royce O'Neale",3000,"UTA@BKN 11/17/2017 07:30PM ET",2.719,"UTA"
"C","Willie Reed",3000,"LAC@CLE 11/17/2017 07:30PM ET",13.212,"LAC"
"SF/PF","Sam Dekker",3000,"LAC@CLE 11/17/2017 07:30PM ET",4.700,"LAC"
"SF/PF","Jamil Wilson",3000,"LAC@CLE 11/17/2017 07:30PM ET",0,"LAC"
"PF/C","Brice Johnson",3000,"LAC@CLE 11/17/2017 07:30PM ET",6.125,"LAC"
