"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF/PF","Markieff Morris",4700,"WAS@CHA 11/22/2017 07:00PM ET",18.400,"WAS"
"PG/SG","Jerian Grant",4600,"CHI@LAL 11/21/2017 10:30PM ET",22.321,"CHI"
"SG/SF","Allen Crabbe",4600,"BKN@CLE 11/22/2017 07:00PM ET",22.203,"BKN"
"SF/PF","Al-Farouq Aminu",4600,"POR@PHI 11/22/2017 07:00PM ET",24.028,"POR"
"PG/SG","Zach LaVine",4500,"CHI@LAL 11/21/2017 10:30PM ET",0,"CHI"
"PG","Derrick Rose",4400,"BKN@CLE 11/22/2017 07:00PM ET",19.786,"CLE"
"SG/SF","Kelly Oubre Jr.",4400,"WAS@CHA 11/22/2017 07:00PM ET",22.235,"WAS"
"SG/SF","Evan Turner",4400,"POR@PHI 11/22/2017 07:00PM ET",18.750,"POR"
"SG/SF","J.R. Smith",4200,"BKN@CLE 11/22/2017 07:00PM ET",16.941,"CLE"
"SG/SF","Caris LeVert",4100,"BKN@CLE 11/22/2017 07:00PM ET",21.859,"BKN"
"SF","Michael Kidd-Gilchrist",4100,"WAS@CHA 11/22/2017 07:00PM ET",16.150,"CHA"
"PF/C","Richaun Holmes",4100,"POR@PHI 11/22/2017 07:00PM ET",11.958,"PHI"
"PF/C","Frank Kaminsky",4000,"WAS@CHA 11/22/2017 07:00PM ET",20.317,"CHA"
"PG","T.J. McConnell",4000,"POR@PHI 11/22/2017 07:00PM ET",19.953,"PHI"
"PG/SG","David Nwaba",3900,"CHI@LAL 11/21/2017 10:30PM ET",18.313,"CHI"
"PG/SG","Jerryd Bayless",3900,"POR@PHI 11/22/2017 07:00PM ET",18.475,"PHI"
"SG/SF","Paul Zipser",3800,"CHI@LAL 11/21/2017 10:30PM ET",10.625,"CHI"
"SF/PF","Jeff Green",3800,"BKN@CLE 11/22/2017 07:00PM ET",17.706,"CLE"
"SF/PF","Jae Crowder",3800,"BKN@CLE 11/22/2017 07:00PM ET",16.500,"CLE"
"PF/C","Tristan Thompson",3800,"BKN@CLE 11/22/2017 07:00PM ET",13.781,"CLE"
"SF/PF","Marvin Williams",3800,"WAS@CHA 11/22/2017 07:00PM ET",18.141,"CHA"
"PG/SG","Markelle Fultz",3800,"POR@PHI 11/22/2017 07:00PM ET",12.438,"PHI"
"PF","Caleb Swanigan",3700,"POR@PHI 11/22/2017 07:00PM ET",8.542,"POR"
"PG/SG","Shabazz Napier",3700,"POR@PHI 11/22/2017 07:00PM ET",14.192,"POR"
"PG/SG","Iman Shumpert",3600,"BKN@CLE 11/22/2017 07:00PM ET",13.208,"CLE"
"SG/SF","Kyle Korver",3600,"BKN@CLE 11/22/2017 07:00PM ET",17.074,"CLE"
"C","Cody Zeller",3600,"WAS@CHA 11/22/2017 07:00PM ET",18.792,"CHA"
"PG/SG","Malik Monk",3600,"WAS@CHA 11/22/2017 07:00PM ET",14.283,"CHA"
"PG","Tim Frazier",3600,"WAS@CHA 11/22/2017 07:00PM ET",13.603,"WAS"
"PF/C","Amir Johnson",3600,"POR@PHI 11/22/2017 07:00PM ET",15.107,"PHI"
"SG/SF","Joe Harris",3500,"BKN@CLE 11/22/2017 07:00PM ET",16.067,"BKN"
"PG/SG","Isaiah Whitehead",3500,"BKN@CLE 11/22/2017 07:00PM ET",9.350,"BKN"
"PF/C","Jason Smith",3500,"WAS@CHA 11/22/2017 07:00PM ET",6.214,"WAS"
"PF","Mike Scott",3500,"WAS@CHA 11/22/2017 07:00PM ET",13.817,"WAS"
"SF/PF","Maurice Harkless",3500,"POR@PHI 11/22/2017 07:00PM ET",15.632,"POR"
"PF/C","Noah Vonleh",3500,"POR@PHI 11/22/2017 07:00PM ET",16.725,"POR"
"C","Ivica Zubac",3400,"CHI@LAL 11/21/2017 10:30PM ET",1.750,"LAL"
"C","Tyler Zeller",3400,"BKN@CLE 11/22/2017 07:00PM ET",14.469,"BKN"
"PF/C","Channing Frye",3400,"BKN@CLE 11/22/2017 07:00PM ET",8.550,"CLE"
"PG/SG","Sean Kilpatrick",3400,"BKN@CLE 11/22/2017 07:00PM ET",7.444,"BKN"
"C","Ian Mahinmi",3400,"WAS@CHA 11/22/2017 07:00PM ET",8.868,"WAS"
"SG/SF","Dwayne Bacon",3400,"WAS@CHA 11/22/2017 07:00PM ET",12.906,"CHA"
"SG","Jodie Meeks",3400,"WAS@CHA 11/22/2017 07:00PM ET",10.882,"WAS"
"PF/C","Ed Davis",3400,"POR@PHI 11/22/2017 07:00PM ET",17.485,"POR"
"C","Jahlil Okafor",3400,"POR@PHI 11/22/2017 07:00PM ET",12.625,"PHI"
"PF/C","Ante Zizic",3300,"BKN@CLE 11/22/2017 07:00PM ET",4.650,"CLE"
"PF/C","Quincy Acy",3300,"BKN@CLE 11/22/2017 07:00PM ET",13.115,"BKN"
"C","Timofey Mozgov",3200,"BKN@CLE 11/22/2017 07:00PM ET",11.196,"BKN"
"PG/SG","Tomas Satoransky",3200,"WAS@CHA 11/22/2017 07:00PM ET",6.917,"WAS"
"PG","Michael Carter-Williams",3200,"WAS@CHA 11/22/2017 07:00PM ET",11.700,"CHA"
"PF/C","Meyers Leonard",3200,"POR@PHI 11/22/2017 07:00PM ET",11.400,"POR"
"SG/SF","Timothe Luwawu-Cabarrot",3100,"POR@PHI 11/22/2017 07:00PM ET",10.850,"PHI"
"PG","Antonio Blakeney",3000,"CHI@LAL 11/21/2017 10:30PM ET",9.938,"CHI"
"PG","Kay Felder",3000,"CHI@LAL 11/21/2017 10:30PM ET",8.425,"CHI"
"PG/SG","Cameron Payne",3000,"CHI@LAL 11/21/2017 10:30PM ET",0,"CHI"
"PF/C","Cristiano Felicio",3000,"CHI@LAL 11/21/2017 10:30PM ET",10.411,"CHI"
"PG","Ryan Arcidiacono",3000,"CHI@LAL 11/21/2017 10:30PM ET",1.500,"CHI"
"SG/SF","Quincy Pondexter",3000,"CHI@LAL 11/21/2017 10:30PM ET",7.271,"CHI"
"PF/C","Thomas Bryant",3000,"CHI@LAL 11/21/2017 10:30PM ET",0,"LAL"
"PG/SG","Tyler Ennis",3000,"CHI@LAL 11/21/2017 10:30PM ET",5.250,"LAL"
"PG/SG","Vander Blue",3000,"CHI@LAL 11/21/2017 10:30PM ET",0.938,"LAL"
"SF/PF","Luol Deng",3000,"CHI@LAL 11/21/2017 10:30PM ET",5.000,"LAL"
"C","Andrew Bogut",3000,"CHI@LAL 11/21/2017 10:30PM ET",8.250,"LAL"
"SG/SF","Corey Brewer",3000,"CHI@LAL 11/21/2017 10:30PM ET",7.956,"LAL"
"PG/SG","Alex Caruso",3000,"CHI@LAL 11/21/2017 10:30PM ET",4.750,"LAL"
"PG/SG","Josh Hart",3000,"CHI@LAL 11/21/2017 10:30PM ET",6.979,"LAL"
"PF/C","Jarrett Allen",3000,"BKN@CLE 11/22/2017 07:00PM ET",10.688,"BKN"
"PG/SG","Jeremy Lin",3000,"BKN@CLE 11/22/2017 07:00PM ET",23.000,"BKN"
"SG/SF","John Holland",3000,"BKN@CLE 11/22/2017 07:00PM ET",2.000,"CLE"
"SG/SF","Cedi Osman",3000,"BKN@CLE 11/22/2017 07:00PM ET",3.781,"CLE"
"PG","Jose Calderon",3000,"BKN@CLE 11/22/2017 07:00PM ET",5.500,"CLE"
"PG","London Perrantes",3000,"BKN@CLE 11/22/2017 07:00PM ET",0,"CLE"
"PG","Jacob Wiley",3000,"BKN@CLE 11/22/2017 07:00PM ET",5.813,"BKN"
"SG","Yakuba Ouattara",3000,"BKN@CLE 11/22/2017 07:00PM ET",0,"BKN"
"PF/C","Chris McCullough",3000,"WAS@CHA 11/22/2017 07:00PM ET",6.417,"WAS"
"PF/C","Johnny O'Bryant III",3000,"WAS@CHA 11/22/2017 07:00PM ET",11.000,"CHA"
"PF/C","Mangok Mathiang",3000,"WAS@CHA 11/22/2017 07:00PM ET",2.500,"CHA"
"PG/SG","Julyan Stone",3000,"WAS@CHA 11/22/2017 07:00PM ET",9.625,"CHA"
"SG/SF","Treveon Graham",3000,"WAS@CHA 11/22/2017 07:00PM ET",11.900,"CHA"
"PG","Marcus Paige",3000,"WAS@CHA 11/22/2017 07:00PM ET",2.500,"CHA"
"PF","Mike Young",3000,"WAS@CHA 11/22/2017 07:00PM ET",0,"WAS"
"SG","Devin Robinson",3000,"WAS@CHA 11/22/2017 07:00PM ET",0,"WAS"
"SG","Sheldon Mac",3000,"WAS@CHA 11/22/2017 07:00PM ET",0,"WAS"
"SF/PF","Justin Anderson",3000,"POR@PHI 11/22/2017 07:00PM ET",9.875,"PHI"
"SF/PF","Jake Layman",3000,"POR@PHI 11/22/2017 07:00PM ET",3.300,"POR"
"PF/C","Zach Collins",3000,"POR@PHI 11/22/2017 07:00PM ET",1.500,"POR"
"PG/SG","Wade Baldwin IV",3000,"POR@PHI 11/22/2017 07:00PM ET",0,"POR"
"SG/SF","Furkan Korkmaz",3000,"POR@PHI 11/22/2017 07:00PM ET",2.250,"PHI"
"SG/SF","Pat Connaughton",3000,"POR@PHI 11/22/2017 07:00PM ET",11.074,"POR"
"SG/SF","C.J. Wilcox",3000,"POR@PHI 11/22/2017 07:00PM ET",0,"POR"
"PG","Jacob Pullen",3000,"POR@PHI 11/22/2017 07:00PM ET",0.000,"PHI"
"PF","James Michael McAdoo",3000,"POR@PHI 11/22/2017 07:00PM ET",5.000,"PHI"
"PG/SF","Nik Stauskas",3000,"POR@PHI 11/22/2017 07:00PM ET",2.750,"PHI"
