Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
SG,Bradley Beal,6600,Was@Dal 08:30PM ET,33.871,Was,0,0,32.036,25.250,30.125,38.750,4.000,39.600,0.288,1.000,1.000
SG,Zach LaVine,6600,Min@Phi 07:00PM ET,31.795,Min,0,0,32.786,24.691,28.312,20.250,17.500,39.600,0.219,-4.500,205.500
C,Myles Turner,6500,Ind@Det 07:30PM ET,32.221,Ind,0,0,32.679,24.594,33.562,48.000,5.000,39.000,0.246,5.000,205.000
C,Marcin Gortat,6500,Was@Dal 08:30PM ET,32.068,Was,0,0,34.464,26.222,36.062,36.500,7.000,39.000,0.199,1.000,1.000
PG,Mike Conley,6500,Mem@LAL 10:30PM ET,34.813,Mem,0,0,35.464,26.750,32.000,39.000,28.000,39.000,0.349,-5.000,207.000
PG,George Hill,6400,Uta@Bos 07:30PM ET,32.808,Uta,0,1,37.000,18.812,27.750,7.250,24.000,38.400,0.311,5.500,200.000
PF/C,Julius Randle,6400,Mem@LAL 10:30PM ET,31.359,LAL,1,0,36.429,22.367,38.750,44.250,2.250,38.400,0.252,5.000,207.000
SF/PF,Otto Porter,6300,Was@Dal 08:30PM ET,29.386,Was,0,0,26.036,21.211,30.312,17.250,4.500,37.800,0.258,1.000,1.000
SG,Devin Booker,6300,Mia@Pho 09:00PM ET,29.044,Pho,1,0,32.821,21.987,26.625,20.250,3.000,37.800,0.193,-5.000,212.500
C,Al Horford,6200,Uta@Bos 07:30PM ET,36.344,Bos,1,0,39.357,27.318,30.625,37.000,2.000,37.200,0.466,-5.500,200.000
SF/PF,Tobias Harris,6200,Ind@Det 07:30PM ET,27.958,Det,1,0,31.821,20.181,34.375,33.750,19.500,37.200,0.161,-5.000,205.000
C,Pau Gasol,6100,Tor@SA 08:30PM ET,29.406,SA,1,0,34.357,22.015,30.312,35.250,10.000,36.600,0.238,-6.000,206.000
SF,Rudy Gay,6000,Sac@Den 09:00PM ET,34.740,Sac,0,1,39.929,26.542,28.125,31.750,16.000,36.000,0.451,3.500,214.500
PG,Reggie Jackson,6000,Ind@Det 07:30PM ET,26.950,Det,1,0,27.964,21.125,31.875,37.000,17.500,36.000,0.126,-5.000,205.000
SG/SF,Josh Richardson,6000,Mia@Pho 09:00PM ET,22.660,Mia,0,0,23.964,15.875,37.500,31.250,19.000,36.000,0.103,5.000,212.500
SG,Avery Bradley,5900,Uta@Bos 07:30PM ET,33.962,Bos,1,1,31.000,27.469,32.625,34.250,1.000,35.400,0.435,-5.500,200.000
SF,Danilo Gallinari,5900,Sac@Den 09:00PM ET,28.863,Den,1,0,29.893,23.188,34.812,39.500,17.000,35.400,0.194,-3.500,214.500
PG,Deron Williams,5800,Was@Dal 08:30PM ET,27.779,Dal,1,1,29.714,19.500,27.375,21.000,3.000,34.800,0.230,-1.000,1.000
PG,Ricky Rubio,5800,Min@Phi 07:00PM ET,26.017,Min,0,0,30.321,19.406,27.000,14.000,16.000,34.800,0.160,-4.500,205.500
PF/C,Gorgui Dieng,5700,Min@Phi 07:00PM ET,27.294,Min,0,0,24.143,20.188,30.125,29.750,16.750,34.200,0.211,-4.500,205.500
PG,Tyler Johnson,5700,Mia@Pho 09:00PM ET,27.947,Mia,0,0,31.464,21.708,31.750,25.750,26.000,34.200,0.230,5.000,212.500
SF/PF,Wilson Chandler,5600,Sac@Den 09:00PM ET,30.137,Den,1,0,31.536,20.333,25.750,35.000,20.500,33.600,0.387,-3.500,214.500
SG,Kentavious Caldwell-Pope,5600,Ind@Det 07:30PM ET,26.914,Det,1,0,27.679,17.338,31.062,43.000,24.000,33.600,0.272,-5.000,205.000
SG,Wesley Matthews,5600,Was@Dal 08:30PM ET,26.864,Dal,1,0,28.500,19.859,27.188,25.000,6.500,33.600,0.209,-1.000,1.000
PF/C,Zach Randolph,5600,Mem@LAL 10:30PM ET,26.767,Mem,0,0,27.071,22.000,30.188,25.000,28.250,33.600,0.145,-5.000,207.000
SG/SF,Will Barton,5500,Sac@Den 09:00PM ET,26.523,Den,1,0,25.321,16.417,27.500,28.750,20.000,33.000,0.268,-3.500,214.500
PF,Thaddeus Young,5500,Ind@Det 07:30PM ET,25.450,Ind,0,0,23.857,19.429,25.938,18.750,12.000,33.000,0.211,5.000,205.000
SF/PF,James Johnson,5500,Mia@Pho 09:00PM ET,24.185,Mia,0,0,28.286,15.667,31.188,37.750,22.250,33.000,0.192,5.000,212.500
SF/PF,Justise Winslow,5400,Mia@Pho 09:00PM ET,25.722,Mia,0,1,24.143,20.250,23.875,32.750,22.250,32.400,0.254,5.000,212.500
PG,D'Angelo Russell,5400,Mem@LAL 10:30PM ET,28.760,LAL,1,0,29.893,22.633,28.500,45.500,8.000,32.400,0.368,5.000,207.000
PF,Ersan Ilyasova,5300,Min@Phi 07:00PM ET,26.352,Phi,1,0,26.321,19.264,33.000,43.750,6.500,31.800,0.298,4.500,205.500
SF/PF,Markieff Morris,5200,Was@Dal 08:30PM ET,25.563,Was,0,0,23.000,18.958,23.938,27.500,4.500,31.200,0.282,1.000,1.000
SF,Robert Covington,5200,Min@Phi 07:00PM ET,23.750,Phi,1,0,25.000,15.786,24.062,33.500,5.500,31.200,0.235,4.500,205.500
SF,T.J. Warren,5000,Mia@Pho 09:00PM ET,25.148,Pho,1,0,30.143,12.150,22.750,40.000,8.000,30.000,0.365,-5.000,212.500
SG,Tony Allen,5000,Mem@LAL 10:30PM ET,22.319,Mem,0,0,22.964,16.219,22.875,20.000,20.500,30.000,0.184,-5.000,207.000
SF,Luol Deng,5000,Mem@LAL 10:30PM ET,20.493,LAL,1,0,22.214,13.226,21.375,8.750,4.000,30.000,0.163,5.000,207.000
PG,Shelvin Mack,4900,Uta@Bos 07:30PM ET,17.193,Uta,0,0,16.214,10.868,15.312,26.500,24.000,29.400,0.062,5.500,200.000
SF,Jae Crowder,4900,Uta@Bos 07:30PM ET,26.212,Bos,1,0,23.929,20.045,26.438,23.500,1.000,29.400,0.322,-5.500,200.000
PF/C,Derrick Favors,4900,Uta@Bos 07:30PM ET,19.838,Uta,0,0,23.857,13.250,18.438,9.750,23.000,29.400,0.185,5.500,200.000
PG,Andrew Harrison,4900,Mem@LAL 10:30PM ET,18.493,Mem,0,0,25.821,11.975,21.562,21.000,28.000,29.400,0.118,-5.000,207.000
SG,Lou Williams,4900,Mem@LAL 10:30PM ET,28.669,LAL,1,0,31.893,20.681,18.750,10.500,8.500,29.400,0.472,5.000,207.000
SG,Rodney Hood,4800,Uta@Bos 07:30PM ET,23.692,Uta,0,0,17.071,14.885,18.125,20.750,12.000,28.800,0.301,5.500,200.000
PF,Jon Leuer,4800,Ind@Det 07:30PM ET,23.350,Det,1,0,20.750,17.266,23.938,9.750,28.000,28.800,0.232,-5.000,205.000
PG,Tony Parker,4800,Tor@SA 08:30PM ET,20.440,SA,1,0,24.250,14.308,29.312,36.250,9.000,28.800,0.139,-6.000,206.000
C,Jonas Valanciunas,4800,Tor@SA 08:30PM ET,27.565,Tor,0,0,28.393,20.797,24.812,27.750,3.000,28.800,0.441,6.000,206.000
SG,Dion Waiters,4800,Mia@Pho 09:00PM ET,27.078,Mia,0,1,26.786,15.679,31.750,44.750,15.000,28.800,0.442,5.000,212.500
PF,JaMychal Green,4800,Mem@LAL 10:30PM ET,23.764,Mem,0,0,26.500,15.812,26.938,36.750,26.500,28.800,0.280,-5.000,207.000
PG,Emmanuel Mudiay,4700,Sac@Den 09:00PM ET,24.871,Den,1,0,28.750,14.422,23.250,18.000,17.500,28.200,0.390,-3.500,214.500
SG,Gary Harris,4700,Sac@Den 09:00PM ET,23.214,Den,1,0,28.714,14.950,23.625,24.500,23.000,28.200,0.286,-3.500,214.500
PG,Sergio Rodriguez,4700,Min@Phi 07:00PM ET,24.125,Phi,1,1,25.857,15.950,24.312,7.500,20.000,28.200,0.340,4.500,205.500
C,Tyson Chandler,4600,Mia@Pho 09:00PM ET,23.991,Pho,1,0,29.536,17.562,21.312,22.500,16.000,27.600,0.348,-5.000,212.500
PG,Darren Collison,4500,Sac@Den 09:00PM ET,22.350,Sac,0,0,16.893,16.727,17.562,24.000,30.000,27.000,0.231,3.500,214.500
PF/C,Kenneth Faried,4500,Sac@Den 09:00PM ET,23.547,Den,1,1,20.679,14.156,17.188,15.500,17.500,27.000,0.383,-3.500,214.500
C,Jahlil Okafor,4500,Min@Phi 07:00PM ET,21.028,Phi,1,1,27.107,13.205,17.938,21.000,15.000,27.000,0.227,4.500,205.500
SG/SF,Marcus Smart,4400,Uta@Bos 07:30PM ET,23.871,Bos,1,1,20.893,18.956,25.688,17.500,1.000,26.400,0.362,-5.500,200.000
PG,T.J. McConnell,4300,Min@Phi 07:00PM ET,16.828,Phi,1,0,17.464,12.137,17.875,32.000,20.000,25.800,0.133,4.500,205.500
PG/SG,Jordan Clarkson,4300,Mem@LAL 10:30PM ET,23.203,LAL,1,0,17.893,16.097,14.750,4.250,8.250,25.800,0.382,5.000,207.000
SF/PF,Matt Barnes,4200,Sac@Den 09:00PM ET,19.339,Sac,0,0,18.429,12.250,23.250,36.500,10.500,25.200,0.273,3.500,214.500
SF,Marcus Morris,4200,Ind@Det 07:30PM ET,23.050,Det,1,0,20.929,16.697,19.875,14.250,11.000,25.200,0.397,-5.000,205.000
SG,Seth Curry,4200,Was@Dal 08:30PM ET,20.308,Dal,1,0,19.607,14.516,22.750,24.250,6.500,25.200,0.279,-1.000,1.000
SF/PF,Dario Saric,4200,Min@Phi 07:00PM ET,20.672,Phi,1,0,17.607,12.969,25.875,35.250,6.000,25.200,0.318,4.500,205.500
PG/SG,Brandon Knight,4200,Mia@Pho 09:00PM ET,20.586,Pho,1,0,19.357,13.986,11.688,9.500,5.000,25.200,0.301,-5.000,212.500
PF,Dirk Nowitzki,4100,Was@Dal 08:30PM ET,21.722,Dal,1,0,15.500,17.000,17.875,19.250,25.000,24.600,0.381,-1.000,1.000
SF,Wayne Ellington,4100,Mia@Pho 09:00PM ET,20.117,Mia,0,0,19.071,14.833,17.188,29.500,23.000,24.600,0.299,5.000,212.500
SG,Nick Young,4100,Mem@LAL 10:30PM ET,22.158,LAL,1,0,24.107,14.365,25.125,35.000,8.500,24.600,0.394,5.000,207.000
SG/SF,Joe Ingles,4000,Uta@Bos 07:30PM ET,14.721,Uta,0,0,16.179,7.274,15.125,23.250,12.250,24.000,0.194,5.500,200.000
PG,Ty Lawson,4000,Sac@Den 09:00PM ET,19.667,Sac,0,1,19.179,11.667,18.375,6.000,30.000,24.000,0.315,3.500,214.500
PG,J.J. Barea,4000,Was@Dal 08:30PM ET,27.932,Dal,1,1,32.083,21.708,20.312,10.750,3.000,24.000,0.682,-1.000,1.000
SG/SF,Norman Powell,4000,Tor@SA 08:30PM ET,11.810,Tor,0,0,8.500,5.264,7.375,6.000,10.500,24.000,0.131,6.000,206.000
SG,Manu Ginobili,4000,Tor@SA 08:30PM ET,18.643,SA,1,0,22.964,13.484,23.812,24.250,2.000,24.000,0.228,-6.000,206.000
SF,Kelly Oubre Jr.,3900,Was@Dal 08:30PM ET,12.726,Was,0,0,13.179,6.544,9.125,12.750,5.500,23.400,0.123,1.000,1.000
PF/C,Dwight Powell,3900,Was@Dal 08:30PM ET,18.831,Dal,1,0,19.893,13.167,22.375,33.250,16.750,23.400,0.266,-1.000,1.000
C,Nerlens Noel,3900,Min@Phi 07:00PM ET,12.214,Phi,1,0,9.000,8.562,14.062,13.500,15.000,23.400,0.047,4.500,205.500
SG,Danny Green,3900,Tor@SA 08:30PM ET,17.808,SA,1,0,17.214,10.250,22.500,21.000,2.000,23.400,0.231,-6.000,206.000
C,Willie Reed,3900,Mia@Pho 09:00PM ET,10.620,Mia,0,0,15.500,6.017,15.688,11.500,24.500,23.400,0.039,5.000,212.500
PF/C,Amir Johnson,3800,Uta@Bos 07:30PM ET,16.838,Bos,1,0,20.393,9.647,19.000,19.250,1.500,22.800,0.261,-5.500,200.000
PF,Richaun Holmes,3800,Min@Phi 07:00PM ET,16.393,Phi,1,1,14.143,7.667,16.438,10.750,6.500,22.800,0.230,4.500,205.500
SG/SF,Jonathon Simmons,3800,Tor@SA 08:30PM ET,13.103,SA,1,0,13.536,8.316,14.188,10.250,5.500,22.800,0.100,-6.000,206.000
PF,Patrick Patterson,3800,Tor@SA 08:30PM ET,19.669,Tor,0,1,15.786,14.094,13.312,0.000,2.000,22.800,0.327,6.000,206.000
PF,Anthony Tolliver,3700,Sac@Den 09:00PM ET,12.524,Sac,0,0,18.286,5.896,18.438,28.000,5.000,22.200,0.153,3.500,214.500
SG,Monta Ellis,3700,Ind@Det 07:30PM ET,20.620,Ind,0,0,13.893,12.625,12.875,19.000,8.500,22.200,0.439,5.000,205.000
SF,C.J. Miles,3700,Ind@Det 07:30PM ET,18.862,Ind,0,0,19.071,12.550,12.875,11.000,3.000,22.200,0.344,5.000,205.000
PG,Patty Mills,3700,Tor@SA 08:30PM ET,20.176,SA,1,0,19.607,14.000,12.000,10.000,9.000,22.200,0.403,-6.000,206.000
SG/SF,Terrence Ross,3700,Tor@SA 08:30PM ET,18.063,Tor,0,0,21.179,12.042,24.375,18.250,10.500,22.200,0.315,6.000,206.000
SF,P.J. Tucker,3700,Mia@Pho 09:00PM ET,17.650,Pho,1,0,23.286,9.338,18.312,26.250,8.000,22.200,0.328,-5.000,212.500
PG/SG,Garrett Temple,3600,Sac@Den 09:00PM ET,16.803,Sac,0,0,24.000,10.956,17.812,12.250,29.500,21.600,0.273,3.500,214.500
SG/SF,Glenn Robinson III,3600,Ind@Det 07:30PM ET,13.697,Ind,0,0,14.714,6.074,18.438,20.500,5.750,21.600,0.210,5.000,205.000
C,Andrew Bogut,3600,Was@Dal 08:30PM ET,21.264,Dal,1,1,21.893,16.278,15.875,14.250,8.500,21.600,0.477,-1.000,1.000
SG,Nik Stauskas,3600,Min@Phi 07:00PM ET,17.225,Phi,1,0,14.750,10.692,16.688,20.000,5.000,21.600,0.270,4.500,205.500
SF/PF,DeMarre Carroll,3600,Tor@SA 08:30PM ET,18.464,Tor,0,0,14.179,12.500,14.938,6.500,2.000,21.600,0.361,6.000,206.000
PF,David Lee,3600,Tor@SA 08:30PM ET,16.265,SA,1,0,18.357,12.075,15.000,13.750,21.500,21.600,0.206,-6.000,206.000
C,Alex Len,3600,Mia@Pho 09:00PM ET,21.811,Pho,1,0,19.036,15.711,15.375,20.750,16.000,21.600,0.509,-5.000,212.500
C,Kosta Koufos,3500,Sac@Den 09:00PM ET,15.621,Sac,0,0,20.071,9.861,16.938,13.500,17.000,21.000,0.259,3.500,214.500
C,Aron Baynes,3500,Ind@Det 07:30PM ET,10.799,Det,1,1,10.643,6.655,8.812,6.500,18.500,21.000,0.062,-5.000,205.000
SG,Marcus Thornton,3500,Was@Dal 08:30PM ET,13.016,Was,0,0,11.107,8.069,14.875,12.750,4.000,21.000,0.134,1.000,1.000
PG,Cory Joseph,3500,Tor@SA 08:30PM ET,17.898,Tor,0,0,17.571,12.653,18.062,20.250,5.000,21.000,0.330,6.000,206.000
C,Dewayne Dedmon,3500,Tor@SA 08:30PM ET,14.545,SA,1,0,13.821,8.554,12.000,2.000,10.000,21.000,0.197,-6.000,206.000
C,Lucas Nogueira,3500,Tor@SA 08:30PM ET,16.702,Tor,0,0,14.857,10.583,12.938,13.250,3.000,21.000,0.314,6.000,206.000
SF/PF,Larry Nance Jr.,3500,Mem@LAL 10:30PM ET,19.214,LAL,1,0,21.929,12.214,21.000,21.500,3.750,21.000,0.414,5.000,207.000
SF,James Ennis III,3500,Mem@LAL 10:30PM ET,17.841,Mem,0,0,16.964,12.083,14.625,15.500,28.000,21.000,0.339,-5.000,207.000
PF/C,Kelly Olynyk,3400,Uta@Bos 07:30PM ET,17.643,Bos,1,0,17.571,10.019,15.875,13.000,1.500,20.400,0.374,-5.500,200.000
PF,Trey Lyles,3400,Uta@Bos 07:30PM ET,17.500,Uta,0,0,13.071,10.797,12.250,2.500,23.000,20.400,0.354,5.500,200.000
PG,Tomas Satoransky,3400,Was@Dal 08:30PM ET,8.826,Was,0,0,9.036,3.865,3.125,3.000,1.000,20.400,0.068,1.000,1.000
C,Cole Aldrich,3400,Min@Phi 07:00PM ET,10.158,Min,0,0,16.179,5.050,5.500,11.500,27.000,20.400,0.096,-4.500,205.500
SF,Chandler Parsons,3400,Mem@LAL 10:30PM ET,11.659,Mem,0,0,11.929,6.800,9.562,13.750,28.000,20.400,0.080,-5.000,207.000
PF,Thomas Robinson,3400,Mem@LAL 10:30PM ET,12.271,LAL,1,0,16.643,4.979,20.438,27.750,3.500,20.400,0.183,5.000,207.000
PG,Jameer Nelson,3300,Sac@Den 09:00PM ET,18.868,Den,1,0,12.679,12.000,14.062,9.000,17.500,19.800,0.463,-3.500,214.500
SF/PF,Omri Casspi,3300,Sac@Den 09:00PM ET,14.026,Sac,0,0,16.750,7.062,11.500,3.250,10.500,19.800,0.216,3.500,214.500
C,Al Jefferson,3300,Ind@Det 07:30PM ET,15.936,Ind,0,0,18.214,11.025,18.125,18.750,5.000,19.800,0.298,5.000,205.000
SG,Sheldon McClellan,3300,Was@Dal 08:30PM ET,8.318,Was,0,0,11.500,1.650,10.062,14.250,4.000,19.800,0.066,1.000,1.000
SF/PF,Dragan Bender,3300,Mia@Pho 09:00PM ET,7.920,Pho,1,0,3.964,3.403,10.125,2.000,8.000,19.800,0.092,-5.000,212.500
C,Timofey Mozgov,3300,Mem@LAL 10:30PM ET,16.222,LAL,1,0,15.000,10.961,15.500,13.250,1.000,19.800,0.306,5.000,207.000
PG,Ish Smith,3200,Ind@Det 07:30PM ET,22.042,Det,1,0,15.893,14.974,15.375,10.000,17.500,19.200,0.621,-5.000,205.000
SG/SF,Justin Anderson,3200,Was@Dal 08:30PM ET,15.656,Dal,1,0,16.607,10.141,18.750,20.500,10.750,19.200,0.315,-1.000,1.000
PF/C,Jason Smith,3200,Was@Dal 08:30PM ET,8.371,Was,0,0,8.393,4.312,13.125,6.000,5.250,19.200,0.047,1.000,1.000
PG,Kris Dunn,3200,Min@Phi 07:00PM ET,13.154,Min,0,0,12.321,7.645,14.375,28.250,16.000,19.200,0.217,-4.500,205.500
SG/SF,Shabazz Muhammad,3200,Min@Phi 07:00PM ET,11.968,Min,0,0,13.464,6.750,17.625,21.500,18.250,19.200,0.128,-4.500,205.500
SG,Gerald Henderson,3200,Min@Phi 07:00PM ET,16.750,Phi,1,1,18.964,9.404,16.875,10.000,5.000,19.200,0.374,4.500,205.500
SG,Kyle Anderson,3200,Tor@SA 08:30PM ET,9.300,SA,1,0,7.357,4.438,9.125,2.250,2.000,19.200,0.115,-6.000,206.000
PF,Jared Dudley,3200,Mia@Pho 09:00PM ET,16.858,Pho,1,0,16.821,11.000,7.750,2.000,8.000,19.200,0.385,-5.000,212.500
SG/SF,Vince Carter,3200,Mem@LAL 10:30PM ET,17.914,Mem,0,0,13.357,13.235,17.438,23.250,24.250,19.200,0.429,-5.000,207.000
SF,Brandon Ingram,3200,Mem@LAL 10:30PM ET,16.608,LAL,1,0,13.429,11.912,12.812,12.750,4.000,19.200,0.350,5.000,207.000
SG/SF,Joe Johnson,3100,Uta@Bos 07:30PM ET,15.921,Uta,0,0,11.179,8.750,10.750,12.500,12.250,18.600,0.378,5.500,200.000
PF,Jonas Jerebko,3100,Uta@Bos 07:30PM ET,11.809,Bos,1,0,13.393,7.206,13.688,19.750,1.000,18.600,0.125,-5.500,200.000
PG/SG,Jamal Murray,3100,Sac@Den 09:00PM ET,16.162,Den,1,0,8.107,8.474,9.812,17.000,20.250,18.600,0.406,-3.500,214.500
C,Jusuf Nurkic,3100,Sac@Den 09:00PM ET,21.875,Den,1,0,14.607,13.735,15.938,32.000,11.000,18.600,0.614,-3.500,214.500
PG/SG,Rodney Stuckey,3100,Ind@Det 07:30PM ET,15.794,Ind,0,1,17.357,8.306,14.625,2.000,16.750,18.600,0.385,5.000,205.000
SF,Dorian Finney-Smith,3100,Was@Dal 08:30PM ET,12.076,Dal,1,0,19.214,6.713,9.688,2.000,15.000,18.600,0.225,-1.000,1.000
PF,Pascal Siakam,3100,Tor@SA 08:30PM ET,12.652,Tor,0,0,11.000,6.766,9.500,22.500,2.000,18.600,0.197,6.000,206.000
PF,Marquese Chriss,3100,Mia@Pho 09:00PM ET,13.364,Pho,1,0,15.643,8.361,10.938,8.750,8.000,18.600,0.224,-5.000,212.500
SG,Troy Daniels,3100,Mem@LAL 10:30PM ET,15.370,Mem,0,0,18.750,7.083,20.625,15.250,20.500,18.600,0.398,-5.000,207.000
PG,Raul Neto,3000,Uta@Bos 07:30PM ET,5.329,Uta,0,0,7.292,1.159,8.500,8.250,24.000,18.000,0.025,5.500,200.000
PG,Demetrius Jackson,3000,Uta@Bos 07:30PM ET,5.000,Bos,1,0,7.625,1.583,5.000,2.750,6.000,18.000,0.082,-5.500,200.000
PG,Terry Rozier,3000,Uta@Bos 07:30PM ET,14.371,Bos,1,0,13.143,9.083,6.375,12.250,6.000,18.000,0.312,-5.500,200.000
PG,Dante Exum,3000,Uta@Bos 07:30PM ET,12.446,Uta,0,1,12.393,6.682,10.188,6.750,24.000,18.000,0.172,5.500,200.000
SG,Gerald Green,3000,Uta@Bos 07:30PM ET,10.412,Bos,1,0,12.643,5.400,16.750,4.750,1.000,18.000,0.162,-5.500,200.000
SG,Alec Burks,3000,Uta@Bos 07:30PM ET,-0.500,Uta,0,0,0.000,0.000,0.000,-0.500,12.000,18.000,0.159,5.500,200.000
SG,James Young,3000,Uta@Bos 07:30PM ET,3.523,Bos,1,1,2.500,0.594,2.125,1.250,1.000,18.000,0.033,-5.500,200.000
SF,Jaylen Brown,3000,Uta@Bos 07:30PM ET,9.294,Bos,1,0,5.321,4.737,5.688,7.500,1.000,18.000,0.121,-5.500,200.000
PF/C,Boris Diaw,3000,Uta@Bos 07:30PM ET,10.981,Uta,0,0,13.964,6.176,7.250,8.000,23.000,18.000,0.180,5.500,200.000
PF,Joel Bolomboy,3000,Uta@Bos 07:30PM ET,2.833,Uta,0,0,3.550,1.050,2.812,3.500,23.000,18.000,0.004,5.500,200.000
PF,Jordan Mickey,3000,Uta@Bos 07:30PM ET,5.306,Bos,1,0,4.188,1.812,5.500,7.750,1.000,18.000,0.014,-5.500,200.000
C,Jeff Withey,3000,Uta@Bos 07:30PM ET,7.948,Uta,0,0,9.714,3.875,8.438,0.000,23.000,18.000,0.041,5.500,200.000
C,Tyler Zeller,3000,Uta@Bos 07:30PM ET,10.454,Bos,1,1,3.893,3.650,3.125,8.000,2.000,18.000,0.215,-5.500,200.000
PG,Malik Beasley,3000,Sac@Den 09:00PM ET,4.611,Den,1,0,5.100,0.417,5.500,7.500,17.500,18.000,0.027,-3.500,214.500
SG,Mike Miller,3000,Sac@Den 09:00PM ET,5.250,Den,1,0,9.375,1.125,5.250,5.500,23.000,18.000,0.068,-3.500,214.500
SG,Arron Afflalo,3000,Sac@Den 09:00PM ET,12.308,Sac,0,1,7.679,6.354,9.375,3.500,29.000,18.000,0.194,3.500,214.500
SG,Ben McLemore,3000,Sac@Den 09:00PM ET,9.824,Sac,0,0,10.536,4.667,8.438,3.500,29.000,18.000,0.091,3.500,214.500
SG,Malachi Richardson,3000,Sac@Den 09:00PM ET,5.700,Sac,0,0,4.938,1.167,7.125,8.750,29.000,18.000,0.079,3.500,214.500
SF,Alonzo Gee,3000,Sac@Den 09:00PM ET,3.938,Den,1,0,5.750,0.571,0.312,1.250,17.000,18.000,0.033,-3.500,214.500
PF,Darrell Arthur,3000,Sac@Den 09:00PM ET,9.375,Den,1,1,8.062,5.031,5.875,5.750,24.000,18.000,0.092,-3.500,214.500
PF,Skal Labissiere,3000,Sac@Den 09:00PM ET,4.625,Sac,0,0,4.833,2.250,4.625,4.000,5.000,18.000,0.054,3.500,214.500
PF,Juancho Hernangomez,3000,Sac@Den 09:00PM ET,8.380,Den,1,0,3.429,3.350,5.688,0.000,24.000,18.000,0.134,-3.500,214.500
C,Willie Cauley-Stein,3000,Sac@Den 09:00PM ET,9.328,Sac,0,0,9.857,4.266,6.500,-0.500,17.000,18.000,0.098,3.500,214.500
