Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
SG/SF,Terrence Ross,3800,Tor@Cha 07:00PM ET,18.110,Tor,0,0,24.357,12.792,20.250,16.000,22.500,22.800,0.281,-1.000,215.500
SG/SF,Marco Belinelli,3700,Tor@Cha 07:00PM ET,18.581,Cha,1,0,15.893,12.684,20.062,25.250,7.000,22.200,0.324,1.000,215.500
PF,Frank Kaminsky,3700,Tor@Cha 07:00PM ET,20.656,Cha,1,0,23.821,14.705,17.688,22.750,22.000,22.200,0.427,1.000,215.500
PG,Andrew Harrison,3700,Sac@Mem 08:00PM ET,17.140,Mem,1,0,11.179,10.562,4.875,3.750,21.500,22.200,0.295,-8.500,199.500
SG/SF,Allen Crabbe,3700,Por@Phi 07:00PM ET,18.193,Por,0,0,16.571,12.469,18.375,7.500,20.500,22.200,0.304,-2.000,209.500
PF,Richaun Holmes,3700,Por@Phi 07:00PM ET,16.393,Phi,1,0,14.143,7.667,16.438,10.750,30.000,22.200,0.251,2.000,209.500
SG/SF,Thabo Sefolosha,3600,Chi@Atl 08:00PM ET,19.712,Atl,1,0,15.143,12.632,12.000,1.250,12.500,21.600,0.413,-4.000,204.500
PG,J.J. Barea,3600,Uta@Dal 08:30PM ET,24.162,Dal,1,0,28.300,18.275,18.250,16.250,6.000,21.600,0.610,5.500,188.000
PG,Spencer Dinwiddie,3600,Bkn@NO 08:00PM ET,13.694,Bkn,0,0,15.500,6.556,16.688,10.750,27.000,21.600,0.181,9.500,221.500
PF/C,Spencer Hawes,3500,Tor@Cha 07:00PM ET,16.552,Cha,1,0,11.964,9.328,24.250,12.750,15.250,21.000,0.324,1.000,215.500
SF,Omri Casspi,3500,Sac@Mem 08:00PM ET,13.614,Sac,0,1,16.964,7.100,9.062,4.750,7.000,21.000,0.155,8.500,199.500
C,John Henson,3500,Mil@Orl 07:00PM ET,18.019,Mil,0,0,11.857,11.607,16.625,13.750,22.500,21.000,0.365,-3.500,211.000
SF/PF,Sam Dekker,3500,GS@Hou 08:00PM ET,15.250,Hou,1,0,12.821,10.420,16.188,12.250,9.250,21.000,0.199,5.000,240.500
SF,Andre Iguodala,3500,GS@Hou 08:00PM ET,17.817,GS,0,0,18.321,12.550,21.125,23.000,24.000,21.000,0.302,-5.000,240.500
C,Zaza Pachulia,3500,GS@Hou 08:00PM ET,18.007,GS,0,0,20.464,12.238,20.250,17.000,20.500,21.000,0.353,-5.000,240.500
SG,Nik Stauskas,3500,Por@Phi 07:00PM ET,16.592,Phi,1,0,12.571,10.961,11.625,6.250,9.000,21.000,0.265,2.000,209.500
SF/PF,Larry Nance Jr.,3500,Ind@LAL 10:30PM ET,19.214,LAL,1,0,21.929,12.214,21.000,21.500,20.500,21.000,0.414,3.500,220.500
PG,Jerian Grant,3400,Chi@Atl 08:00PM ET,10.932,Chi,0,0,12.393,4.667,15.188,0.000,24.000,20.400,0.148,4.000,204.500
PG,Ramon Sessions,3400,Tor@Cha 07:00PM ET,13.274,Cha,1,0,13.571,9.641,12.188,18.500,9.000,20.400,0.089,1.000,215.500
SG/SF,Vince Carter,3400,Sac@Mem 08:00PM ET,17.649,Mem,1,0,16.143,12.762,17.250,23.000,15.250,20.400,0.349,-8.500,199.500
C,Bismack Biyombo,3400,Mil@Orl 07:00PM ET,19.808,Orl,1,0,19.393,13.193,13.625,11.500,13.000,20.400,0.470,3.500,211.000
PG,Shaun Livingston,3400,GS@Hou 08:00PM ET,11.226,GS,0,0,11.000,8.107,12.625,10.250,10.000,20.400,0.015,-5.000,240.500
SG/SF,Joe Johnson,3400,Uta@Dal 08:30PM ET,15.518,Uta,0,0,15.714,8.225,11.062,23.000,6.250,20.400,0.289,-5.500,188.000
PG,Tim Frazier,3400,Bkn@NO 08:00PM ET,25.050,NO,1,0,16.786,14.787,2.500,1.000,30.000,20.400,0.621,-9.500,221.500
SG,Buddy Hield,3400,Bkn@NO 08:00PM ET,15.756,NO,1,0,19.250,8.137,13.312,20.000,30.000,20.400,0.298,-9.500,221.500
PF/C,Justin Hamilton,3400,Bkn@NO 08:00PM ET,16.806,Bkn,0,0,18.750,11.039,18.750,16.750,21.750,20.400,0.328,9.500,221.500
PF/C,Kris Humphries,3300,Chi@Atl 08:00PM ET,10.735,Atl,1,0,6.679,5.083,14.188,17.000,12.500,19.800,0.155,-4.000,204.500
PF,Patrick Patterson,3300,Tor@Cha 07:00PM ET,19.197,Tor,0,1,15.786,13.219,10.125,5.500,10.000,19.800,0.467,-1.000,215.500
PG/SG,Matthew Dellavedova,3300,Mil@Orl 07:00PM ET,19.556,Mil,0,0,15.571,14.039,15.375,9.500,16.750,19.800,0.490,-3.500,211.000
PG,D.J. Augustin,3300,Mil@Orl 07:00PM ET,16.267,Orl,1,0,18.679,11.490,15.250,14.500,3.000,19.800,0.284,3.500,211.000
SF,Tony Snell,3300,Mil@Orl 07:00PM ET,16.581,Mil,0,0,14.143,11.155,16.812,22.000,19.000,19.800,0.319,-3.500,211.000
C,Andrew Bogut,3300,Uta@Dal 08:30PM ET,19.614,Dal,1,1,16.357,14.604,12.188,11.000,2.000,19.800,0.489,5.500,188.000
SG,Gerald Henderson,3300,Por@Phi 07:00PM ET,16.819,Phi,1,0,17.107,10.074,16.750,11.500,9.000,19.800,0.343,2.000,209.500
PG,Isaiah Whitehead,3300,Bkn@NO 08:00PM ET,15.788,Bkn,0,0,14.750,11.250,13.250,9.750,27.000,19.800,0.265,9.500,221.500
SG/SF,Caris LeVert,3300,Bkn@NO 08:00PM ET,13.738,Bkn,0,0,12.250,8.596,17.062,28.250,17.250,19.800,0.234,9.500,221.500
SG,Monta Ellis,3300,Ind@LAL 10:30PM ET,19.455,Ind,0,0,13.179,11.868,14.938,14.000,21.000,19.800,0.486,-3.500,220.500
C,Ivica Zubac,3300,Ind@LAL 10:30PM ET,9.386,LAL,1,0,17.667,1.292,18.750,37.750,17.000,19.800,0.194,3.500,220.500
SF,Chandler Parsons,3200,Sac@Mem 08:00PM ET,11.944,Mem,1,0,12.042,7.143,13.562,10.000,9.500,19.200,0.076,-8.500,199.500
SG,E'Twaun Moore,3200,Bkn@NO 08:00PM ET,18.288,NO,1,0,16.464,13.412,19.062,15.750,30.000,19.200,0.440,-9.500,221.500
SF,Solomon Hill,3200,Bkn@NO 08:00PM ET,15.707,NO,1,0,13.357,10.792,20.875,18.250,30.000,19.200,0.315,-9.500,221.500
SG/SF,Glenn Robinson III,3200,Ind@LAL 10:30PM ET,14.026,Ind,0,0,15.036,6.566,14.500,7.750,24.500,19.200,0.285,-3.500,220.500
SF,C.J. Miles,3200,Ind@LAL 10:30PM ET,18.414,Ind,0,0,17.643,11.819,18.812,14.500,28.000,19.200,0.462,-3.500,220.500
PG,Malcolm Delaney,3100,Chi@Atl 08:00PM ET,13.131,Atl,1,0,14.607,7.361,20.875,9.750,11.000,18.600,0.205,-4.000,204.500
SG/SF,Norman Powell,3100,Tor@Cha 07:00PM ET,11.125,Tor,0,0,7.643,5.115,13.000,13.250,22.500,18.600,0.227,-1.000,215.500
SF,James Ennis III,3100,Sac@Mem 08:00PM ET,17.367,Mem,1,0,12.964,11.233,15.688,20.500,9.500,18.600,0.436,-8.500,199.500
SF/PF,Jeff Green,3100,Mil@Orl 07:00PM ET,15.907,Orl,1,0,8.786,9.920,17.188,19.500,23.500,18.600,0.359,3.500,211.000
SG,Alec Burks,3100,Uta@Dal 08:30PM ET,4.464,Uta,0,0,2.050,0.375,5.250,0.000,7.500,18.600,0.051,-5.500,188.000
PF/C,Dwight Powell,3100,Uta@Dal 08:30PM ET,17.440,Dal,1,0,15.071,11.739,12.062,9.000,1.500,18.600,0.440,5.500,188.000
C,Donatas Motiejunas,3100,Bkn@NO 08:00PM ET,11.625,NO,1,0,3.250,4.667,6.688,3.250,30.000,18.600,0.203,-9.500,221.500
C,Al Jefferson,3100,Ind@LAL 10:30PM ET,15.909,Ind,0,0,17.964,10.865,18.438,25.250,29.000,18.600,0.357,-3.500,220.500
PG,Gary Neal,3000,Chi@Atl 08:00PM ET,6.750,Atl,1,0,0.000,0.000,6.750,6.750,11.000,18.000,0.159,-4.000,204.500
PG,Isaiah Canaan,3000,Chi@Atl 08:00PM ET,10.768,Chi,0,0,12.393,5.703,3.312,0.750,24.000,18.000,0.174,4.000,204.500
SG/SF,Denzel Valentine,3000,Chi@Atl 08:00PM ET,6.865,Chi,0,0,10.071,2.922,12.375,3.000,23.000,18.000,0.059,4.000,204.500
SF,Mike Dunleavy,3000,Chi@Atl 08:00PM ET,10.130,Atl,1,0,13.036,5.641,14.938,11.500,12.000,18.000,0.133,-4.000,204.500
SF,Taurean Prince,3000,Chi@Atl 08:00PM ET,8.170,Atl,1,0,9.214,2.558,9.625,13.500,12.000,18.000,0.086,-4.000,204.500
SF,DeAndre' Bembry,3000,Chi@Atl 08:00PM ET,4.656,Atl,1,0,2.417,1.955,6.938,12.250,12.000,18.000,0.013,-4.000,204.500
SF,Paul Zipser,3000,Chi@Atl 08:00PM ET,4.462,Chi,0,0,4.786,1.688,8.312,9.250,22.000,18.000,0.011,4.000,204.500
PF/C,Mike Muscala,3000,Chi@Atl 08:00PM ET,16.594,Atl,1,1,10.286,9.344,11.375,0.000,12.500,18.000,0.422,-4.000,204.500
PF,Mike Scott,3000,Chi@Atl 08:00PM ET,7.725,Atl,1,0,9.375,2.562,5.938,2.000,16.500,18.000,0.053,-4.000,204.500
PF,Bobby Portis,3000,Chi@Atl 08:00PM ET,9.500,Chi,0,0,11.929,5.103,7.250,1.250,19.000,18.000,0.111,4.000,204.500
C,Tiago Splitter,3000,Chi@Atl 08:00PM ET,0.000,Atl,1,1,0.000,0.000,0.000,0.000,8.500,18.000,0.000,-4.000,204.500
C,Cristiano Felicio,3000,Chi@Atl 08:00PM ET,12.407,Chi,0,0,13.893,6.917,14.625,12.750,4.000,18.000,0.231,4.000,204.500
PG,Brian Roberts,3000,Tor@Cha 07:00PM ET,3.045,Cha,1,0,2.214,0.542,2.312,2.000,9.000,18.000,0.004,1.000,215.500
PG,Fred VanVleet,3000,Tor@Cha 07:00PM ET,5.673,Tor,0,0,10.300,1.833,8.625,6.000,19.000,18.000,0.064,-1.000,215.500
PG,Delon Wright,3000,Tor@Cha 07:00PM ET,0.000,Tor,0,1,0.000,0.000,0.000,0.000,19.000,18.000,0.000,-1.000,215.500
SF,Treveon Graham,3000,Tor@Cha 07:00PM ET,3.231,Cha,1,0,3.750,0.929,2.062,0.000,12.000,18.000,0.002,1.000,215.500
SF,Bruno Caboclo,3000,Tor@Cha 07:00PM ET,2.313,Tor,0,0,0.000,0.500,0.625,0.000,24.000,18.000,0.006,-1.000,215.500
