Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10
PG,D'Angelo Russell,6200,LAL@SA 08:30PM ET,30.336,LAL,0,0,28.464,23.047,38.375,35.000,5.000,37.200,0.260,14.000,212.000,0.000,16.750,16.750,35.000,45.500,40.500,32.500,36.000,45.500,32.000,10.750,25.750,27.000
SG,Devin Booker,6200,Dal@Pho 10:00PM ET,29.561,Pho,1,0,36.107,22.524,31.625,44.250,4.000,37.200,0.223,2.000,207.500,0.000,46.250,46.250,44.250,26.000,36.000,20.250,31.250,34.750,20.250,26.500,43.500,46.500
PG,Derrick Rose,6100,Chi@NY 08:00PM ET,30.199,NY,1,0,32.750,23.724,27.312,34.500,12.000,36.600,0.253,-3.000,207.500,0.000,25.500,25.500,34.500,24.000,26.000,24.750,26.250,42.250,28.500,42.750,34.250,30.250
PF/C,Terrence Jones,6000,NO@Bkn 07:30PM ET,22.291,NO,0,0,20.179,14.412,18.875,20.750,29.500,36.000,0.104,2.500,214.500,0.000,43.500,43.500,20.750,5.250,35.250,14.250,15.000,21.250,10.250,28.500,34.500,17.500
C,Pau Gasol,6000,LAL@SA 08:30PM ET,29.146,SA,1,0,27.071,22.188,26.938,24.750,30.000,36.000,0.241,-14.000,212.000,0.000,43.250,43.250,24.750,22.250,38.250,22.500,35.250,24.750,36.500,24.750,38.750,30.000
SG,Kentavious Caldwell-Pope,5900,Det@GS 10:30PM ET,27.295,Det,0,0,29.429,17.264,30.625,34.250,12.000,35.400,0.229,13.500,218.500,0.000,1.500,1.500,34.250,42.500,16.000,29.750,43.000,25.000,20.500,35.750,36.750,15.250
PF/C,Dirk Nowitzki,5800,Dal@Pho 10:00PM ET,23.885,Dal,0,0,27.107,18.833,28.750,40.750,23.000,34.800,0.136,-2.000,207.500,0.000,30.500,30.500,40.750,22.250,29.250,22.750,19.250,10.250,19.500,22.500,27.000,19.000
PG,Deron Williams,5600,Dal@Pho 10:00PM ET,27.708,Dal,0,0,31.786,19.942,27.250,25.000,26.000,33.600,0.257,-2.000,207.500,0.000,46.500,46.500,25.000,19.750,33.500,30.750,21.000,27.250,18.750,42.500,32.750,35.750
PF,Trevor Booker,5400,NO@Bkn 07:30PM ET,28.463,Bkn,1,1,29.643,20.250,29.312,17.500,26.500,32.400,0.338,-2.500,214.500,0.000,33.000,33.000,17.500,34.000,23.500,42.250,29.750,26.250,23.500,17.250,20.750,17.500
PF/C,Taj Gibson,5200,Chi@NY 08:00PM ET,25.173,Chi,0,0,25.286,19.534,24.750,30.500,21.000,31.200,0.215,3.000,207.500,0.000,21.750,21.750,30.500,21.750,16.500,30.250,19.000,20.750,19.750,17.250,13.500,23.250
SF/PF,Nikola Mirotic,5100,Chi@NY 08:00PM ET,21.326,Chi,0,1,21.393,14.053,21.750,4.750,17.000,30.600,0.183,3.000,207.500,0.000,0.000,4.750,31.250,28.000,23.000,16.000,22.000,17.000,30.250,29.250,29.500,22.000
PG,Jeremy Lin,5000,NO@Bkn 07:30PM ET,30.146,Bkn,1,1,33.250,25.472,29.125,26.500,27.000,30.000,0.506,-2.500,214.500,0.000,0.000,26.500,21.000,44.500,24.500,28.000,25.250,28.250,18.000,29.500,40.250,47.750
PG,Rajon Rondo,5000,Chi@NY 08:00PM ET,28.508,Chi,0,0,19.536,19.516,22.688,31.000,13.000,30.000,0.451,3.000,207.500,0.000,18.000,18.000,31.000,2.250,37.750,19.750,19.500,35.250,24.000,47.500,19.000,25.500
SG,Bojan Bogdanovic,4900,NO@Bkn 07:30PM ET,21.811,Bkn,1,0,27.571,15.702,25.438,31.000,17.500,29.400,0.195,-2.500,214.500,0.000,18.750,18.750,31.000,28.500,35.000,7.250,13.250,20.250,15.500,36.000,3.000,17.250
PG,Michael Carter-Williams,4900,Chi@NY 08:00PM ET,18.667,Chi,0,0,20.250,12.400,21.875,28.250,13.000,29.400,0.082,3.000,207.500,0.000,12.000,12.000,28.250,18.750,16.250,24.250,27.250,18.750,25.000,13.000,11.750,3.500
C,Tyson Chandler,4900,Dal@Pho 10:00PM ET,24.817,Pho,1,0,28.964,17.562,29.812,31.750,7.000,29.400,0.308,2.000,207.500,0.000,40.250,40.250,31.750,30.000,35.000,22.500,21.250,29.750,11.750,15.500,32.500,11.000
PG/SG,Brandon Jennings,4800,Chi@NY 08:00PM ET,20.897,NY,1,0,20.571,13.988,20.250,14.750,13.000,28.800,0.215,-3.000,207.500,0.000,8.000,8.000,14.750,37.250,27.250,1.750,9.500,21.250,51.250,15.250,15.000,9.000
SF,Marcus Morris,4700,Det@GS 10:30PM ET,23.519,Det,0,0,18.000,16.750,27.625,17.750,10.000,28.200,0.292,13.500,218.500,0.000,33.250,33.250,17.750,25.750,43.250,23.750,14.250,19.000,30.000,16.250,17.250,7.750
SG,Buddy Hield,4700,NO@Bkn 07:30PM ET,15.936,NO,0,0,20.250,8.139,27.875,26.750,30.000,28.200,0.092,2.500,214.500,0.000,12.750,12.750,26.750,20.750,33.750,30.250,16.500,27.500,20.500,12.250,4.250,12.750
PG,Tony Parker,4700,LAL@SA 08:30PM ET,21.362,SA,1,0,25.036,14.483,26.750,29.250,28.000,28.200,0.206,-14.000,212.000,0.000,24.500,24.500,29.250,10.000,38.250,29.500,36.250,28.500,24.750,27.750,9.000,14.500
SG,Wesley Matthews,4700,Dal@Pho 10:00PM ET,25.865,Dal,0,0,26.000,19.066,17.625,13.500,15.000,28.200,0.390,-2.000,207.500,0.000,29.000,29.000,13.500,16.500,20.000,20.500,25.000,32.500,25.250,26.000,35.000,31.500
PF,Jon Leuer,4600,Det@GS 10:30PM ET,22.711,Det,0,1,23.464,15.562,13.875,1.500,10.000,27.600,0.271,13.500,218.500,0.000,0.000,1.500,17.500,26.750,9.750,36.000,24.250,25.750,21.750,27.750,23.250,35.250
C,Joakim Noah,4600,Chi@NY 08:00PM ET,22.543,NY,1,0,25.071,15.464,18.812,20.500,8.500,27.600,0.313,-3.000,207.500,0.000,35.500,35.500,20.500,19.000,17.000,18.750,33.000,31.000,43.500,12.500,45.500,26.000
SG,Sean Kilpatrick,4500,NO@Bkn 07:30PM ET,25.365,Bkn,1,0,22.036,17.167,20.375,21.750,17.500,27.000,0.444,-2.500,214.500,0.000,29.750,29.750,21.750,18.750,6.500,34.500,14.000,9.500,33.750,36.250,28.750,20.500
SF,Doug McDermott,4500,Chi@NY 08:00PM ET,16.663,Chi,0,0,18.000,10.732,20.062,6.250,14.000,27.000,0.112,3.000,207.500,0.000,7.500,7.500,6.250,10.000,34.500,29.500,13.250,22.250,21.000,11.500,9.000,22.500
SF,T.J. Warren,4400,Dal@Pho 10:00PM ET,23.990,Pho,1,0,22.929,10.545,21.625,27.750,5.500,26.400,0.431,2.000,207.500,0.000,15.000,15.000,27.750,15.250,3.500,40.000,3.250,12.250,35.500,17.500,30.750,29.750
C,Donatas Motiejunas,4300,NO@Bkn 07:30PM ET,20.875,NO,0,0,20.250,14.750,20.250,14.750,29.000,25.800,0.238,2.500,214.500,0.000,12.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SG/SF,Tyreke Evans,4200,NO@Bkn 07:30PM ET,17.432,NO,0,0,18.625,12.292,18.000,20.000,30.000,25.200,0.160,2.500,214.500,0.000,48.500,48.500,20.000,22.250,13.500,16.250,28.750,26.250,3.500,22.750,11.250,16.000
PF,David Lee,4100,LAL@SA 08:30PM ET,16.216,SA,1,0,18.286,11.940,15.688,21.250,26.500,24.600,0.101,-14.000,212.000,0.000,12.250,12.250,21.250,9.250,18.500,13.750,15.000,18.250,13.000,18.250,15.250,14.500
C,Robin Lopez,4000,Chi@NY 08:00PM ET,22.301,Chi,0,0,18.036,16.238,15.750,26.000,22.000,24.000,0.411,3.000,207.500,0.000,22.250,22.250,26.000,10.000,12.250,14.750,17.250,29.000,7.000,23.250,27.500,14.500
SF,Luol Deng,4000,LAL@SA 08:30PM ET,20.939,LAL,0,0,28.786,13.609,25.062,24.000,2.000,24.000,0.376,14.000,212.000,0.000,9.250,9.250,24.000,15.750,41.000,19.500,8.750,9.000,27.250,40.500,31.000,29.250
SF/PF,P.J. Tucker,4000,Dal@Pho 10:00PM ET,17.888,Pho,1,0,22.143,9.338,21.750,21.000,4.500,24.000,0.266,2.000,207.500,0.000,13.000,13.000,21.000,19.750,20.000,26.250,16.500,20.000,10.500,7.000,34.000,23.000
PG/SG,Jordan Clarkson,3900,LAL@SA 08:30PM ET,22.958,LAL,0,0,25.893,15.857,18.875,16.750,12.000,23.400,0.480,14.000,212.000,0.000,19.750,19.750,16.750,22.500,4.000,32.250,30.250,4.250,21.750,25.250,7.750,26.750
SG,Lou Williams,3900,LAL@SA 08:30PM ET,27.494,LAL,0,0,26.214,18.513,18.312,12.000,19.000,23.400,0.650,14.000,212.000,0.000,15.000,15.000,12.000,14.750,30.750,15.750,20.750,10.500,13.750,28.500,22.250,21.500
PG/SG,Brandon Knight,3900,Dal@Pho 10:00PM ET,20.345,Pho,1,0,17.429,13.632,10.438,7.250,2.500,23.400,0.365,2.000,207.500,0.000,7.250,7.250,7.250,25.000,9.500,0.000,11.000,26.250,29.250,15.750,32.250,28.000
SG,Seth Curry,3900,Dal@Pho 10:00PM ET,19.566,Dal,0,0,20.429,13.921,14.000,14.000,15.000,23.400,0.327,-2.000,207.500,0.000,27.500,27.500,14.000,1.000,17.250,23.750,24.250,15.750,22.750,28.250,21.250,17.000
C,Aron Baynes,3800,Det@GS 10:30PM ET,10.382,Det,0,0,7.893,6.326,5.375,2.500,20.500,22.800,0.034,13.500,218.500,0.000,8.500,8.500,2.500,3.250,6.500,9.250,13.000,6.500,10.000,3.250,7.250,8.500
PG/SG,Jerian Grant,3800,Chi@NY 08:00PM ET,10.774,Chi,0,0,9.964,4.941,16.062,20.500,19.500,22.800,0.085,3.000,207.500,0.000,26.750,26.750,20.500,13.500,16.250,14.000,29.750,7.000,6.750,0.000,18.250,11.750
SG,Courtney Lee,3800,Chi@NY 08:00PM ET,18.875,NY,1,0,19.964,13.300,16.625,15.000,14.000,22.800,0.269,-3.000,207.500,0.000,13.000,13.000,15.000,9.500,19.500,22.500,23.500,19.250,17.750,24.250,15.500,13.750
SG/SF,Jonathon Simmons,3800,LAL@SA 08:30PM ET,13.158,SA,1,0,15.964,8.125,13.625,15.000,24.250,22.800,0.095,-14.000,212.000,0.000,19.750,19.750,15.000,17.000,4.500,18.000,10.250,30.250,11.250,5.000,19.500,13.500
PG,J.J. Barea,3800,Dal@Pho 10:00PM ET,25.981,Dal,0,0,21.393,19.214,16.125,8.000,26.000,22.800,0.632,-2.000,207.500,0.000,11.250,11.250,8.000,22.500,10.750,23.250,22.500,24.750,37.750,37.000,33.000,22.750
SF,Rondae Hollis-Jefferson,3700,NO@Bkn 07:30PM ET,19.045,Bkn,1,0,18.679,13.625,15.625,18.750,20.000,22.200,0.361,-2.500,214.500,0.000,20.000,20.000,18.750,16.000,14.500,13.250,24.750,12.750,22.500,14.250,28.000,35.500
SG,Nick Young,3700,LAL@SA 08:30PM ET,21.179,LAL,0,0,26.214,12.950,12.625,14.500,19.000,22.200,0.456,14.000,212.000,0.000,10.500,10.500,14.500,4.250,13.250,18.500,26.000,35.000,25.500,11.500,28.500,17.250
SG,Danny Green,3700,LAL@SA 08:30PM ET,17.908,SA,1,0,21.250,11.058,18.938,21.250,20.500,22.200,0.276,-14.000,212.000,0.000,16.500,16.500,21.250,21.500,19.750,13.250,21.000,25.500,25.250,18.250,8.500,20.250
C,Dewayne Dedmon,3700,LAL@SA 08:30PM ET,15.039,SA,1,0,17.964,8.719,18.500,17.750,30.000,22.200,0.192,-14.000,212.000,0.000,29.500,29.500,17.750,36.500,7.250,12.500,2.000,14.000,13.500,18.500,18.750,14.500
PF/C,Dwight Powell,3700,Dal@Pho 10:00PM ET,18.007,Dal,0,0,20.143,12.500,11.000,2.000,23.000,22.200,0.290,-2.000,207.500,0.000,23.250,23.250,2.000,17.500,9.750,14.750,33.250,21.500,22.500,12.250,14.500,28.500
PF,Marquese Chriss,3700,Dal@Pho 10:00PM ET,14.276,Pho,1,0,20.179,9.239,20.875,29.750,3.500,22.200,0.156,2.000,207.500,0.000,17.750,17.750,29.750,12.000,33.000,8.750,6.000,11.000,18.000,23.250,4.250,11.250
SF,Brandon Ingram,3600,LAL@SA 08:30PM ET,17.274,LAL,0,0,16.750,12.635,24.188,21.500,2.000,21.600,0.264,14.000,212.000,0.000,15.000,15.000,21.500,25.250,30.500,19.500,14.250,12.750,12.000,9.500,17.000,15.250
C,Alex Len,3600,Dal@Pho 10:00PM ET,21.431,Pho,1,0,16.393,14.776,18.125,4.000,7.000,21.600,0.493,2.000,207.500,0.000,12.250,12.250,4.000,23.750,24.000,20.750,10.500,13.500,16.750,17.000,19.000,25.250
SF,Andre Iguodala,3500,Det@GS 10:30PM ET,17.572,GS,1,0,16.643,12.292,20.000,21.750,3.000,21.000,0.285,-13.500,218.500,0.000,12.000,12.000,21.750,26.750,5.750,25.750,15.750,12.000,19.250,12.000,7.750,23.500
PG,Spencer Dinwiddie,3500,NO@Bkn 07:30PM ET,12.839,Bkn,1,0,13.208,4.964,21.125,21.250,27.000,21.000,0.191,-2.500,214.500,0.000,18.250,18.250,21.250,20.750,15.250,27.250,15.750,6.500,6.750,23.750,2.000,21.000
SG,Manu Ginobili,3500,LAL@SA 08:30PM ET,18.086,SA,1,0,18.036,12.934,13.688,5.750,20.500,21.000,0.345,-14.000,212.000,0.000,3.500,3.500,5.750,16.000,24.750,8.250,24.250,25.750,33.750,11.500,28.500,25.250
SF/PF,Larry Nance Jr.,3500,LAL@SA 08:30PM ET,19.214,LAL,0,0,17.143,12.214,21.000,21.500,2.000,21.000,0.414,14.000,212.000,0.000,0.000,21.500,14.750,25.750,22.000,9.250,14.500,22.250,13.250,13.500,34.250,22.750
C,Zaza Pachulia,3400,Det@GS 10:30PM ET,17.721,GS,1,0,17.429,11.987,23.312,21.000,5.000,20.400,0.377,-13.500,218.500,0.000,19.750,19.750,21.000,27.250,19.250,25.750,22.750,10.250,15.750,10.250,18.000,41.500
PG,Tim Frazier,3400,NO@Bkn 07:30PM ET,26.500,NO,0,0,27.393,16.803,8.875,2.000,29.000,20.400,0.665,2.500,214.500,0.000,0.000,2.000,5.750,4.500,23.250,24.500,33.750,22.500,30.000,60.250,38.250,22.500
PF/C,Justin Hamilton,3400,NO@Bkn 07:30PM ET,16.563,Bkn,1,0,14.143,10.078,23.688,15.000,23.500,20.400,0.325,-2.500,214.500,0.000,15.000,15.000,15.000,27.250,20.500,32.000,14.000,10.500,20.750,10.250,16.500,6.500
SG,Kyle Anderson,3400,LAL@SA 08:30PM ET,8.939,SA,1,0,6.964,4.036,4.562,-0.500,20.500,20.400,0.079,-14.000,212.000,0.000,9.500,9.500,-0.500,10.750,5.750,2.250,19.500,13.500,1.250,4.000,29.750,2.750
C,Andrew Bogut,3400,Dal@Pho 10:00PM ET,19.614,Dal,0,1,18.750,14.604,12.188,11.000,24.500,20.400,0.452,-2.000,207.500,0.000,0.000,11.000,16.750,9.000,12.000,14.250,13.500,9.500,26.250,27.500,29.000,21.750
PG,Isaiah Whitehead,3300,NO@Bkn 07:30PM ET,16.200,Bkn,1,0,20.893,11.167,18.562,18.000,27.000,19.800,0.290,-2.500,214.500,0.000,9.500,9.500,18.000,14.750,28.500,13.000,22.000,11.750,14.500,18.500,13.250,18.250
SF/PF,Dante Cunningham,3300,NO@Bkn 07:30PM ET,14.644,NO,0,0,16.071,8.021,12.812,16.250,30.000,19.800,0.249,2.500,214.500,0.000,11.750,11.750,16.250,7.250,14.750,13.000,16.750,26.250,21.000,21.250,1.250,18.250
SF,Denzel Valentine,3300,Chi@NY 08:00PM ET,7.313,Chi,0,0,11.500,3.125,12.500,30.500,14.000,19.800,0.044,3.000,207.500,0.000,0.000,30.500,16.000,3.500,0.000,8.000,16.000,11.250,3.250,6.500,9.250,0.000
PF/C,Kyle O'Quinn,3300,Chi@NY 08:00PM ET,17.723,NY,1,0,18.857,9.966,21.500,39.750,13.250,19.800,0.429,-3.000,207.500,0.000,39.250,39.250,39.750,8.500,9.250,28.500,12.000,14.250,4.500,14.000,9.000,45.000
PG,Ish Smith,3200,Det@GS 10:30PM ET,21.150,Det,0,0,15.143,13.952,13.125,10.750,14.500,19.200,0.584,13.500,218.500,0.000,8.750,8.750,10.750,18.500,15.250,8.000,10.000,18.500,8.000,25.000,16.250,16.000
SG/SF,Caris LeVert,3200,NO@Bkn 07:30PM ET,12.956,Bkn,1,0,13.429,8.200,18.500,17.250,18.750,19.200,0.218,-2.500,214.500,0.000,19.750,19.750,17.250,11.750,32.000,13.000,0.000,22.250,11.500,7.750,25.250,12.250
PG,Ron Baker,3200,Chi@NY 08:00PM ET,8.482,NY,1,0,7.833,3.464,12.062,21.750,12.000,19.200,0.067,-3.000,207.500,0.000,0.000,0.000,21.750,8.500,14.500,3.500,0.750,11.250,19.500,5.250,8.750,0.000
PG,Patty Mills,3200,LAL@SA 08:30PM ET,19.658,SA,1,0,15.929,13.909,15.250,8.500,28.000,19.200,0.523,-14.000,212.000,0.000,10.250,10.250,8.500,21.000,14.750,16.750,10.000,16.250,10.750,11.000,39.250,7.500
PG/SG,Ian Clark,3100,Det@GS 10:30PM ET,11.819,GS,1,0,11.571,6.726,6.812,16.250,16.750,18.600,0.203,-13.500,218.500,0.000,23.500,23.500,16.250,4.000,0.000,7.000,19.750,12.500,15.250,7.500,9.500,11.500
PG,Shaun Livingston,3100,Det@GS 10:30PM ET,11.033,GS,1,0,11.464,8.000,11.750,9.500,25.000,18.600,0.036,-13.500,218.500,0.000,14.250,14.250,9.500,10.000,13.000,14.500,17.750,12.500,2.500,11.750,12.250,9.500
SG,E'Twaun Moore,3100,NO@Bkn 07:30PM ET,18.279,NO,0,0,15.179,13.403,13.562,13.750,30.000,18.600,0.474,2.500,214.500,0.000,11.250,11.250,13.750,12.000,13.000,15.500,20.000,18.750,23.750,14.250,9.750,19.000
SG,Justin Holiday,3100,Chi@NY 08:00PM ET,14.494,NY,1,0,10.607,8.545,6.375,7.500,14.000,18.600,0.317,-3.000,207.500,0.000,8.500,8.500,7.500,9.750,3.500,4.750,11.750,9.500,29.500,25.750,29.250,7.750
C,Cristiano Felicio,3100,Chi@NY 08:00PM ET,12.121,Chi,0,0,14.107,6.926,16.312,6.000,22.000,18.600,0.203,3.000,207.500,0.000,21.250,21.250,6.000,33.250,17.500,8.500,16.250,13.500,33.500,14.750,4.500,13.750
PF,Thomas Robinson,3100,LAL@SA 08:30PM ET,12.672,LAL,0,0,16.571,4.673,18.000,15.000,2.000,18.600,0.248,14.000,212.000,0.000,10.750,10.750,15.000,15.000,22.750,19.250,1.000,27.750,23.500,15.250,15.250,23.750
C,Timofey Mozgov,3100,LAL@SA 08:30PM ET,16.384,LAL,0,0,15.393,11.333,15.625,11.500,3.000,18.600,0.382,14.000,212.000,0.000,6.000,6.000,11.500,31.250,6.500,13.250,25.250,13.250,5.000,21.500,22.250,12.250
PG,Beno Udrih,3000,Det@GS 10:30PM ET,13.635,Det,0,0,10.214,8.292,9.000,5.000,14.500,18.000,0.245,13.500,218.500,0.000,11.500,11.500,5.000,10.000,3.500,17.500,3.750,20.250,11.500,6.500,25.250,18.000
SG/SF,Stanley Johnson,3000,Det@GS 10:30PM ET,9.861,Det,0,0,14.357,4.875,9.688,13.750,11.000,18.000,0.120,13.500,218.500,0.000,18.000,18.000,13.750,16.250,4.500,4.250,5.250,23.500,7.000,6.750,17.750,3.500
SG/SF,Patrick McCaw,3000,Det@GS 10:30PM ET,6.509,GS,1,0,6.393,2.986,2.000,6.750,5.750,18.000,0.031,-13.500,218.500,0.000,-1.000,-1.000,6.750,0.000,1.250,0.000,3.000,1.500,7.000,4.250,2.750,2.000
SG,Darrun Hilliard,3000,Det@GS 10:30PM ET,6.424,Det,0,0,7.893,2.654,2.062,0.000,12.000,18.000,0.019,13.500,218.500,0.000,11.250,11.250,0.000,4.000,2.000,2.250,13.000,9.250,5.000,4.750,6.500,10.250
SF,Reggie Bullock,3000,Det@GS 10:30PM ET,7.563,Det,0,0,5.000,2.500,7.562,0.000,10.000,18.000,0.112,13.500,218.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SF,Michael Gbinije,3000,Det@GS 10:30PM ET,1.344,Det,0,0,1.750,0.625,1.500,1.250,10.000,18.000,0.003,13.500,218.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,David West,3000,Det@GS 10:30PM ET,12.481,GS,1,0,12.357,7.461,14.000,14.750,12.000,18.000,0.177,-13.500,218.500,0.000,4.000,4.000,14.750,12.750,16.500,12.000,9.000,18.000,7.500,16.500,16.750,25.000
PF,James Michael McAdoo,3000,Det@GS 10:30PM ET,2.833,GS,1,0,3.571,1.200,0.875,0.000,12.000,18.000,0.001,-13.500,218.500,0.000,0.000,0.000,0.000,2.250,1.250,2.000,2.000,6.750,10.000,4.000,1.250,2.000
PF,Kevon Looney,3000,Det@GS 10:30PM ET,8.078,GS,1,0,7.143,3.656,5.938,0.000,12.000,18.000,0.060,-13.500,218.500,0.000,6.500,6.500,0.000,-0.500,1.250,23.000,8.000,11.750,14.000,0.750,8.750,6.000
PF,Henry Ellenson,3000,Det@GS 10:30PM ET,2.727,Det,0,0,3.300,1.219,2.375,7.500,10.000,18.000,0.002,13.500,218.500,0.000,5.500,5.500,7.500,-0.500,0.000,2.500,7.000,2.500,1.500,0.000,1.250,5.750
C,Anderson Varejao,3000,Det@GS 10:30PM ET,6.000,GS,1,0,5.667,2.650,5.688,1.250,5.000,18.000,0.022,-13.500,218.500,0.000,4.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C,JaVale McGee,3000,Det@GS 10:30PM ET,9.900,GS,1,0,9.250,4.588,4.500,9.250,5.000,18.000,0.129,-13.500,218.500,0.000,17.500,17.500,9.250,3.250,3.500,2.000,16.000,9.250,4.500,5.250,20.250,3.000
C,Boban Marjanovic,3000,Det@GS 10:30PM ET,8.766,Det,0,0,6.286,2.675,16.688,13.000,20.500,18.000,0.165,13.500,218.500,0.000,31.250,31.250,13.000,0.000,40.750,13.000,6.750,14.500,3.500,0.000,5.500,1.250
