Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10
PG,Ricky Rubio,5900,Min@OKC 08:00PM ET,25.708,Min,0,0,26.071,19.625,33.875,38.500,21.000,35.400,0.128,4.000,212.000,0.000,29.500,29.500,38.500,30.250,32.250,34.500,35.250,23.750,22.750,15.750,22.750,39.250
SG,Lou Williams,5800,LAC@LAL 10:30PM ET,29.871,LAL,1,0,36.857,22.188,28.312,21.500,6.500,34.800,0.314,2.500,209.500,0.000,22.250,22.250,21.500,32.000,36.000,23.750,30.500,24.000,22.250,41.500,48.250,31.250
PG,Rajon Rondo,5700,Chi@SA 05:00PM ET,29.800,Chi,0,0,27.929,21.429,31.438,35.250,5.000,34.200,0.353,8.500,199.000,0.000,19.500,19.500,35.250,24.000,47.500,19.000,25.500,23.250,41.500,16.250,7.000,57.000
PF/C,Julius Randle,5700,LAC@LAL 10:30PM ET,30.304,LAL,1,0,31.536,22.143,31.188,30.000,11.500,34.200,0.353,2.500,209.500,0.000,37.750,37.750,30.000,29.000,45.750,20.000,13.000,36.500,31.750,35.000,31.750,16.000
PG,D'Angelo Russell,5600,LAC@LAL 10:30PM ET,28.913,LAL,1,0,29.643,23.308,30.375,27.000,2.000,33.600,0.323,2.500,209.500,0.000,25.750,25.750,27.000,33.000,32.250,29.250,19.750,25.500,13.000,26.250,56.000,23.000
PF/C,Gorgui Dieng,5500,Min@OKC 08:00PM ET,27.319,Min,0,0,26.536,20.214,25.500,25.500,13.500,33.000,0.260,4.000,212.000,0.000,16.500,16.500,25.500,31.750,27.750,17.000,31.750,25.000,28.250,24.250,29.750,22.500
SG,Victor Oladipo,5400,Min@OKC 08:00PM ET,28.500,OKC,1,0,29.250,19.479,20.188,2.750,5.000,32.400,0.370,-4.000,212.000,0.000,0.000,2.750,21.750,26.500,29.750,45.000,23.000,32.000,48.000,35.000,30.500,32.250
SG,J.J. Redick,5300,LAC@LAL 10:30PM ET,21.142,LAC,0,0,20.714,14.650,23.188,17.750,20.500,31.800,0.108,-2.500,209.500,0.000,32.500,32.500,17.750,16.500,39.250,19.250,20.750,15.250,23.500,17.750,3.000,21.750
SF,Jae Crowder,5100,Bos@NY 12:00PM ET,26.114,Bos,0,0,28.929,19.700,24.688,13.500,14.000,30.600,0.277,-2.000,210.000,0.000,26.500,26.500,13.500,27.500,24.250,33.500,22.750,30.500,29.000,21.500,34.000,23.750
C,Steven Adams,5000,Min@OKC 08:00PM ET,26.025,OKC,1,0,27.286,19.900,28.188,31.750,15.000,30.000,0.295,-4.000,212.000,0.000,34.000,34.000,31.750,22.500,24.750,33.750,22.750,26.500,33.000,39.500,27.000,12.750
C,Tristan Thompson,4900,GS@Cle 02:30PM ET,24.786,Cle,1,0,22.464,17.339,27.625,35.750,20.500,29.400,0.304,3.500,219.500,0.000,20.000,20.000,35.750,30.250,29.500,15.000,22.750,16.250,30.000,13.500,35.500,28.500
PF/C,Taj Gibson,4900,Chi@SA 05:00PM ET,26.526,Chi,0,0,25.393,20.233,23.750,17.750,2.500,29.400,0.353,8.500,199.000,0.000,23.250,23.250,17.750,38.250,24.500,14.500,27.500,15.500,22.750,23.250,28.000,20.000
SF,Luol Deng,4900,LAC@LAL 10:30PM ET,20.386,LAL,1,0,17.679,13.684,30.000,31.000,21.000,29.400,0.161,2.500,209.500,0.000,40.500,40.500,31.000,29.250,27.250,32.500,21.500,28.500,31.500,37.250,21.250,9.500
PG/SG,Jordan Clarkson,4800,LAC@LAL 10:30PM ET,24.227,LAL,1,0,26.000,17.067,28.312,26.750,4.250,28.800,0.286,2.500,209.500,0.000,7.750,7.750,26.750,14.500,43.250,28.750,16.750,19.000,25.500,25.000,19.000,12.500
SG,Nick Young,4700,LAC@LAL 10:30PM ET,21.779,LAL,1,0,23.286,13.955,29.688,17.250,6.500,28.200,0.239,2.500,209.500,0.000,28.500,28.500,17.250,28.000,28.500,45.000,22.250,24.000,14.000,20.500,0.000,22.250
C,Robin Lopez,4500,Chi@SA 05:00PM ET,23.733,Chi,0,0,25.607,18.117,19.500,22.750,3.000,27.000,0.321,8.500,199.000,0.000,14.500,14.500,22.750,15.500,21.000,18.750,17.250,27.250,24.000,19.000,24.000,31.000
PG,Austin Rivers,4400,LAC@LAL 10:30PM ET,16.533,LAC,0,0,20.000,9.250,19.500,25.000,28.000,26.400,0.132,-2.500,209.500,0.000,14.500,14.500,25.000,10.500,22.500,20.000,10.250,38.000,30.000,20.500,8.250,8.000
PF/C,Enes Kanter,4300,Min@OKC 08:00PM ET,23.767,OKC,1,0,22.857,16.444,26.812,30.000,10.750,25.800,0.425,-4.000,212.000,0.000,31.500,31.500,30.000,36.250,19.750,21.250,27.000,14.250,29.750,15.250,16.250,37.500
PF/C,Kyle O'Quinn,4200,Bos@NY 12:00PM ET,18.357,NY,1,0,26.607,10.375,20.562,45.000,23.000,25.200,0.288,2.000,210.000,0.000,9.000,9.000,45.000,20.500,2.000,14.750,45.500,32.750,22.750,30.750,22.750,45.000
PG/SG,Iman Shumpert,4100,GS@Cle 02:30PM ET,15.731,Cle,1,0,17.179,10.875,17.125,12.250,13.250,24.600,0.088,3.500,219.500,0.000,20.250,20.250,12.250,25.250,16.500,14.500,12.000,12.000,28.750,19.000,27.500,3.500
SG,J.R. Smith,4000,GS@Cle 02:30PM ET,17.321,Cle,1,0,17.750,11.300,19.688,8.250,12.000,24.000,0.196,3.500,219.500,0.000,0.000,8.250,18.750,15.000,36.750,12.500,3.500,17.500,11.000,13.500,9.750,14.000
SG/SF,Marcus Smart,4000,Bos@NY 12:00PM ET,23.602,Bos,0,0,24.000,18.518,19.812,19.750,20.000,24.000,0.478,-2.000,210.000,0.000,30.500,30.500,19.750,28.000,9.500,22.000,19.750,27.000,32.000,25.000,24.750,24.750
SG,Jamal Crawford,4000,LAC@LAL 10:30PM ET,18.790,LAC,0,0,15.000,12.897,18.562,35.750,20.500,24.000,0.256,-2.500,209.500,0.000,27.000,27.000,35.750,16.750,10.250,11.500,16.750,3.250,19.500,27.000,33.000,19.000
PF/C,Marreese Speights,4000,LAC@LAL 10:30PM ET,18.589,LAC,0,0,15.821,13.137,21.000,18.000,28.250,24.000,0.272,-2.500,209.500,0.000,25.000,25.000,18.000,33.000,13.000,20.000,15.000,19.500,16.000,40.500,26.250,10.750
SG/SF,Andre Roberson,3900,Min@OKC 08:00PM ET,19.267,OKC,1,0,21.429,12.077,21.625,19.750,5.250,23.400,0.299,-4.000,212.000,0.000,16.000,16.000,19.750,24.250,23.750,18.750,7.750,17.750,15.750,30.500,8.750,28.250
C,Cole Aldrich,3900,Min@OKC 08:00PM ET,10.565,Min,0,0,16.964,6.172,6.562,2.500,12.000,23.400,0.059,4.000,212.000,0.000,0.000,2.500,3.500,11.250,9.000,11.750,19.500,6.750,23.500,39.500,6.500,2.750
PF/C,Channing Frye,3900,GS@Cle 02:30PM ET,17.262,Cle,1,0,13.714,11.854,18.000,22.500,15.250,23.400,0.216,3.500,219.500,0.000,12.000,12.000,22.500,12.250,23.250,14.000,5.750,10.750,9.000,19.750,16.000,10.750
C,Joakim Noah,3900,Bos@NY 12:00PM ET,20.840,NY,1,0,22.250,13.231,20.188,18.750,23.000,23.400,0.398,2.000,210.000,0.000,26.000,26.000,18.750,32.750,7.750,21.500,24.500,15.250,21.750,15.000,27.000,10.250
PG,Patty Mills,3900,Chi@SA 05:00PM ET,21.267,SA,1,0,22.536,14.906,23.250,39.250,12.000,23.400,0.396,-8.500,199.000,0.000,11.000,11.000,39.250,7.500,19.000,27.250,12.750,15.000,29.500,25.500,31.500,9.750
C,Timofey Mozgov,3900,LAC@LAL 10:30PM ET,16.352,LAL,1,0,16.786,11.711,12.875,12.250,14.000,23.400,0.161,2.500,209.500,0.000,22.250,22.250,12.250,21.750,9.000,8.500,9.750,33.250,17.000,12.000,16.000,15.750
SG,Courtney Lee,3800,Bos@NY 12:00PM ET,19.111,NY,1,0,23.429,13.104,18.500,24.250,12.000,22.800,0.291,2.000,210.000,0.000,17.750,17.750,24.250,15.500,13.750,20.500,24.500,21.000,15.500,30.000,18.750,13.250
PF,David Lee,3800,Chi@SA 05:00PM ET,16.325,SA,1,0,19.321,11.750,15.875,18.250,18.000,22.800,0.179,-8.500,199.000,0.000,13.000,13.000,18.250,15.250,14.500,15.500,15.000,26.500,21.000,18.500,9.500,4.500
SF,Brandon Ingram,3800,LAC@LAL 10:30PM ET,17.030,LAL,1,0,17.143,12.513,19.938,15.250,21.000,22.800,0.206,2.500,209.500,0.000,17.000,17.000,15.250,16.500,13.500,34.500,6.250,11.750,14.250,9.000,22.750,24.750
PF,Thomas Robinson,3800,LAC@LAL 10:30PM ET,10.638,LAL,1,0,11.214,4.979,20.438,23.750,9.000,22.800,0.086,2.500,209.500,0.000,15.250,15.250,23.750,27.500,22.000,8.500,12.750,10.000,13.500,5.000,8.500,13.000
PG/SG,Brandon Jennings,3700,Bos@NY 12:00PM ET,21.198,NY,1,0,17.643,15.233,24.688,24.250,18.000,22.200,0.449,2.000,210.000,0.000,9.000,9.000,24.250,18.250,30.000,26.250,11.500,31.750,27.750,24.500,21.250,23.750
PG,Tony Parker,3700,Chi@SA 05:00PM ET,18.821,SA,1,0,21.036,14.308,16.188,9.000,12.000,22.200,0.308,-8.500,199.000,0.000,27.750,27.750,9.000,14.500,25.500,15.750,28.000,26.250,15.250,13.750,9.000,24.750
C,Dewayne Dedmon,3700,Chi@SA 05:00PM ET,15.052,SA,1,0,12.607,8.205,12.375,18.750,8.500,22.200,0.175,-8.500,199.000,0.000,18.500,18.500,18.750,14.500,3.250,13.000,24.250,17.750,15.500,10.750,16.500,19.000
SF/PF,Larry Nance Jr.,3700,LAC@LAL 10:30PM ET,19.143,LAL,1,0,21.929,12.214,21.000,21.500,15.000,22.200,0.358,2.500,209.500,0.000,0.000,21.500,14.750,25.750,22.000,9.250,14.500,22.250,13.250,13.500,34.250,22.750
C,Guillermo Hernangomez,3600,Bos@NY 12:00PM ET,15.010,NY,1,0,15.393,6.458,20.375,21.250,23.000,21.600,0.254,2.000,210.000,0.000,0.000,0.000,21.250,0.000,34.750,25.500,28.500,20.250,4.500,15.500,11.500,9.500
SG,Danny Green,3600,Chi@SA 05:00PM ET,16.886,SA,1,0,12.179,10.250,19.562,8.500,14.000,21.600,0.276,-8.500,199.000,0.000,18.250,18.250,8.500,20.250,25.750,23.750,9.750,6.500,15.750,18.750,12.250,8.750
SF/PF,Nikola Mirotic,3600,Chi@SA 05:00PM ET,20.972,Chi,0,0,19.536,13.357,22.062,29.500,2.000,21.600,0.477,8.500,199.000,0.000,29.250,29.250,29.500,22.000,25.500,11.250,18.750,22.500,19.000,35.250,5.750,21.250
SF,Luc Richard Mbah a Moute,3600,LAC@LAL 10:30PM ET,13.543,LAC,0,0,13.679,9.278,16.938,27.000,28.000,21.600,0.120,-2.500,209.500,0.000,8.500,8.500,27.000,10.750,21.250,8.750,15.500,10.750,3.250,16.500,32.000,20.250
PF/C,Kelly Olynyk,3500,Bos@NY 12:00PM ET,17.854,Bos,0,0,19.286,9.909,15.312,2.750,21.000,21.000,0.367,-2.000,210.000,0.000,22.000,22.000,2.750,22.250,24.750,11.500,22.750,14.250,25.000,27.750,19.000,18.250
PG/SG,Raymond Felton,3500,LAC@LAL 10:30PM ET,12.095,LAC,0,0,11.643,6.875,15.312,17.500,24.250,21.000,0.080,-2.500,209.500,0.000,36.500,36.500,17.500,22.000,17.750,4.000,12.750,10.750,18.500,6.000,21.000,14.750
SF,Andre Iguodala,3400,GS@Cle 02:30PM ET,17.625,GS,0,0,18.929,12.554,15.438,7.750,27.000,20.400,0.315,-3.500,219.500,0.000,12.000,12.000,7.750,23.500,16.250,14.250,20.000,21.500,22.500,14.250,24.500,10.500
SG,Manu Ginobili,3400,Chi@SA 05:00PM ET,17.865,SA,1,0,22.143,13.617,21.750,28.500,14.000,20.400,0.347,-8.500,199.000,0.000,11.500,11.500,28.500,25.250,11.250,22.000,12.250,9.000,17.500,30.250,29.000,7.500
SF/PF,Richard Jefferson,3300,GS@Cle 02:30PM ET,10.107,Cle,1,0,11.821,6.089,13.000,6.500,10.000,19.800,0.038,3.500,219.500,0.000,10.000,10.000,6.500,19.000,12.500,14.000,6.000,5.000,12.500,6.750,9.250,10.500
C,Zaza Pachulia,3300,GS@Cle 02:30PM ET,17.380,GS,0,0,20.786,11.969,20.750,18.000,6.000,19.800,0.394,-3.500,219.500,0.000,10.250,10.250,18.000,41.500,7.250,16.250,11.000,15.250,24.250,16.750,8.750,13.500
PG,Terry Rozier,3300,Bos@NY 12:00PM ET,14.442,Bos,0,0,13.929,8.897,5.250,9.000,13.000,19.800,0.239,-2.000,210.000,0.000,0.000,9.000,1.500,2.750,7.750,8.750,23.750,16.750,22.250,27.750,17.250,3.250
SF/PF,Jerami Grant,3200,Min@OKC 08:00PM ET,13.483,OKC,1,0,14.071,9.596,16.438,15.000,6.000,19.200,0.119,-4.000,212.000,0.000,19.500,19.500,15.000,11.250,19.750,19.750,11.500,13.750,3.250,14.500,16.500,11.000
SG,DeAndre Liggins,3200,GS@Cle 02:30PM ET,8.638,Cle,1,0,10.250,1.833,7.938,5.000,12.000,19.200,0.074,3.500,219.500,0.000,8.000,8.000,5.000,12.000,12.000,2.750,18.750,21.250,2.000,18.500,14.500,12.750
SF,Doug McDermott,3200,Chi@SA 05:00PM ET,16.235,Chi,0,0,17.792,10.469,17.312,22.500,2.000,19.200,0.348,8.500,199.000,0.000,9.000,9.000,22.500,17.750,20.250,8.750,15.750,11.750,10.750,16.500,8.750,22.000
C,JaVale McGee,3100,GS@Cle 02:30PM ET,10.870,GS,0,0,10.714,4.679,16.062,20.250,6.000,18.600,0.152,-3.500,219.500,0.000,5.250,5.250,20.250,3.000,20.250,20.750,22.500,15.250,4.000,12.500,11.250,8.750
PF/C,Amir Johnson,3100,Bos@NY 12:00PM ET,16.550,Bos,0,0,15.321,9.500,21.812,36.500,21.000,18.600,0.417,-2.000,210.000,0.000,21.750,21.750,36.500,22.000,11.750,17.000,9.500,10.250,26.000,12.750,18.250,2.000
PG,John Lucas III,3000,Min@OKC 08:00PM ET,1.500,Min,0,0,2.500,0.000,0.000,0.000,21.000,18.000,0.021,4.000,212.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PG,Semaj Christon,3000,Min@OKC 08:00PM ET,9.147,OKC,1,0,9.714,4.625,11.312,6.500,20.000,18.000,0.050,-4.000,212.000,0.000,10.750,10.750,6.500,13.500,10.250,15.000,13.750,10.250,16.500,4.750,13.000,10.250
PG,Kris Dunn,3000,Min@OKC 08:00PM ET,12.888,Min,0,0,10.750,7.735,11.188,9.250,21.000,18.000,0.252,4.000,212.000,0.000,16.000,16.000,9.250,7.750,18.250,9.500,4.500,9.000,16.250,11.750,18.750,23.500
PG,Cameron Payne,3000,Min@OKC 08:00PM ET,0.000,OKC,1,0,0.000,0.000,0.000,,20.000,18.000,,-4.000,212.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PG,Tyus Jones,3000,Min@OKC 08:00PM ET,10.167,Min,0,0,14.179,4.386,1.625,0.000,21.000,18.000,0.222,4.000,212.000,0.000,4.750,4.750,0.000,0.000,6.500,0.000,0.000,9.750,10.500,17.000,4.500,1.500
SG/SF,Anthony Morrow,3000,Min@OKC 08:00PM ET,9.594,OKC,1,0,14.000,4.679,8.688,2.000,5.250,18.000,0.120,-4.000,212.000,0.000,3.250,3.250,2.000,8.750,7.500,16.500,5.500,15.500,12.250,17.000,21.500,5.750
SG/SF,Shabazz Muhammad,3000,Min@OKC 08:00PM ET,10.779,Min,0,0,11.036,5.923,13.375,7.250,9.500,18.000,0.105,4.000,212.000,0.000,20.250,20.250,7.250,15.250,13.000,18.000,6.250,15.750,4.750,5.500,5.250,21.000
SG,Brandon Rush,3000,Min@OKC 08:00PM ET,4.773,Min,0,0,3.667,2.714,3.938,4.500,12.000,18.000,0.008,4.000,212.000,0.000,0.000,4.500,6.250,1.500,3.500,0.000,1.250,6.750,4.750,13.750,6.750,3.500
SG,Alex Abrines,3000,Min@OKC 08:00PM ET,7.337,OKC,1,0,7.071,2.841,12.062,7.500,5.000,18.000,0.048,-4.000,212.000,0.000,16.000,16.000,7.500,26.750,12.750,1.250,3.500,9.500,0.000,0.000,-0.500,3.500
SF/PF,Nemanja Bjelica,3000,Min@OKC 08:00PM ET,13.565,Min,0,0,14.964,6.214,9.188,3.250,11.000,18.000,0.332,4.000,212.000,0.000,2.750,2.750,3.250,13.750,4.250,15.500,3.250,15.250,7.000,22.000,31.250,5.000
SF,Kyle Singler,3000,Min@OKC 08:00PM ET,4.797,OKC,1,0,2.643,1.821,4.875,5.000,5.500,18.000,0.002,-4.000,212.000,0.000,0.000,0.000,5.000,4.750,5.750,4.000,9.500,2.000,1.250,0.750,0.000,5.250
SF,Josh Huestis,3000,Min@OKC 08:00PM ET,0.000,OKC,1,0,0.000,0.000,0.000,0.000,5.500,18.000,0.000,-4.000,212.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,Jordan Hill,3000,Min@OKC 08:00PM ET,4.167,Min,0,0,5.750,0.000,4.167,0.000,15.000,18.000,0.056,4.000,212.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,Adreian Payne,3000,Min@OKC 08:00PM ET,9.694,Min,0,0,8.375,5.000,8.188,6.250,15.000,18.000,0.120,4.000,212.000,0.000,2.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,Domantas Sabonis,3000,Min@OKC 08:00PM ET,14.750,OKC,1,0,13.214,9.250,14.562,26.250,6.500,18.000,0.327,-4.000,212.000,0.000,13.250,13.250,26.250,10.000,4.000,18.000,15.500,17.750,15.250,8.250,11.750,13.500
C,Nick Collison,3000,Min@OKC 08:00PM ET,3.806,OKC,1,0,2.650,0.500,6.500,0.000,15.000,18.000,0.015,-4.000,212.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C,Nikola Pekovic,3000,Min@OKC 08:00PM ET,0.000,Min,0,0,0.000,0.000,0.000,0.000,12.000,18.000,0.000,4.000,212.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C,Joffrey Lauvergne,3000,Min@OKC 08:00PM ET,13.462,OKC,1,0,15.607,8.824,12.062,12.000,15.000,18.000,0.276,-4.000,212.000,0.000,15.500,15.500,12.000,26.000,4.500,5.750,18.250,20.250,8.750,17.750,13.000,13.250
PG/SG,Ian Clark,3000,GS@Cle 02:30PM ET,12.259,GS,0,0,10.679,7.750,16.562,9.500,25.000,18.000,0.251,-3.500,219.500,0.000,7.500,7.500,9.500,11.500,10.250,35.000,13.500,9.500,2.750,18.750,10.500,12.250
PG,Mo Williams,3000,GS@Cle 02:30PM ET,0.000,Cle,1,0,0.000,0.000,0.000,0.000,14.500,18.000,0.000,3.500,219.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PG,Shaun Livingston,3000,GS@Cle 02:30PM ET,10.858,GS,0,0,10.143,8.118,11.438,12.250,22.000,18.000,0.046,-3.500,219.500,0.000,11.750,11.750,12.250,9.500,10.500,13.500,17.750,8.000,17.500,8.000,10.250,9.500
PG,Kay Felder,3000,GS@Cle 02:30PM ET,9.192,Cle,1,0,8.036,4.778,13.875,20.250,14.500,18.000,0.146,3.500,219.500,0.000,0.000,20.250,0.000,28.250,7.000,9.000,8.000,3.750,3.000,13.250,14.750,3.000
SG/SF,Patrick McCaw,3000,GS@Cle 02:30PM ET,7.230,GS,0,0,5.464,3.897,3.938,3.000,27.500,18.000,0.040,-3.500,219.500,0.000,0.000,0.000,3.000,1.500,7.000,4.250,2.750,2.000,11.500,13.250,0.000,24.000
SG,James Jones,3000,GS@Cle 02:30PM ET,4.824,Cle,1,0,3.071,1.659,6.062,2.750,12.000,18.000,0.017,3.500,219.500,0.000,0.000,2.750,1.250,1.000,19.250,0.000,2.000,12.500,3.750,7.000,9.000,10.500
SG,Jordan McRae,3000,GS@Cle 02:30PM ET,6.917,Cle,1,0,6.179,1.357,8.688,10.000,12.000,18.000,0.025,3.500,219.500,0.000,0.000,10.000,13.250,0.000,11.500,4.750,0.000,7.000,8.250,13.250,9.500,7.750
SF,Mike Dunleavy,3000,GS@Cle 02:30PM ET,9.452,Cle,1,0,11.071,5.438,14.375,20.500,10.000,18.000,0.091,3.500,219.500,0.000,0.000,20.500,10.500,5.000,21.500,9.500,7.500,1.500,9.250,3.500,7.000,12.750
