Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10
PF/C,Zach Randolph,5100,Mem@Bos 07:30PM ET,26.298,Mem,0,0,26.107,21.295,24.062,28.250,23.000,30.600,0.252,7.500,198.000,0.000,33.500,33.500,28.250,29.250,18.500,20.250,30.250,28.250,20.750,32.750,24.750,20.750
C,Steven Adams,5100,OKC@Mia 07:30PM ET,26.282,OKC,0,0,25.357,19.900,28.250,34.000,16.000,30.600,0.280,-4.500,203.000,0.000,28.500,28.500,34.000,31.750,22.500,24.750,33.750,22.750,26.500,33.000,39.500,27.000
PG,D'Angelo Russell,5100,Uta@LAL 10:30PM ET,28.762,LAL,1,0,29.286,23.482,29.500,25.750,6.000,30.600,0.425,5.500,204.000,0.000,10.750,10.750,25.750,27.000,33.000,32.250,29.250,19.750,25.500,13.000,26.250,56.000
PG,Tyler Johnson,5000,OKC@Mia 07:30PM ET,27.422,Mia,1,0,28.536,20.783,29.562,18.750,21.000,30.000,0.381,4.500,203.000,0.000,25.500,25.500,18.750,30.250,50.250,19.000,34.250,20.750,24.750,27.750,43.000,24.750
PG,Shelvin Mack,5000,Uta@LAL 10:30PM ET,17.435,Uta,0,0,15.071,11.150,21.062,31.000,28.000,30.000,0.059,-5.500,204.000,0.000,12.750,12.750,31.000,20.250,8.250,24.750,20.750,29.750,17.750,31.750,22.000,22.500
C,Enes Kanter,4900,OKC@Mia 07:30PM ET,24.016,OKC,0,0,27.036,16.444,29.375,31.500,16.000,29.400,0.309,-4.500,203.000,0.000,32.000,32.000,31.500,30.000,36.250,19.750,21.250,27.000,14.250,29.750,15.250,16.250
C,Clint Capela,4900,Hou@Dal 08:30PM ET,26.804,Hou,0,0,24.286,20.607,20.062,14.500,7.000,29.400,0.362,-5.000,209.000,0.000,0.000,14.500,24.750,22.500,18.500,31.000,19.500,33.250,27.250,26.750,17.500,21.000
SG,Lou Williams,4900,Uta@LAL 10:30PM ET,29.647,LAL,1,0,34.857,22.191,27.938,22.250,1.000,29.400,0.510,5.500,204.000,0.000,28.500,28.500,22.250,21.500,32.000,36.000,23.750,30.500,24.000,22.250,41.500,48.250
PF/C,Montrezl Harrell,4800,Hou@Dal 08:30PM ET,14.946,Hou,0,0,17.321,6.708,24.812,22.250,5.250,28.800,0.095,-5.000,209.000,0.000,13.000,13.000,22.250,27.500,29.750,19.750,4.000,17.500,21.500,3.250,18.500,11.000
PF,Dirk Nowitzki,4700,Hou@Dal 08:30PM ET,23.714,Dal,1,0,18.125,19.000,22.000,19.500,16.500,28.200,0.321,5.000,209.000,0.000,10.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,James Johnson,4600,OKC@Mia 07:30PM ET,23.148,Mia,1,0,24.357,14.981,28.375,29.500,15.000,27.600,0.322,4.500,203.000,0.000,28.250,28.250,29.500,40.000,31.500,12.500,25.750,26.750,23.750,7.500,40.500,35.250
SG,Tony Allen,4500,Mem@Bos 07:30PM ET,21.933,Mem,0,0,21.321,15.019,18.625,14.500,12.000,27.000,0.278,7.500,198.000,0.000,34.750,34.750,14.500,23.000,13.000,24.000,24.500,33.750,34.500,16.250,28.500,34.500
PF,JaMychal Green,4400,Mem@Bos 07:30PM ET,23.174,Mem,0,0,25.821,15.812,20.625,17.000,23.000,26.400,0.354,7.500,198.000,0.000,24.500,24.500,17.000,13.750,24.750,27.000,31.250,19.500,13.750,18.000,33.000,32.000
SG/SF,Josh Richardson,4400,OKC@Mia 07:30PM ET,19.833,Mia,1,0,19.286,11.719,17.062,14.250,9.500,26.400,0.206,4.500,203.000,0.000,35.750,35.750,14.250,21.250,23.000,9.750,17.250,20.250,21.500,22.250,22.000,26.750
SG/SF,Marcus Smart,4300,Mem@Bos 07:30PM ET,23.848,Bos,1,0,20.250,18.867,21.938,30.500,6.250,25.800,0.394,-7.500,198.000,0.000,33.000,33.000,30.500,19.750,28.000,9.500,22.000,19.750,27.000,32.000,25.000,24.750
SG/SF,Joe Ingles,4300,Uta@LAL 10:30PM ET,14.669,Uta,0,0,11.929,7.237,21.000,30.000,24.250,25.800,0.159,-5.500,204.000,0.000,22.000,22.000,30.000,26.500,26.250,1.250,8.500,22.000,28.000,43.250,12.250,13.000
PG,J.J. Barea,4200,Hou@Dal 08:30PM ET,27.932,Dal,1,0,32.083,21.708,20.312,10.750,10.000,25.200,0.630,5.000,209.000,0.000,0.000,10.750,23.250,22.500,24.750,37.750,37.000,33.000,22.750,34.250,26.250,35.000
PG/SG,Jordan Clarkson,4200,Uta@LAL 10:30PM ET,23.743,LAL,1,0,25.321,16.484,23.062,7.750,3.500,25.200,0.431,5.500,204.000,0.000,25.250,25.250,7.750,26.750,14.500,43.250,28.750,16.750,19.000,25.500,25.000,19.000
SG,Nick Young,4100,Uta@LAL 10:30PM ET,22.028,LAL,1,0,23.929,14.604,25.562,28.500,1.000,24.600,0.384,5.500,204.000,0.000,11.500,11.500,28.500,17.250,28.000,28.500,45.000,22.250,24.000,14.000,20.500,0.000
C,Andrew Bogut,4000,Hou@Dal 08:30PM ET,22.188,Dal,1,0,23.821,17.562,23.062,9.500,26.000,24.000,0.375,5.000,209.000,0.000,13.500,13.500,9.500,26.250,27.500,29.000,21.750,30.500,23.000,17.000,24.250,18.250
PF/C,Dwight Powell,3900,Hou@Dal 08:30PM ET,18.161,Dal,1,0,20.500,12.853,21.062,12.250,21.250,23.400,0.232,5.000,209.000,0.000,22.500,22.500,12.250,14.500,28.500,29.000,19.000,16.500,14.750,10.250,22.000,21.250
SF,Andre Roberson,3800,OKC@Mia 07:30PM ET,19.161,OKC,0,0,16.357,12.357,20.938,16.000,8.000,22.800,0.319,-4.500,203.000,0.000,5.750,5.750,16.000,19.750,24.250,23.750,18.750,7.750,17.750,15.750,30.500,8.750
PF/C,Derrick Favors,3800,Uta@LAL 10:30PM ET,20.188,Uta,0,0,24.929,13.075,13.625,16.250,28.250,22.800,0.409,-5.500,204.000,0.000,18.500,18.500,16.250,13.000,14.250,11.000,12.500,12.000,6.750,39.750,34.000,44.000
SF,Wayne Ellington,3700,OKC@Mia 07:30PM ET,21.182,Mia,1,0,19.850,16.393,18.375,16.000,7.000,22.200,0.446,4.500,203.000,0.000,2.000,2.000,16.000,15.250,28.000,14.250,14.750,27.750,25.000,19.000,20.500,37.500
SF/PF,Larry Nance Jr.,3700,Uta@LAL 10:30PM ET,19.143,LAL,1,0,21.929,12.214,21.000,21.500,1.000,22.200,0.358,5.500,204.000,0.000,0.000,21.500,14.750,25.750,22.000,9.250,14.500,22.250,13.250,13.500,34.250,22.750
C,Willie Reed,3600,OKC@Mia 07:30PM ET,9.739,Mia,1,0,7.286,4.500,7.875,11.500,12.000,21.600,0.054,4.500,203.000,0.000,17.000,17.000,11.500,10.500,5.000,4.500,7.000,2.250,20.250,27.250,9.750,11.000
SG,Seth Curry,3600,Hou@Dal 08:30PM ET,20.241,Dal,1,0,17.964,14.433,22.250,28.250,26.000,21.600,0.438,5.000,209.000,0.000,22.750,22.750,28.250,21.250,17.000,22.500,29.750,26.750,14.500,18.500,17.750,14.000
PG,Andrew Harrison,3500,Mem@Bos 07:30PM ET,18.094,Mem,0,0,24.714,11.975,16.062,16.000,24.000,21.000,0.373,7.500,198.000,0.000,30.750,30.750,16.000,15.500,23.000,9.750,5.500,17.250,6.750,30.250,26.000,15.250
PF/C,Amir Johnson,3500,Mem@Bos 07:30PM ET,16.718,Bos,1,0,16.786,9.500,23.000,21.750,2.250,21.000,0.328,-7.500,198.000,0.000,23.000,23.000,21.750,36.500,22.000,11.750,17.000,9.500,10.250,26.000,12.750,18.250
SF,Chandler Parsons,3400,Mem@Bos 07:30PM ET,11.556,Mem,0,0,11.625,5.875,9.125,1.250,12.500,20.400,0.099,7.500,198.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF/C,Kelly Olynyk,3400,Mem@Bos 07:30PM ET,18.020,Bos,1,0,16.393,9.909,17.938,22.000,2.250,20.400,0.397,-7.500,198.000,0.000,20.250,20.250,22.000,2.750,22.250,24.750,11.500,22.750,14.250,25.000,27.750,19.000
SF,Dorian Finney-Smith,3400,Hou@Dal 08:30PM ET,12.283,Dal,1,0,21.107,7.000,10.188,8.750,24.000,20.400,0.175,5.000,209.000,0.000,6.250,6.250,8.750,11.500,9.000,11.500,26.000,8.750,17.750,37.750,22.500,25.500
SF,Brandon Ingram,3400,Uta@LAL 10:30PM ET,17.029,LAL,1,0,17.286,12.738,15.562,17.000,1.000,20.400,0.313,5.500,204.000,0.000,9.500,9.500,17.000,15.250,16.500,13.500,34.500,6.250,11.750,14.250,9.000,22.750
PF,Trey Lyles,3400,Uta@LAL 10:30PM ET,18.177,Uta,0,0,16.571,12.453,16.688,30.750,26.500,20.400,0.385,-5.500,204.000,0.000,14.000,14.000,30.750,14.250,17.750,4.000,25.000,5.750,23.750,21.000,8.250,19.000
C,Timofey Mozgov,3400,Uta@LAL 10:30PM ET,16.530,LAL,1,0,17.179,11.711,16.312,22.250,2.000,20.400,0.289,5.500,204.000,0.000,21.500,21.500,22.250,12.250,21.750,9.000,8.500,9.750,33.250,17.000,12.000,16.000
PG,Terry Rozier,3300,Mem@Bos 07:30PM ET,14.442,Bos,1,0,15.357,8.897,5.250,9.000,8.000,19.800,0.239,-7.500,198.000,0.000,0.000,9.000,1.500,2.750,7.750,8.750,23.750,16.750,22.250,27.750,17.250,3.250
SF,James Ennis III,3300,Mem@Bos 07:30PM ET,18.526,Mem,0,0,15.250,12.250,15.750,18.000,12.500,19.800,0.435,7.500,198.000,0.000,16.750,16.750,18.000,14.750,21.250,9.000,10.000,10.000,27.250,21.000,16.250,5.250
C,Nene Hilario,3300,Hou@Dal 08:30PM ET,14.667,Hou,0,0,13.250,9.679,16.188,12.250,7.000,19.800,0.209,-5.000,209.000,0.000,24.250,24.250,12.250,11.250,18.000,23.250,10.000,8.750,8.500,22.500,15.750,24.000
SG/SF,Joe Johnson,3300,Uta@LAL 10:30PM ET,16.589,Uta,0,0,13.214,8.731,9.312,7.000,24.250,19.800,0.358,-5.500,204.000,0.000,14.500,14.500,7.000,7.750,16.500,6.000,15.750,15.500,21.000,20.500,22.500,5.500
SF/PF,Jerami Grant,3200,OKC@Mia 07:30PM ET,13.683,OKC,0,0,12.607,9.596,16.375,19.500,8.000,19.200,0.129,-4.500,203.000,0.000,13.500,13.500,19.500,15.000,11.250,19.750,19.750,11.500,13.750,3.250,14.500,16.500
SF/PF,Sam Dekker,3200,Hou@Dal 08:30PM ET,15.313,Hou,0,0,16.464,10.333,14.750,20.000,4.500,19.200,0.284,-5.000,209.000,0.000,33.250,33.250,20.000,6.750,9.000,23.250,12.500,16.000,28.750,11.250,16.000,11.750
PF,Thomas Robinson,3200,Uta@LAL 10:30PM ET,10.952,LAL,1,0,12.929,4.979,22.125,15.250,1.000,19.200,0.163,5.500,204.000,0.000,15.250,15.250,15.250,23.750,27.500,22.000,8.500,12.750,10.000,13.500,5.000,8.500
C,Salah Mejri,3100,Hou@Dal 08:30PM ET,11.806,Dal,1,0,14.643,5.267,12.312,8.250,26.000,18.600,0.218,5.000,209.000,0.000,6.500,6.500,8.250,18.000,18.500,4.500,14.750,14.750,23.000,28.000,7.250,22.250
PG,Demetrius Jackson,3000,Mem@Bos 07:30PM ET,5.000,Bos,1,0,7.625,1.583,5.000,2.750,8.000,18.000,0.082,-7.500,198.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PG,Wade Baldwin IV,3000,Mem@Bos 07:30PM ET,10.138,Mem,0,0,8.143,4.125,1.375,-1.000,24.000,18.000,0.210,7.500,198.000,0.000,0.000,-1.000,8.000,-0.500,-1.000,13.750,9.750,30.000,16.000,7.250,15.750,5.750
SG/SF,Vince Carter,3000,Mem@Bos 07:30PM ET,17.673,Mem,0,0,13.571,13.078,13.562,9.750,12.250,18.000,0.482,7.500,198.000,0.000,15.750,15.750,9.750,21.000,5.500,18.000,10.000,14.500,16.250,12.000,17.000,15.750
SG,Gerald Green,3000,Mem@Bos 07:30PM ET,9.250,Bos,1,0,12.042,4.938,9.125,19.500,8.500,18.000,0.087,-7.500,198.000,0.000,29.750,29.750,19.500,8.750,5.250,3.000,14.500,11.000,1.750,2.250,17.000,7.000
SG,Troy Daniels,3000,Mem@Bos 07:30PM ET,14.920,Mem,0,0,17.500,6.308,18.750,26.500,12.000,18.000,0.404,7.500,198.000,0.000,9.000,9.000,26.500,8.750,10.250,29.500,-0.500,17.000,25.000,8.500,14.750,9.500
SG,Troy Williams,3000,Mem@Bos 07:30PM ET,10.720,Mem,0,0,11.821,2.729,4.188,0.000,12.000,18.000,0.234,7.500,198.000,0.000,0.000,0.000,1.500,4.750,10.500,21.000,21.000,11.250,19.250,19.500,22.500,18.000
SG,James Young,3000,Mem@Bos 07:30PM ET,3.523,Bos,1,0,2.500,0.594,2.125,1.250,8.500,18.000,0.033,-7.500,198.000,0.000,0.000,1.250,0.000,7.250,0.000,0.000,22.250,4.500,1.500,0.750,0.000,1.250
SF,Jaylen Brown,3000,Mem@Bos 07:30PM ET,9.540,Bos,1,0,6.857,4.764,6.125,2.500,4.000,18.000,0.134,-7.500,198.000,0.000,1.500,1.500,2.500,10.250,8.500,3.250,4.000,3.250,12.500,16.000,13.250,16.000
PF/C,Jarell Martin,3000,Mem@Bos 07:30PM ET,11.531,Mem,0,0,13.036,6.925,10.438,16.000,23.000,18.000,0.191,7.500,198.000,0.000,1.250,1.250,16.000,11.000,3.250,11.500,10.750,8.000,18.500,21.000,25.750,3.250
PF,Brandan Wright,3000,Mem@Bos 07:30PM ET,0.000,Mem,0,0,0.000,0.000,0.000,,23.000,18.000,,7.500,198.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,Jonas Jerebko,3000,Mem@Bos 07:30PM ET,11.395,Bos,1,0,13.286,7.484,7.188,6.500,3.500,18.000,0.101,-7.500,198.000,0.000,2.750,2.750,6.500,9.000,12.000,1.250,9.250,21.750,9.500,1.250,12.750,10.500
PF,Jordan Mickey,3000,Mem@Bos 07:30PM ET,5.306,Bos,1,0,4.188,1.812,5.500,7.750,3.500,18.000,0.014,-7.500,198.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,Deyonta Davis,3000,Mem@Bos 07:30PM ET,5.881,Mem,0,0,4.143,2.062,4.750,11.000,23.000,18.000,0.041,7.500,198.000,0.000,0.000,11.000,1.250,4.500,2.250,6.000,8.000,5.250,10.750,7.250,13.750,0.000
C,Tyler Zeller,3000,Mem@Bos 07:30PM ET,10.920,Bos,1,0,5.000,4.000,3.688,2.000,1.000,18.000,0.234,-7.500,198.000,0.000,1.250,1.250,2.000,1.250,6.250,5.250,6.750,0.000,0.750,2.250,23.250,0.000
PG,Semaj Christon,3000,OKC@Mia 07:30PM ET,9.158,OKC,0,0,9.179,4.625,10.250,10.750,7.000,18.000,0.048,-4.500,203.000,0.000,5.250,5.250,10.750,6.500,13.500,10.250,15.000,13.750,10.250,16.500,4.750,13.000
PG,Cameron Payne,3000,OKC@Mia 07:30PM ET,0.000,OKC,0,0,0.000,0.000,0.000,,7.000,18.000,,-4.500,203.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SG,Anthony Morrow,3000,OKC@Mia 07:30PM ET,9.340,OKC,0,0,12.036,4.232,5.375,3.250,3.000,18.000,0.113,-4.500,203.000,0.000,11.000,11.000,3.250,2.000,8.750,7.500,16.500,5.500,15.500,12.250,17.000,21.500
SG,Rodney McGruder,3000,OKC@Mia 07:30PM ET,14.667,Mia,1,0,15.750,7.646,12.500,18.250,12.000,18.000,0.330,4.500,203.000,0.000,10.250,10.250,18.250,11.250,8.250,12.250,5.250,26.500,31.250,22.500,15.000,20.750
SG,Alex Abrines,3000,OKC@Mia 07:30PM ET,7.698,OKC,0,0,8.286,3.229,15.750,16.000,3.000,18.000,0.056,-4.500,203.000,0.000,20.500,20.500,16.000,7.500,26.750,12.750,1.250,3.500,9.500,0.000,0.000,-0.500
SF/PF,Luke Babbitt,3000,OKC@Mia 07:30PM ET,7.781,Mia,1,0,4.857,3.192,6.375,8.750,11.000,18.000,0.051,4.500,203.000,0.000,0.000,8.750,1.250,13.500,2.000,2.500,3.000,15.750,10.000,3.500,10.250,7.000
SF,Kyle Singler,3000,OKC@Mia 07:30PM ET,4.515,OKC,0,0,6.143,1.143,3.875,0.000,8.000,18.000,0.002,-4.500,203.000,0.000,2.000,2.000,0.000,5.000,4.750,5.750,4.000,9.500,2.000,1.250,0.750,0.000
SF,Derrick Williams,3000,OKC@Mia 07:30PM ET,11.985,Mia,1,0,11.893,7.425,15.750,12.750,7.000,18.000,0.187,4.500,203.000,0.000,13.500,13.500,12.750,4.250,21.000,25.000,11.750,10.250,14.000,18.000,6.000,7.500
SF,Josh Huestis,3000,OKC@Mia 07:30PM ET,0.000,OKC,0,0,0.000,0.000,0.000,0.000,8.000,18.000,0.000,-4.500,203.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF/C,Josh McRoberts,3000,OKC@Mia 07:30PM ET,13.523,Mia,1,0,15.107,8.917,9.188,10.000,13.500,18.000,0.234,4.500,203.000,0.000,0.000,10.000,6.500,5.750,14.500,17.000,13.500,24.500,18.250,16.500,10.000,24.000
PF/C,Joffrey Lauvergne,3000,OKC@Mia 07:30PM ET,13.537,OKC,0,0,15.643,8.824,14.500,15.500,12.000,18.000,0.275,-4.500,203.000,0.000,7.000,7.000,15.500,12.000,26.000,4.500,5.750,18.250,20.250,8.750,17.750,13.000
PF,Chris Bosh,3000,OKC@Mia 07:30PM ET,0.000,Mia,1,0,0.000,0.000,0.000,0.000,15.000,18.000,0.000,4.500,203.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,Udonis Haslem,3000,OKC@Mia 07:30PM ET,2.750,Mia,1,0,2.688,1.150,2.750,1.000,15.000,18.000,0.012,4.500,203.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,Domantas Sabonis,3000,OKC@Mia 07:30PM ET,14.702,OKC,0,0,15.929,9.500,13.375,13.250,8.000,18.000,0.321,-4.500,203.000,0.000,14.250,14.250,13.250,26.250,10.000,4.000,18.000,15.500,17.750,15.250,8.250,11.750
C,Nick Collison,3000,OKC@Mia 07:30PM ET,3.944,OKC,0,0,5.562,0.500,6.500,0.000,16.000,18.000,0.015,-4.500,203.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PG/SG,Devin Harris,3000,Hou@Dal 08:30PM ET,9.283,Dal,1,0,13.464,4.889,7.625,12.250,18.000,18.000,0.122,5.000,209.000,0.000,4.750,4.750,12.250,7.750,9.250,1.250,26.250,7.250,11.250,2.250,1.000,10.000
PG,Bobby Brown,3000,Hou@Dal 08:30PM ET,0.667,Hou,0,0,0.000,0.000,1.000,2.750,1.000,18.000,0.008,-5.000,209.000,0.000,1.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PG,Tyler Ennis,3000,Hou@Dal 08:30PM ET,5.361,Hou,0,0,5.429,2.275,2.562,2.000,1.000,18.000,0.010,-5.000,209.000,0.000,11.500,11.500,2.000,6.750,0.000,1.500,-0.500,0.000,3.500,17.000,11.500,11.500
SG/SF,Corey Brewer,3000,Hou@Dal 08:30PM ET,8.375,Hou,0,0,4.929,4.691,5.375,12.000,4.750,18.000,0.031,-5.000,209.000,0.000,15.750,15.750,12.000,2.250,4.500,2.750,3.250,3.000,8.500,2.000,9.250,6.000
SG,Jonathan Gibson,3000,Hou@Dal 08:30PM ET,10.912,Dal,1,0,7.750,2.188,2.062,0.000,26.000,18.000,0.260,5.000,209.000,0.000,0.000,0.000,4.750,1.500,2.000,1.500,2.500,11.500,19.500,12.500,23.000,5.750
SG,Nicolas Brussino,3000,Hou@Dal 08:30PM ET,4.663,Dal,1,0,3.250,1.250,0.500,0.000,26.000,18.000,0.010,5.000,209.000,0.000,11.500,11.500,0.000,0.000,0.000,2.000,0.000,3.500,8.250,7.750,4.750,0.000
