Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10
C,Alex Len,3200,Pho@Den 09:00PM ET,20.140,Pho,0,0,15.179,13.159,14.500,23.500,18.500,19.200,0.540,7.000,232.500,0.000,10.750,10.750,23.500,15.500,9.250,9.750,15.750,8.500,12.250,4.000,23.750,24.000
SG,Monta Ellis,3200,Ind@Min 08:00PM ET,19.271,Ind,0,1,14.857,12.026,16.438,13.250,8.000,19.200,0.503,3.000,213.000,0.000,0.250,0.250,13.250,25.000,13.500,14.000,12.750,19.000,14.000,4.250,21.250,19.000
C,Al Jefferson,3200,Ind@Min 08:00PM ET,16.313,Ind,0,0,18.536,11.426,23.000,18.250,15.000,19.200,0.353,3.000,213.000,0.000,16.000,16.000,18.250,15.500,33.000,25.250,14.250,6.500,27.750,6.500,13.000,18.750
PF,Marquese Chriss,3100,Pho@Den 09:00PM ET,14.494,Pho,0,0,14.179,9.370,16.625,12.000,8.500,18.600,0.294,7.000,232.500,0.000,9.000,9.000,12.000,10.250,29.750,14.500,8.750,16.750,17.750,29.750,12.000,33.000
PF,Dwight Powell,3100,Dal@OKC 08:00PM ET,17.439,Dal,0,0,15.714,11.490,15.312,5.750,16.500,18.600,0.441,9.000,197.000,0.000,11.250,11.250,5.750,28.750,17.750,9.000,8.750,7.250,23.250,2.000,17.500,9.750
SG/SF,Joe Johnson,3100,LAL@Uta 10:30PM ET,15.342,Uta,1,0,7.464,8.102,13.500,11.500,24.500,18.600,0.353,-14.000,203.000,0.000,9.500,9.500,11.500,8.750,9.000,24.750,23.000,7.000,4.500,9.750,4.750,14.250
SF/PF,Larry Nance Jr.,3100,LAL@Uta 10:30PM ET,18.683,LAL,0,0,16.536,12.094,14.688,15.750,1.000,18.600,0.504,14.000,203.000,0.000,16.250,16.250,15.750,6.750,21.500,14.750,25.750,22.000,9.250,14.500,22.250,13.250
PG/SG,Leandro Barbosa,3000,Pho@Den 09:00PM ET,10.125,Pho,0,0,11.500,4.107,4.562,2.750,29.000,18.000,0.155,7.000,232.500,0.000,6.750,6.750,2.750,-0.500,11.750,4.250,9.500,0.500,10.250,14.000,11.250,19.750
PG,Tyler Ulis,3000,Pho@Den 09:00PM ET,6.542,Pho,0,0,3.393,3.163,3.500,4.250,29.000,18.000,0.052,7.000,232.500,0.000,0.000,4.250,3.500,2.000,4.250,1.250,7.500,1.250,6.750,2.750,5.500,16.500
PG,Malik Beasley,3000,Pho@Den 09:00PM ET,4.333,Den,1,0,2.714,0.969,4.500,2.000,25.500,18.000,0.013,-7.000,232.500,0.000,0.000,2.000,5.250,3.250,7.500,4.750,0.000,9.750,1.000,0.000,0.000,17.000
SG,Mike Miller,3000,Pho@Den 09:00PM ET,4.938,Den,1,0,5.800,1.312,4.625,7.250,15.000,18.000,0.022,-7.000,232.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SF/PF,Dragan Bender,3000,Pho@Den 09:00PM ET,7.872,Pho,0,1,6.536,3.604,6.312,2.750,12.250,18.000,0.108,7.000,232.500,0.000,0.000,2.750,0.750,7.750,14.000,16.000,7.750,14.250,0.750,5.500,2.000,10.250
SF,Derrick Jones Jr.,3000,Pho@Den 09:00PM ET,1.500,Pho,0,0,0.000,0.000,1.500,3.000,16.000,18.000,0.081,7.000,232.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,Jared Dudley,3000,Pho@Den 09:00PM ET,16.858,Pho,0,1,12.786,11.000,7.750,2.000,8.500,18.000,0.443,7.000,232.500,0.000,9.500,9.500,2.000,5.750,7.500,15.750,12.750,20.000,20.500,18.250,15.250,20.750
PF,Darrell Arthur,3000,Pho@Den 09:00PM ET,13.063,Den,1,0,15.214,6.727,22.375,31.000,20.500,18.000,0.278,-7.000,232.500,0.000,11.500,11.500,31.000,27.500,12.000,19.000,21.000,18.750,5.750,2.000,4.250,11.500
PF,Juancho Hernangomez,3000,Pho@Den 09:00PM ET,8.200,Den,1,0,3.536,3.612,8.562,3.500,20.500,18.000,0.114,-7.000,232.500,0.000,0.000,3.500,21.000,3.250,6.500,6.000,10.250,2.750,0.000,8.500,1.000,13.250
C,Alan Williams,3000,Pho@Den 09:00PM ET,8.672,Pho,0,0,10.393,2.750,2.812,0.000,18.500,18.000,0.240,7.000,232.500,0.000,0.000,0.000,0.000,2.000,0.000,9.250,3.750,4.500,7.000,2.250,4.750,0.000
C,Jusuf Nurkic,3000,Pho@Den 09:00PM ET,20.231,Den,1,0,14.000,11.369,11.438,7.500,24.000,18.000,0.578,-7.000,232.500,0.000,0.000,7.500,22.750,7.750,7.750,4.250,7.000,29.250,14.000,32.500,32.000,10.000
PG/SG,Devin Harris,3000,Dal@OKC 08:00PM ET,11.414,Dal,0,0,10.429,5.750,12.375,17.000,16.750,18.000,0.193,9.000,197.000,0.000,18.250,18.250,17.000,15.000,14.500,3.000,20.000,18.250,3.250,6.250,12.750,21.250
PG,Pierre Jackson,3000,Dal@OKC 08:00PM ET,7.594,Dal,0,0,6.875,0.375,8.688,12.250,22.500,18.000,0.129,9.000,197.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PG,Semaj Christon,3000,Dal@OKC 08:00PM ET,9.081,OKC,1,0,10.821,4.809,10.312,3.500,1.000,18.000,0.049,-9.000,197.000,0.000,0.000,3.500,14.250,15.250,8.250,14.750,5.250,10.750,6.500,13.500,10.250,15.000
PG,Cameron Payne,3000,Dal@OKC 08:00PM ET,10.667,OKC,1,0,8.000,7.438,11.750,10.000,1.000,18.000,0.061,-9.000,197.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SG/SF,Alex Abrines,3000,Dal@OKC 08:00PM ET,9.353,OKC,1,0,10.679,4.429,8.250,16.000,3.500,18.000,0.098,-9.000,197.000,0.000,7.000,7.000,16.000,4.750,5.250,7.000,20.750,-0.500,7.000,14.500,16.500,5.500
SG,Anthony Morrow,3000,Dal@OKC 08:00PM ET,8.484,OKC,1,0,8.893,3.559,3.625,3.500,4.000,18.000,0.082,-9.000,197.000,0.000,0.000,3.500,5.500,5.500,0.000,4.000,11.000,3.250,2.000,8.750,7.500,16.500
SG,Nicolas Brussino,3000,Dal@OKC 08:00PM ET,4.983,Dal,0,0,5.607,1.279,4.250,11.500,11.000,18.000,0.010,9.000,197.000,0.000,10.000,10.000,11.500,0.000,-0.500,6.000,8.750,11.500,0.000,0.000,0.000,2.000
SF/PF,Jerami Grant,3000,Dal@OKC 08:00PM ET,13.156,OKC,1,0,13.429,8.950,14.750,8.250,3.000,18.000,0.167,-9.000,197.000,0.000,15.750,15.750,8.250,8.000,15.750,27.000,8.000,5.750,15.000,15.500,10.500,14.000
SF,Kyle Singler,3000,Dal@OKC 08:00PM ET,4.261,OKC,1,0,2.750,1.386,4.312,8.000,3.000,18.000,0.001,-9.000,197.000,0.000,1.250,1.250,8.000,3.250,0.000,6.000,2.000,2.000,0.000,5.000,4.750,5.750
SF,Josh Huestis,3000,Dal@OKC 08:00PM ET,0.000,OKC,1,0,0.000,0.000,0.000,0.000,3.000,18.000,0.000,-9.000,197.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SF,Dorian Finney-Smith,3000,Dal@OKC 08:00PM ET,11.364,Dal,0,0,7.071,6.170,13.625,17.250,7.000,18.000,0.203,9.000,197.000,0.000,30.250,30.250,17.250,17.750,12.000,7.500,1.250,8.750,3.250,5.000,11.500,7.250
SF,Justin Anderson,3000,Dal@OKC 08:00PM ET,13.848,Dal,0,0,7.429,7.307,13.875,23.250,7.000,18.000,0.321,9.000,197.000,0.000,26.250,26.250,23.250,30.250,2.000,0.000,0.000,1.250,2.000,5.500,2.500,20.500
PF/C,Joffrey Lauvergne,3000,Dal@OKC 08:00PM ET,11.763,OKC,1,0,12.500,6.024,9.812,7.500,7.000,18.000,0.215,-9.000,197.000,0.000,2.500,2.500,7.500,0.750,28.250,2.750,5.250,11.250,5.000,5.500,7.750,12.750
PF,Domantas Sabonis,3000,Dal@OKC 08:00PM ET,14.005,OKC,1,0,13.321,8.924,12.688,15.000,3.000,18.000,0.275,-9.000,197.000,0.000,17.750,17.750,15.000,6.250,9.500,20.000,11.750,14.500,3.000,12.750,18.750,17.250
C,Nick Collison,3000,Dal@OKC 08:00PM ET,3.818,OKC,1,0,2.125,0.333,4.312,-0.500,11.000,18.000,0.010,-9.000,197.000,0.000,0.000,-0.500,7.000,0.000,10.750,10.500,4.750,0.000,0.000,1.500,1.000,7.000
C,Salah Mejri,3000,Dal@OKC 08:00PM ET,10.859,Dal,0,0,10.107,5.091,9.688,11.250,12.000,18.000,0.187,9.000,197.000,0.000,10.000,10.000,11.250,6.500,10.750,10.250,15.500,20.250,5.750,1.250,1.250,2.000
C,A.J. Hammons,3000,Dal@OKC 08:00PM ET,3.794,Dal,0,0,2.536,1.750,3.875,2.000,12.000,18.000,0.002,9.000,197.000,0.000,0.000,2.000,0.000,5.750,7.750,4.250,0.000,3.500,1.250,10.250,3.250,1.250
PG/SG,Rodney Stuckey,3000,Ind@Min 08:00PM ET,15.794,Ind,0,1,17.357,8.306,14.625,2.000,13.500,18.000,0.409,3.000,213.000,0.000,0.000,2.000,20.750,24.500,11.250,27.250,19.250,14.750,23.250,14.250,21.250,31.000
PG,Aaron Brooks,3000,Ind@Min 08:00PM ET,11.856,Ind,0,1,13.964,7.114,6.750,3.000,19.000,18.000,0.195,3.000,213.000,0.000,3.750,3.750,3.000,10.000,7.750,6.250,29.000,7.750,14.500,7.000,22.500,13.250
PG,Tyus Jones,3000,Ind@Min 08:00PM ET,9.170,Min,1,0,5.357,2.042,10.062,19.000,16.500,18.000,0.177,-3.000,213.000,0.000,0.000,19.000,10.500,0.000,10.750,0.000,1.250,4.750,0.000,0.000,6.500,0.000
SG/SF,Glenn Robinson III,3000,Ind@Min 08:00PM ET,13.643,Ind,0,0,10.786,6.393,7.750,13.250,6.250,18.000,0.312,3.000,213.000,0.000,5.500,5.500,13.250,1.500,8.500,7.750,19.250,15.000,16.000,18.500,18.500,20.500
SG,Brandon Rush,3000,Ind@Min 08:00PM ET,7.938,Min,1,0,11.000,3.229,15.062,0.000,27.000,18.000,0.159,-3.000,213.000,0.000,0.000,0.000,26.000,34.250,0.000,14.250,4.500,6.250,1.500,3.500,0.000,1.250
SG,Joe Young,3000,Ind@Min 08:00PM ET,4.762,Ind,0,0,9.071,0.635,2.812,2.500,8.000,18.000,0.033,3.000,213.000,0.000,0.000,2.500,6.000,1.500,1.250,0.000,0.000,20.500,1.500,-0.500,9.250,5.000
SF/PF,Nemanja Bjelica,3000,Ind@Min 08:00PM ET,12.942,Min,1,0,13.607,6.107,9.438,2.500,21.000,18.000,0.285,-3.000,213.000,0.000,11.250,11.250,2.500,14.000,2.750,18.500,18.000,13.750,17.250,14.750,6.250,6.750
PF/C,Kevin Seraphin,3000,Ind@Min 08:00PM ET,9.491,Ind,0,0,8.357,3.600,2.500,3.250,11.750,18.000,0.145,3.000,213.000,0.000,0.000,3.250,1.250,4.250,1.250,9.500,20.750,16.250,11.750,19.750,13.000,10.500
PF,Jordan Hill,3000,Ind@Min 08:00PM ET,5.350,Min,1,0,2.667,0.625,5.000,1.250,28.000,18.000,0.048,-3.000,213.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,Adreian Payne,3000,Ind@Min 08:00PM ET,9.000,Min,1,0,10.750,4.625,4.812,2.750,28.000,18.000,0.102,-3.000,213.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,Rakeem Christmas,3000,Ind@Min 08:00PM ET,3.417,Ind,0,0,1.375,1.375,3.417,0.000,8.500,18.000,0.055,3.000,213.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,Georges Niang,3000,Ind@Min 08:00PM ET,2.316,Ind,0,0,1.821,0.521,2.000,0.000,8.500,18.000,0.000,3.000,213.000,0.000,0.000,0.000,6.000,2.000,0.000,0.000,0.750,0.000,0.000,7.500,1.250,-0.500
C,Cole Aldrich,3000,Ind@Min 08:00PM ET,8.931,Min,1,0,5.250,4.602,4.625,9.000,16.000,18.000,0.102,-3.000,213.000,0.000,4.000,4.000,9.000,3.000,2.750,3.750,6.000,6.000,3.500,3.500,9.000,6.000
C,Lavoy Allen,3000,Ind@Min 08:00PM ET,6.406,Ind,0,0,3.714,3.347,1.875,1.250,15.000,18.000,0.005,3.000,213.000,0.000,9.750,9.750,1.250,2.750,1.500,2.000,3.000,2.000,3.750,0.000,4.000,4.500
C,Nikola Pekovic,3000,Ind@Min 08:00PM ET,0.000,Min,1,1,0.000,0.000,0.000,0.000,16.000,18.000,0.000,-3.000,213.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
